11775
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 172e extrait>,<>,<>
haut,haut,21
",",",",p
dans,dans,81
la,le,71
grande,grand,30
chambre,chambre,22
neuve,neuf,30
",",",",p
une,un,71
tablée,tablée,22
de,de,81
vingt,vingt,72
cinq,cinq,72
personnes,personne,22
autour,autour,60
des,de,81
des,le,71
mariés,marié,21
;,;,p
des,de,81
des,le,71
soeurs,soeur,22
et,et,82
des,de,81
des,le,71
frères,frère,21
;,;,p
le,le,71
cousin,cousin,21
Gaos,Gaos,20
le,le,52
pilote,piloter,17
;,;,p
Guermeur,Guermeur,20
",",",",p
Keraez,Keraez,20
",",",",p
Yvon,Yvon,20
Duff,Duff,20
",",",",p
tous,tout,75
ceux,celui,52
de,de,81
l',le,71
ancienne,ancien,30
Marie,Marie,20
",",",",p
qui,qui,52
étaient,être,18
de,de,81
la,le,71
Léopoldine,Léopoldine,20
à,à,81
présent,présent,21
;,;,p
quatre,quatre,72
filles,fille,22
d',de,81
honneur,honneur,21
très,très,60
jolies,joli,30
",",",",p
leurs,leur,73
nattes,natte,22
de,de,81
cheveux,cheveu,21
disposées,disposé,31
en,en,81
rond,rond,21
au-dessus,au-dessus,60
des,de,81
des,le,71
oreilles,oreille,22
",",",",p
comme,comme,83
autrefois,autrefois,60
les,le,71
impératrices,impératrice,22
de,de,81
Byzance,Byzance,20
",",",",p
et,et,82
leur,leur,73
coiffe,coiffe,22
blanche,blanc,30
à,à,81
la,le,71
nouvelle,nouveau,30
mode,mode,22
des,de,81
des,le,71
jeunes,jeune,21
",",",",p
en,en,81
forme,forme,22
de,de,81
conque,conque,22
marine,marin,30
;,;,p
quatre,quatre,72
garçons,garçon,21
d',de,81
honneur,honneur,21
",",",",p
tous,tout,75
Islandais,Islandais,20
",",",",p
bien,bien,60
plantés,planté,31
",",",",p
avec,avec,81
de,de,81
beaux,beau,30
yeux,oeil,21
fiers,fier,30
/.,/.,P
et,et,82
en,en,81
bas,bas,21
aussi,aussi,60
",",",",p
bien,bien,60
entendu,entendu,31
",",",",p
on,on,51
mangeait,manger,18
et,et,82
on,on,51
cuisinait,cuisiner,18
;,;,p
toute,tout,75
la,le,71
queue,queue,22
du,de,81
du,le,71
cortège,cortège,21
s',se,51
y,y,52
était,être,18
entassée,entasser,12
en,en,81
désordre,désordre,21
",",",",p
et,et,82
des,de,81
des,le,71
femmes,femme,22
de,de,81
peine,peine,22
",",",",p
louées,loué,31
à,à,81
Paimpol,Paimpol,20
",",",",p
perdaient,perdre,18
la,le,71
tête,tête,22
devant,devant,81
la,le,71
grande,grand,30
cheminée,cheminée,22
encombrée,encombré,31
de,de,81
poêles,poêle,22
et,et,82
de,de,81
marmites,marmite,22
/.,/.,P
les,le,71
parents,parent,21
d',de,81
Yann,Yann,20
auraient,avoir,16
souhaité,souhaiter,12
pour,pour,81
leur,leur,73
fils,fils,21
une,un,71
femme,femme,22
plus,plus,60
riche,riche,30
",",",",p
c',ce,52
est,être,17
bien,bien,60
sûr,sûr,30
;,;,p
mais,mais,82
Gaud,Gaud,20
était,être,18
connue,connaître,12
à,à,81
présent,présent,21
pour,pour,81
une,un,71
fille,fille,22
sage,sage,30
et,et,82
courageuse,courageux,30
;,;,p
et,et,82
puis,puis,60
",",",",p
à,à,81
défaut,défaut,21
de,de,81
sa,son,73
fortune,fortune,22
perdue,perdu,31
",",",",p
elle,il,51
était,être,18
la,le,71
plus,plus,60
belle,beau,30
du,de,81
du,le,71
pays,pays,21
",",",",p
et,et,82
cela,cela,52
le,le,52
flattait,flatter,18
de,de,81
voir,voir,14
les,le,71
deux,deux,72
époux,époux,21
si,si,60
assortis,assorti,31
/.,/.,P
le,le,71
vieux,vieux,30
père,père,21
",",",",p
en,en,81
gaîté,gaieté,22
après,après,81
la,le,71
soupe,soupe,22
",",",",p
disait,dire,18
de,de,81
ce,ce,74
mariage,mariage,21
:,:,p
-,-,p
ça,ça,52
va,aller,17
faire,faire,14
encore,encore,60
des,de,81
des,le,71
Gaos,Gaos,20
",",",",p
on,on,51
n',ne,60
en,en,52
manquait,manquer,18
pourtant,pourtant,60
pas,pas,60
dans,dans,81
Ploubazlanec,Ploubazlanec,20
/!,/!,P
et,et,82
en,en,81
comptant,compter,13
sur,sur,81
ses,son,73
doigts,doigt,21
",",",",p
il,il,51
expliquait,expliquer,18
à,à,81
un,un,71
oncle,oncle,21
de,de,81
la,le,71
mariée,mariée,22
comment,comment,60
il,il,51
y,y,52
en,en,52
avait,avoir,18
tant,tant,60
de,de,81
ce,ce,74
nom,nom,21
là,là,60
:,:,p
son,son,73
père,père,21
",",",",p
qui,qui,52
était,être,18
le,le,71
plus,plus,60
jeune,jeune,30
de,de,81
neuf,neuf,72
frères,frère,21
",",",",p
avait,avoir,18
eu,avoir,12
douze,douze,72
enfants,enfant,21
",",",",p
tous,tout,52
mariés,marié,31
avec,avec,81
des,de,81
des,le,71
cousines,cousine,22
",",",",p
et,et,82
ça,ça,52
en,en,52
avait,avoir,18
fait,faire,12
",",",",p
tout,tout,75
ça,ça,52
",",",",p
des,de,81
des,le,71
Gaos,Gaos,20
",",",",p
malgré,malgré,81
les,le,71
disparus,disparu,21
d',de,81
Islande,Islande,20
!,!,p
/…,/…,P
-,-,p
pour,pour,81
moi,moi,51
",",",",p
dit,dire,19
il,il,51
",",",",p
j',je,51
ai,avoir,17
épousé,épouser,12
aussi,aussi,60
une,un,71
Gaos,Gaos,20
ma,mon,73
parente,parente,22
",",",",p
et,et,82
nous,nous,51
en,en,52
avons,avoir,17
fait,faire,12
encore,encore,60
quatorze,quatorze,72
à,à,81
nous,nous,51
deux,deux,72
/.,/.,P
et,et,82
à,à,81
l',le,71
idée,idée,22
de,de,81
cette,ce,74
peuplade,peuplade,22
",",",",p
il,il,51
se,se,51
réjouissait,réjouir,18
",",",",p
en,en,81
secouant,secouer,13
sa,son,73
tête,tête,22
blanche,blanc,30
/.,/.,P
dame,dame,22
!,!,p
il,il,51
avait,avoir,18
eu,avoir,12
de,de,81
la,le,71
peine,peine,22
pour,pour,81
les,le,52
élever,élever,14
ses,son,73
quatorze,quatorze,72
petits,petit,30
Gaos,Gaos,20
;,;,p
mais,mais,82
à,à,81
présent,présent,21
ils,ils,51
se,se,51
débrouillaient,débrouiller,18
",",",",p
et,et,82
puis,puis,60
ces,ce,74
dix,dix,72
mille,mille,72
francs,franc,21
de,de,81
l',le,71
épave,épave,22
les,le,52
avaient,avoir,18
mis,mettre,12
vraiment,vraiment,60
bien,bien,60
à,à,81
leur,leur,73
aise,aise,22
/.,/.,P
en,en,81
gaîté,gaieté,22
aussi,aussi,60
",",",",p
le,le,71
voisin,voisin,21
Guermeur,Guermeur,20
racontait,raconter,18
ses,son,73
tours,tour,21
joués,joué,31
au,à,81
au,le,71
service,service,21
",",",",p
des,de,81
des,le,71
histoires,histoire,22
de,de,81
Chinois,Chinois,20
",",",",p
d',de,81
Antilles,Antille,20
",",",",p
de,de,81
Brésil,Brésil,20
",",",",p
faisant,faire,13
écarquiller,écarquiller,14
les,le,71
yeux,oeil,21
aux,à,81
aux,le,71
jeunes,jeune,21
qui,qui,52
allaient,aller,18
y,y,52
aller,aller,14
/.,/.,P
un,un,52
de,de,81
ses,son,73
meilleurs,meilleur,30
souvenirs,souvenir,21
",",",",p
c',ce,52
était,être,18
une,un,71
fois,fois,22
",",",",p
à,à,81
bord,bord,21
de,de,81
l',le,71
Iphigénie,Iphigénie,20
",",",",p
on,on,51
faisait,faire,18
le,le,71
plein,plein,21
des,de,81
des,le,71
soutes,soute,22
à,à,81
vin,vin,21
",",",",p
le,le,71
soir,soir,21
",",",",p
à,à,81
la,le,71
brune,brune,22
;,;,p
et,et,82
la,le,71
manche,manche,22
en,en,81
cuir,cuir,21
",",",",p
par,par,81
où,où,60
ça,ça,52
passait,passer,18
pour,pour,81
descendre,descendre,14
",",",",p
s',se,51
était,être,18
crevée,crever,12
/.,/.,P
alors,alors,60
",",",",p
au,à,81
au,le,71
lieu,lieu,21
d',de,81
avertir,avertir,14
",",",",p
on,on,51
s',se,51
était,être,18
mis,mettre,12
à,à,81
boire,boire,14
à,à,81
même,même,60
jusqu',jusque,81
à,à,81
plus,plus,60
soif,soif,22
;,;,p
ça,ça,52
avait,avoir,18
duré,durer,12
deux,deux,72
heures,heure,22
",",",",p
cette,ce,74
fête,fête,22
;,;,p
à,à,81
la,le,71
fin,fin,22
ça,ça,52
coulait,couler,18
plein,plein,81
la,le,71
batterie,batterie,22
;,;,p
tout,tout,75
le,le,71
monde,monde,21
était,être,18
soûl,soûl,30
/!,/!,P
et,et,82
ces,ce,74
vieux,vieux,30
marins,marin,21
",",",",p
assis,assis,31
à,à,81
table,table,22
",",",",p
riaient,rire,18
de,de,81
leur,leur,73
rire,rire,21
bon,bon,30
enfant,enfant,21
avec,avec,81
une,un,71
pointe,pointe,22
de,de,81
malice,malice,22
/.,/.,P
-,-,p
on,on,51
crie,crier,17
contre,contre,81
le,le,71
service,service,21
",",",",p
disaient,dire,18
ils,ils,51
;,;,p
eh,eh,93
bien,bien,60
!,!,p
il,il,51
n',ne,60
y,y,52
a,avoir,17
encore,encore,60
que,que,83
là,là,60
",",",",p
pour,pour,81
faire,faire,14
des,de,81
des,le,71
tours,tour,21
pareils,pareil,30
/!,/!,P
dehors,dehors,60
",",",",p
le,le,71
temps,temps,21
ne,ne,60
s',se,51
embellissait,embellir,18
pas,pas,60
",",",",p
au,à,81
au,le,71
contraire,contraire,21
;,;,p
le,le,71
vent,vent,21
",",",",p
la,le,71
pluie,pluie,22
",",",",p
faisaient,faire,18
rage,rage,22
dans,dans,81
une,un,71
épaisse,épais,30
nuit,nuit,22
/.,/.,P
malgré,malgré,81
les,le,71
précautions,précaution,22
prises,pris,31
",",",",p
quelques-uns,quelqu'un,52
s',se,51
inquiétaient,inquiéter,18
de,de,81
leur,leur,73
bateau,bateau,21
",",",",p
ou,ou,82
de,de,81
leur,leur,73
barque,barque,22
amarrée,amarré,31
dans,dans,81
le,le,71
port,port,21
",",",",p
et,et,82
parlaient,parler,18
de,de,81
se,se,51
lever,lever,14
pour,pour,81
aller,aller,14
y,y,52
voir,voir,14
/.,/.,P
cependant,cependant,82
un,un,71
autre,autre,75
bruit,bruit,21
",",",",p
beaucoup,beaucoup,60
plus,plus,60
gai,gai,30
à,à,81
entendre,entendre,14
",",",",p
arrivait,arriver,18
d',de,81
en,en,81
bas,bas,21
où,où,60
les,le,71
plus,plus,60
jeunes,jeune,30
de,de,81
la,le,71
noce,noce,22
soupaient,souper,18
les,le,71
uns,un,52
sur,sur,81
les,le,71
autres,autre,52
:,:,p
c',ce,52
étaient,être,18
les,le,71
cris,cri,21
de,de,81
joie,joie,22
",",",",p
les,le,71
éclats,éclat,21
de,de,81
rire,rire,21
des,de,81
des,le,71
petits,petit,30
cousins,cousin,21
et,et,82
des,de,81
des,le,71
petites,petit,30
cousines,cousine,22
",",",",p
qui,qui,52
commençaient,commencer,18
à,à,81
se,se,51
sentir,sentir,14
très,très,60
émoustillés,émoustillé,31
par,par,81
le,le,71
cidre,cidre,21
/.,/.,P
on,on,51
avait,avoir,18
servi,servir,12
des,de,81
des,le,71
viandes,viande,22
bouillies,bouilli,31
",",",",p
des,de,81
des,le,71
viandes,viande,22
rôties,rôti,31
",",",",p
des,de,81
des,le,71
poulets,poulet,21
",",",",p
plusieurs,plusieurs,75
espèces,espèce,22
de,de,81
poissons,poisson,21
",",",",p
des,de,81
des,le,71
omelettes,omelette,22
et,et,82
des,de,81
des,le,71
crêpes,crêpe,22
/.,/.,P
on,on,51
avait,avoir,18
causé,causer,12
pêche,pêcher,17
et,et,82
contrebande,contrebande,22
",",",",p
discuté,discuter,12
toute,tout,75
sorte,sorte,22
de,de,81
façons,façon,22
pour,pour,81
attraper,attraper,14
les,le,71
messieurs,monsieur,21
douaniers,douanier,30
qui,qui,52
sont,être,17
",",",",p
comme,comme,83
on,on,51
sait,savoir,17
",",",",p
les,le,71
ennemis,ennemi,21
des,de,81
des,le,71
hommes,homme,21
de,de,81
mer,mer,22
/.,/.,P
en,en,81
haut,haut,21
",",",",p
à,à,81
la,le,71
table,table,22
d',de,81
honneur,honneur,21
",",",",p
on,on,51
se,se,51
lançait,lancer,18
même,même,60
à,à,81
parler,parler,14
d',de,81
aventures,aventure,22
drôles,drôle,30
/.,/.,P
ceci,ceci,52
se,se,51
croisait,croiser,18
",",",",p
en,en,81
breton,breton,21
",",",",p
entre,entre,81
ces,ce,74
hommes,homme,21
qui,qui,52
tous,tout,52
",",",",p
à,à,81
leur,leur,73
époque,époque,22
",",",",p
avaient,avoir,18
roulé,rouler,12
le,le,71
monde,monde,21
/.,/.,P
-,-,p
à,à,81
Hong-Kong,Hong Kong,20
",",",",p
les,le,71
maisons,maison,22
",",",",p
tu,tu,51
sais,savoir,17
bien,bien,60
",",",",p
les,le,71
maisons,maison,22
qui,qui,52
sont,être,17
là,là,60
",",",",p
en,en,81
montant,monter,13
dans,dans,81
les,le,71
petites,petit,30
rues,rue,22
/…,/…,P
-,-,p
ah,ah,93
!,!,p
oui,oui,60
",",",",p
répondait,répondre,18
du,de,81
du,le,71
bout,bout,21
de,de,81
la,le,71
table,table,22
un,un,71
autre,autre,52
qui,qui,52
les,le,52
avait,avoir,18
fréquentées,fréquenter,12
",",",",p
-,-,p
oui,oui,60
",",",",p
en,en,81
tirant,tirer,13
sur,sur,81
la,le,71
droite,droite,22
quand,quand,83
on,on,51
arrive,arriver,17
/?,/?,P
-,-,p
c',ce,52
est,être,17
ça,ça,52
;,;,p
enfin,enfin,60
",",",",p
chez,chez,81
les,le,71
dames,dame,22
chinoises,chinois,30
",",",",p
quoi,quoi,52
!,!,p
/…,/…,P
donc,donc,82
",",",",p
nous,nous,51
avions,avoir,18
consommé,consommer,12
là-dedans,là-dedans,60
",",",",p
à,à,81
trois,trois,72
que,que,52
nous,nous,51
étions,être,18
/…,/…,P
des,de,81
des,le,71
vilaines,vilain,30
femmes,femme,22
",",",",p
ma,mon,73
doué,dieu,21
",",",",p
mais,mais,82
vilaines,vilain,30
!,!,p
/…,/…,P
-,-,p
oh,oh,93
!,!,p
pour,pour,81
vilaines,vilain,30
",",",",p
je,je,51
te,tu,51
crois,croire,17
",",",",p
dit,dire,19
négligemment,négligemment,60
le,le,71
grand,grand,30
Yann,Yann,20
qui,qui,52
",",",",p
lui,lui,51
aussi,aussi,60
",",",",p
dans,dans,81
un,un,71
moment,moment,21
d',de,81
erreur,erreur,22
",",",",p
après,après,81
une,un,71
longue,long,30
traversée,traversée,22
",",",",p
les,le,52
avait,avoir,18
connues,connaître,12
",",",",p
ces,ce,74
Chinoises,Chinois,20
/.,/.,P
-,-,p
après,après,81
",",",",p
pour,pour,81
payer,payer,14
",",",",p
qui,qui,52
est,être,17
ce,ce,52
qui,qui,52
en,en,52
avait,avoir,18
des,de,81
des,le,71
piastres,piastre,22
?,?,p
/…,/…,P
cherche,chercher,17
",",",",p
cherche,chercher,17
dans,dans,81
les,le,71
poches,poche,22
",",",",p
-,-,p
ni,ni,82
moi,moi,51
",",",",p
ni,ni,82
toi,toi,51
",",",",p
ni,ni,82
lui,lui,51
",",",",p
-,-,p
plus,plus,60
le,le,71
sou,sou,21
personne,personne,52
/!,/!,P
-,-,p
nous,nous,51
faisons,faire,17
des,de,81
des,le,71
excuses,excuse,22
",",",",p
en,en,81
promettant,promettre,13
de,de,81
revenir,revenir,14
/.,/.,P
(,(,p
ici,ici,60
",",",",p
il,il,51
contournait,contourner,18
sa,son,73
rude,rude,30
figure,figure,22
bronzée,bronzé,31
et,et,82
minaudait,minauder,18
comme,comme,83
une,un,71
Chinoise,Chinois,20
très,très,60
surprise,surpris,31
),),p
/.,/.,P
mais,mais,82
la,le,71
vieille,vieille,22
",",",",p
pas,pas,60
confiante,confiant,30
",",",",p
commence,commencer,17
à,à,81
miauler,miauler,14
",",",",p
à,à,81
faire,faire,14
le,le,71
diable,diable,21
",",",",p
et,et,82
finit,finir,17
par,par,81
nous,nous,51
griffer,griffer,14
avec,avec,81
ses,son,73
pattes,patte,22
jaunes,jaune,30
/.,/.,P
(,(,p
maintenant,maintenant,60
",",",",p
il,il,51
singeait,singer,18
ces,ce,74
voix,voix,22
pointues,pointu,30
de,de,81
là-bas,là-bas,60
et,et,82
grimaçait,grimacer,18
comme,comme,83
cette,ce,74
vieille,vieille,22
en,en,81
colère,colère,22
",",",",p
tout,tout,60
en,en,81
roulant,rouler,13
ses,son,73
yeux,oeil,21
qu',que,52
il,il,51
avait,avoir,18
retroussés,retrousser,12
par,par,81
le,le,71
coin,coin,21
avec,avec,81
ces,ce,74
doigts,doigt,21
/.,/.,P
),),p
et,et,82
voilà,voilà,81
les,le,71
deux,deux,72
Chinois,Chinois,20
",",",",p
les,le,71
deux,deux,72
…,…,p
enfin,enfin,60
les,le,71
deux,deux,72
patrons,patron,21
de,de,81
la,le,71
boîte,boîte,22
",",",",p
tu,tu,51
me,je,51
comprends,comprendre,17
",",",",p
-,-,p
qui,qui,52
ferment,fermer,17
la,le,71
grille,grille,22
à,à,81
clef,clé,22
",",",",p
nous,nous,51
dedans,dedans,60
/!,/!,P
comme,comme,83
de,de,81
juste,juste,30
",",",",p
on,on,51
te,tu,51
les,le,52
empoigne,empoigner,17
par,par,81
la,le,71
queue,queue,22
pour,pour,81
les,le,52
mettre,mettre,14
en,en,81
danse,danse,22
la,le,71
tête,tête,22
contre,contre,81
les,le,71
murs,mur,21
/.,/.,P
-,-,p
mais,mais,82
crac,crac,93
!,!,p
il,il,51
en,en,52
sort,sortir,17
d',de,81
autres,autre,52
par,par,81
tous,tout,75
les,le,71
trous,trou,21
",",",",p
au,à,81
au,le,71
moins,moins,60
une,un,71
douzaine,douzaine,22
qui,qui,52
se,se,51
relèvent,relever,17
les,le,71
manches,manche,22
pour,pour,81
nous,nous,51
tomber,tomber,14
dessus,dessus,60
",",",",p
-,-,p
avec,avec,81
des,de,81
des,le,71
airs,air,21
de,de,81
se,se,51
méfier,méfier,14
tout,tout,60
de,de,81
même,même,60
/.,/.,P
-,-,p
moi,moi,51
",",",",p
j',je,51
avais,avoir,18
justement,justement,60
mon,mon,73
paquet,paquet,21
de,de,81
cannes,canne,22
à,à,81
sucre,sucre,21
",",",",p
achetées,acheté,31
pour,pour,81
mes,mon,73
provisions,provision,22
de,de,81
route,route,22
;,;,p
et,et,82
c',ce,52
est,être,17
solide,solide,30
",",",",p
ça,ça,52
ne,ne,60
casse,casser,17
pas,pas,60
",",",",p
quand,quand,83
c',ce,52
est,être,17
vert,vert,30
;,;,p
alors,alors,60
tu,tu,51
penses,penser,17
",",",",p
pour,pour,81
cogner,cogner,14
sur,sur,81
les,le,71
magots,magot,21
",",",",p
si,si,83
ça,ça,52
nous,nous,51
a,avoir,17
été,être,12
utile,utile,30
/…,/…,P
non,non,60
",",",",p
décidément,décidément,60
il,il,51
ventait,venter,18
trop,trop,60
fort,fort,60
;,;,p
en,en,81
ce,ce,74
moment,moment,21
les,le,71
vitres,vitre,22
tremblaient,trembler,18
sous,sous,81
une,un,71
rafale,rafale,22
terrible,terrible,30
",",",",p
et,et,82
le,le,71
conteur,conteur,21
",",",",p
ayant,avoir,13
brusqué,brusquer,12
la,le,71
fin,fin,22
de,de,81
son,son,73
histoire,histoire,22
",",",",p
se,se,51
leva,lever,19
pour,pour,81
aller,aller,14
voir,voir,14
sa,son,73
barque,barque,22
/.,/.,P
un,un,71
autre,autre,52
disait,dire,18
:,:,p
-,-,p
quand,quand,83
j',je,51
étais,être,18
quartier-maître,quartier-maître,21
canonnier,canonnier,21
",",",",p
en,en,81
fonctions,fonction,22
de,de,81
caporal,caporal,21
d',de,81
armes,arme,22
sur,sur,81
la,le,71
Zénobie,Zénobie,20
",",",",p
à,à,81
Aden,Aden,20
",",",",p
un,un,71
jour,jour,21
",",",",p
je,je,51
vois,voir,17
les,le,71
marchands,marchand,21
de,de,81
plumes,plume,22
d',de,81
autruche,autruche,22
qui,qui,52
montent,monter,17
à,à,81
bord,bord,21
(,(,p
imitant,imiter,13
l',le,71
accent,accent,21
de,de,81
là-bas,là-bas,60
),),p
:,:,p
“,“,p
bonjour,bonjour,21
",",",",p
caporal,caporal,21
d',de,81
armes,arme,22
;,;,p
nous,nous,51
pas,pas,60
voleurs,voleur,21
",",",",p
nous,nous,51
