11723
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 196e extrait>,<>,<>
postillons,postillon,21
manquant,manquer,13
de,de,81
corde,corde,22
pour,pour,81
le,le,52
raccommoder,raccommoder,14
",",",",p
comme,comme,83
cet,ce,74
endroit,endroit,21
de,de,81
la,le,71
route,route,22
est,être,17
éloigné,éloigner,12
de,de,81
toute,tout,75
habitation,habitation,22
",",",",p
nous,nous,51
demeurâmes,demeurer,19
en,en,81
détresse,détresse,22
/.,/.,P
mon,mon,73
bon,bon,30
maître,maître,21
et,et,82
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
tuèrent,tuer,19
l',le,71
ennui,ennui,21
de,de,81
ce,ce,74
repos,repos,21
forcé,forcé,31
en,en,81
jouant,jouer,13
aux,à,81
aux,le,71
cartes,carte,22
avec,avec,81
cette,ce,74
querelleuse,querelleur,30
sympathie,sympathie,22
dont,dont,52
ils,ils,51
s',se,51
étaient,être,18
fait,faire,12
une,un,71
habitude,habitude,22
/.,/.,P
pendant,pendant,81
que,que,83
le,le,71
jeune,jeune,30
seigneur,seigneur,21
s',se,51
étonnait,étonner,18
que,que,83
son,son,73
partenaire,partenaire,21
retournât,retourner,18
le,le,71
roi,roi,21
plus,plus,60
souvent,souvent,60
que,que,83
ne,ne,60
le,le,52
veut,vouloir,17
le,le,71
calcul,calcul,21
des,de,81
des,le,71
probabilités,probabilité,22
",",",",p
Jahel,Jahel,20
",",",",p
assez,assez,60
émue,ému,31
",",",",p
me,je,51
tira,tirer,19
à,à,81
part,part,22
",",",",p
et,et,82
me,je,51
demanda,demander,19
si,si,83
je,je,51
ne,ne,60
voyais,voir,18
pas,pas,60
une,un,71
voiture,voiture,22
arrêtée,arrêté,31
derrière,derrière,81
nous,nous,51
à,à,81
un,un,71
lacet,lacet,21
de,de,81
la,le,71
route,route,22
/.,/.,P
en,en,81
regardant,regarder,13
vers,vers,81
le,le,71
point,point,21
qu',que,52
elle,il,51
m',je,51
indiquait,indiquer,18
",",",",p
j',je,51
aperçus,apercevoir,19
en,en,81
effet,effet,21
une,un,71
espèce,espèce,22
de,de,81
calèche,calèche,22
gothique,gothique,30
",",",",p
d',de,81
une,un,71
forme,forme,22
ridicule,ridicule,30
et,et,82
bizarre,bizarre,30
/.,/.,P
-,-,p
cette,ce,74
voiture,voiture,22
",",",",p
ajouta,ajouter,19
Jahel,Jahel,20
",",",",p
s',se,51
est,être,17
arrêtée,arrêter,12
en,en,81
même,même,75
temps,temps,21
que,que,83
nous,nous,51
/.,/.,P
c',ce,52
est,être,17
donc,donc,82
qu',que,83
elle,il,51
nous,nous,51
suivait,suivre,18
/.,/.,P
je,je,51
serais,être,16
curieuse,curieux,30
de,de,81
distinguer,distinguer,14
les,le,71
visages,visage,21
qui,qui,52
voyagent,voyager,17
dans,dans,81
cette,ce,74
machine,machine,22
/.,/.,P
j',je,51
en,en,52
ai,avoir,17
de,de,81
l',le,71
inquiétude,inquiétude,22
/.,/.,P
n',ne,60
est,être,17
elle,il,51
point,point,60
coiffée,coiffer,12
d',de,81
une,un,71
capote,capote,22
étroite,étroit,30
et,et,82
haute,haut,30
/?,/?,P
elle,il,51
ressemble,ressembler,17
à,à,81
la,le,71
voiture,voiture,22
dans,dans,81
laquelle,lequel,52
mon,mon,73
oncle,oncle,21
m',je,51
emmena,emmener,19
",",",",p
toute,tout,60
petite,petit,30
",",",",p
à,à,81
Paris,Paris,20
",",",",p
après,après,81
avoir,avoir,14
tué,tuer,12
le,le,71
Portugais,Portugais,20
/.,/.,P
elle,il,51
était,être,18
restée,rester,12
",",",",p
autant,autant,60
que,que,83
je,je,51
crois,croire,17
",",",",p
dans,dans,81
une,un,71
remise,remise,22
du,de,81
du,le,71
château,château,21
des,de,81
des,le,71
Sablons,Sablons,20
/.,/.,P
celle-ci,celui-ci,52
me,je,51
la,le,52
rappelle,rappeler,17
tout,tout,60
à,à,81
fait,fait,21
",",",",p
et,et,82
c',ce,52
est,être,17
un,un,71
horrible,horrible,30
souvenir,souvenir,21
",",",",p
car,car,82
j',je,51
y,y,52
vis,voir,19
mon,mon,73
oncle,oncle,21
écumant,écumer,13
de,de,81
rage,rage,22
/.,/.,P
vous,vous,51
ne,ne,60
pouvez,pouvoir,17
concevoir,concevoir,14
",",",",p
Jacques,Jacques,20
",",",",p
à,à,81
quel,quel,75
point,point,21
il,il,51
est,être,17
violent,violent,30
/.,/.,P
j',je,51
ai,avoir,17
moi-même,moi-même,51
éprouvé,éprouver,12
sa,son,73
fureur,fureur,22
le,le,71
jour,jour,21
de,de,81
mon,mon,73
départ,départ,21
/.,/.,P
il,il,51
m',je,51
enferma,enfermer,19
dans,dans,81
ma,mon,73
chambre,chambre,22
en,en,81
vomissant,vomir,13
contre,contre,81
monsieur,monsieur,21
l',le,71
abbé,abbé,21
Coignard,Coignard,20
des,de,81
des,le,71
injures,injure,22
épouvantables,épouvantable,30
/.,/.,P
je,je,51
frémis,frémir,17
en,en,81
pensant,penser,13
à,à,81
l',le,71
état,état,21
où,où,60
il,il,51
dut,devoir,19
être,être,14
quand,quand,83
il,il,51
trouva,trouver,19
ma,mon,73
chambre,chambre,22
vide,vide,30
et,et,82
mes,mon,73
draps,drap,21
encore,encore,60
attachés,attaché,31
à,à,81
la,le,71
fenêtre,fenêtre,22
par,par,81
où,où,60
je,je,51
m',je,51
échappai,échapper,19
pour,pour,81
vous,vous,51
joindre,joindre,14
et,et,82
fuir,fuir,14
avec,avec,81
vous,vous,51
/.,/.,P
-,-,p
Jahel,Jahel,20
",",",",p
vous,vous,51
voulez,vouloir,17
dire,dire,14
avec,avec,81
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
/.,/.,P
-,-,p
que,que,52
vous,vous,51
êtes,être,17
pointilleux,pointilleux,30
/!,/!,P
ne,ne,60
partions,partir,18
nous,nous,51
pas,pas,60
tous,tout,52
ensemble,ensemble,60
/?,/?,P
mais,mais,82
cette,ce,74
calèche,calèche,22
me,je,51
donne,donner,17
de,de,81
l',le,71
inquiétude,inquiétude,22
",",",",p
tant,tant,60
elle,il,51
ressemble,ressembler,17
à,à,81
celle,celui,52
de,de,81
mon,mon,73
oncle,oncle,21
/.,/.,P
-,-,p
soyez,être,17
assurée,assurer,12
",",",",p
Jahel,Jahel,20
",",",",p
que,que,83
c',ce,52
est,être,17
la,le,71
voiture,voiture,22
de,de,81
quelque,quelque,75
bon,bon,30
Bourguignon,Bourguignon,20
qui,qui,52
va,aller,17
à,à,81
ses,son,73
affaires,affaire,22
sans,sans,81
songer,songer,14
à,à,81
nous,nous,51
/.,/.,P
-,-,p
vous,vous,51
n',ne,60
en,en,52
savez,savoir,17
rien,rien,52
",",",",p
dit,dire,19
Jahel,Jahel,20
/.,/.,P
j',je,51
ai,avoir,17
peur,peur,22
/.,/.,P
-,-,p
vous,vous,51
ne,ne,60
pouvez,pouvoir,17
craindre,craindre,14
pourtant,pourtant,60
",",",",p
mademoiselle,mademoiselle,22
",",",",p
que,que,83
votre,votre,73
oncle,oncle,21
",",",",p
dans,dans,81
l',le,71
état,état,21
de,de,81
décrépitude,décrépitude,22
où,où,60
il,il,51
est,être,17
réduit,réduire,12
",",",",p
coure,courir,17
les,le,71
routes,route,22
à,à,81
votre,votre,73
poursuite,poursuite,22
/.,/.,P
il,il,51
n',ne,60
est,être,17
occupé,occuper,12
que,que,83
de,de,81
cabbale,cabale,22
et,et,82
rêveries,rêverie,22
hébraïques,hébraïque,30
/.,/.,P
-,-,p
vous,vous,51
ne,ne,60
le,le,52
connaissez,connaître,17
pas,pas,60
",",",",p
me,je,51
répondit,répondre,19
elle,il,51
en,en,81
soupirant,soupirer,13
/.,/.,P
il,il,51
n',ne,60
est,être,17
occupé,occuper,12
que,que,83
de,de,81
moi,moi,51
/.,/.,P
il,il,51
m',je,51
aime,aimer,17
autant,autant,60
qu',que,83
il,il,51
exècre,exécrer,17
le,le,71
reste,reste,21
de,de,81
l',le,71
univers,univers,21
/.,/.,P
il,il,51
m',je,51
aime,aimer,17
d',de,81
une,un,71
manière,manière,22
/…,/…,P
-,-,p
d',de,81
une,un,71
manière,manière,22
/?,/?,P
-,-,p
de,de,81
toutes,tout,75
les,le,71
manières,manière,22
/…,/…,P
enfin,enfin,60
il,il,51
m',je,51
aime,aimer,17
/.,/.,P
-,-,p
Jahel,Jahel,20
",",",",p
je,je,51
frémis,frémir,17
de,de,81
vous,vous,51
entendre,entendre,14
/.,/.,P
juste,juste,30
ciel,ciel,21
!,!,p
ce,ce,74
Mosaïde,Mosaïde,20
vous,vous,51
aimerait,aimer,16
sans,sans,81
ce,ce,74
désintéressement,désintéressement,21
qui,qui,52
est,être,17
si,si,60
beau,beau,30
chez,chez,81
un,un,71
vieillard,vieillard,21
et,et,82
si,si,60
convenable,convenable,30
à,à,81
un,un,71
oncle,oncle,21
/.,/.,P
dites,dire,17
tout,tout,52
",",",",p
Jahel,Jahel,20
/!,/!,P
-,-,p
oh,oh,93
!,!,p
vous,vous,51
le,le,52
dites,dire,17
mieux,mieux,60
que,que,83
moi,moi,51
",",",",p
Jacques,Jacques,20
/.,/.,P
-,-,p
j',je,51
en,en,52
demeure,demeurer,17
stupide,stupide,30
/.,/.,P
à,à,81
son,son,73
âge,âge,21
",",",",p
cela,cela,52
se,se,51
peut,pouvoir,17
il,il,51
/?,/?,P
-,-,p
mon,mon,73
ami,ami,21
",",",",p
vous,vous,51
avez,avoir,17
la,le,71
peau,peau,22
blanche,blanc,30
et,et,82
l',le,71
âme,âme,22
à l'avenant,à l'avenant,60
/.,/.,P
tout,tout,52
vous,vous,51
étonne,étonner,17
/.,/.,P
c',ce,52
est,être,17
cette,ce,74
candeur,candeur,22
qui,qui,52
fait,faire,17
votre,votre,73
charme,charme,21
/.,/.,P
on,on,51
vous,vous,51
trompe,tromper,17
pour,pour,81
peu,peu,60
qu',que,83
on,on,51
s',se,51
en,en,52
donne,donner,17
la,le,71
peine,peine,22
/.,/.,P
on,on,51
vous,vous,51
fait,faire,17
croire,croire,14
que,que,83
Mosaïde,Mosaïde,20
est,être,17
âgé,âgé,30
de,de,81
cent,cent,72
trente,trente,72
ans,an,21
",",",",p
quand,quand,83
il,il,51
n',ne,60
en,en,52
a,avoir,17
pas,pas,60
beaucoup,beaucoup,60
plus,plus,60
de,de,81
soixante,soixante,72
",",",",p
qu',que,83
il,il,51
a,avoir,17
vécu,vivre,12
dans,dans,81
la,le,71
grande,grand,30
pyramide,pyramide,22
",",",",p
tandis qu',tandis que,83
en,en,81
réalité,réalité,22
il,il,51
faisait,faire,18
la,le,71
banque,banque,22
à,à,81
Lisbonne,Lisbonne,20
/.,/.,P
et,et,82
il,il,51
ne,ne,60
tenait,tenir,18
qu',que,83
à,à,81
moi,moi,51
de,de,81
passer,passer,14
à,à,81
vos,votre,73
yeux,oeil,21
pour,pour,81
une,un,71
salamandre,salamandre,22
/.,/.,P
-,-,p
quoi,quoi,52
",",",",p
Jahel,Jahel,20
",",",",p
dites,dire,17
vous,vous,51
la,le,71
vérité,vérité,22
/?,/?,P
votre,votre,73
oncle,oncle,21
/…,/…,P
-,-,p
oui,oui,60
",",",",p
et,et,82
c',ce,52
est,être,17
le,le,71
secret,secret,21
de,de,81
sa,son,73
jalousie,jalousie,22
/.,/.,P
il,il,51
croit,croire,17
que,que,83
l',le,71
abbé,abbé,21
Coignard,Coignard,20
est,être,17
son,son,73
rival,rival,30
/.,/.,P
il,il,51
le,le,52
détesta,détester,19
d',de,81
instinct,instinct,21
",",",",p
à,à,81
première,premier,72
vue,vue,22
/.,/.,P
mais,mais,82
c',ce,52
est,être,17
bien,bien,60
autre,autre,75
chose,chose,22
depuis,depuis,81
qu',que,83
ayant,avoir,13
surpris,surprendre,12
quelques,quelque,75
mots,mot,21
de,de,81
l',le,71
entretien,entretien,21
que,que,52
ce,ce,74
bon,bon,30
abbé,abbé,21
eut,avoir,19
avec,avec,81
moi,moi,51
dans,dans,81
les,le,71
épines,épine,22
",",",",p
il,il,51
le,le,52
peut,pouvoir,17
haïr,haïr,14
comme,comme,83
la,le,71
cause,cause,22
de,de,81
ma,mon,73
fuite,fuite,22
et,et,82
de,de,81
mon,mon,73
enlèvement,enlèvement,21
/.,/.,P
car,car,82
",",",",p
enfin,enfin,60
",",",",p
j',je,51
ai,avoir,17
été,être,12
enlevée,enlever,12
",",",",p
mon,mon,73
ami,ami,21
",",",",p
et,et,82
cela,cela,52
doit,devoir,17
me,je,51
donner,donner,14
quelque,quelque,75
prix,prix,21
à,à,81
vos,votre,73
yeux,oeil,21
/.,/.,P
oh,oh,93
!,!,p
j',je,51
ai,avoir,17
été,être,12
bien,bien,60
ingrate,ingrat,30
en,en,81
quittant,quitter,13
un,un,71
si,si,60
bon,bon,30
oncle,oncle,21
/.,/.,P
mais,mais,82
je,je,51
ne,ne,60
pouvais,pouvoir,18
plus,plus,60
endurer,endurer,14
l',le,71
esclavage,esclavage,21
où,où,60
il,il,51
me,je,51
retenait,retenir,18
/.,/.,P
et,et,82
puis,puis,60
j',je,51
avais,avoir,18
une,un,71
ardente,ardent,30
envie,envie,22
de,de,81
devenir,devenir,14
riche,riche,30
",",",",p
et,et,82
il,il,51
est,être,17
bien,bien,60
naturel,naturel,30
",",",",p
n',ne,60
est,être,17
ce,ce,52
pas,pas,60
?,?,p
de,de,81
désirer,désirer,14
de,de,81
grands,grand,30
biens,bien,21
quand,quand,83
on,on,51
est,être,17
jeune,jeune,30
et,et,82
jolie,joli,30
/.,/.,P
nous,nous,51
n',ne,60
avons,avoir,17
qu',que,83
une,un,71
vie,vie,22
",",",",p
et,et,82
elle,il,51
est,être,17
courte,court,30
/.,/.,P
on,on,51
ne,ne,60
m',je,51
a,avoir,17
pas,pas,60
appris,apprendre,12
",",",",p
à,à,81
moi,moi,51
",",",",p
de,de,81
beaux,beau,30
mensonges,mensonge,21
sur,sur,81
l',le,71
immortalité,immortalité,22
de,de,81
l',le,71
âme,âme,22
/.,/.,P
-,-,p
hélas,hélas,60
/!,/!,P
Jahel,Jahel,20
",",",",p
m',je,51
écriai,écrier,19
je,je,51
dans,dans,81
une,un,71
ardeur,ardeur,22
d',de,81
amour,amour,21
que,que,52
me,je,51
donnait,donner,18
sa,son,73
dureté,dureté,22
même,même,30
",",",",p
hélas,hélas,60
!,!,p
il,il,51
ne,ne,60
me,je,51
manquait,manquer,18
rien,rien,52
près,près,81
de,de,81
vous,vous,51
au,à,81
au,le,71
château,château,21
des,de,81
des,le,71
Sablons,Sablons,20
/.,/.,P
que,que,52
vous,vous,51
y,y,52
manquait,manquer,18
il,il,51
",",",",p
à,à,81
vous,vous,51
",",",",p
pour,pour,81
être,être,14
heureuse,heureux,30
/?,/?,P
elle,il,51
me,je,51
fît,faire,18
signe,signe,21
que,que,83
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
nous,nous,51
observait,observer,18
/.,/.,P
le,le,71
trait,trait,21
était,être,18
raccommodé,raccommoder,12
et,et,82
la,le,71
berline,berline,22
roulait,rouler,18
entre,entre,81
les,le,71
coteaux,coteau,21
de,de,81
vignes,vigne,22
/.,/.,P
nous,nous,51
nous,nous,51
arrêtâmes,arrêter,19
à,à,81
nuits,nuit,22
pour,pour,81
le,le,71
souper,souper,21
et,et,82
la,le,71
couchée,couché,31
/.,/.,P
mon,mon,73
bon,bon,30
maître,maître,21
but,boire,19
une,un,71
demi-douzaine,demi-douzaine,22
de,de,81
bouteilles,bouteille,22
de,de,81
vin,vin,21
du,de,81
du,le,71
cru,cru,21
",",",",p
qui,qui,52
échauffa,échauffer,19
merveilleusement,merveilleusement,60
son,son,73
éloquence,éloquence,22
/.,/.,P
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
lui,lui,51
rendit,rendre,19
raison,raison,22
",",",",p
le,le,71
verre,verre,21
à,à,81
la,le,71
main,main,22
;,;,p
mais,mais,82
",",",",p
quant,quand,83
à,à,81
lui,lui,51
tenir,tenir,14
tête,tête,22
dans,dans,81
la,le,71
conversation,conversation,22
",",",",p
c',ce,52
est,être,17
ce,ce,52
dont,dont,52
ce,ce,74
gentilhomme,gentilhomme,21
était,être,18
bien,bien,60
incapable,incapable,30
/.,/.,P
la,le,71
chère,chère,22
avait,avoir,18
été,être,12
bonne,bon,30
;,;,p
le,le,71
gîte,gîte,21
fut,être,19
mauvais,mauvais,30
/.,/.,P
monsieur,monsieur,21
l',le,71
abbé,abbé,21
Coignard,Coignard,20
coucha,coucher,19
dans,dans,81
la,le,71
chambre,chambre,22
basse,bas,30
",",",",p
sous,sous,81
l',le,71
escalier,escalier,21
",",",",p
en,en,81
un,un,71
lit,lit,21
de,de,81
plume,plume,22
qu',que,52
il,il,51
partagea,partager,19
avec,avec,81
l',le,71
aubergiste,aubergiste,21
et,et,82
sa,son,73
femme,femme,22
",",",",p
et,et,82
où,où,60
ils,ils,51
pensèrent,penser,19
tous,tout,75
trois,trois,72
étouffer,étouffer,14
/.,/.,P
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
prit,prendre,19
avec,avec,81
Jahel,Jahel,20
la,le,71
chambre,chambre,22
haute,haut,30
où,où,60
le,le,71
lard,lard,21
et,et,82
les,le,71
oignons,oignon,21
pendaient,pendre,18
aux,à,81
aux,le,71
solives,solive,22
/.,/.,P
je,je,51
montai,monter,19
par,par,81
une,un,71
échelle,échelle,22
au,à,81
au,le,71
grenier,grenier,21
",",",",p
et,et,82
je,je,51
m',je,51
étendis,étendre,19
sur,sur,81
la,le,71
paille,paille,22
/.,/.,P
ayant,avoir,13
passé,passer,12
le,le,71
fort,fort,21
de,de,81
mon,mon,73
sommeil,sommeil,21
",",",",p
la,le,71
lune,lune,22
",",",",p
dont,dont,52
la,le,71
lumière,lumière,22
traversait,traverser,18
les,le,71
fentes,fente,22
du,de,81
du,le,71
toit,toit,21
",",",",p
glissa,glisser,19
un,un,71
rayon,rayon,21
entre,entre,81
mes,mon,73
cils,cil,21
et,et,82
les,le,52
écarta,écarter,19
à,à,81
propos,propos,21
pour,pour,81
que,que,83
je,je,51
visse,voir,18
Jahel,Jahel,20
",",",",p
en,en,81
bonnet,bonnet,21
de,de,81
nuit,nuit,22
",",",",p
qui,qui,52
sortait,sortir,18
de,de,81
la,le,71
trappe,trappe,22
/.,/.,P
au,à,81
au,le,71
cri,cri,21
que,que,52
je,je,51
poussai,pousser,19
",",",",p
elle,il,51
mit,mettre,19
un,un,71
doigt,doigt,21
sur,sur,81
sa,son,73
bouche,bouche,22
/.,/.,P
-,-,p
chut,chut,93
!,!,p
me,je,51
dit,dire,19
elle,il,51
",",",",p
Maurice,Maurice,20
est,être,17
ivre,ivre,30
comme,comme,83
un,un,71
portefaix,portefaix,21
et,et,82
comme,comme,83
un,un,71
marquis,marquis,21
/.,/.,P
il,il,51
dort,dormir,17
ci-dessous,ci-dessous,60
du,de,81
du,le,71
sommeil,sommeil,21
de,de,81
Noé,Noé,20
/.,/.,P
-,-,p
qui,qui,52
est,être,17
ce,ce,52
",",",",p
Maurice,Maurice,20
?,?,p
demandai,demander,19
je,je,51
en,en,81
me,je,51
frottant,frotter,13
les,le,71
yeux,oeil,21
/.,/.,P
-,-,p
c',ce,52
est,être,17
Anquetil,Anquetil,20
/.,/.,P
qui,qui,52
voulez,vouloir,17
vous,vous,51
que,que,83
ce,ce,52
soit,être,17
/?,/?,P
-,-,p
personne,personne,52
/.,/.,P
mais,mais,82
je,je,51
ne,ne,60
savais,savoir,18
pas,pas,60
qu',que,83
il,il,51
s',se,51
appelât,appeler,18
Maurice,Maurice,20
/.,/.,P
-,-,p
il,il,51
n',ne,60
y,y,52
a,avoir,17
pas,pas,60
longtemps,longtemps,60
que,que,83
je,je,51
le,le,52
sais,savoir,17
moi-même,moi-même,51
/.,/.,P
mais,mais,82
il,il,51
n',ne,60
importe,importer,17
/.,/.,P
-,-,p
vous,vous,51
avez,avoir,17
raison,raison,22
",",",",p
Jahel,Jahel,20
",",",",p
cela,cela,52
n',ne,60
importe,importer,17
pas,pas,60
/.,/.,P
elle,il,51
était,être,18
en,en,81
chemise,chemise,22
et,et,82
cette,ce,74
clarté,clarté,22
de,de,81
la,le,71
lune,lune,22
s',se,51
égouttait,égoutter,18
comme,comme,83
du,de,81
du,le,71
lait,lait,21
sur,sur,81
ses,son,73
épaules,épaule,22
nues,nu,30
/.,/.,P
elle,il,51
se,se,51
coula,couler,19
à,à,81
mon,mon,73
côté,côté,21
",",",",p
m',je,51
appela,appeler,19
des,de,81
des,le,71
noms,nom,21
les,le,71
plus,plus,60
tendres,tendre,30
et,et,82
des,de,81
des,le,71
noms,nom,21
les,le,71
plus,plus,60
effroyablement,effroyablement,60
grossiers,grossier,30
qui,qui,52
glissaient,glisser,18
sur,sur,81
ses,son,73
lèvres,lèvre,22
en,en,81
suaves,suave,30
murmures,murmure,21
/.,/.,P
puis,puis,60
elle,il,51
se,se,51
tut,taire,19
et,et,82
commença,commencer,19
à,à,81
me,je,51
donner,donner,14
ces,ce,74
baisers,baiser,21
qu',que,52
elle,il,51
savait,savoir,18
et,et,82
auprès,auprès,60
desquels,de,81
desquels,lequel,52
tous,tout,75
les,le,71
embrassements,embrassement,21
des,de,81
des,le,71
autres,autre,75
femmes,femme,22
semblent,sembler,17
insipides,insipide,30
/.,/.,P
la,le,71
contrainte,contrainte,22
et,et,82
le,le,71
silence,silence,21
augmentaient,augmenter,18
la,le,71
tension,tension,22
furieuse,furieux,30
de,de,81
mes,mon,73
nerfs,nerf,21
/.,/.,P
la,le,71
surprise,surprise,22
",",",",p
la,le,71
joie,joie,22
d',de,81
une,un,71
revanche,revanche,22
et,et,82
",",",",p
peut-être,peut-être,60
",",",",p
une,un,71
jalousie,jalousie,22
perverse,pervers,30
",",",",p
attisaient,attiser,18
mes,mon,73
désirs,désir,21
/.,/.,P
l',le,71
élastique,élastique,30
fermeté,fermeté,22
de,de,81
sa,son,73
chair,chair,22
et,et,82
la,le,71
souple,souple,30
violence,violence,22
des,de,81
des,le,71
mouvements,mouvement,21
dont,dont,52
elle,il,51
m',je,51
enveloppait,envelopper,18
",",",",p
demandaient,demander,18
",",",",p
promettaient,promettre,18
et,et,82
méritaient,mériter,18
les,le,71
plus,plus,60
ardentes,ardent,30
caresses,caresse,22
/.,/.,P
nous,nous,51
connûmes,connaître,19
",",",",p
cette,ce,74
nuit,nuit,22
là,là,60
",",",",p
les,le,71
voluptés,volupté,22
dont,dont,52
l',le,71
abîme,abîme,21
confine,confiner,17
à,à,81
la,le,71
douleur,douleur,22
/.,/.,P
en,en,81
descendant,descendre,13
",",",",p
le,le,71
matin,matin,21
",",",",p
dans,dans,81
la,le,71
cour,cour,22
de,de,81
l',le,71
hôtellerie,hôtellerie,22
",",",",p
j',je,51
y,y,52
trouvai,trouver,19
monsieur,monsieur,21
d',de,81
Anquetil,Anquetil,20
qui,qui,52
me,je,51
parut,paraître,19
moins,moins,60
odieux,odieux,30
",",",",p
maintenant,maintenant,60
que,que,83
je,je,51
le,le,52
trompais,tromper,18
/.,/.,P
de,de,81
son,son,73
côté,côté,21
",",",",p
il,il,51
semblait,sembler,18
plus,plus,60
attiré,attiré,31
vers,vers,81
moi,moi,51
qu',que,83
il,il,51
ne,ne,60
l',le,52
avait,avoir,18
été,être,12
depuis,depuis,81
le,le,71
commencement,commencement,21
du,de,81
du,le,71
voyage,voyage,21
/.,/.,P
il,il,51
me,je,51
parla,parler,19
avec,avec,81
familiarité,familiarité,22
",",",",p
sympathie,sympathie,22
",",",",p
confiance,confiance,22
",",",",p
me,je,51
reprochant,reprocher,13
seulement,seulement,60
de,de,81
montrer,montrer,14
à,à,81
Jahel,Jahel,20
peu,peu,60
d',de,81
égards,égard,21
et,et,82
d',de,81
empressement,empressement,21
",",",",p
et,et,82
de,de,81
ne,ne,60
pas,pas,60
lui,lui,51
rendre,rendre,14
ces,ce,74
soins,soin,21
qu',que,52
un,un,71
honnête,honnête,30
homme,homme,21
doit,devoir,17
avoir,avoir,14
pour,pour,81
toute,tout,75
femme,femme,22
/.,/.,P
-,-,p
elle,il,51
se,se,51
plaint,plaindre,17
",",",",p
dit,dire,19
il,il,51
",",",",p
de,de,81
votre,votre,73
incivilité,incivilité,22
/.,/.,P
prenez,prendre,17
y,y,52
garde,garder,17
",",",",p
cher,cher,30
Tournebroche,Tournebroche,20
;,;,p
je,je,51
serais,être,16
