11595
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 175e extrait>,<>,<>
menus,menu,30
propos,propos,21
de,de,81
mes,mon,73
honnêtes,honnête,30
hôtes,hôte,21
",",",",p
qui,qui,52
ne,ne,60
se,se,51
doutaient,douter,18
pas,pas,60
",",",",p
dans,dans,81
leur,leur,73
placidité,placidité,22
",",",",p
du,de,81
du,le,71
drame,drame,21
mystérieux,mystérieux,30
et,et,82
terrible,terrible,30
qui,qui,52
se,se,51
jouait,jouer,18
alors,alors,60
sous,sous,81
la,le,71
table,table,22
/.,/.,P
ils,ils,51
ne,ne,60
s',se,51
aperçurent,apercevoir,19
de,de,81
rien,rien,52
;,;,p
mais,mais,82
ils,ils,51
pouvaient,pouvoir,18
s',se,51
apercevoir,apercevoir,14
de,de,81
quelque,quelque,75
chose,chose,22
",",",",p
et,et,82
positivement,positivement,60
je,je,51
m',je,51
inquiétais,inquiéter,18
pour,pour,81
eux,ils,51
…,…,p
pour,pour,81
eux,ils,51
",",",",p
bien,bien,60
plus,plus,60
que,que,83
pour,pour,81
moi,moi,51
et,et,82
pour,pour,81
elle,il,51
/.,/.,P
j',je,51
avais,avoir,18
l',le,71
honnêteté,honnêteté,22
et,et,82
la,le,71
commisération,commisération,22
de,de,81
mes,mon,73
dix,dix,72
sept,sept,72
ans,an,21
/…,/…,P
je,je,51
me,je,51
disais,dire,18
:,:,p
“,“,p
est,être,17
elle,il,51
effrontée,effronté,30
/?,/?,P
est,être,17
elle,il,51
folle,fou,30
/?,/?,P
“,“,p
et,et,82
je,je,51
la,le,52
regardais,regarder,18
du,de,81
du,le,71
coin,coin,21
de,de,81
l',le,71
oeil,oeil,21
",",",",p
cette,ce,74
folle,folle,22
qui,qui,52
ne,ne,60
perdait,perdre,18
pas,pas,60
une,un,71
seule,seul,30
fois,fois,22
",",",",p
durant,durant,81
le,le,71
dîner,dîner,21
",",",",p
son,son,73
air,air,21
de,de,81
princesse,princesse,22
en,en,81
cérémonie,cérémonie,22
",",",",p
et,et,82
dont,dont,52
le,le,71
visage,visage,21
resta,rester,19
aussi,aussi,60
calme,calme,30
que,que,83
si,si,83
son,son,73
pied,pied,21
n',ne,60
avait,avoir,18
pas,pas,60
dit,dire,12
et,et,82
fait,faire,12
toutes,tout,75
les,le,71
folies,folie,22
que,que,52
peut,pouvoir,17
dire,dire,14
et,et,82
faire,faire,14
un,un,71
pied,pied,21
",",",",p
-,-,p
sur,sur,81
le,le,71
mien,mien,52
/!,/!,P
j',je,51
avoue,avouer,17
que,que,83
j',je,51
étais,être,18
encore,encore,60
plus,plus,60
surpris,surprendre,12
de,de,81
son,son,73
aplomb,aplomb,21
que,que,83
de,de,81
sa,son,73
folie,folie,22
/.,/.,P
j',je,51
avais,avoir,18
beaucoup,beaucoup,60
lu,lire,12
de,de,81
ces,ce,74
livres,livre,21
légers,léger,30
où,où,60
la,le,71
femme,femme,22
n',ne,60
est,être,17
pas,pas,60
ménagée,ménager,12
/.,/.,P
j',je,51
avais,avoir,18
reçu,recevoir,12
une,un,71
éducation,éducation,22
d',de,81
école,école,22
militaire,militaire,30
/.,/.,P
utopiquement,utopiquement,60
du,de,81
du,le,71
moins,moins,60
",",",",p
j',je,51
étais,être,18
le,le,71
Lovelace,Lovelace,20
de,de,81
fatuité,fatuité,22
que,que,52
sont,être,17
plus,plus,60
ou,ou,82
moins,moins,60
tous,tout,75
les,le,71
très,très,60
jeunes,jeune,30
gens,gens,21
qui,qui,52
se,se,51
croient,croire,17
de,de,81
jolis,joli,30
garçons,garçon,21
",",",",p
et,et,82
qui,qui,52
ont,avoir,17
pâturé,pâturer,12
des,de,81
des,le,71
bottes,botte,22
de,de,81
baisers,baiser,21
derrière,derrière,81
les,le,71
portes,porte,22
et,et,82
dans,dans,81
les,le,71
escaliers,escalier,21
",",",",p
sur,sur,81
les,le,71
lèvres,lèvre,22
des,de,81
des,le,71
femmes,femme,22
de,de,81
chambre,chambre,22
de,de,81
leurs,leur,73
mères,mère,22
/.,/.,P
mais,mais,82
ceci,ceci,52
déconcertait,déconcerter,18
mon,mon,73
petit,petit,30
aplomb,aplomb,21
de,de,81
Lovelace,Lovelace,20
de,de,81
dix,dix,72
sept,sept,72
ans,an,21
/.,/.,P
ceci,ceci,52
me,je,51
paraissait,paraître,18
plus,plus,60
fort,fort,30
que,que,83
ce,ce,52
que,que,52
j',je,51
avais,avoir,18
lu,lire,12
",",",",p
que,que,52
tout,tout,52
ce,ce,52
que,que,52
j',je,51
avais,avoir,18
entendu,entendre,12
dire,dire,14
sur,sur,81
le,le,71
naturel,naturel,21
dans,dans,81
le,le,71
mensonge,mensonge,21
attribué,attribué,31
aux,à,81
aux,le,71
femmes,femme,22
",",",",p
-,-,p
sur,sur,81
la,le,71
force,force,22
de,de,81
masque,masque,21
qu',que,52
elles,ils,51
peuvent,pouvoir,17
mettre,mettre,14
à,à,81
leurs,leur,73
plus,plus,60
violentes,violent,30
ou,ou,82
leurs,leur,73
plus,plus,60
profondes,profond,30
émotions,émotion,22
/.,/.,P
songez,songer,17
donc,donc,82
!,!,p
elle,il,51
avait,avoir,18
dix,dix,72
huit,huit,72
ans,an,21
/!,/!,P
les,le,52
avait,avoir,18
elle-même,elle-même,51
?,?,p
/…,/…,P
elle,il,51
sortait,sortir,18
d',de,81
une,un,71
pension,pension,22
que,que,52
je,je,51
n',ne,60
avais,avoir,18
aucune,aucun,75
raison,raison,22
pour,pour,81
suspecter,suspecter,14
",",",",p
avec,avec,81
la,le,71
moralité,moralité,22
et,et,82
la,le,71
piété,piété,22
de,de,81
la,le,71
mère,mère,22
qui,qui,52
l',le,52
avait,avoir,18
choisie,choisir,12
pour,pour,81
son,son,73
enfant,enfant,21
/.,/.,P
cette,ce,74
absence,absence,22
de,de,81
tout,tout,75
embarras,embarras,21
",",",",p
disons,dire,17
le,le,71
mot,mot,21
",",",",p
ce,ce,74
manque,manque,21
absolu,absolu,30
de,de,81
pudeur,pudeur,22
",",",",p
cette,ce,74
domination,domination,22
aisée,aisé,30
sur,sur,81
soi-même,soi-même,51
en,en,81
faisant,faire,13
les,le,71
choses,chose,22
les,le,71
plus,plus,60
imprudentes,imprudent,30
",",",",p
les,le,71
plus,plus,60
dangereuses,dangereux,30
pour,pour,81
une,un,71
jeune,jeune,30
fille,fille,22
",",",",p
chez,chez,81
laquelle,lequel,52
pas,pas,60
un,un,71
geste,geste,21
",",",",p
pas,pas,60
un,un,71
regard,regard,21
n',ne,60
avait,avoir,18
prévenu,prévenir,12
l',le,71
homme,homme,21
auquel,à,81
auquel,lequel,52
elle,il,51
se,se,51
livrait,livrer,18
par,par,81
une,un,71
si,si,60
monstrueuse,monstrueux,30
avance,avance,22
",",",",p
tout,tout,75
cela,cela,52
me,je,51
montait,monter,18
au,à,81
au,le,71
cerveau,cerveau,21
et,et,82
apparaissait,apparaître,18
nettement,nettement,60
à,à,81
mon,mon,73
esprit,esprit,21
",",",",p
malgré,malgré,81
le,le,71
bouleversement,bouleversement,21
de,de,81
mes,mon,73
sensations,sensation,22
/…,/…,P
mais,mais,82
ni,ni,82
dans,dans,81
ce,ce,74
moment,moment,21
",",",",p
ni,ni,82
plus,plus,60
tard,tard,60
",",",",p
je,je,51
ne,ne,60
m',je,51
arrêtai,arrêter,19
à,à,81
philosopher,philosopher,14
là-dessus,là-dessus,60
/.,/.,P
je,je,51
ne,ne,60
me,je,51
donnai,donner,19
pas,pas,60
d',de,81
horreur,horreur,22
factice,factice,30
pour,pour,81
la,le,71
conduite,conduite,22
de,de,81
cette,ce,74
fille,fille,22
d',de,81
une,un,71
si,si,60
effrayante,effrayant,30
précocité,précocité,22
dans,dans,81
le,le,71
mal,mal,21
/.,/.,P
d',de,81
ailleurs,ailleurs,60
",",",",p
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
à,à,81
l',le,71
âge,âge,21
que,que,52
j',je,51
avais,avoir,18
",",",",p
ni,ni,82
même,même,60
beaucoup,beaucoup,60
plus,plus,60
tard,tard,60
",",",",p
qu',que,83
on,on,51
croit,croire,17
dépravée,dépravé,31
la,le,71
femme,femme,22
qui,qui,52
-,-,p
au,à,81
au,le,71
premier,premier,72
coup,coup,21
d',de,81
oeil,oeil,21
-,-,p
se,se,51
jette,jeter,17
à,à,81
vous,vous,51
/!,/!,P
on,on,51
est,être,17
presque,presque,60
disposé,disposer,12
à,à,81
trouver,trouver,14
cela,cela,52
tout,tout,60
simple,simple,30
",",",",p
au,à,81
au,le,71
contraire,contraire,21
",",",",p
et,et,82
si,si,83
on,on,51
dit,dire,17
:,:,p
“,“,p
la,le,71
pauvre,pauvre,30
femme,femme,22
!,!,p
“,“,p
c',ce,52
est,être,17
déjà,déjà,60
beaucoup,beaucoup,60
de,de,81
modestie,modestie,22
que,que,83
cette,ce,74
pitié,pitié,22
/!,/!,P
enfin,enfin,60
",",",",p
si,si,83
j',je,51
étais,être,18
timide,timide,30
",",",",p
je,je,51
ne,ne,60
voulais,vouloir,18
pas,pas,60
être,être,14
un,un,71
niais,niais,21
/!,/!,P
la,le,71
grande,grand,30
raison,raison,22
française,français,30
pour,pour,81
faire,faire,14
sans,sans,81
remords,remords,21
tout,tout,52
ce,ce,52
qu',que,52
il,il,51
y,y,52
a,avoir,17
de,de,81
pis,pis,60
/.,/.,P
je,je,51
savais,savoir,18
",",",",p
certes,certes,60
",",",",p
à,à,81
n',ne,60
en,en,52
pas,pas,60
douter,douter,14
",",",",p
que,que,83
ce,ce,52
que,que,52
cette,ce,74
fille,fille,22
éprouvait,éprouver,18
pour,pour,81
moi,moi,51
n',ne,60
était,être,18
pas,pas,60
de,de,81
l',le,71
amour,amour,21
/.,/.,P
l',le,71
amour,amour,21
ne,ne,60
procède,procéder,17
pas,pas,60
avec,avec,81
cette,ce,74
impudeur,impudeur,22
et,et,82
cette,ce,74
impudence,impudence,22
",",",",p
et,et,82
je,je,51
savais,savoir,18
parfaitement,parfaitement,60
aussi,aussi,60
que,que,83
ce,ce,52
qu',que,52
elle,il,51
me,je,51
faisait,faire,18
éprouver,éprouver,14
n',ne,60
en,en,52
était,être,18
pas,pas,60
non,non,60
plus,plus,60
/.,/.,P
mais,mais,82
",",",",p
amour,amour,21
ou,ou,82
non,non,60
…,…,p
ce,ce,52
que,que,52
c',ce,52
était,être,18
",",",",p
je,je,51
le,le,52
voulais,vouloir,18
!,!,p
/…,/…,P
quand,quand,83
je,je,51
me,je,51
levai,lever,19
de,de,81
table,table,22
",",",",p
j',je,51
étais,être,18
résolu,résoudre,12
/…,/…,P
la,le,71
main,main,22
de,de,81
cette,ce,74
Alberte,Alberte,20
",",",",p
à,à,81
laquelle,lequel,52
je,je,51
ne,ne,60
pensais,penser,18
pas,pas,60
une,un,71
minute,minute,22
avant,avant,81
qu',que,83
elle,il,51
eût,avoir,19
saisi,saisir,12
la,le,71
mienne,mien,52
",",",",p
m',je,51
avait,avoir,18
laissé,laisser,12
",",",",p
jusqu',jusque,81
au,à,81
au,le,71
fond,fond,21
de,de,81
mon,mon,73
être,être,21
",",",",p
le,le,71
désir,désir,21
de,de,81
m',je,51
enlacer,enlacer,14
tout,tout,60
entier,entier,30
à,à,81
elle,il,51
tout,tout,60
entière,entier,30
",",",",p
comme,comme,83
sa,son,73
main,main,22
s',se,51
était,être,18
enlacée,enlacer,12
à,à,81
ma,mon,73
main,main,22
/!,/!,P
“,“,p
je,je,51
montai,monter,19
chez,chez,81
moi,moi,51
comme,comme,83
un,un,71
fou,fou,21
",",",",p
et,et,82
quand,quand,83
je,je,51
me,je,51
fus,être,19
un,un,71
peu,peu,60
froidi,froidir,12
par,par,81
la,le,71
réflexion,réflexion,22
",",",",p
je,je,51
me,je,51
demandai,demander,19
ce,ce,52
que,que,52
j',je,51
allais,aller,18
faire,faire,14
pour,pour,81
nouer,nouer,14
bel et bien,bel et bien,60
une,un,71
intrigue,intrigue,22
",",",",p
comme,comme,83
on,on,51
dit,dire,17
en,en,81
province,province,22
",",",",p
avec,avec,81
une,un,71
fille,fille,22
si,si,60
diaboliquement,diaboliquement,60
provocante,provocant,30
/.,/.,P
je,je,51
savais,savoir,18
à,à,81
peu,peu,60
près,près,81
-,-,p
comme,comme,83
un,un,71
homme,homme,21
qui,qui,52
n',ne,60
a,avoir,17
pas,pas,60
cherché,chercher,12
à,à,81
le,le,52
savoir,savoir,14
mieux,mieux,60
-,-,p
qu',que,83
elle,il,51
ne,ne,60
quittait,quitter,18
jamais,jamais,60
sa,son,73
mère,mère,22
;,;,p
-,-,p
qu',que,83
elle,il,51
travaillait,travailler,18
habituellement,habituellement,60
près,près,81
d',de,81
elle,il,51
",",",",p
à,à,81
la,le,71
même,même,75
chiffonnière,chiffonnière,22
",",",",p
dans,dans,81
l',le,71
embrasure,embrasure,22
de,de,81
cette,ce,74
salle,salle,22
à,à,81
manger,manger,14
",",",",p
qui,qui,52
leur,leur,52
servait,servir,18
de,de,81
salon,salon,21
;,;,p
-,-,p
qu',que,83
elle,il,51
n',ne,60
avait,avoir,18
pas,pas,60
d',de,81
amie,amie,22
en,en,81
ville,ville,22
qui,qui,52
vînt,venir,18
la,le,52
voir,voir,14
",",",",p
et,et,82
qu',que,83
elle,il,51
ne,ne,60
sortait,sortir,18
guère,guère,60
que,que,83
pour,pour,81
aller,aller,14
le,le,71
dimanche,dimanche,21
à,à,81
la,le,71
messe,messe,22
et,et,82
aux,à,81
aux,le,71
vêpres,vêpres,22
avec,avec,81
ses,son,73
parents,parent,21
/.,/.,P
hein,hein,93
?,?,p
ce,ce,52
n',ne,60
était,être,18
pas,pas,60
encourageant,encourageant,30
",",",",p
tout,tout,75
cela,cela,52
!,!,p
/…,/…,P
je,je,51
commençais,commencer,18
à,à,81
me,je,51
repentir,repentir,14
de,de,81
n',ne,60
avoir,avoir,14
pas,pas,60
un,un,71
peu,peu,60
plus,plus,60
vécu,vivre,12
avec,avec,81
ces,ce,74
deux,deux,72
bonnes,bon,30
gens,gens,21
que,que,52
j',je,51
avais,avoir,18
traités,traiter,12
sans,sans,81
hauteur,hauteur,22
",",",",p
mais,mais,82
avec,avec,81
la,le,71
politesse,politesse,22
détachée,détaché,31
et,et,82
parfois,parfois,60
distraite,distrait,31
qu',que,52
on,on,51
a,avoir,17
pour,pour,81
ceux,celui,52
qui,qui,52
ne,ne,60
sont,être,17
que,que,83
d',de,81
un,un,71
intérêt,intérêt,21
très,très,60
secondaire,secondaire,30
dans,dans,81
la,le,71
vie,vie,22
;,;,p
mais,mais,82
je,je,51
me,je,51
dis,dire,19
que,que,83
je,je,51
ne,ne,60
pouvais,pouvoir,18
modifier,modifier,14
mes,mon,73
relations,relation,22
avec,avec,81
eux,ils,51
",",",",p
sans,sans,81
m',je,51
exposer,exposer,14
à,à,81
leur,leur,52
révéler,révéler,14
ou,ou,82
à,à,81
leur,leur,52
faire,faire,14
soupçonner,soupçonner,14
ce,ce,52
que,que,52
je,je,51
voulais,vouloir,18
leur,leur,52
cacher,cacher,14
/…,/…,P
je,je,51
n',ne,60
avais,avoir,18
",",",",p
pour,pour,81
parler,parler,14
secrètement,secrètement,60
à,à,81
mademoiselle,mademoiselle,22
Alberte,Alberte,20
",",",",p
que,que,83
les,le,71
rencontres,rencontre,22
sur,sur,81
l',le,71
escalier,escalier,21
quand,quand,83
je,je,51
montais,monter,18
à,à,81
ma,mon,73
chambre,chambre,22
ou,ou,82
que,que,83
j',je,51
en,en,52
descendais,descendre,18
;,;,p
mais,mais,82
",",",",p
sur,sur,81
l',le,71
escalier,escalier,21
",",",",p
on,on,51
pouvait,pouvoir,18
nous,nous,51
voir,voir,14
et,et,82
nous,nous,51
entendre,entendre,14
/…,/…,P
la,le,71
seule,seul,30
ressource,ressource,22
à,à,81
ma,mon,73
portée,portée,22
",",",",p
dans,dans,81
cette,ce,74
maison,maison,22
si,si,60
bien,bien,60
réglée,réglé,31
et,et,82
si,si,60
étroite,étroit,30
",",",",p
où,où,60
tout,tout,75
le,le,71
monde,monde,21
se,se,51
touchait,toucher,18
du,de,81
du,le,71
coude,coude,21
",",",",p
était,être,18
d',de,81
écrire,écrire,14
;,;,p
et,et,82
puisque,puisque,83
la,le,71
main,main,22
de,de,81
cette,ce,74
fille,fille,22
hardie,hardi,30
savait,savoir,18
si,si,60
bien,bien,60
chercher,chercher,14
la,le,71
mienne,mien,52
par-dessous,par-dessous,60
la,le,71
table,table,22
",",",",p
cette,ce,74
main,main,22
ne,ne,60
ferait,faire,16
sans,sans,81
doute,doute,21
pas,pas,60
beaucoup,beaucoup,60
de,de,81
cérémonies,cérémonie,22
pour,pour,81
prendre,prendre,14
le,le,71
billet,billet,21
que,que,52
je,je,51
lui,lui,51
donnerais,donner,16
",",",",p
et,et,82
je,je,51
l',le,52
écrivis,écrire,19
/.,/.,P
ce,ce,52
fut,être,19
le,le,71
billet,billet,21
de,de,81
la,le,71
circonstance,circonstance,22
",",",",p
le,le,71
billet,billet,21
suppliant,suppliant,30
",",",",p
impérieux,impérieux,30
et,et,82
enivré,enivré,31
",",",",p
d',de,81
un,un,71
homme,homme,21
qui,qui,52
a,avoir,17
déjà,déjà,60
bu,boire,12
une,un,71
première,premier,72
gorgée,gorgée,22
de,de,81
bonheur,bonheur,21
et,et,82
qui,qui,52
en,en,52
demande,demander,17
une,un,71
seconde,seconde,22
/…,/…,P
seulement,seulement,60
",",",",p
pour,pour,81
le,le,52
remettre,remettre,14
",",",",p
il,il,51
fallait,falloir,18
attendre,attendre,14
le,le,71
dîner,dîner,21
du,de,81
du,le,71
lendemain,lendemain,21
",",",",p
et,et,82
cela,cela,52
me,je,51
parut,paraître,19
long,long,60
;,;,p
mais,mais,82
enfin,enfin,60
il,il,51
arriva,arriver,19
",",",",p
ce,ce,74
dîner,dîner,21
/!,/!,P
l',le,71
attisante,attisant,30
main,main,22
",",",",p
dont,dont,52
je,je,51
sentais,sentir,18
le,le,71
contact,contact,21
sur,sur,81
ma,mon,73
main,main,22
depuis,depuis,81
vingt,vingt,72
quatre,quatre,72
heures,heure,22
",",",",p
ne,ne,60
manqua,manquer,19
pas,pas,60
de,de,81
revenir,revenir,14
chercher,chercher,14
la,le,71
mienne,mien,52
",",",",p
comme,comme,83
la,le,71
veille,veille,22
",",",",p
par-dessous,par-dessous,60
la,le,71
table,table,22
/.,/.,P
mademoiselle,mademoiselle,22
Alberte,Alberte,20
sentit,sentir,19
mon,mon,73
billet,billet,21
et,et,82
le,le,52
prit,prendre,19
très,très,60
bien,bien,60
",",",",p
comme,comme,83
je,je,51
l',le,52
avais,avoir,18
prévu,prévoir,12
/.,/.,P
mais,mais,82
ce,ce,52
que,que,52
je,je,51
n',ne,60
avais,avoir,18
pas,pas,60
prévu,prévoir,12
",",",",p
c',ce,52
est,être,17
qu',que,83
avec,avec,81
cet,ce,74
air,air,21
d',de,81
infante,infante,22
qui,qui,52
défiait,défier,18
tout,tout,52
par,par,81
sa,son,73
hauteur,hauteur,22
d',de,81
indifférence,indifférence,22
",",",",p
elle,il,51
le,le,52
plongea,plonger,19
dans,dans,81
le,le,71
coeur,coeur,21
de,de,81
son,son,73
corsage,corsage,21
",",",",p
où,où,60
elle,il,51
releva,relever,19
une,un,71
dentelle,dentelle,22
repliée,replié,31
",",",",p
d',de,81
un,un,71
petit,petit,30
mouvement,mouvement,21
sec,sec,30
",",",",p
et,et,82
tout,tout,75
cela,cela,52
avec,avec,81
un,un,71
naturel,naturel,21
et,et,82
une,un,71
telle,tel,75
prestesse,prestesse,22
",",",",p
que,que,83
sa,son,73
mère,mère,22
qui,qui,52
",",",",p
les,le,71
yeux,oeil,21
baissés,baissé,31
sur,sur,81
ce,ce,52
qu',que,52
elle,il,51
faisait,faire,18
",",",",p
servait,servir,18
le,le,71
potage,potage,21
",",",",p
ne,ne,60
s',se,51
aperçut,apercevoir,19
de,de,81
rien,rien,52
",",",",p
et,et,82
que,que,83
son,son,73
imbécile,imbécile,30
de,de,81
père,père,21
",",",",p
qui,qui,52
lurait,lurer,18
toujours,toujours,60
quelque,quelque,75
chose,chose,22
en,en,81
pensant,penser,13
à,à,81
son,son,73
violon,violon,21
",",",",p
quand,quand,83
il,il,51
n',ne,60
en,en,52
jouait,jouer,18
pas,pas,60
",",",",p
n',ne,60
y,y,52
vit,voir,19
que,que,83
du,de,81
du,le,71
feu,feu,21
/.,/.,P
“,“,p
-,-,p
nous,nous,51
n',ne,60
y,y,52
voyons,voir,17
jamais,jamais,60
que,que,83
cela,cela,52
",",",",p
capitaine,capitaine,21
!,!,p
-,-,p
interrompis,interrompre,19
je,je,51
gaîment,gaiement,60
",",",",p
car,car,82
son,son,73
histoire,histoire,22
me,je,51
faisait,faire,18
l',le,71
effet,effet,21
de,de,81
tourner,tourner,14
un,un,71
peu,peu,60
vite,vite,60
à,à,81
une,un,71
leste,leste,30
aventure,aventure,22
de,de,81
garnison,garnison,22
;,;,p
mais,mais,82
je,je,51
ne,ne,60
me,je,51
doutais,douter,18
pas,pas,60
de,de,81
ce,ce,52
qui,qui,52
allait,aller,18
suivre,suivre,14
/!,/!,P
-,-,p
tenez,tenir,17
!,!,p
pas,pas,60
plus,plus,60
tard,tard,60
que,que,83
quelques,quelque,75
jours,jour,21
",",",",p
il,il,51
y,y,52
avait,avoir,18
à,à,81
l',le,71
Opéra,Opéra,20
",",",",p
dans,dans,81
une,un,71
loge,loge,22
à,à,81
côté,côté,21
de,de,81
la,le,71
mienne,mien,52
",",",",p
une,un,71
femme,femme,22
probablement,probablement,60
dans,dans,81
le,le,71
genre,genre,21
de,de,81
votre,votre,73
demoiselle,demoiselle,22
Alberte,Alberte,20
/.,/.,P
elle,il,51
avait,avoir,18
plus,plus,60
de,de,81
dix,dix,72
huit,huit,72
ans,an,21
",",",",p
par,par,81
exemple,exemple,21
;,;,p
mais,mais,82
je,je,51
vous,vous,51
donne,donner,17
ma,mon,73
parole,parole,22
d',de,81
honneur,honneur,21
que,que,83
j',je,51
ai,avoir,17
vu,voir,12
rarement,rarement,60
de,de,81
femme,femme,22
plus,plus,60
majestueuse,majestueux,30
de,de,81
décence,décence,22
/.,/.,P
pendant,pendant,81
qu',que,83
