11529
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 158e extrait>,<>,<>
se,se,51
leva,lever,19
doucement,doucement,60
;,;,p
il,il,51
était,être,18
tout,tout,60
jeune,jeune,30
",",",",p
avec,avec,81
de,de,81
petites,petit,30
moustaches,moustache,22
blondes,blond,30
et,et,82
une,un,71
haute,haut,30
taille,taille,22
mince,mince,30
bien,bien,60
serrée,serré,31
/.,/.,P
j',je,51
aurais,avoir,16
pu,pouvoir,12
l',le,52
abattre,abattre,14
pour,pour,81
sûr,sûr,30
;,;,p
mais,mais,82
cela,cela,52
me,je,51
fit,faire,19
une,un,71
telle,tel,75
impression,impression,22
de,de,81
tuer,tuer,14
cet,ce,74
homme,homme,21
ainsi,ainsi,60
découvert,découvert,31
",",",",p
que,que,83
j',je,51
en,en,52
tremblais,trembler,18
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
il,il,51
m',je,51
aperçut,apercevoir,19
et,et,82
sauta,sauter,19
de,de,81
côté,côté,21
;,;,p
alors,alors,60
je,je,51
lâchai,lâcher,19
mon,mon,73
coup,coup,21
",",",",p
et,et,82
je,je,51
respirai,respirer,19
de,de,81
bon,bon,30
coeur,coeur,21
en,en,81
voyant,voir,13
qu',que,83
il,il,51
se,se,51
sauvait,sauver,18
à,à,81
travers,travers,21
le,le,71
taillis,taillis,21
comme,comme,83
un,un,71
cerf,cerf,21
/.,/.,P
en,en,81
même,même,75
temps,temps,21
",",",",p
cinq,cinq,72
ou,ou,82
six,six,72
coups,coup,21
de,de,81
fusil,fusil,21
partirent,partir,19
à,à,81
droite,droite,22
et,et,82
à,à,81
gauche,gauche,22
;,;,p
le,le,71
sergent,sergent,21
Pinto,Pinto,20
",",",",p
Zébédé,Zébédé,20
",",",",p
Klipfel,Klipfel,20
et,et,82
les,le,71
autres,autre,52
passèrent,passer,19
d',de,81
un,un,71
trait,trait,21
",",",",p
et,et,82
cent,cent,72
pas,pas,21
plus,plus,60
loin,loin,60
",",",",p
nous,nous,51
trouvâmes,trouver,19
ce,ce,74
jeune,jeune,30
Prussien,Prussien,20
par,par,81
terre,terre,22
",",",",p
la,le,71
bouche,bouche,22
pleine,plein,30
de,de,81
sang,sang,21
/.,/.,P
il,il,51
nous,nous,51
regardait,regarder,18
tout,tout,60
effrayé,effrayé,31
",",",",p
en,en,81
levant,lever,13
le,le,71
bras,bras,21
comme,comme,83
pour,pour,81
parer,parer,14
les,le,71
coups,coup,21
de,de,81
baïonnette,baïonnette,22
/.,/.,P
le,le,71
sergent,sergent,21
lui,lui,51
dit,dire,19
d',de,81
un,un,71
air,air,21
joyeux,joyeux,30
:,:,p
“,“,p
va,aller,17
",",",",p
ne,ne,60
crains,craindre,17
rien,rien,52
",",",",p
tu,tu,51
as,avoir,17
ton,ton,73
compte,compte,21
/!,/!,P
“,“,p
personne,personne,52
n',ne,60
avait,avoir,18
envie,envie,22
de,de,81
l',le,52
achever,achever,14
;,;,p
seulement,seulement,60
Klipfel,Klipfel,20
prit,prendre,19
une,un,71
belle,beau,30
pipe,pipe,22
qui,qui,52
sortait,sortir,18
de,de,81
sa,son,73
poche,poche,22
de,de,81
derrière,derrière,21
",",",",p
en,en,81
disant,dire,13
:,:,p
“,“,p
depuis,depuis,81
longtemps,longtemps,60
je,je,51
voulais,vouloir,18
avoir,avoir,14
une,un,71
pipe,pipe,22
",",",",p
en,en,52
voilà,voilà,81
pourtant,pourtant,60
une,un,52
/!,/!,P
-,-,p
fusilier,fusilier,21
Klipfel,Klipfel,20
",",",",p
s',se,51
écria,écrier,19
Pinto,Pinto,20
vraiment,vraiment,60
indigné,indigné,31
",",",",p
voulez,vouloir,17
vous,vous,51
bien,bien,60
remettre,remettre,14
cette,ce,74
pipe,pipe,22
/!,/!,P
c',ce,52
est,être,17
bon,bon,30
pour,pour,81
les,le,71
cosaques,cosaque,21
de,de,81
dépouiller,dépouiller,14
les,le,71
blessés,blessé,21
/!,/!,P
le,le,71
soldat,soldat,21
français,français,30
ne,ne,60
connaît,connaître,17
que,que,83
l',le,71
honneur,honneur,21
/!,/!,P
“,“,p
Klipfel,Klipfel,20
jeta,jeter,19
la,le,71
pipe,pipe,22
",",",",p
et,et,82
finalement,finalement,60
nous,nous,51
repartîmes,repartir,19
de,de,81
là,là,60
sans,sans,81
tourner,tourner,14
la,le,71
tête,tête,22
/.,/.,P
nous,nous,51
arrivâmes,arriver,19
au,à,81
au,le,71
bout,bout,21
de,de,81
cette,ce,74
petite,petit,30
forêt,forêt,22
",",",",p
qui,qui,52
s',se,51
arrêtait,arrêter,18
aux,à,81
aux,le,71
trois,trois,72
quarts,quart,21
de,de,81
la,le,71
côte,côte,22
;,;,p
des,de,81
des,le,71
broussailles,broussaille,22
assez,assez,60
touffues,touffu,30
s',se,51
étendaient,étendre,18
encore,encore,60
à,à,81
deux,deux,72
cents,cent,72
pas,pas,21
jusqu',jusque,81
au,à,81
au,le,71
haut,haut,21
/.,/.,P
les,le,71
Prussiens,Prussien,20
que,que,52
nous,nous,51
avions,avoir,18
poursuivis,poursuivre,12
se,se,51
trouvaient,trouver,18
cachés,caché,31
là-dedans,là-dedans,60
/.,/.,P
on,on,51
les,le,52
voyait,voir,18
se,se,51
relever,relever,14
de,de,81
tous,tout,75
les,le,71
côtés,côté,21
pour,pour,81
tirer,tirer,14
sur,sur,81
nous,nous,51
",",",",p
puis,puis,60
aussitôt,aussitôt,60
après,après,81
ils,ils,51
se,se,51
baissaient,baisser,18
/.,/.,P
nous,nous,51
aurions,avoir,16
bien,bien,60
pu,pouvoir,12
rester,rester,14
là,là,60
tranquillement,tranquillement,60
;,;,p
puis,puis,60
nous,nous,51
avions,avoir,18
l',le,71
ordre,ordre,21
d',de,81
occuper,occuper,14
le,le,71
bois,bois,21
",",",",p
ces,ce,74
broussailles,broussaille,22
ne,ne,60
nous,nous,51
regardaient,regarder,18
pas,pas,60
;,;,p
derrière,derrière,81
les,le,71
arbres,arbre,21
où,où,60
nous,nous,51
étions,être,18
",",",",p
les,le,71
coups,coup,21
de,de,81
fusil,fusil,21
des,de,81
des,le,71
Prussiens,Prussien,20
ne,ne,60
nous,nous,51
auraient,avoir,16
pas,pas,60
fait,faire,12
de,de,81
mal,mal,21
/.,/.,P
nous,nous,51
entendions,entendre,18
de,de,81
l',le,71
autre,autre,75
côté,côté,21
de,de,81
la,le,71
côte,côte,22
une,un,71
bataille,bataille,22
terrible,terrible,30
",",",",p
les,le,71
coups,coup,21
de,de,81
canon,canon,21
se,se,51
suivaient,suivre,18
à,à,81
la,le,71
file,file,22
et,et,82
tonnaient,tonner,18
quelquefois,quelquefois,60
ensemble,ensemble,60
comme,comme,83
un,un,71
orage,orage,21
:,:,p
c',ce,52
était,être,18
une,un,71
raison,raison,22
de,de,81
plus,plus,60
pour,pour,81
rester,rester,14
/.,/.,P
mais,mais,82
nos,notre,73
officiers,officier,21
",",",",p
s',se,51
étant,être,13
réunis,réunir,12
",",",",p
décidèrent,décider,19
que,que,83
les,le,71
broussailles,broussaille,22
faisaient,faire,18
partie,partie,22
de,de,81
la,le,71
forêt,forêt,22
et,et,82
qu',que,83
il,il,51
fallait,falloir,18
chasser,chasser,14
les,le,71
Prussiens,Prussien,20
jusque,jusque,81
sur,sur,81
la,le,71
côte,côte,22
/.,/.,P
cela,cela,52
fut,être,19
cause,cause,22
que,que,83
bien,bien,60
des,de,81
des,le,71
gens,gens,21
perdirent,perdre,19
la,le,71
vie,vie,22
en,en,81
cet,ce,74
endroit,endroit,21
/.,/.,P
nous,nous,51
reçûmes,recevoir,19
donc,donc,82
l',le,71
ordre,ordre,21
de,de,81
chasser,chasser,14
les,le,71
tirailleurs,tirailleur,21
ennemis,ennemi,30
",",",",p
et,et,82
comme,comme,83
ils,ils,51
tiraient,tirer,18
à,à,81
mesure,mesure,22
que,que,52
nous,nous,51
approchions,approcher,18
",",",",p
et,et,82
qu',que,83
ils,ils,51
se,se,51
cachaient,cacher,18
ensuite,ensuite,60
",",",",p
tout,tout,75
le,le,71
monde,monde,21
se,se,51
mit,mettre,19
à,à,81
courir,courir,14
sur,sur,81
eux,ils,51
pour,pour,81
empêcher,empêcher,14
de,de,81
recharger,recharger,14
/.,/.,P
nos,notre,73
officiers,officier,21
couraient,courir,18
aussi,aussi,60
",",",",p
pleins,plein,30
d',de,81
ardeur,ardeur,22
/.,/.,P
nous,nous,51
pensions,penser,18
qu',que,83
au,à,81
au,le,71
bout,bout,21
de,de,81
la,le,71
colline,colline,22
les,le,71
broussailles,broussaille,22
finiraient,finir,16
",",",",p
et,et,82
qu',que,83
alors,alors,60
nous,nous,51
fusillerions,fusiller,16
les,le,71
Prussiens,Prussien,20
par,par,81
douzaines,douzaine,22
/.,/.,P
mais,mais,82
dans,dans,81
le,le,71
moment,moment,21
où,où,60
nous,nous,51
arrivons,arriver,17
en,en,81
haut,haut,21
",",",",p
tout,tout,60
essoufflés,essoufflé,31
",",",",p
voilà,voilà,81
que,que,83
le,le,71
vieux,vieux,30
Pinto,Pinto,20
s',se,51
écrie,écrier,17
:,:,p
“,“,p
les,le,71
hussards,hussard,21
/!,/!,P
“,“,p
je,je,51
lève,lever,17
la,le,71
tête,tête,22
",",",",p
et,et,82
je,je,51
vois,voir,17
des,de,81
des,le,71
colbacks,colback,21
qui,qui,52
montent,monter,17
et,et,82
qui,qui,52
grandissent,grandir,17
derrière,derrière,81
cette,ce,74
espèce,espèce,22
de,de,81
dos,dos,21
d',de,81
âne,âne,21
:,:,p
ils,ils,51
arrivaient,arriver,18
sur,sur,81
nous,nous,51
comme,comme,83
le,le,71
vent,vent,21
/.,/.,P
à,à,81
peine,peine,22
avais,avoir,18
je,je,51
vu,voir,12
cela,cela,52
",",",",p
que,que,83
sans,sans,81
réfléchir,réfléchir,14
je,je,51
me,je,51
retourne,retourner,17
et,et,82
je,je,51
commence,commencer,17
à,à,81
redescendre,redescendre,14
",",",",p
en,en,81
faisant,faire,13
des,de,81
des,le,71
bonds,bond,21
de,de,81
quinze,quinze,72
pieds,pied,21
",",",",p
malgré,malgré,81
la,le,71
fatigue,fatigue,22
",",",",p
malgré,malgré,81
mon,mon,73
sac,sac,21
et,et,82
malgré,malgré,81
tout,tout,52
/.,/.,P
je,je,51
voyais,voir,18
devant,devant,81
moi,moi,51
le,le,71
sergent,sergent,21
Pinto,Pinto,20
",",",",p
Zébédé,Zébédé,20
et,et,82
les,le,71
autres,autre,52
",",",",p
qui,qui,52
se,se,51
dépêchaient,dépêcher,18
et,et,82
qui,qui,52
sautaient,sauter,18
en,en,81
allongeant,allonger,13
les,le,71
jambes,jambe,22
tant,tant,60
qu',que,83
ils,ils,51
pouvaient,pouvoir,18
/.,/.,P
derrière,derrière,81
",",",",p
les,le,71
hussards,hussard,21
en,en,81
masse,masse,22
faisaient,faire,18
un,un,71
tel,tel,75
bruit,bruit,21
que,que,83
cela,cela,52
vous,vous,51
donnait,donner,18
la,le,71
chair,chair,22
de,de,81
poule,poule,22
:,:,p
les,le,71
officiers,officier,21
commandaient,commander,18
en,en,81
allemand,allemand,21
",",",",p
les,le,71
chevaux,cheval,21
soufflaient,souffler,18
",",",",p
les,le,71
fourreaux,fourreau,21
de,de,81
sabre,sabre,21
sonnaient,sonner,18
contre,contre,81
les,le,71
bottes,botte,22
",",",",p
et,et,82
la,le,71
terre,terre,22
tremblait,trembler,18
/.,/.,P
j',je,51
avais,avoir,18
pris,prendre,12
le,le,71
chemin,chemin,21
le,le,71
plus,plus,60
court,court,30
pour,pour,81
arriver,arriver,14
au,à,81
au,le,71
bois,bois,21
;,;,p
je,je,51
croyais,croire,18
presque,presque,60
y,y,52
être,être,14
",",",",p
quand,quand,83
",",",",p
tout,tout,60
près,près,81
de,de,81
la,le,71
lisière,lisière,22
",",",",p
je,je,51
rencontre,rencontrer,17
un,un,52
de,de,81
ces,ce,74
grands,grand,30
fossés,fossé,21
où,où,60
les,le,71
paysans,paysan,21
vont,aller,17
chercher,chercher,14
de,de,81
la,le,71
terre,terre,22
glaise,glaise,22
pour,pour,81
bâtir,bâtir,14
/.,/.,P
il,il,51
avait,avoir,18
plus,plus,60
de,de,81
vingt,vingt,72
pieds,pied,21
de,de,81
large,large,21
et,et,82
quarante,quarante,72
ou,ou,82
cinquante,cinquante,72
de,de,81
long,long,21
;,;,p
la,le,71
pluie,pluie,22
qui,qui,52
tombait,tomber,18
depuis,depuis,81
quelques,quelque,75
jours,jour,21
en,en,52
rendait,rendre,18
les,le,71
bords,bord,21
très,très,60
glissants,glissant,30
;,;,p
mais,mais,82
comme,comme,83
j',je,51
entendais,entendre,18
les,le,71
chevaux,cheval,21
souffler,souffler,14
de,de,81
plus,plus,60
en,en,81
plus,plus,60
",",",",p
et,et,82
que,que,52
les,le,71
cheveux,cheveu,21
m',je,51
en,en,52
dressaient,dresser,18
sur,sur,81
la,le,71
nuque,nuque,22
",",",",p
sans,sans,81
faire,faire,14
attention,attention,22
à,à,81
rien,rien,52
",",",",p
je,je,51
prends,prendre,17
un,un,71
élan,élan,21
et,et,82
je,je,51
tombe,tomber,17
dans,dans,81
ce,ce,74
trou,trou,21
sur,sur,81
les,le,71
reins,rein,21
",",",",p
la,le,71
giberne,giberne,22
et,et,82
la,le,71
capote,capote,22
retroussées,retroussé,31
presque,presque,60
par-dessus,par-dessus,60
la,le,71
tête,tête,22
",",",",p
un,un,71
autre,autre,75
fusilier,fusilier,21
de,de,81
ma,mon,73
compagnie,compagnie,22
était,être,18
déjà,déjà,60
là,là,60
qui,qui,52
se,se,51
relevait,relever,18
;,;,p
il,il,51
avait,avoir,18
aussi,aussi,60
voulu,vouloir,12
sauter,sauter,14
/.,/.,P
dans,dans,81
la,le,71
même,même,75
seconde,seconde,22
",",",",p
deux,deux,72
hussards,hussard,21
",",",",p
lancés,lancé,31
à,à,81
fond,fond,21
de,de,81
train,train,21
",",",",p
glissaient,glisser,18
le,le,71
long,long,21
de,de,81
cette,ce,74
pente,pente,22
grasse,gras,30
sur,sur,81
la,le,71
croupe,croupe,22
de,de,81
leurs,leur,73
chevaux,cheval,21
/.,/.,P
le,le,71
premier,premier,72
de,de,81
ces,ce,74
hussards,hussard,21
",",",",p
la,le,71
figure,figure,22
toute,tout,60
rouge,rouge,30
",",",",p
allongea,allonger,19
d'abord,d'abord,60
un,un,71
coup,coup,21
de,de,81
sabre,sabre,21
sur,sur,81
l',le,71
oreille,oreille,22
de,de,81
mon,mon,73
pauvre,pauvre,30
camarade,camarade,21
",",",",p
en,en,81
jurant,jurer,13
comme,comme,83
un,un,71
possédé,possédé,21
;,;,p
et,et,82
comme,comme,83
il,il,51
relevait,relever,18
le,le,71
bras,bras,21
pour,pour,81
l',le,52
achever,achever,14
",",",",p
je,je,51
lui,lui,51
enfonçai,enfoncer,19
ma,mon,73
baïonnette,baïonnette,22
dans,dans,81
le,le,71
côté,côté,21
de,de,81
toutes,tout,75
mes,mon,73
forces,force,22
/.,/.,P
mais,mais,82
en,en,81
même,même,75
temps,temps,21
",",",",p
l',le,71
autre,autre,75
hussard,hussard,21
me,je,51
donnait,donner,18
sur,sur,81
l',le,71
épaule,épaule,22
un,un,71
coup,coup,21
qui,qui,52
m',je,51
aurait,avoir,16
fendu,fendre,12
en,en,81
deux,deux,72
sans,sans,81
l',le,71
épaulette,épaulette,22
;,;,p
il,il,51
allait,aller,18
me,je,51
percer,percer,14
",",",",p
si,si,83
",",",",p
par,par,81
bonheur,bonheur,21
",",",",p
un,un,71
coup,coup,21
de,de,81
fusil,fusil,21
d',de,81
en,en,81
haut,haut,21
ne,ne,60
lui,lui,51
avait,avoir,18
cassé,casser,12
la,le,71
tête,tête,22
/.,/.,P
je,je,51
regardai,regarder,19
",",",",p
et,et,82
je,je,51
vis,voir,19
un,un,52
de,de,81
nos,notre,73
soldats,soldat,21
enfoncé,enfoncé,31
dans,dans,81
la,le,71
terre,terre,22
glaise,glaise,22
jusqu',jusque,81
à mi-jambes,à mi-jambes,60
/.,/.,P
il,il,51
avait,avoir,18
entendu,entendre,12
les,le,71
hennissements,hennissement,21
des,de,81
des,le,71
chevaux,cheval,21
et,et,82
les,le,71
jurements,jurement,21
des,de,81
des,le,71
hussards,hussard,21
",",",",p
et,et,82
s',se,51
était,être,18
avancé,avancer,12
jusqu',jusque,81
au,à,81
au,le,71
bord,bord,21
du,de,81
du,le,71
trou,trou,21
pour,pour,81
voir,voir,14
ce,ce,52
qui,qui,52
se,se,51
passait,passer,18
/.,/.,P
“,“,p
eh,eh,93
bien,bien,60
",",",",p
camarade,camarade,21
",",",",p
me,je,51
dit,dire,19
il,il,51
en,en,81
riant,rire,13
",",",",p
il,il,51
était,être,18
temps,temps,21
/!,/!,P
“,“,p
je,je,51
n',ne,60
avais,avoir,18
pas,pas,60
la,le,71
force,force,22
de,de,81
lui,lui,51
répondre,répondre,14
;,;,p
je,je,51
tremblais,trembler,18
comme,comme,83
une,un,71
feuille,feuille,22
/.,/.,P
il,il,51
ôta,ôter,19
sa,son,73
baïonnette,baïonnette,22
",",",",p
et,et,82
me,je,51
tendit,tendre,19
le,le,71
bout,bout,21
de,de,81
son,son,73
fusil,fusil,21
pour,pour,81
m',je,51
aider,aider,14
à,à,81
remonter,remonter,14
/.,/.,P
alors,alors,60
je,je,51
pris,prendre,19
la,le,71
main,main,22
de,de,81
ce,ce,74
soldat,soldat,21
",",",",p
et,et,82
je,je,51
lui,lui,51
dis,dire,19
:,:,p
“,“,p
vous,vous,51
m',je,51
avez,avoir,17
sauvé,sauver,12
!,!,p
/…,/…,P
comment,comment,60
vous,vous,51
appelez,appeler,17
vous,vous,51
/?,/?,P
“,“,p
il,il,51
me,je,51
dit,dire,19
que,que,83
son,son,73
nom,nom,21
était,être,18
Jean-Pierre,Jean-Pierre,20
Vincent,Vincent,20
/.,/.,P
j',je,51
ai,avoir,17
souvent,souvent,60
pensé,penser,12
depuis,depuis,81
que,que,83
",",",",p
s',si,83
il,il,51
m',je,51
arrivait,arriver,18
de,de,81
rencontrer,rencontrer,14
cet,ce,74
homme,homme,21
",",",",p
je,je,51
serais,être,16
heureux,heureux,30
de,de,81
lui,lui,51
rendre,rendre,14
service,service,21
;,;,p
mais,mais,82
le,le,71
surlendemain,surlendemain,21
eut,avoir,19
lieu,lieu,21
la,le,71
seconde,second,72
bataille,bataille,22
de,de,81
Leipzig,Leipzig,20
",",",",p
ensuite,ensuite,60
la,le,71
retraite,retraite,22
de,de,81
Hanau,Hanau,20
",",",",p
et,et,82
je,je,51
ne,ne,60
l',le,52
ai,avoir,17
jamais,jamais,60
revu,revoir,12
/.,/.,P
le,le,71
sergent,sergent,21
Pinto,Pinto,20
et,et,82
Zébédé,Zébédé,20
vinrent,venir,19
un,un,71
instant,instant,21
plus,plus,60
tard,tard,60
/.,/.,P
Zébédé,Zébédé,20
me,je,51
dit,dire,19
:,:,p
“,“,p
nous,nous,51
avons,avoir,17
encore,encore,60
eu,avoir,12
de,de,81
la,le,71
chance,chance,22
cette,ce,74
fois,fois,22
",",",",p
nous,nous,51
deux,deux,72
",",",",p
Joseph,Joseph,20
;,;,p
nous,nous,51
sommes,être,17
les,le,71
derniers,dernier,30
Phalsbourgeois,Phalsbourgeois,20
au,à,81
au,le,71
bataillon,bataillon,21
à,à,81
cette,ce,74
heure,heure,22
/…,/…,P
Klipfel,Klipfel,20
vient,venir,17
d',de,81
être,être,14
haché,hacher,12
par,par,81
les,le,71
hussards,hussard,21
/!,/!,P
-,-,p
tu,tu,51
l',le,52
as,avoir,17
vu,voir,12
?,?,p
lui,lui,51
dis,dire,19
je,je,51
tout,tout,60
pâle,pâle,30
/.,/.,P
-,-,p
oui,oui,60
",",",",p
il,il,51
a,avoir,17
reçu,recevoir,12
plus,plus,60
de,de,81
vingt,vingt,72
coups,coup,21
de,de,81
sabre,sabre,21
;,;,p
il,il,51
criait,crier,18
:,:,p
“,“,p
Zébédé,Zébédé,20
/!,/!,P
Zébédé,Zébédé,20
/!,/!,P
“,“,p
un,un,71
instant,instant,21
après,après,81
",",",",p
il,il,51
ajouta,ajouter,19
:,:,p
“,“,p
c',ce,52
est,être,17
terrible,terrible,30
tout,tout,60
de,de,81
même,même,60
d',de,81
entendre,entendre,14
appeler,appeler,14
au,à,81
au,le,71
secours,secours,21
un,un,71
vieux,vieux,30
camarade,camarade,21
d',de,81
enfance,enfance,22
sans,sans,81
pouvoir,pouvoir,14
l',le,52
aider,aider,14
/.,/.,P
mais,mais,82
ils,ils,51
étaient,être,18
trop,trop,60
…,…,p
ils,ils,51
l',le,52
entouraient,entourer,18
/!,/!,P
“,“,p
cela,cela,52
nous,nous,51
rendit,rendre,19
tristes,triste,30
",",",",p
et,et,82
les,le,71
idées,idée,22
du,de,81
du,le,71
pays,pays,21
nous,nous,51
revinrent,revenir,19
encore,encore,60
une,un,71
fois,fois,22
/.,/.,P
je,je,51
me,je,51
figurais,figurer,18
la,le,71
grand-mère,grand-mère,22
Klipfel,Klipfel,20
",",",",p
lorsqu',lorsque,83
elle,il,51
apprendrait,apprendre,16
la,le,71
nouvelle,nouvelle,22
",",",",p
et,et,82
cette,ce,74
pensée,pensée,22
me,je,51
fit,faire,19
aussi,aussi,60
songer,songer,14
à,à,81
Catherine,Catherine,20
/!,/!,P
depuis,depuis,81
la,le,71
charge,charge,22
des,de,81
des,le,71
hussards,hussard,21
jusqu',jusque,81
à,à,81
la,le,71
nuit,nuit,22
",",",",p
le,le,71
bataillon,bataillon,21
resta,rester,19
dans,dans,81
la,le,71
même,même,75
position,position,22
",",",",p
à,à,81
tirailler,tirailler,14
contre,contre,81
les,le,71
Prussiens,Prussien,20
/.,/.,P
nous,nous,51
les,le,52
empêchions,empêcher,18
d',de,81
occuper,occuper,14
le,le,71
bois,bois,21
;,;,p
mais,mais,82
ils,ils,51
nous,nous,51
empêchaient,empêcher,18
de,de,81
monter,monter,14
sur,sur,81
la,le,71
côte,côte,22
/.,/.,P
nous,nous,51
avons,avoir,17
su,savoir,12
le,le,71
lendemain,lendemain,21
pourquoi,pourquoi,60
/.,/.,P
