11428
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 160e extrait>,<>,<>
de,de,81
son,son,73
père,père,21
",",",",p
qui,qui,52
l',le,52
adorait,adorer,18
",",",",p
mais,mais,82
qui,qui,52
n',ne,60
avait,avoir,18
ni,ni,82
ses,son,73
goûts,goût,21
ni,ni,82
tout,tout,60
à,à,81
fait,fait,21
ses,son,73
habitudes,habitude,22
du,de,81
du,le,71
monde,monde,21
/.,/.,P
un,un,71
jour,jour,21
que,que,52
j',je,51
allai,aller,18
chez,chez,81
elle,il,51
",",",",p
et,et,82
mes,mon,73
visites,visite,22
étaient,être,18
comptées,compter,12
:,:,p
“,“,p
voulez,vouloir,17
vous,vous,51
voir,voir,14
monsieur,monsieur,21
de,de,81
Nièvres,Nièvres,20
?,?,p
me,je,51
dit,dire,19
elle,il,51
/.,/.,P
il,il,51
est,être,17
dans,dans,81
son,son,73
cabinet,cabinet,21
",",",",p
je,je,51
crois,croire,17
/.,/.,P
“,“,p
elle,il,51
sonna,sonner,19
",",",",p
fit,faire,19
appeler,appeler,14
monsieur,monsieur,21
de,de,81
Nièvres,Nièvres,20
",",",",p
et,et,82
le,le,52
mit,mettre,19
entre,entre,81
nous,nous,51
/.,/.,P
elle,il,51
fut,être,19
extrêmement,extrêmement,60
gaie,gai,30
pendant,pendant,81
cette,ce,74
visite,visite,22
",",",",p
la,le,71
première,premier,72
peut-être,peut-être,60
que,que,83
je,je,51
lui,lui,51
eusse,avoir,18
faite,faire,12
en,en,81
attitude,attitude,22
de,de,81
cérémonie,cérémonie,22
/.,/.,P
monsieur,monsieur,21
de,de,81
Nièvres,Nièvres,20
se,se,51
montra,montrer,19
plus,plus,60
souple,souple,30
",",",",p
sans,sans,81
se,se,51
départir,départir,14
d',de,81
une,un,71
certaine,certain,75
réserve,réserve,22
",",",",p
qui,qui,52
devenait,devenir,18
de,de,81
plus,plus,60
en,en,81
plus,plus,60
évidente,évident,30
en,en,81
devenant,devenir,13
",",",",p
je,je,51
crois,croire,17
",",",",p
plus,plus,60
systématique,systématique,30
/.,/.,P
elle,il,51
soutint,soutenir,19
presque,presque,60
à,à,81
elle,il,51
seule,seul,30
le,le,71
poids,poids,21
d',de,81
une,un,71
conversation,conversation,22
qui,qui,52
menaçait,menacer,18
à,à,81
chaque,chaque,75
instant,instant,21
de,de,81
tomber,tomber,14
et,et,82
de,de,81
nous,nous,51
laisser,laisser,14
béants,béant,30
/.,/.,P
grâce,grâce,22
à,à,81
ce,ce,74
tour,tour,21
de,de,81
force,force,22
d',de,81
adresse,adresse,22
et,et,82
de,de,81
volonté,volonté,22
",",",",p
la,le,71
comédie,comédie,22
qui,qui,52
se,se,51
jouait,jouer,18
entre,entre,81
nous,nous,51
arriva,arriver,19
jusqu',jusque,81
à,à,81
la,le,71
fin,fin,22
sans,sans,81
se,se,51
démentir,démentir,14
",",",",p
et,et,82
rien,rien,52
ne,ne,60
parut,paraître,19
qui,qui,52
la,le,52
rendît,rendre,18
trop,trop,60
choquante,choquant,30
/.,/.,P
elle,il,51
récapitula,récapituler,19
devant,devant,81
moi,moi,51
l',le,71
emploi,emploi,21
des,de,81
des,le,71
soirées,soirée,22
qui,qui,52
devaient,devoir,18
l',le,52
occuper,occuper,14
pendant,pendant,81
la,le,71
semaine,semaine,22
",",",",p
et,et,82
sans,sans,81
moi,moi,51
",",",",p
bien,bien,60
entendu,entendu,31
/.,/.,P
“,“,p
m',je,51
accompagnerez,accompagner,15
vous,vous,51
ce,ce,74
soir,soir,21
?,?,p
dit,dire,19
elle,il,51
à,à,81
son,son,73
mari,mari,21
/.,/.,P
-,-,p
vous,vous,51
me,je,51
priez,prier,17
de,de,81
faire,faire,14
une,un,71
chose,chose,22
que,que,83
je,je,51
ne,ne,60
vous,vous,51
ai,avoir,17
jamais,jamais,60
refusée,refuser,12
",",",",p
je,je,51
crois,croire,17
",",",",p
“,“,p
répondit,répondre,19
monsieur,monsieur,21
de,de,81
Nièvres,Nièvres,20
assez,assez,60
froidement,froidement,60
/.,/.,P
elle,il,51
me,je,51
suivit,suivre,19
jusqu',jusque,81
à,à,81
la,le,71
porte,porte,22
de,de,81
son,son,73
boudoir,boudoir,21
",",",",p
appuyée,appuyé,31
au,à,81
au,le,71
bras,bras,21
de,de,81
son,son,73
mari,mari,21
",",",",p
droite,droit,30
",",",",p
assurée,assuré,31
sur,sur,81
ce,ce,74
ferme,ferme,30
soutien,soutien,21
/.,/.,P
je,je,51
la,le,52
saluai,saluer,19
en,en,81
répondant,répondre,13
par,par,81
un,un,71
unisson,unisson,21
parfait,parfait,31
au,à,81
au,le,71
ton,ton,21
cordial,cordial,30
et,et,82
froid,froid,30
de,de,81
son,son,73
adieu,adieu,21
/.,/.,P
“,“,p
pauvre,pauvre,30
et,et,82
chère,cher,30
femme,femme,22
!,!,p
me,je,51
disais,dire,18
je,je,51
en,en,81
m',je,51
en,en,52
allant,aller,13
/.,/.,P
chère,cher,30
conscience,conscience,22
où,où,60
j',je,51
ai,avoir,17
fait,faire,12
entrer,entrer,14
des,de,81
des,le,71
terreurs,terreur,22
/!,/!,P
“,“,p
et,et,82
",",",",p
par,par,81
un,un,52
de,de,81
ces,ce,74
retours,retour,21
qui,qui,52
déshonorent,déshonorer,17
en,en,81
un,un,71
moment,moment,21
les,le,71
meilleurs,meilleur,30
élans,élan,21
",",",",p
je,je,51
pensai,penser,19
à,à,81
ces,ce,74
statues,statue,22
accoudées,accoudé,31
sur,sur,81
un,un,71
étai,étai,21
qui,qui,52
les,le,52
met,mettre,17
d',de,81
aplomb,aplomb,21
et,et,82
qui,qui,52
tomberaient,tomber,16
sans,sans,81
ce,ce,74
point,point,21
d',de,81
appui,appui,21
/.,/.,P
<XIV>,<>,<>
c',ce,52
est,être,17
à,à,81
cette,ce,74
époque,époque,22
que,que,83
j',je,51
appris,apprendre,19
d',de,81
Augustin,Augustin,20
l',le,71
accomplissement,accomplissement,21
d',de,81
un,un,71
projet,projet,21
que,que,52
cet,ce,74
honnête,honnête,30
coeur,coeur,21
nourrissait,nourrir,18
et,et,82
poursuivait,poursuivre,18
depuis,depuis,81
longtemps,longtemps,60
;,;,p
vous,vous,51
vous,vous,51
souvenez,souvenir,17
peut-être,peut-être,60
qu',que,83
il,il,51
me,je,51
l',le,52
avait,avoir,18
donné,donner,12
à,à,81
entendre,entendre,14
/.,/.,P
je,je,51
continuais,continuer,18
de,de,81
voir,voir,14
Augustin,Augustin,20
",",",",p
non,non,60
pas,pas,60
à,à,81
mes,mon,73
moments,moment,21
perdus,perdu,31
;,;,p
je,je,51
le,le,52
cherchais,chercher,18
au,à,81
au,le,71
contraire,contraire,21
",",",",p
et,et,82
le,le,52
trouvais,trouver,18
à,à,81
mes,mon,73
ordres,ordre,21
chaque,chaque,75
fois,fois,22
",",",",p
et,et,82
c',ce,52
était,être,18
souvent,souvent,60
",",",",p
que,que,83
je,je,51
me,je,51
sentais,sentir,18
un,un,71
plus,plus,60
grand,grand,30
besoin,besoin,21
de,de,81
me,je,51
retremper,retremper,14
dans,dans,81
des,de,81
des,le,71
eaux,eau,22
plus,plus,60
saines,sain,30
/.,/.,P
il,il,51
n',ne,60
avait,avoir,18
point,point,60
à,à,81
me,je,51
donner,donner,14
des,de,81
des,le,71
conseils,conseil,21
meilleurs,meilleur,30
ni,ni,82
des,de,81
des,le,71
consolations,consolation,22
plus,plus,60
efficaces,efficace,30
/.,/.,P
je,je,51
ne,ne,60
lui,lui,51
parlais,parler,18
jamais,jamais,60
de,de,81
moi,moi,51
",",",",p
quoique,quoique,83
mon,mon,73
égoïste,égoïste,30
chagrin,chagrin,21
transpirât,transpirer,18
dans,dans,81
toutes,tout,75
mes,mon,73
paroles,parole,22
;,;,p
mais,mais,82
sa,son,73
vie,vie,22
même,même,30
était,être,18
un,un,71
exemple,exemple,21
plus,plus,60
fortifiant,fortifiant,30
que,que,83
beaucoup,beaucoup,60
de,de,81
leçons,leçon,22
/.,/.,P
quand,quand,83
j',je,51
étais,être,18
bien,bien,60
las,las,30
",",",",p
bien,bien,60
découragé,décourager,12
",",",",p
bien,bien,60
humilié,humilier,12
d',de,81
une,un,71
lâcheté,lâcheté,22
nouvelle,nouveau,30
",",",",p
je,je,51
venais,venir,18
à,à,81
lui,lui,51
",",",",p
je,je,51
le,le,52
regardais,regarder,18
vivre,vivre,14
",",",",p
comme,comme,83
on,on,51
va,aller,17
prendre,prendre,14
l',le,71
idée,idée,22
de,de,81
la,le,71
force,force,22
physique,physique,30
en,en,81
assistant,assister,13
à,à,81
des,de,81
des,le,71
assauts,assaut,21
de,de,81
lutteurs,lutteur,21
/.,/.,P
il,il,51
n',ne,60
était,être,18
pas,pas,60
heureux,heureux,30
/.,/.,P
le,le,71
succès,succès,21
n',ne,60
avait,avoir,18
encore,encore,60
récompensé,récompenser,12
ce,ce,74
rigide,rigide,30
et,et,82
laborieux,laborieux,30
courage,courage,21
que,que,83
par,par,81
de,de,81
maigres,maigre,30
faveurs,faveur,22
;,;,p
mais,mais,82
il,il,51
pouvait,pouvoir,18
du,de,81
du,le,71
moins,moins,60
avouer,avouer,14
ses,son,73
défaillances,défaillance,22
",",",",p
et,et,82
les,le,71
difficultés,difficulté,22
qui,qui,52
l',le,52
exerçaient,exercer,18
à,à,81
des,de,81
des,le,71
luttes,lutte,22
si,si,60
vives,vif,30
n',ne,60
étaient,être,18
pas,pas,60
de,de,81
celles,celui,52
dont,dont,52
on,on,51
rougit,rougir,17
/.,/.,P
j',je,51
appris,apprendre,19
un,un,71
jour,jour,21
qu',que,83
il,il,51
n',ne,60
était,être,18
plus,plus,60
seul,seul,30
/.,/.,P
Augustin,Augustin,20
me,je,51
fit,faire,19
part,part,22
de,de,81
cette,ce,74
nouvelle,nouvelle,22
",",",",p
qui,qui,52
",",",",p
pour,pour,81
beaucoup,beaucoup,60
de,de,81
raisons,raison,22
",",",",p
avait,avoir,18
la,le,71
gravité,gravité,22
d',de,81
un,un,71
secret,secret,21
",",",",p
pendant,pendant,81
une,un,71
longue,long,30
nuit,nuit,22
d',de,81
entretien,entretien,21
qu',que,52
il,il,51
passa,passer,19
tout,tout,60
entière,entier,30
à,à,81
mon,mon,73
chevet,chevet,21
/.,/.,P
je,je,51
me,je,51
souviens,souvenir,17
que,que,83
c',ce,52
était,être,18
vers,vers,81
la,le,71
fin,fin,22
de,de,81
l',le,71
hiver,hiver,21
:,:,p
les,le,71
nuits,nuit,22
étaient,être,18
encore,encore,60
longues,long,30
et,et,82
froides,froid,30
",",",",p
et,et,82
l',le,71
ennui,ennui,21
de,de,81
retourner,retourner,14
chez,chez,81
lui,lui,51
si,si,83
tard,tard,60
l',le,52
avait,avoir,18
décidé,décider,12
à,à,81
attendre,attendre,14
le,le,71
jour,jour,21
dans,dans,81
ma,mon,73
chambre,chambre,22
/.,/.,P
Olivier,Olivier,20
vint,venir,19
nous,nous,51
interrompre,interrompre,14
au,à,81
au,le,71
milieu,milieu,21
de,de,81
la,le,71
nuit,nuit,22
/.,/.,P
il,il,51
rentrait,rentrer,18
du,de,81
du,le,71
bal,bal,21
;,;,p
il,il,51
en,en,52
rapportait,rapporter,18
dans,dans,81
ses,son,73
habits,habit,21
comme,comme,83
une,un,71
odeur,odeur,22
de,de,81
luxe,luxe,21
",",",",p
de,de,81
bouquets,bouquet,21
de,de,81
femmes,femme,22
et,et,82
de,de,81
plaisirs,plaisir,21
;,;,p
et,et,82
sur,sur,81
son,son,73
visage,visage,21
",",",",p
un,un,71
peu,peu,60
fatigué,fatigué,31
par,par,81
les,le,71
veilles,veille,22
",",",",p
il,il,51
y,y,52
avait,avoir,18
des,de,81
des,le,71
lueurs,lueur,22
de,de,81
fête,fête,22
et,et,82
comme,comme,83
une,un,71
pâleur,pâleur,22
émue,ému,31
qui,qui,52
lui,lui,51
donnaient,donner,18
une,un,71
élégance,élégance,22
infiniment,infiniment,60
séduisante,séduisant,30
/.,/.,P
je,je,51
me,je,51
souviens,souvenir,17
que,que,83
je,je,51
l',le,52
examinai,examiner,19
pendant,pendant,81
le,le,71
court,court,30
moment,moment,21
qu',que,52
il,il,51
resta,rester,19
debout,debout,60
près,près,81
d',de,81
Augustin,Augustin,20
",",",",p
achevant,achever,13
un,un,71
cigare,cigare,21
et,et,82
comptant,compter,13
des,de,81
des,le,71
louis,louis,21
qu',que,52
il,il,51
avait,avoir,18
gagnés,gagner,12
entre,entrer,17
deux,deux,72
valses,valse,22
;,;,p
et,et,82
j',je,51
ai,avoir,17
peut-être,peut-être,60
tort,tort,21
de,de,81
vous,vous,51
avouer,avouer,14
que,que,83
le,le,71
contraste,contraste,21
de,de,81
la,le,71
tenue,tenue,22
",",",",p
de,de,81
la,le,71
mise,mise,22
et,et,82
de,de,81
la,le,71
roideur,raideur,22
un,un,71
peu,peu,60
scolastique,scolastique,30
d',de,81
Augustin,Augustin,20
m',je,51
attrista,attrister,19
par,par,81
des,de,81
des,le,71
côtés,côté,21
presque,presque,60
vulgaires,vulgaire,30
/.,/.,P
je,je,51
me,je,51
rappelais,rappeler,18
ce,ce,52
qu',que,52
Olivier,Olivier,20
m',je,51
avait,avoir,18
dit,dire,12
des,de,81
des,le,71
gens,gens,21
qui,qui,52
n',ne,60
ont,avoir,17
que,que,83
le,le,71
travail,travail,21
et,et,82
la,le,71
volonté,volonté,22
pour,pour,81
tout,tout,75
patrimoine,patrimoine,21
",",",",p
et,et,82
derrière,derrière,81
le,le,71
spectacle,spectacle,21
incontestablement,incontestablement,60
beau,beau,30
de,de,81
l',le,71
héroïsme,héroïsme,21
déployé,déployé,31
par,par,81
un,un,71
homme,homme,21
qui,qui,52
veut,vouloir,17
",",",",p
j',je,51
apercevais,apercevoir,18
des,de,81
des,le,71
médiocrités,médiocrité,22
d',de,81
existence,existence,22
qui,qui,52
",",",",p
malgré,malgré,81
moi,moi,51
",",",",p
me,je,51
faisaient,faire,18
frémir,frémir,14
/.,/.,P
heureusement,heureusement,60
pour,pour,81
lui,lui,51
",",",",p
Augustin,Augustin,20
sentait,sentir,18
peu,peu,60
ces,ce,74
différences,différence,22
",",",",p
et,et,82
l',le,71
ambition,ambition,22
qu',que,52
il,il,51
avait,avoir,18
d',de,81
arriver,arriver,14
à,à,81
des,de,81
des,le,71
positions,position,22
élevées,élevé,31
ne,ne,60
devait,devoir,18
jamais,jamais,60
se,se,51
compliquer,compliquer,14
de,de,81
l',le,71
ambition,ambition,22
",",",",p
nulle,nul,30
pour,pour,81
lui,lui,51
",",",",p
de,de,81
s',se,51
habiller,habiller,14
",",",",p
de,de,81
vivre,vivre,14
et,et,82
de,de,81
respirer,respirer,14
les,le,71
élégances,élégance,22
de,de,81
la,le,71
vie,vie,22
comme,comme,83
Olivier,Olivier,20
/.,/.,P
Olivier,Olivier,20
parti,parti,31
",",",",p
Augustin,Augustin,20
se,se,51
remit,remettre,19
à,à,81
m',je,51
entretenir,entretenir,14
de,de,81
sa,son,73
situation,situation,22
/.,/.,P
c',ce,52
était,être,18
la,le,71
première,premier,72
fois,fois,22
qu',que,83
il,il,51
me,je,51
faisait,faire,18
des,de,81
des,le,71
confidences,confidence,22
aussi,aussi,60
larges,large,30
/.,/.,P
il,il,51
ne,ne,60
me,je,51
disait,dire,18
point,point,60
quelle,quel,52
était,être,18
la,le,71
personne,personne,22
qu',que,52
il,il,51
appelait,appeler,18
dorénavant,dorénavant,60
sa,son,73
compagne,compagne,22
et,et,82
le,le,71
but,but,21
de,de,81
sa,son,73
vie,vie,22
",",",",p
en,en,81
attendant,attendre,13
d',de,81
autres,autre,75
devoirs,devoir,21
que,que,52
l',le,71
avenir,avenir,21
lui,lui,51
faisait,faire,18
envisager,envisager,14
",",",",p
et,et,82
auxquels,à,81
auxquels,lequel,52
il,il,51
souriait,sourire,18
d',de,81
avance,avance,22
avec,avec,81
convoitise,convoitise,22
/.,/.,P
il,il,51
commença,commencer,19
même,même,60
en,en,81
termes,terme,21
si,si,60
vagues,vague,30
que,que,83
je,je,51
ne,ne,60
compris,comprendre,19
pas,pas,60
d'abord,d'abord,60
quelle,quel,52
était,être,18
exactement,exactement,60
la,le,71
nature,nature,22
de,de,81
ces,ce,74
liens,lien,21
qui,qui,52
le,le,52
rendaient,rendre,18
à,à,81
la,le,71
fois,fois,22
si,si,60
précis,précis,30
dans,dans,81
ses,son,73
espérances,espérance,22
et,et,82
si,si,60
maritalement,maritalement,60
heureux,heureux,30
/.,/.,P
“,“,p
je,je,51
suis,être,17
seul,seul,30
",",",",p
me,je,51
disait,dire,18
il,il,51
",",",",p
seul,seul,30
au,à,81
au,le,71
monde,monde,21
",",",",p
de,de,81
toute,tout,75
une,un,71
famille,famille,22
que,que,83
la,le,71
misère,misère,22
",",",",p
le,le,71
malheur,malheur,21
",",",",p
des,de,81
des,le,71
morts,mort,22
prématurées,prématuré,30
",",",",p
ont,avoir,17
dispersée,disperser,12
ou,ou,82
détruite,détruire,12
/.,/.,P
il,il,51
ne,ne,60
me,je,51
reste,rester,17
que,que,83
des,de,81
des,le,71
parents,parent,21
éloignés,éloigné,31
qui,qui,52
n',ne,60
habitent,habiter,17
pas,pas,60
la,le,71
France,France,20
et,et,82
qui,qui,52
sont,être,17
dieu,dieu,21
sait,savoir,17
où,où,60
/.,/.,P
votre,votre,73
Olivier,Olivier,20
",",",",p
dans,dans,81
une,un,71
situation,situation,22
semblable,semblable,30
",",",",p
attendrait,attendre,16
un,un,71
jour,jour,21
un,un,71
héritage,héritage,21
;,;,p
il,il,51
l',le,52
escompterait,escompter,16
d',de,81
avance,avance,22
sur,sur,81
la,le,71
garantie,garantie,22
de,de,81
sa,son,73
bonne,bon,30
étoile,étoile,22
",",",",p
et,et,82
l',le,71
héritage,héritage,21
arriverait,arriver,16
à,à,81
l',le,71
heure,heure,22
fixe,fixe,30
/.,/.,P
moi,moi,51
",",",",p
je,je,51
n',ne,60
attends,attendre,17
rien,rien,52
",",",",p
et,et,82
je,je,51
fais,faire,17
sagement,sagement,60
/.,/.,P
bref,bref,60
",",",",p
je,je,51
n',ne,60
avais,avoir,18
besoin,besoin,21
de,de,81
personne,personne,52
pour,pour,81
un,un,71
consentement,consentement,21
qui,qui,52
aurait,avoir,16
soulevé,soulever,12
peut-être,peut-être,60
quelques,quelque,75
difficultés,difficulté,22
/.,/.,P
j',je,51
ai,avoir,17
réfléchi,réfléchir,12
",",",",p
j',je,51
ai,avoir,17
calculé,calculer,12
les,le,71
chances,chance,22
",",",",p
les,le,71
charges,charge,22
",",",",p
j',je,51
ai,avoir,17
bien,bien,60
pesé,peser,12
toutes,tout,75
les,le,71
responsabilités,responsabilité,22
",",",",p
j',je,51
ai,avoir,17
prévu,prévoir,12
les,le,71
inconvénients,inconvénient,21
",",",",p
et,et,82
toute,tout,75
chose,chose,22
en,en,52
a,avoir,17
",",",",p
même,même,60
le,le,71
bonheur,bonheur,21
;,;,p
je,je,51
me,je,51
suis,être,17
tâté,tâter,12
le,le,71
pouls,pouls,21
pour,pour,81
savoir,savoir,14
si,si,83
ma,mon,73
bonne,bon,30
santé,santé,22
",",",",p
si,si,83
mon,mon,73
courage,courage,21
suffiraient,suffire,16
aussi,aussi,60
bien,bien,60
à,à,81
deux,deux,72
",",",",p
un,un,71
jour,jour,21
à,à,81
trois,trois,72
",",",",p
peut-être,peut-être,60
à,à,81
plusieurs,plusieurs,75
;,;,p
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
cru,croire,12
payer,payer,14
trop,trop,60
cher,cher,60
",",",",p
au,à,81
au,le,71
prix,prix,21
de,de,81
quelques,quelque,75
efforts,effort,21
de,de,81
plus,plus,60
",",",",p
la,le,71
tranquillité,tranquillité,22
",",",",p
la,le,71
joie,joie,22
",",",",p
la,le,71
plénitude,plénitude,22
de,de,81
mon,mon,73
avenir,avenir,21
",",",",p
et,et,82
je,je,51
me,je,51
suis,être,17
décidé,décider,12
/.,/.,P
-,-,p
vous,vous,51
êtes,être,17
donc,donc,82
marié,marier,12
?,?,p
lui,lui,51
dis,dire,19
je,je,51
",",",",p
comprenant,comprendre,13
enfin,enfin,60
qu',que,83
il,il,51
s',se,51
agissait,agir,18
d',de,81
une,un,71
liaison,liaison,22
sérieuse,sérieux,30
et,et,82
définitive,définitif,30
/.,/.,P
-,-,p
mais,mais,82
sans,sans,81
doute,doute,21
/.,/.,P
croyez,croire,17
vous,vous,51
donc,donc,82
que,que,83
je,je,51
vous,vous,51
parlais,parler,18
de,de,81
ma,mon,73
maîtresse,maîtresse,22
/?,/?,P
mon,mon,73
cher,cher,30
ami,ami,21
",",",",p
je,je,51
n',ne,60
ai,avoir,17
ni,ni,82
assez,assez,60
de,de,81
temps,temps,21
",",",",p
ni,ni,82
assez,assez,60
d',de,81
argent,argent,21
",",",",p
ni,ni,82
assez,assez,60
d',de,81
esprit,esprit,21
pour,pour,81
suffire,suffire,14
aux,à,81
aux,le,71
dépenses,dépense,22
de,de,81
pareilles,pareil,30
liaisons,liaison,22
/.,/.,P
d',de,81
ailleurs,ailleurs,60
",",",",p
avec,avec,81
la,le,71
manie,manie,22
que,que,52
vous,vous,51
me,je,51
connaissez,connaître,17
de,de,81
prendre,prendre,14
tout,tout,52
au,à,81
au,le,71
sérieux,sérieux,21
",",",",p
je,je,51
les,le,52
considère,considérer,17
comme,comme,83
des,de,81
des,le,71
mariages,mariage,21
aussi,aussi,60
coûteux,coûteux,30
que,que,83
les,le,71
autres,autre,52
",",",",p
moins,moins,60
satisfaisants,satisfaisant,30
",",",",p
même,même,60
quand,quand,83
ils,ils,51
sont,être,17
plus,plus,60
heureux,heureux,30
",",",",p
et,et,82
souvent,souvent,60
plus,plus,60
difficiles,difficile,30
à,à,81
rompre,rompre,14
",",",",p
ce,ce,52
qui,qui,52
prouve,prouver,17
une,un,71
fois,fois,22
de,de,81
plus,plus,60
combien,combien,60
nous,nous,51
aimons,aimer,17
les,le,71
cercles,cercle,21
vicieux,vicieux,30
/.,/.,P
beaucoup,beaucoup,60
de,de,81
gens,gens,21
se,se,51
lient,lier,17
pour,pour,81
éviter,éviter,14
le,le,71
mariage,mariage,21
",",",",p
qui,qui,52
devraient,devoir,16
au,à,81
au,le,71
contraire,contraire,21
se,se,51
marier,marier,14
pour,pour,81
briser,briser,14
des,de,81
des,le,71
chaînes,chaîne,22
/.,/.,P
je,je,51
redoutais,redouter,18
ce,ce,74
piège,piège,21
",",",",p
où,où,60
je,je,51
me,je,51
savais,savoir,18
trop,trop,60
enclin,enclin,30
à,à,81
tomber,tomber,14
",",",",p
et,et,82
j',je,51
ai,avoir,17
pris,prendre,12
",",",",p
vous,vous,51
le,le,52
voyez,voir,17
",",",",p
le,le,71
bon,bon,30
parti,parti,21
/.,/.,P
j',je,51
ai,avoir,17
établi,établir,12
ma,mon,73
femme,femme,22
à,à,81
la,le,71
campagne,campagne,22
",",",",p
tout,tout,60
près,près,81
de,de,81
Paris,Paris,20
",",",",p
-,-,p
pauvrement,pauvrement,60
",",",",p
je,je,51
dois,devoir,17
vous,vous,51
le,le,52
dire,dire,14
",",",",p
ajouta,ajouter,19
t,t,94
il,il,51
en,en,81
ayant,avoir,13
l',le,71
air,air,21
de,de,81
comparer,comparer,14
son,son,73
intérieur,intérieur,21
avec,avec,81
le,le,71
mien,mien,52
",",",",p
qui,qui,52
cependant,cependant,82
était,être,18
très,très,60
modeste,modeste,30
",",",",p
-,-,p
et,et,82
un,un,71
peu,peu,60
tristement,tristement,60
",",",",p
je,je,51
le,le,52
crains,craindre,17
pour,pour,81
elle,il,51
/.,/.,P
aussi,aussi,60
j',je,51
ose,oser,17
à,à,81
peine,peine,22
