11544
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 102e extrait>,<>,<>
la,le,71
couleur,couleur,22
qui,qui,52
la,le,52
sauve,sauver,17
/.,/.,P
“,“,p
-,-,p
“,“,p
moi,moi,51
",",",",p
je,je,51
crois,croire,17
à,à,81
sa,son,73
veine,veine,22
/.,/.,P
je,je,51
rejoue,rejouer,17
son,son,73
numéro,numéro,21
/.,/.,P
“,“,p
-,-,p
“,“,p
moi,moi,51
",",",",p
je,je,51
joue,jouer,17
contre,contre,81
elle,il,51
/.,/.,P
elle,il,51
est,être,17
en,en,81
perte,perte,22
maintenant,maintenant,60
/.,/.,P
“,“,p
-,-,p
“,“,p
les,le,71
mains,main,22
…,…,p
disait,dire,18
Corancez,Corancez,20
en,en,81
se,se,51
penchant,pencher,13
à,à,81
l',le,71
oreille,oreille,22
d',de,81
Hautefeuille,Hautefeuille,20
",",",",p
“,“,p
regarde,regarder,17
les,le,71
mains,main,22
:,:,p
même,même,60
sous,sous,81
les,le,71
gants,gant,21
",",",",p
de,de,81
vraies,vrai,30
mains,main,22
",",",",p
de,de,81
grande,grand,30
dame,dame,22
et,et,82
de,de,81
fantaisiste,fantaisiste,22
/.,/.,P
vois,voir,17
les,le,71
autres,autre,52
à,à,81
côté,côté,21
",",",",p
les,le,71
allées,allée,22
et,et,82
venues,venue,22
de,de,81
ces,ce,74
pattes,patte,22
avides,avide,30
et,et,82
nerveuses,nerveux,30
/.,/.,P
toutes,tout,52
sont,être,17
plébéiennes,plébéien,30
",",",",p
quand,quand,83
on,on,51
a,avoir,17
regardé,regarder,12
ses,son,73
doigts,doigt,21
/…,/…,P
mais,mais,82
on,on,51
dirait,dire,16
que,que,83
nous,nous,51
lui,lui,51
portons,porter,17
la,le,71
guigne,guigne,22
/.,/.,P
rouge,rouge,21
et,et,82
<Nombre 7>,<>,<>
sept,sept,72
<Fin nombre>,<>,<>
/…,/…,P
elle,il,51
a,avoir,17
perdu,perdre,12
/…,/…,P
rouge,rouge,21
et,et,82
<Nombre 10>,<>,<>
dix,dix,72
<Fin nombre>,<>,<>
/…,/…,P
perdu,perdu,31
encore,encore,60
/…,/…,P
rouge,rouge,21
et,et,82
<Nombre 9>,<>,<>
neuf,neuf,72
<Fin nombre>,<>,<>
/…,/…,P
perdu,perdu,31
toujours,toujours,60
/…,/…,P
rouge,rouge,21
et,et,82
<Nombre 27>,<>,<>
vingt,vingt,72
sept,sept,72
<Fin nombre>,<>,<>
/…,/…,P
elle,il,51
en,en,52
est,être,17
pour,pour,81
vingt,vingt,72
cinq,cinq,72
mille,mille,72
francs,franc,21
/!,/!,P
si,si,83
le,le,71
mot,mot,21
n',ne,60
était,être,18
pas,pas,60
vulgaire,vulgaire,30
appliqué,appliqué,31
à,à,81
une,un,71
si,si,60
jolie,joli,30
femme,femme,22
",",",",p
je,je,51
dirais,dire,16
:,:,p
“,“,p
quel,quel,75
estomac,estomac,21
/!,/!,P
elle,il,51
continue,continuer,17
/…,/…,P
la,le,71
jeune,jeune,30
femme,femme,22
continuait,continuer,18
",",",",p
en,en,81
effet,effet,21
",",",",p
de,de,81
distribuer,distribuer,14
son,son,73
or,or,21
et,et,82
ses,son,73
billets,billet,21
sur,sur,81
le,le,71
même,même,75
chiffre,chiffre,21
",",",",p
sur,sur,81
les,le,71
mêmes,même,75
carrés,carré,21
",",",",p
sur,sur,81
la,le,71
même,même,75
couleur,couleur,22
",",",",p
et,et,82
il,il,51
semblait,sembler,18
que,que,83
maintenant,maintenant,60
ni,ni,82
ce,ce,74
chiffre,chiffre,21
",",",",p
ni,ni,82
ces,ce,74
carrés,carré,21
",",",",p
ni,ni,82
la,le,71
noire,noir,30
",",",",p
ne,ne,60
dussent,devoir,18
plus,plus,60
jamais,jamais,60
sortir,sortir,14
/.,/.,P
quelques,quelque,75
coups,coup,21
encore,encore,60
",",",",p
et,et,82
les,le,71
pièces,pièce,22
de,de,81
vingt,vingt,72
ou,ou,82
de,de,81
cent,cent,72
francs,franc,21
avaient,avoir,18
disparu,disparaître,12
comme,comme,83
fondues,fondu,31
au,à,81
au,le,71
creuset,creuset,21
",",",",p
et,et,82
",",",",p
six,six,72
par,par,81
six,six,72
",",",",p
les,le,71
billets,billet,21
étaient,être,18
allés,aller,12
sous,sous,81
le,le,71
râteau,râteau,21
se,se,51
joindre,joindre,14
au,à,81
au,le,71
tas,tas,21
empilé,empilé,31
devant,devant,81
le,le,71
croupier,croupier,21
/.,/.,P
un,un,71
quart,quart,21
d',de,81
heure,heure,22
s',se,51
était,être,18
à,à,81
peine,peine,22
passé,passer,12
depuis,depuis,81
que,que,83
Corancez,Corancez,20
et,et,82
Hautefeuille,Hautefeuille,20
avaient,avoir,18
commencé,commencer,12
de,de,81
suivre,suivre,14
cette,ce,74
partie,partie,22
",",",",p
et,et,82
la,le,71
baronne,baronne,22
Ely,Ely,20
n',ne,60
avait,avoir,18
plus,plus,60
devant,devant,81
elle,il,51
qu',que,83
une,un,71
petite,petit,30
bourse,bourse,22
d',de,81
or,or,21
vide,vide,30
et,et,82
une,un,71
espèce,espèce,22
de,de,81
bijou,bijou,21
barbare,barbare,30
:,:,p
un,un,71
étui,étui,21
à,à,81
cigarettes,cigarette,22
d',de,81
un,un,71
travail,travail,21
russe,russe,30
",",",",p
en,en,81
or,or,21
massif,massif,30
",",",",p
tout,tout,60
incrusté,incrusté,31
de,de,81
saphirs,saphir,21
",",",",p
de,de,81
rubis,rubis,21
et,et,82
de,de,81
diamants,diamant,21
/.,/.,P
la,le,71
jeune,jeune,30
femme,femme,22
prit,prendre,19
cet,ce,74
étui,étui,21
dans,dans,81
sa,son,73
main,main,22
en,en,81
le,le,52
soupesant,soupeser,13
",",",",p
tandis qu',tandis que,83
un,un,71
nouveau,nouveau,30
coup,coup,21
de,de,81
roulette,roulette,22
faisait,faire,18
sortir,sortir,14
la,le,71
rouge,rouge,22
encore,encore,60
/.,/.,P
c',ce,52
était,être,18
la,le,71
onzième,onzième,72
fois,fois,22
que,que,83
cette,ce,74
couleur,couleur,22
passait,passer,18
/.,/.,P
avec,avec,81
le,le,71
même,même,75
air,air,21
indifférent,indifférent,30
",",",",p
elle,il,51
se,se,51
tourna,tourner,19
vers,vers,81
son,son,73
voisin,voisin,21
",",",",p
un,un,71
gros,gros,30
homme,homme,21
de,de,81
cinquante,cinquante,72
ans,an,21
peut-être,peut-être,60
",",",",p
à,à,81
tête,tête,22
carrée,carré,31
et,et,82
à,à,81
lunettes,lunette,22
",",",",p
qui,qui,52
avait,avoir,18
abandonné,abandonner,12
un,un,71
livre,livre,21
de,de,81
calculs,calcul,21
",",",",p
pour,pour,81
jouer,jouer,14
tout,tout,60
simplement,simplement,60
contre,contre,81
elle,il,51
/.,/.,P
il,il,51
avait,avoir,18
devant,devant,81
lui,lui,51
",",",",p
maintenant,maintenant,60
",",",",p
un,un,71
monceau,monceau,21
d',de,81
or,or,21
et,et,82
de,de,81
billets,billet,21
/.,/.,P
-,-,p
“,“,p
monsieur,monsieur,21
",",",",p
“,“,p
dit,dire,19
elle,il,51
en,en,81
lui,lui,51
tendant,tendre,13
l',le,71
étui,étui,21
",",",",p
“,“,p
voulez,vouloir,17
vous,vous,51
me,je,51
donner,donner,14
vingt,vingt,72
cinq,cinq,72
louis,louis,21
de,de,81
cette,ce,74
boîte,boîte,22
?,?,p
“,“,p
elle,il,51
avait,avoir,18
parlé,parler,12
assez,assez,60
haut,haut,60
pour,pour,81
que,que,83
Hautefeuille,Hautefeuille,20
et,et,82
Corancez,Corancez,20
l',le,52
entendissent,entendre,18
prononcer,prononcer,14
cette,ce,74
phrase,phrase,22
si,si,60
étrangement,étrangement,60
inattendue,inattendu,30
/.,/.,P
-,-,p
“,“,p
mais,mais,82
c',ce,52
est,être,17
à,à,81
nous,nous,51
de,de,81
lui,lui,51
demander,demander,14
qu',que,83
elle,il,51
nous,nous,51
permette,permettre,17
de,de,81
lui,lui,51
prêter,prêter,14
cet,ce,74
argent,argent,21
…,…,p
dit,dire,19
Pierre,Pierre,20
/.,/.,P
-,-,p
“,“,p
je,je,51
ne,ne,60
t',tu,51
y,y,52
engage,engager,17
pas,pas,60
",",",",p
“,“,p
fit,faire,19
l',le,71
autre,autre,52
",",",",p
“,“,p
elle,il,51
est,être,17
très,très,60
archiduchesse,archiduchesse,22
quand,quand,83
elle,il,51
veut,vouloir,17
",",",",p
la,le,71
baronne,baronne,22
",",",",p
et,et,82
j',je,51
ai,avoir,17
idée,idée,22
qu',que,83
elle,il,51
nous,nous,51
recevrait,recevoir,16
mal,mal,60
/…,/…,P
d',de,81
ailleurs,ailleurs,60
",",",",p
il,il,51
y,y,52
aura,avoir,15
bien,bien,60
quelque,quelque,75
usurier,usurier,21
pour,pour,81
acheter,acheter,14
l',le,71
objet,objet,21
à,à,81
ce,ce,74
prix,prix,21
là,là,60
",",",",p
si,si,83
l',le,71
homme,homme,21
aux,à,81
aux,le,71
lunettes,lunette,22
refuse,refuser,17
/…,/…,P
il,il,51
lui,lui,51
répond,répondre,17
en,en,81
allemand,allemand,21
/…,/…,P
il,il,51
ne,ne,60
comprend,comprendre,17
pas,pas,60
/…,/…,P
tiens,tenir,17
",",",",p
que,que,52
te,tu,51
disais,dire,18
je,je,51
?,?,p
“,“,p
comme,comme,83
pour,pour,81
justifier,justifier,14
les,le,71
prétentions,prétention,22
de,de,81
Corancez,Corancez,20
à,à,81
la,le,71
prophétie,prophétie,22
",",",",p
et,et,82
dans,dans,81
la,le,71
minute,minute,22
même,même,30
où,où,60
madame,madame,22
de,de,81
Carlsberg,Carlsberg,20
répétait,répéter,18
elle-même,lui-même,51
en,en,81
allemand,allemand,21
la,le,71
question,question,22
à,à,81
son,son,73
voisin,voisin,21
",",",",p
un,un,71
profil,profil,21
busqué,busqué,30
de,de,81
marchand,marchand,21
de,de,81
bijoux,bijou,21
avait,avoir,18
fendu,fendre,12
la,le,71
foule,foule,22
",",",",p
une,un,71
main,main,22
avait,avoir,18
tendu,tendre,12
le,le,71
billet,billet,21
de,de,81
cinq,cinq,72
cents,cent,72
francs,franc,21
demandé,demandé,31
",",",",p
l',le,71
étui,étui,21
d',de,81
or,or,21
avait,avoir,18
déjà,déjà,60
disparu,disparaître,12
",",",",p
et,et,82
la,le,71
grande,grand,30
dame,dame,22
n',ne,60
avait,avoir,18
pas,pas,60
daigné,daigner,12
seulement,seulement,60
regarder,regarder,14
le,le,71
personnage,personnage,21
",",",",p
un,un,52
des,de,81
des,le,71
innombrables,innombrable,30
prêteurs,prêteur,21
d',de,81
argent,argent,21
qui,qui,52
font,faire,17
autour,autour,60
de,de,81
ces,ce,74
tables,table,22
une,un,71
usure,usure,22
vainement,vainement,60
pourchassée,pourchassé,31
/.,/.,P
elle,il,51
avait,avoir,18
pris,prendre,12
le,le,71
billet,billet,21
",",",",p
qu',que,52
elle,il,51
maniait,manier,18
sans,sans,81
le,le,52
déployer,déployer,14
/.,/.,P
elle,il,51
attendit,attendre,19
que,que,83
la,le,71
rouge,rouge,21
passât,passer,18
deux,deux,72
fois,fois,22
encore,encore,60
",",",",p
parut,paraître,19
hésiter,hésiter,14
",",",",p
et,et,82
",",",",p
de,de,81
la,le,71
pointe,pointe,22
de,de,81
son,son,73
râteau,râteau,21
",",",",p
poussa,pousser,19
les,le,71
vingt,vingt,72
cinq,cinq,72
louis,louis,21
vers,vers,81
le,le,71
croupier,croupier,21
en,en,81
disant,dire,13
:,:,p
-,-,p
“,“,p
sur,sur,81
la,le,71
rouge,rouge,21
/.,/.,P
“,“,p
la,le,71
bille,bille,22
roula,rouler,19
de,de,81
nouveau,nouveau,21
/.,/.,P
la,le,71
noire,noir,30
sortit,sortir,19
/.,/.,P
cette,ce,74
fois,fois,22
",",",",p
la,le,71
baronne,baronne,22
Ely,Ely,20
ramassa,ramasser,19
son,son,73
éventail,éventail,21
",",",",p
sa,son,73
bourse,bourse,22
vide,vide,30
",",",",p
et,et,82
elle,il,51
se,se,51
leva,lever,19
/.,/.,P
dans,dans,81
le,le,71
mouvement,mouvement,21
de,de,81
ce,ce,74
départ,départ,21
et,et,82
tandis qu',tandis que,83
il,il,51
fendait,fendre,18
lui-même,lui-même,51
la,le,71
foule,foule,22
pour,pour,81
aller,aller,14
saluer,saluer,14
la,le,71
hardie,hardi,30
joueuse,joueuse,22
",",",",p
Corancez,Corancez,20
s',se,51
aperçut,apercevoir,19
soudain,soudain,60
qu',que,83
il,il,51
avait,avoir,18
perdu,perdre,12
Hautefeuille,Hautefeuille,20
/.,/.,P
-,-,p
“,“,p
on,on,51
n',ne,60
est,être,17
pas,pas,60
plus,plus,60
maladroit,maladroit,30
que,que,83
cet,ce,74
innocent,innocent,21
",",",",p
“,“,p
se,se,51
dit,dire,19
il,il,51
en,en,81
abordant,aborder,13
madame,madame,22
de,de,81
Carlsberg,Carlsberg,20
/.,/.,P
si,si,83
sa,son,73
vanité,vanité,22
de,de,81
causer,causer,14
avec,avec,81
l',le,71
épouse,épouse,22
",",",",p
même,même,60
morganatique,morganatique,30
",",",",p
d',de,81
un,un,71
archiduc,archiduc,21
d',de,81
Autriche,Autriche,20
",",",",p
ne,ne,60
l',le,52
eût,avoir,19
pas,pas,60
",",",",p
pour,pour,81
ces,ce,74
quelques,quelque,75
minutes,minute,22
",",",",p
absorbé,absorber,12
tout,tout,60
entier,entier,30
",",",",p
il,il,51
eût,avoir,19
constaté,constater,12
que,que,83
son,son,73
compagnon,compagnon,21
de,de,81
tout,tout,60
à,à,81
l',le,71
heure,heure,22
se,se,51
frayait,frayer,18
un,un,71
passage,passage,21
jusqu',jusque,81
à,à,81
l',le,71
acheteur,acheteur,21
du,de,81
du,le,71
bijou,bijou,21
si,si,60
fantasquement,fantasquement,60
offert,offert,31
et,et,82
vendu,vendu,31
/.,/.,P
et,et,82
peut-être,peut-être,60
eût,avoir,19
il,il,51
trouvé,trouver,12
très,très,60
habile,habile,30
le,le,71
marché,marché,21
conclu,conclu,31
par,par,81
“,“,p
cet,ce,74
innocent,innocent,21
“,“,p
",",",",p
s',si,83
il,il,51
l',le,52
avait,avoir,18
vu,voir,12
tirer,tirer,14
de,de,81
sa,son,73
poche,poche,22
un,un,71
portefeuille,portefeuille,21
",",",",p
de,de,81
ce,ce,74
portefeuille,portefeuille,21
deux,deux,72
billets,billet,21
de,de,81
banque,banque,22
",",",",p
et,et,82
le,le,71
marchand,marchand,21
lui,lui,51
remettre,remettre,14
l',le,71
objet,objet,21
même,même,30
qui,qui,52
tout,tout,60
à,à,81
l',le,71
heure,heure,22
flamboyait,flamboyer,18
sur,sur,81
la,le,71
table,table,22
de,de,81
roulette,roulette,22
devant,devant,81
la,le,71
baronne,baronne,22
Ely,Ely,20
/.,/.,P
l',le,71
usurier,usurier,21
venait,venir,18
de,de,81
revendre,revendre,14
l',le,71
étui,étui,21
à,à,81
l',le,71
amoureux,amoureux,21
pour,pour,81
le,le,71
triple,triple,21
de,de,81
la,le,71
somme,somme,22
qu',que,52
il,il,51
l',le,52
avait,avoir,18
payé,payer,12
lui-même,lui-même,51
/.,/.,P
-,-,p
ainsi,ainsi,60
commencent,commencer,17
les,le,71
grandes,grand,30
maisons,maison,22
/!,/!,P
<Chapitre 2>,<>,<>
le,le,71
cri,cri,21
d',de,81
une,un,71
âme,âme,22
/.,/.,P
si,si,83
l',le,71
action,action,22
de,de,81
Pierre,Pierre,20
Hautefeuille,Hautefeuille,20
avait,avoir,18
échappé,échapper,12
au,à,81
au,le,71
malicieux,malicieux,30
coup,coup,21
d',de,81
oeil,oeil,21
de,de,81
Corancez,Corancez,20
",",",",p
elle,il,51
n',ne,60
avait,avoir,18
pas,pas,60
pour,pour,81
cela,cela,52
passé,passer,12
inaperçue,inaperçu,30
/.,/.,P
une,un,71
autre,autre,75
personne,personne,22
avait,avoir,18
vu,voir,12
la,le,71
baronne,baronne,22
Ely,Ely,20
vendre,vendre,14
l',le,71
étui,étui,21
à,à,81
cigarettes,cigarette,22
",",",",p
et,et,82
le,le,71
jeune,jeune,30
homme,homme,21
le,le,52
racheter,racheter,14
;,;,p
or,or,82
cette,ce,74
personne,personne,22
était,être,18
celle,celui,52
dont,dont,52
le,le,71
romanesque,romanesque,30
amoureux,amoureux,21
eût,avoir,19
certainement,certainement,60
le,le,71
plus,plus,60
redouté,redouter,12
le,le,71
regard,regard,21
/.,/.,P
avoir,avoir,14
été,être,12
vu,voir,12
par,par,81
elle,il,51
ou,ou,82
par,par,81
madame,madame,22
de,de,81
Carlsberg,Carlsberg,20
elle-même,lui-même,51
",",",",p
c',ce,52
était,être,18
tout,tout,75
un,un,52
