11150
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 133e extrait>,<>,<>
dont,dont,52
les,le,71
prières,prière,22
compenseraient,compenser,16
",",",",p
dans,dans,81
une,un,71
certaine,certain,75
mesure,mesure,22
",",",",p
les,le,71
écarts,écart,21
de,de,81
la,le,71
conduite,conduite,22
fraternelle,fraternel,30
",",",",p
car,car,82
monsieur,monsieur,21
Le Varlon,Le Varlon,20
déplorait,déplorer,18
ses,son,73
fautes,faute,22
et,et,82
en,en,52
redoutait,redouter,18
les,le,71
suites,suite,22
sans,sans,81
trouver,trouver,14
en,en,81
lui,lui,51
la,le,71
force,force,22
de,de,81
se,se,51
réformer,réformer,14
/.,/.,P
aussi,aussi,60
n',ne,60
avait,avoir,18
il,il,51
rien,rien,52
négligé,négliger,12
pour,pour,81
engager,engager,14
sa,son,73
soeur,soeur,22
à,à,81
cette,ce,74
sainte,saint,30
et,et,82
utile,utile,30
résolution,résolution,22
",",",",p
et,et,82
",",",",p
quand,quand,83
il,il,51
la,le,52
vit,voir,19
derrière,derrière,81
la,le,71
grille,grille,22
",",",",p
pour,pour,81
de,de,81
bon,bon,30
et,et,82
en,en,81
costume,costume,21
de,de,81
choeur,choeur,21
",",",",p
il,il,51
éprouva,éprouver,19
une,un,71
pieuse,pieux,30
joie,joie,22
et,et,82
remercia,remercier,19
le,le,71
ciel,ciel,21
de,de,81
lui,lui,51
avoir,avoir,14
donné,donner,12
une,un,71
éloquence,éloquence,22
si,si,60
naturelle,naturel,30
et,et,82
si,si,60
efficace,efficace,30
qu',que,83
elle,il,51
avait,avoir,18
conduit,conduire,12
au,à,81
au,le,71
bercail,bercail,21
cette,ce,74
obéissante,obéissant,30
brebis,brebis,22
/.,/.,P
il,il,51
repassait,repasser,18
volontiers,volontiers,60
dans,dans,81
son,son,73
esprit,esprit,21
les,le,71
discours,discours,21
qu',que,52
il,il,51
avait,avoir,18
tenus,tenir,12
à,à,81
cette,ce,74
ouaille,ouaille,21
docile,docile,30
et,et,82
dont,dont,52
il,il,51
avait,avoir,18
pris,prendre,12
les,le,71
traits,trait,21
et,et,82
les,le,71
couleurs,couleur,22
en,en,81
lui-même,lui-même,51
",",",",p
car,car,82
il,il,51
savait,savoir,18
mieux,mieux,60
que,que,83
personne,personne,52
le,le,71
danger,danger,21
qu',que,52
il,il,51
y,y,52
a,avoir,17
à,à,81
vivre,vivre,14
de,de,81
la,le,71
vie,vie,22
du,de,81
du,le,71
siècle,siècle,21
/.,/.,P
ce,ce,52
fut,être,19
une,un,52
des,de,81
des,le,71
plus,plus,60
belles,beau,30
harangues,harangue,22
que,que,52
prononçât,prononcer,18
jamais,jamais,60
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
et,et,82
l',le,71
une,un,52
de,de,81
celles,celui,52
dont,dont,52
il,il,51
avait,avoir,18
été,être,12
le,le,71
plus,plus,60
content,content,30
",",",",p
quoiqu',quoique,83
elle,il,51
n',ne,60
eût,avoir,19
eu,avoir,12
pour,pour,81
sujet,sujet,21
qu',que,83
une,un,71
simple,simple,30
fille,fille,22
incapable,incapable,30
d',de,81
en,en,52
admirer,admirer,14
",",",",p
comme,comme,83
il,il,51
eût,avoir,19
fallu,falloir,12
",",",",p
le,le,71
tour,tour,21
et,et,82
l',le,71
argument,argument,21
/.,/.,P
néanmoins,néanmoins,60
",",",",p
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
ne,ne,60
regrettait,regretter,18
point,point,60
le,le,71
talent,talent,21
qu',que,83
il,il,51
y,y,52
avait,avoir,18
dépensé,dépenser,12
",",",",p
puisqu',puisque,83
il,il,51
en,en,52
avait,avoir,18
reçu,recevoir,12
une,un,71
juste,juste,30
récompense,récompense,22
/.,/.,P
désormais,désormais,60
",",",",p
sa,son,73
soeur,soeur,22
bien-aimée,bien-aimé,30
se,se,51
trouvait,trouver,18
à,à,81
l',le,71
abri,abri,21
des,de,81
des,le,71
violences,violence,22
et,et,82
des,de,81
des,le,71
embûches,embûche,22
du,de,81
du,le,71
monde,monde,21
/.,/.,P
même,même,60
elle,il,51
avait,avoir,18
si,si,60
bien,bien,60
jugé,juger,12
du,de,81
du,le,71
néant,néant,21
des,de,81
des,le,71
biens,bien,21
terrestres,terrestre,30
qu',que,83
elle,il,51
avait,avoir,18
voulu,vouloir,12
faire,faire,14
par,par,81
écrit,écrit,21
une,un,71
renonciation,renonciation,22
à,à,81
tous,tout,75
les,le,71
siens,sien,52
(,(,p
que,que,52
des,de,81
des,le,71
legs,legs,21
",",",",p
à,à,81
elle,il,51
particuliers,particulier,30
",",",",p
rendaient,rendre,18
considérables,considérable,30
),),p
en,en,81
faveur,faveur,22
d',de,81
un,un,71
frère,frère,21
qui,qui,52
s',se,51
employait,employer,18
si,si,60
tendrement,tendrement,60
à,à,81
la,le,52
détacher,détacher,14
de,de,81
ce,ce,52
qui,qui,52
est,être,17
périssable,périssable,30
pour,pour,81
l',le,52
attacher,attacher,14
par,par,81
des,de,81
des,le,71
liens,lien,21
indissolubles,indissoluble,30
à,à,81
ce,ce,52
qui,qui,52
dure,durer,17
et,et,82
en,en,81
qui,qui,52
nous,nous,51
durerons,durer,15
éternellement,éternellement,60
",",",",p
car,car,82
il,il,51
n',ne,60
est,être,17
de,de,81
vie,vie,22
véritable,véritable,30
",",",",p
non,non,60
pas,pas,60
en,en,81
nous-même,nous-même,51
",",",",p
mais,mais,82
qu',que,83
en,en,81
dieu,dieu,21
/.,/.,P
puisque,puisque,83
sa,son,73
soeur,soeur,22
avait,avoir,18
voulu,vouloir,12
entrer,entrer,14
toute,tout,60
nue,nu,30
et,et,82
dépouillée,dépouillé,31
dans,dans,81
son,son,73
nouvel,nouveau,30
état,état,21
",",",",p
il,il,51
avait,avoir,18
bien,bien,60
fallu,falloir,12
que,que,83
monsieur,monsieur,21
Le Varlon,Le Varlon,20
acceptât,accepter,18
ce,ce,52
qui,qui,52
",",",",p
une,un,71
fois,fois,22
les,le,71
grilles,grille,22
du,de,81
du,le,71
cloître,cloître,21
refermées,refermé,31
",",",",p
n',ne,60
est,être,17
plus,plus,60
rien,rien,52
aux,à,81
aux,le,71
yeux,oeil,21
de,de,81
qui,qui,52
renonce,renoncer,17
à,à,81
soi-même,soi-même,51
/.,/.,P
il,il,51
aurait,avoir,16
",",",",p
certes,certes,60
",",",",p
pu,pouvoir,12
faire,faire,14
de,de,81
cet,ce,74
argent,argent,21
quelque,quelque,75
fondation,fondation,22
pieuse,pieux,30
",",",",p
mais,mais,82
qu',que,52
en,en,52
eût,avoir,19
été,être,12
le,le,71
petit,petit,30
mérite,mérite,21
auprès,auprès,60
de,de,81
celui,celui,52
qu',que,52
il,il,51
venait,venir,18
de,de,81
s',se,51
acquérir,acquérir,14
/!,/!,P
il,il,51
jugea,juger,19
donc,donc,82
plus,plus,60
raisonnable,raisonnable,30
d',de,81
employer,employer,14
ses,son,73
nouveaux,nouveau,30
écus,écu,21
à,à,81
se,se,51
construire,construire,14
une,un,71
maison,maison,22
digne,digne,30
de,de,81
lui,lui,51
/.,/.,P
aussi,aussi,60
fut,être,19
ce,ce,52
ce,ce,52
que,que,52
fit,faire,19
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
/.,/.,P
il,il,51
la,le,52
meubla,meubler,19
de,de,81
meubles,meuble,21
choisis,choisi,31
et,et,82
de,de,81
miroirs,miroir,21
d',de,81
une,un,71
eau,eau,22
claire,clair,30
et,et,82
transparente,transparent,30
où,où,60
il,il,51
avait,avoir,18
grand,grand,30
plaisir,plaisir,21
à,à,81
se,se,51
regarder,regarder,14
",",",",p
sans,sans,81
penser,penser,14
trop,trop,60
que,que,83
celle,celui,52
à,à,81
qui,qui,52
il,il,51
devait,devoir,18
de,de,81
s',se,51
y,y,52
voir,voir,14
",",",",p
priait,prier,18
à,à,81
genoux,genou,21
sur,sur,81
le,le,71
pavé,pavé,21
et,et,82
dormait,dormir,18
",",",",p
le,le,71
cilice,cilice,21
à,à,81
la,le,71
peau,peau,22
",",",",p
entre,entre,81
les,le,71
quatre,quatre,72
murs,mur,21
d',de,81
une,un,71
cellule,cellule,22
/.,/.,P
tout,tout,75
cela,cela,52
semblait,sembler,18
à,à,81
monsieur,monsieur,21
Le Varlon,Le Varlon,20
le,le,71
mieux,mieux,60
qui,qui,52
pût,pouvoir,18
être,être,14
",",",",p
et,et,82
il,il,51
se,se,51
louait,louer,18
en,en,81
lui-même,lui-même,51
",",",",p
quand,quand,83
elle,il,51
lui,lui,51
venait,venir,18
à,à,81
l',le,71
esprit,esprit,21
",",",",p
de,de,81
cette,ce,74
heureuse,heureux,30
action,action,22
par,par,81
laquelle,lequel,52
il,il,51
avait,avoir,18
assuré,assurer,12
le,le,71
salut,salut,21
de,de,81
sa,son,73
soeur,soeur,22
Claudine,Claudine,20
et,et,82
qui,qui,52
",",",",p
du,de,81
du,le,71
même,même,75
coup,coup,21
",",",",p
l',le,52
avait,avoir,18
relevé,relever,12
auprès,auprès,60
de,de,81
son,son,73
aînée,aînée,22
/.,/.,P
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
Le Varlon,Le Varlon,20
lui,lui,51
rendit,rendre,19
",",",",p
à,à,81
cette,ce,74
occasion,occasion,22
",",",",p
un,un,71
peu,peu,60
de,de,81
l',le,71
estime,estime,22
qu',que,52
elle,il,51
refusait,refuser,18
depuis,depuis,81
longtemps,longtemps,60
à,à,81
quelqu'un,quelqu'un,52
d',de,81
aussi,aussi,60
engagé,engagé,31
que,que,83
lui,lui,51
dans,dans,81
les,le,71
voies,voie,22
mauvaises,mauvais,30
où,où,60
l',le,71
homme,homme,21
hasarde,hasarder,17
si,si,60
facilement,facilement,60
son,son,73
avenir,avenir,21
éternel,éternel,30
/.,/.,P
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
",",",",p
personne,personne,22
hautaine,hautain,30
",",",",p
violente,violent,30
et,et,82
l',le,71
une,un,52
des,de,81
des,le,71
lumières,lumière,22
de,de,81
Port-Royal,Port Royal,20
",",",",p
ne,ne,60
pensait,penser,18
pas,pas,60
qu',que,83
il,il,51
fût,être,19
aisé,aisé,30
de,de,81
se,se,51
sauver,sauver,14
",",",",p
ni,ni,82
que,que,83
le,le,71
monde,monde,21
fût,être,19
un,un,71
bon,bon,30
lieu,lieu,21
pour,pour,81
cela,cela,52
/.,/.,P
elle,il,51
estimait,estimer,18
qu',que,83
il,il,51
faut,falloir,17
",",",",p
pour,pour,81
gagner,gagner,14
le,le,71
ciel,ciel,21
",",",",p
un,un,71
travail,travail,21
sur,sur,81
soi-même,soi-même,51
de,de,81
tous,tout,75
les,le,71
instants,instant,21
",",",",p
et,et,82
que,que,83
ce,ce,52
n',ne,60
est,être,17
point,point,60
trop,trop,60
d',de,81
y,y,52
ajouter,ajouter,14
une,un,71
retraite,retraite,22
entière,entier,30
et,et,82
une,un,71
stricte,strict,30
solitude,solitude,22
/.,/.,P
grande,grand,30
pénitente,pénitente,22
",",",",p
elle,il,51
y,y,52
joignait,joindre,18
encore,encore,60
la,le,71
prière,prière,22
et,et,82
les,le,71
jeûnes,jeûne,21
",",",",p
et,et,82
elle,il,51
n',ne,60
en,en,52
restait,rester,18
pas,pas,60
moins,moins,60
convaincue,convaincu,31
que,que,83
toutes,tout,75
ces,ce,74
sortes,sorte,22
de,de,81
moyens,moyen,21
ne,ne,60
suffisent,suffire,17
pas,pas,60
à,à,81
venir,venir,14
à,à,81
bout,bout,21
de,de,81
cette,ce,74
laborieuse,laborieux,30
entreprise,entreprise,22
sans,sans,81
un,un,71
secours,secours,21
particulier,particulier,30
de,de,81
dieu,dieu,21
et,et,82
sans,sans,81
l',le,71
aide,aide,22
de,de,81
sa,son,73
grâce,grâce,22
",",",",p
qui,qui,52
seule,seul,30
ne,ne,60
rend,rendre,17
pas,pas,60
vains,vain,30
notre,notre,73
effort,effort,21
et,et,82
notre,notre,73
propos,propos,21
/.,/.,P
aussi,aussi,60
considérait,considérer,18
elle,il,51
son,son,73
frère,frère,21
comme,comme,83
plus,plus,60
que,que,83
hasardé,hasardé,31
pour,pour,81
l',le,71
éternité,éternité,22
",",",",p
à,à,81
moins,moins,60
de,de,81
quelqu'une,quelqu'un,52
de,de,81
ces,ce,74
circonstances,circonstance,22
miraculeuses,miraculeux,30
sur,sur,81
lesquelles,lequel,52
il,il,51
ne,ne,60
faut,falloir,17
guère,guère,60
compter,compter,14
",",",",p
car,car,82
dieu,dieu,21
ne,ne,60
les,le,52
accorde,accorder,17
pas,pas,60
d',de,81
ordinaire,ordinaire,21
à,à,81
qui,qui,52
néglige,négliger,17
de,de,81
les,le,52
solliciter,solliciter,14
",",",",p
avec,avec,81
une,un,71
ardeur,ardeur,22
que,que,52
rien,rien,52
ne,ne,60
rebute,rebuter,17
",",",",p
de,de,81
la,le,71
Céleste,Céleste,20
parcimonie,parcimonie,22
et,et,82
de,de,81
la,le,71
divine,divin,30
avarice,avarice,22
/.,/.,P
cependant,cependant,82
la,le,71
conduite,conduite,22
inattendue,inattendu,30
de,de,81
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
dans,dans,81
l',le,71
affaire,affaire,22
du,de,81
du,le,71
voile,voile,21
fit,faire,19
convenir,convenir,14
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
qu',que,83
il,il,51
y,y,52
avait,avoir,18
encore,encore,60
en,en,81
ce,ce,74
pécheur,pécheur,21
endurci,endurci,31
quelque,quelque,75
chose,chose,22
de,de,81
bon,bon,30
et,et,82
la,le,71
lueur,lueur,22
d',de,81
un,un,71
petit,petit,30
espoir,espoir,21
qu',que,83
il,il,51
sortît,sortir,18
un,un,71
jour,jour,21
de,de,81
son,son,73
bourbier,bourbier,21
/.,/.,P
monsieur,monsieur,21
Le Varlon,Le Varlon,20
",",",",p
malgré,malgré,81
ses,son,73
iniquités,iniquité,22
",",",",p
n',ne,60
était,être,18
donc,donc,82
pourtant,pourtant,60
pas,pas,60
ce,ce,52
qu',que,52
on,on,51
peut,pouvoir,17
appeler,appeler,14
un,un,71
impie,impie,21
",",",",p
mais,mais,82
un,un,71
homme,homme,21
honteusement,honteusement,60
charnel,charnel,30
/.,/.,P
s',si,83
il,il,51
n',ne,60
observait,observer,18
pas,pas,60
le,le,71
commandement,commandement,21
de,de,81
dieu,dieu,21
",",",",p
il,il,51
conservait,conserver,18
du,de,81
du,le,71
moins,moins,60
encore,encore,60
quelque,quelque,75
crainte,crainte,22
de,de,81
son,son,73
jugement,jugement,21
",",",",p
puisqu',puisque,83
il,il,51
ne,ne,60
laissait,laisser,18
pas,pas,60
de,de,81
chercher,chercher,14
à,à,81
se,se,51
ménager,ménager,14
quelque,quelque,75
intelligence,intelligence,22
auprès,auprès,60
de,de,81
celui,celui,52
qui,qui,52
nous,nous,51
jugera,juger,15
/.,/.,P
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
reprit,reprendre,19
donc,donc,82
un,un,71
peu,peu,60
goût,goût,21
à,à,81
un,un,71
frère,frère,21
qu',que,52
elle,il,51
s',se,51
était,être,18
bien,bien,60
résolue,résoudre,12
à,à,81
abandonner,abandonner,14
à,à,81
l',le,71
enfer,enfer,21
",",",",p
et,et,82
monsieur,monsieur,21
Le Varlon,Le Varlon,20
ne,ne,60
tarda,tarder,19
pas,pas,60
à,à,81
se,se,51
ressentir,ressentir,14
de,de,81
ce,ce,74
renouvellement,renouvellement,21
d',de,81
intérêt,intérêt,21
",",",",p
mais,mais,82
il,il,51
lui,lui,51
dut,devoir,19
de,de,81
rudes,rude,30
entrevues,entrevue,22
où,où,60
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
tentait,tenter,18
de,de,81
lui,lui,51
ouvrir,ouvrir,14
les,le,71
yeux,oeil,21
sur,sur,81
l',le,71
ordure,ordure,22
de,de,81
son,son,73
état,état,21
/.,/.,P
il,il,51
arrivait,arriver,18
assez,assez,60
souvent,souvent,60
que,que,83
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
mandât,mander,18
son,son,73
frère,frère,21
auprès,auprès,60
d',de,81
elle,il,51
",",",",p
où,où,60
il,il,51
ne,ne,60
se,se,51
rendait,rendre,18
jamais,jamais,60
qu',que,83
avec,avec,81
un,un,71
petit,petit,30
tremblement,tremblement,21
de,de,81
tout,tout,75
le,le,71
corps,corps,21
",",",",p
car,car,82
ces,ce,74
appels,appel,21
n',ne,60
avaient,avoir,18
lieu,lieu,21
que,que,83
lorsque,lorsque,83
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
s',se,51
était,être,18
laissé,laisser,12
emporter,emporter,14
par,par,81
l',le,71
ardeur,ardeur,22
de,de,81
sa,son,73
nature,nature,22
à,à,81
quelque,quelque,75
frasque,frasque,22
par,par,81
trop,trop,60
forte,fort,30
/.,/.,P
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
en,en,52
était,être,18
toujours,toujours,60
exactement,exactement,60
informée,informer,12
/.,/.,P
plusieurs,plusieurs,75
personnes,personne,22
adroites,adroit,30
et,et,82
discrètes,discret,30
",",",",p
chargées,chargé,31
de,de,81
ce,ce,74
soin,soin,21
",",",",p
ne,ne,60
manquaient,manquer,18
pas,pas,60
de,de,81
la,le,52
renseigner,renseigner,14
à,à,81
ce,ce,74
sujet,sujet,21
/.,/.,P
il,il,51
fallait,falloir,18
alors,alors,60
que,que,83
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
subît,subir,18
de,de,81
sévères,sévère,30
remontrances,remontrance,22
et,et,82
de,de,81
dures,dur,30
semonces,semonce,22
/.,/.,P
le,le,71
pauvre,pauvre,30
homme,homme,21
ne,ne,60
tentait,tenter,18
pas,pas,60
de,de,81
s',se,51
y,y,52
dérober,dérober,14
/.,/.,P
il,il,51
montait,monter,18
",",",",p
l',le,71
oreille,oreille,22
basse,bas,30
",",",",p
dans,dans,81
son,son,73
carrosse,carrosse,21
et,et,82
se,se,51
faisait,faire,18
mener,mener,14
aux,à,81
aux,le,71
champs,champ,21
/.,/.,P
ce,ce,52
n',ne,60
était,être,18
pas,pas,60
sans,sans,81
terreur,terreur,22
qu',que,83
il,il,51
voyait,voir,18
apparaître,apparaître,14
à,à,81
la,le,71
grille,grille,22
du,de,81
du,le,71
parloir,parloir,21
la,le,71
redoutable,redoutable,30
mère,mère,22
Julie-Angélique,Julie-Angélique,20
",",",",p
la,le,71
grande,grand,30
croix,croix,22
rouge,rouge,30
en,en,81
travers,travers,21
de,de,81
son,son,73
corps,corps,21
maigre,maigre,30
",",",",p
et,et,82
la,le,71
figure,figure,22
jaune,jaune,30
et,et,82
irritée,irrité,31
/.,/.,P
il,il,51
courbait,courber,18
la,le,71
tête,tête,22
sous,sous,81
l',le,71
opprobre,opprobre,21
et,et,82
ne,ne,60
la,le,52
redressait,redresser,18
point,point,60
avant,avant,81
de,de,81
s',se,51
être,être,14
entendu,entendre,12
dire,dire,14
tout,tout,60
au,à,81
au,le,71
long,long,21
qu',que,83
il,il,51
n',ne,60
était,être,18
qu',que,83
un,un,71
misérable,misérable,30
pécheur,pécheur,21
guetté,guetté,31
par,par,81
le,le,71
feu,feu,21
de,de,81
la,le,71
géhenne,géhenne,22
et,et,82
véritable,véritable,30
gibier,gibier,21
du,de,81
du,le,71
diable,diable,21
/.,/.,P
comme,comme,83
son,son,73
frère,frère,21
",",",",p
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
était,être,18
naturellement,naturellement,60
éloquente,éloquent,30
",",",",p
et,et,82
monsieur,monsieur,21
Le Varlon,Le Varlon,20
de,de,81
Verrigny,Verrigny,20
sentait,sentir,18
le,le,71
frisson,frisson,21
lui,lui,51
passer,passer,14
sur,sur,81
la,le,71
peau,peau,22
et,et,82
la,le,71
sueur,sueur,22
lui,lui,51
couler,couler,14
au,à,81
au,le,71
dos,dos,21
à,à,81
l',le,71
annonce,annonce,22
des,de,81
des,le,71
supplices,supplice,21
qui,qui,52
l',le,52
attendaient,attendre,18
/.,/.,P
à,à,81
quoi,quoi,52
la,le,71
mère,mère,22
Julie-Angélique,Julie-Angélique,20
ajoutait,ajouter,18
",",",",p
depuis,depuis,81
quelque,quelque,75
temps,temps,21
",",",",p
des,de,81
des,le,71
remarques,remarque,22
fort,fort,60
désobligeantes,désobligeant,30
",",",",p
comme,comme,83
d',de,81
avertir,avertir,14
le,le,71
malheureux,malheureux,21
qu',que,83
il,il,51
prenait,prendre,18
de,de,81
l',le,71
âge,âge,21
",",",",p
que,que,83
cela,cela,52
se,se,51
marquait,marquer,18
à,à,81
une,un,71
fâcheuse,fâcheux,30
corpulence,corpulence,22
",",",",p
que,que,83
la,le,71
rougeur,rougeur,22
de,de,81
sa,son,73
face,face,22
ne,ne,60
montrait,montrer,18
rien,rien,52
de,de,81
bon,bon,30
",",",",p
qu',que,83
il,il,51
n',ne,60
avait,avoir,18
plus,plus,60
bien,bien,60
longtemps,longtemps,60
peut-être,peut-être,60
à,à,81
mener,mener,14
une,un,71
pareille,pareil,30
vie,vie,22
",",",",p
que,que,83
quelque,quelque,75
brusque,brusque,30
apoplexie,apoplexie,22
du,de,81
du,le,71
