11424
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 189e extrait>,<>,<>
/.,/.,P
celle-ci,celui-ci,52
",",",",p
qui,qui,52
ne,ne,60
savait,savoir,18
pas,pas,60
le,le,71
plus,plus,60
pur,pur,30
et,et,82
le,le,71
plus,plus,60
caché,caché,31
du,de,81
du,le,71
sacrifice,sacrifice,21
",",",",p
agissait,agir,18
avec,avec,81
la,le,71
noble,noble,30
Amélie,Amélie,20
comme,comme,83
par,par,81
cette,ce,74
divination,divination,22
compatissante,compatissant,30
qui,qui,52
révèle,révéler,17
aussitôt,aussitôt,60
leurs,leur,73
pareilles,pareil,30
aux,à,81
aux,le,71
belles,beau,30
âmes,âme,22
éprouvées,éprouvé,31
/.,/.,P
le,le,71
discours,discours,21
qu',que,52
on,on,51
tenait,tenir,18
était,être,18
simple,simple,30
",",",",p
peu,peu,60
abondant,abondant,30
",",",",p
facile,facile,30
à,à,81
prévoir,prévoir,14
;,;,p
une,un,71
mélodie,mélodie,22
de,de,81
sentiments,sentiment,21
voilés,voilé,31
y,y,52
soupirait,soupirer,18
/.,/.,P
je,je,51
parlais,parler,18
peu,peu,60
",",",",p
j',je,51
étais,être,18
ému,émouvoir,12
",",",",p
mais,mais,82
non,non,60
mal,mal,60
à,à,81
l',le,71
aise,aise,22
/.,/.,P
dans,dans,81
cette,ce,74
pose,pose,22
nouvelle,nouveau,30
où,où,60
elles,ils,51
m',je,51
apparaissaient,apparaître,18
",",",",p
il,il,51
n',ne,60
y,y,52
avait,avoir,18
point,point,60
de,de,81
contradiction,contradiction,22
ni,ni,82
de,de,81
déchirement,déchirement,21
à,à,81
mes,mon,73
yeux,oeil,21
entre,entre,81
leurs,leur,73
deux,deux,72
coeurs,coeur,21
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
on,on,51
frappa,frapper,19
à,à,81
la,le,71
porte,porte,22
de,de,81
la,le,71
chambre,chambre,22
:,:,p
madame,madame,22
R.,R,20
entra,entrer,19
/.,/.,P
je,je,51
compris,comprendre,19
que,que,83
quelque,quelque,75
chose,chose,22
s',se,51
accomplissait,accomplir,18
en,en,81
ce,ce,74
moment,moment,21
",",",",p
se,se,51
dénouait,dénouer,18
dans,dans,81
ma,mon,73
vie,vie,22
;,;,p
qu',que,83
une,un,71
conjonction,conjonction,22
d',de,81
étoiles,étoile,22
s',se,51
opérait,opérer,18
sur,sur,81
ma,mon,73
tête,tête,22
;,;,p
que,que,83
ce,ce,52
n',ne,60
était,être,18
pas,pas,60
vainement,vainement,60
",",",",p
à,à,81
mon,mon,73
dieu,dieu,21
",",",",p
qu',que,83
à,à,81
cette,ce,74
heure,heure,22
",",",",p
en,en,81
cet,ce,74
endroit,endroit,21
réservé,réservé,31
",",",",p
trois,trois,72
êtres,être,21
qui,qui,52
s',se,51
étaient,être,18
manqués,manquer,12
jusque-là,jusque-là,81
",",",",p
et,et,82
qui,qui,52
sans,sans,81
doute,doute,21
ne,ne,60
devaient,devoir,18
jamais,jamais,60
se,se,51
retrouver,retrouver,14
ensemble,ensemble,60
",",",",p
resserraient,resserrer,18
leur,leur,73
cercle,cercle,21
autour,autour,60
de,de,81
moi,moi,51
/.,/.,P
quel,quel,75
changement,changement,21
s',se,51
introduisit,introduire,19
par,par,81
cette,ce,74
venue,venue,22
de,de,81
madame,madame,22
R.,R,20
;,;,p
oh,oh,93
!,!,p
ce,ce,52
qu',que,52
on,on,51
se,se,51
disait,dire,18
continua,continuer,19
d',de,81
être,être,14
bien,bien,60
simple,simple,30
et,et,82
en,en,81
apparence,apparence,22
affectueux,affectueux,30
/.,/.,P
pour,pour,81
moi,moi,51
",",",",p
en,en,81
qui,qui,52
toutes,tout,75
vibrations,vibration,22
aboutissaient,aboutir,18
",",",",p
il,il,51
m',je,51
était,être,18
clair,clair,30
que,que,83
les,le,71
deux,deux,72
premières,premier,72
âmes,âme,22
de,de,81
soeurs,soeur,22
s',se,51
éloignèrent,éloigner,19
avec,avec,81
un,un,71
frémissement,frémissement,21
de,de,81
colombes,colombe,22
blessées,blessé,31
",",",",p
sitôt,sitôt,60
que,que,83
la,le,71
troisième,troisième,72
survint,survenir,19
;,;,p
que,que,83
cette,ce,74
troisième,troisième,72
se,se,51
sentit,sentir,19
à,à,81
la,le,71
gêne,gêne,22
aussi,aussi,60
et,et,82
tremblante,tremblant,30
",",",",p
quoique,quoique,83
légèrement,légèrement,60
agressive,agressif,30
;,;,p
il,il,51
me,je,51
parut,paraître,19
que,que,83
la,le,71
pieuse,pieux,30
union,union,22
du,de,81
du,le,71
concert,concert,21
ébauché,ébauché,31
fit,faire,19
place,place,22
à,à,81
une,un,71
discordance,discordance,22
",",",",p
à,à,81
un,un,71
tiraillement,tiraillement,21
pénible,pénible,30
",",",",p
et,et,82
que,que,83
nous,nous,51
nous,nous,51
mîmes,mettre,19
",",",",p
tous,tout,75
les,le,71
quatre,quatre,72
",",",",p
à,à,81
palpiter,palpiter,14
et,et,82
à,à,81
saigner,saigner,14
/.,/.,P
voilà,voilà,81
ce,ce,52
que,que,52
je,je,51
saisis,saisir,19
:,:,p
pour,pour,81
un,un,71
autre,autre,52
qui,qui,52
n',ne,60
eût,avoir,19
rien,rien,52
su,savoir,12
",",",",p
pas,pas,60
une,un,71
différence,différence,22
de,de,81
visage,visage,21
ou,ou,82
de,de,81
ton,ton,21
n',ne,60
eût,avoir,19
été,être,12
sensible,sensible,30
/.,/.,P
le,le,71
marquis,marquis,21
entra,entrer,19
bientôt,bientôt,60
;,;,p
mademoiselle,mademoiselle,22
de,de,81
Liniers,Liniers,20
se,se,51
leva,lever,19
après,après,81
quelques,quelque,75
minutes,minute,22
et,et,82
sortit,sortir,19
/.,/.,P
c',ce,52
en,en,52
était,être,18
fait,faire,12
;,;,p
quelque,quelque,75
chose,chose,22
dans,dans,81
ces,ce,74
destinées,destinée,22
un,un,71
instant,instant,21
assemblées,assemblé,31
était,être,18
rompu,rompre,12
et,et,82
tranché,trancher,12
dès,dès,81
à,à,81
présent,présent,21
",",",",p
quelque,quelque,75
chose,chose,22
qui,qui,52
ne,ne,60
se,se,51
retrouverait,retrouver,16
plus,plus,60
/.,/.,P
je,je,51
ne,ne,60
savais,savoir,18
quoi,quoi,52
encore,encore,60
",",",",p
je,je,51
ne,ne,60
discernais,discerner,18
rien,rien,52
de,de,81
cette,ce,74
conclusion,conclusion,22
",",",",p
bien,bien,60
que,que,83
j',je,51
y,y,52
crusse,croire,18
fermement,fermement,60
/.,/.,P
les,le,71
résultats,résultat,21
",",",",p
à,à,81
vrai,vrai,60
dire,dire,14
",",",",p
ne,ne,60
se,se,51
font,faire,17
pas,pas,60
hors,hors,81
de,de,81
nous,nous,51
",",",",p
à,à,81
mon,mon,73
dieu,dieu,21
",",",",p
et,et,82
par,par,81
l',le,71
action,action,22
des,de,81
des,le,71
seuls,seul,30
mouvements,mouvement,21
extérieurs,extérieur,30
",",",",p
par,par,81
l',le,71
opération,opération,22
de,de,81
certaines,certain,75
lignes,ligne,22
qui,qui,52
se,se,51
croisent,croiser,17
",",",",p
qui,qui,52
se,se,51
nouent,nouer,17
ou,ou,82
dénouent,dénouer,17
fatalement,fatalement,60
;,;,p
il,il,51
n',ne,60
y,y,52
a,avoir,17
plus,plus,60
de,de,81
magie,magie,22
enlaçante,enlaçant,30
",",",",p
les,le,71
enchanteurs,enchanteur,21
ont,avoir,17
cessé,cesser,12
",",",",p
et,et,82
l',le,71
homme,homme,21
",",",",p
qu',que,52
a,avoir,17
délivré,délivrer,12
votre,votre,73
Christ,Christ,20
",",",",p
intervient,intervenir,17
;,;,p
mais,mais,82
les,le,71
mouvements,mouvement,21
du,de,81
du,le,71
dehors,dehors,21
",",",",p
que,que,52
trace,tracer,17
votre,votre,73
doigt,doigt,21
",",",",p
servent,servir,17
à,à,81
amener,amener,14
les,le,71
résultats,résultat,21
réels,réel,30
",",",",p
les,le,71
résultats,résultat,21
vivants,vivant,30
",",",",p
qui,qui,52
naissent,naître,17
en,en,81
nous,nous,51
du,de,81
du,le,71
concours,concours,21
de,de,81
votre,votre,73
grâce,grâce,22
et,et,82
de,de,81
notre,notre,73
désir,désir,21
;,;,p
ils,ils,51
les,le,52
préparent,préparer,17
",",",",p
les,le,52
provoquent,provoquer,17
et,et,82
les,le,52
hâtent,hâter,17
",",",",p
les,le,52
expriment,exprimer,17
souvent,souvent,60
à,à,81
l',le,71
avance,avance,22
et,et,82
les,le,52
signifient,signifier,17
/.,/.,P
vous,vous,51
nous,nous,51
offrez,offrir,17
parfois,parfois,60
",",",",p
seigneur,seigneur,21
",",",",p
quand,quand,83
vous,vous,51
le,le,52
daignez,daigner,17
faire,faire,14
",",",",p
l',le,71
intention,intention,22
et,et,82
le,le,71
canevas,canevas,21
dessiné,dessiné,31
de,de,81
la,le,71
trame,trame,22
",",",",p
comme,comme,83
à,à,81
l',le,71
apprenti,apprenti,21
du,de,81
du,le,71
tisserand,tisserand,21
;,;,p
il,il,51
faut,falloir,17
que,que,83
nous,nous,51
y,y,52
mettions,mettre,17
la,le,71
main,main,22
pour,pour,81
l',le,52
achever,achever,14
;,;,p
il,il,51
faut,falloir,17
que,que,83
notre,notre,73
volonté,volonté,22
dise,dire,17
oui,oui,60
ou,ou,82
non,non,60
à,à,81
votre,votre,73
proposition,proposition,22
redoutable,redoutable,30
;,;,p
ou,ou,82
notre,notre,73
indifférence,indifférence,22
muette,muet,30
est,être,17
déjà,déjà,60
même,même,60
une,un,71
manière,manière,22
funeste,funeste,30
de,de,81
terminer,terminer,14
/.,/.,P
je,je,51
fus,être,19
bien,bien,60
lent,lent,30
à,à,81
comprendre,comprendre,14
et,et,82
à,à,81
agir,agir,14
dans,dans,81
le,le,71
cas,cas,21
présent,présent,30
",",",",p
je,je,51
compris,comprendre,19
pourtant,pourtant,60
à,à,81
la,le,71
longue,longue,22
;,;,p
mais,mais,82
",",",",p
à,à,81
partir,partir,14
du,de,81
du,le,71
moins,moins,60
de,de,81
ce,ce,74
premier,premier,72
moment,moment,21
",",",",p
le,le,71
canevas,canevas,21
céleste,céleste,30
",",",",p
le,le,71
dessin,dessin,21
suprême,suprême,30
",",",",p
l',le,71
énigme,énigme,22
de,de,81
cette,ce,74
rencontre,rencontre,22
emblématique,emblématique,30
entre,entre,81
quatre,quatre,72
destinées,destinée,22
resta,rester,19
suspendue,suspendu,31
nuit,nuit,22
et,et,82
jour,jour,21
à,à,81
mes,mon,73
regards,regard,21
comme,comme,83
un,un,71
objet,objet,21
de,de,81
fatigue,fatigue,22
et,et,82
de,de,81
tourment,tourment,21
",",",",p
jusqu',jusque,81
à,à,81
ce,ce,52
que,que,52
j',je,51
y,y,52
lusse,lire,18
le,le,71
sens,sens,21
lumineux,lumineux,30
/.,/.,P
au,à,81
au,le,71
plus,plus,60
épais,épais,30
de,de,81
la,le,71
forêt,forêt,22
humaine,humain,30
",",",",p
par,par,81
des,de,81
des,le,71
sentiers,sentier,21
divers,divers,30
et,et,82
d',de,81
entre,entre,81
les,le,71
broussailles,broussaille,22
qui,qui,52
dérobent,dérober,17
tout,tout,75
horizon,horizon,21
",",",",p
étaient,être,18
arrivés,arriver,12
sur,sur,81
un,un,71
même,même,75
point,point,21
à,à,81
la,le,71
fois,fois,22
les,le,71
trois,trois,72
êtres,être,21
rivaux,rival,30
",",",",p
tour,tour,21
à,à,81
tour,tour,21
préférés,préféré,31
",",",",p
trois,trois,72
blanches,blanc,30
figures,figure,22
/.,/.,P
et,et,82
je,je,51
m',je,51
y,y,52
trouvais,trouver,18
aussi,aussi,60
à l'improviste,à l'improviste,60
",",",",p
au,à,81
au,le,71
milieu,milieu,21
;,;,p
on,on,51
avait,avoir,18
souri,sourire,12
en,en,81
s',se,51
abordant,aborder,13
",",",",p
on,on,51
s',se,51
était,être,18
parlé,parler,12
doucement,doucement,60
avec,avec,81
négligence,négligence,22
",",",",p
sans,sans,81
avoir,avoir,14
l',le,71
air,air,21
de,de,81
s',se,51
étonner,étonner,14
;,;,p
mais,mais,82
à,à,81
travers,travers,21
cette,ce,74
tranquillité,tranquillité,22
de,de,81
parole,parole,22
",",",",p
un,un,71
changement,changement,21
solennel,solennel,30
alentour,alentour,21
s',se,51
était,être,18
accompli,accomplir,12
/.,/.,P
les,le,71
sentiers,sentier,21
",",",",p
tout,tout,60
à,à,81
l',le,71
heure,heure,22
invisibles,invisible,30
",",",",p
étaient,être,18
devenus,devenir,12
peu,peu,60
à,à,81
peu,peu,60
quatre,quatre,72
sombres,sombre,30
routes,route,22
en,en,81
croix,croix,22
/.,/.,P
et,et,82
les,le,71
trois,trois,72
femmes,femme,22
se,se,51
saluèrent,saluer,19
",",",",p
et,et,82
prirent,prendre,19
chacune,chacun,52
une,un,52
de,de,81
ces,ce,74
routes,route,22
;,;,p
et,et,82
il,il,51
ne,ne,60
restait,rester,18
plus,plus,60
que,que,83
la,le,71
plus,plus,60
escarpée,escarpé,30
et,et,82
la,le,71
plus,plus,60
sauvage,sauvage,30
par,par,81
où,où,60
personne,personne,52
n',ne,60
allait,aller,18
:,:,p
était,être,18
ce,ce,52
la,le,71
mienne,mien,52
",",",",p
ou,ou,82
quelle,quel,75
autre,autre,52
devais,devoir,18
je,je,51
suivre,suivre,14
/?,/?,P
-,-,p
cette,ce,74
image,image,22
de,de,81
ma,mon,73
situation,situation,22
nouvelle,nouveau,30
se,se,51
précisa,préciser,19
tout,tout,60
d'abord,d'abord,60
à,à,81
mes,mon,73
yeux,oeil,21
;,;,p
le,le,71
carrefour,carrefour,21
désolé,désolé,31
de,de,81
la,le,71
forêt,forêt,22
me,je,51
fit,faire,19
un,un,71
désert,désert,21
plein,plein,30
d',de,81
effroi,effroi,21
/.,/.,P
redescendu,redescendu,31
de,de,81
ma,mon,73
vision,vision,22
d',de,81
Isaïe,Isaïe,20
",",",",p
j',je,51
en,en,52
répandais,répandre,18
l',le,71
ombre,ombre,22
jusque,jusque,81
sur,sur,81
les,le,71
êtres,être,21
les,le,71
plus,plus,60
riants,riant,30
:,:,p
Madeleine,Madeleine,20
",",",",p
Lucy,Lucy,20
",",",",p
me,je,51
disais,dire,18
je,je,51
",",",",p
pauvres,pauvre,30
enfants,enfant,21
qui,qui,52
avez,avoir,17
joué,jouer,12
ensemble,ensemble,60
une,un,71
fois,fois,22
",",",",p
comme,comme,83
deux,deux,72
soeurs,soeur,22
",",",",p
vous,vous,51
retrouverez,retrouver,15
vous,vous,51
jamais,jamais,60
dans,dans,81
la,le,71
vie,vie,22
/?,/?,P
le,le,71
permis,permis,21
de,de,81
séjour,séjour,21
du,de,81
du,le,71
marquis,marquis,21
tirait,tirer,18
à,à,81
sa,son,73
fin,fin,22
;,;,p
il,il,51
ne,ne,60
témoigna,témoigner,19
point,point,60
en,en,52
désirer,désirer,14
la,le,71
prolongation,prolongation,22
/.,/.,P
je,je,51
les,le,52
vis,voir,19
",",",",p
elle,il,51
et,et,82
lui,lui,51
",",",",p
toute,tout,75
cette,ce,74
dernière,dernier,30
semaine,semaine,22
",",",",p
et,et,82
le,le,71
plus,plus,60
souvent,souvent,60
matin,matin,21
et,et,82
soir,soir,21
;,;,p
mais,mais,82
il,il,51
y,y,52
avait,avoir,18
dans,dans,81
notre,notre,73
intimité,intimité,22
subsistante,subsistant,30
je,je,51
ne,ne,60
sais,savoir,17
quel,quel,75
empêchement,empêchement,21
sourd,sourd,30
qui,qui,52
s',se,51
était,être,18
créé,créer,12
/.,/.,P
un,un,71
jour,jour,21
le,le,71
marquis,marquis,21
m',je,51
avait,avoir,18
laissé,laisser,12
en,en,81
conversation,conversation,22
avec,avec,81
madame,madame,22
de,de,81
Couaën,Couaën,20
;,;,p
en,en,81
rentrant,rentrer,13
une,un,71
demi-heure,demi-heure,22
après,après,81
",",",",p
il,il,51
m',je,51
y,y,52
retrouva,retrouver,19
",",",",p
et,et,82
involontairement,involontairement,60
",",",",p
d',de,81
un,un,71
ton,ton,21
que,que,52
je,je,51
crus,croire,19
altéré,altéré,31
",",",",p
il,il,51
lui,lui,51
échappa,échapper,19
de,de,81
dire,dire,14
:,:,p
“,“,p
ah,ah,93
!,!,p
vous,vous,51
êtes,être,17
là,là,60
encore,encore,60
/!,/!,P
“,“,p
quant,quand,83
à,à,81
elle,il,51
",",",",p
dans,dans,81
nos,notre,73
instants,instant,21
solitaires,solitaire,30
",",",",p
elle,il,51
avait,avoir,18
repris,reprendre,12
sa,son,73
première,premier,72
attitude,attitude,22
navrée,navré,31
et,et,82
résignée,résigné,31
",",",",p
avec,avec,81
des,de,81
des,le,71
accents,accent,21
de,de,81
confiance,confiance,22
ingénue,ingénu,30
:,:,p
“,“,p
est,être,17
ce,ce,52
que,que,83
vous,vous,51
êtes,être,17
bien,bien,60
changé,changer,12
pour,pour,81
nous,nous,51
?,?,p
me,je,51
demanda,demander,19
t,t,94
elle,il,51
plusieurs,plusieurs,75
fois,fois,22
;,;,p
est,être,17
ce,ce,52
bien,bien,60
vrai,vrai,30
qu',que,83
une,un,71
autre,autre,52
nous,nous,51
a,avoir,17
remplacés,remplacer,12
/?,/?,P
quoi,quoi,52
;,;,p
durant,durant,81
un,un,71
an,an,21
",",",",p
tous,tout,75
les,le,71
jours,jour,21
/!,/!,P
“,“,p
et,et,82
elle,il,51
me,je,51
citait,citer,18
ce,ce,74
mot,mot,21
de,de,81
la,le,71
tante,tante,22
de,de,81
madame,madame,22
R.,R,20
pour,pour,81
toute,tout,75
récrimination,récrimination,22
contre,contre,81
elle,il,51
qui,qui,52
s',se,51
appelait,appeler,18
son,son,73
amie,amie,22
",",",",p
elle,il,51
ajoutait,ajouter,18
:,:,p
“,“,p
c',ce,52
est,être,17
bien,bien,60
mal,mal,60
à,à,81
elle,il,51
",",",",p
car,car,82
j',je,51
étais,être,18
la,le,71
plus,plus,60
ancienne,ancien,30
près,près,81
de,de,81
vous,vous,51
/.,/.,P
“,“,p
hélas,hélas,60
;,;,p
elle,il,51
ignorait,ignorer,18
qu',que,83
une,un,71
autre,autre,52
",",",",p
cette,ce,74
jeune,jeune,30
fille,fille,22
même,même,30
des,de,81
des,le,71
derniers,dernier,30
matins,matin,21
",",",",p
était,être,18
près,près,81
de,de,81
moi,moi,51
plus,plus,60
ancienne,ancien,30
encore,encore,60
/.,/.,P
j',je,51
eus,avoir,19
le,le,71
temps,temps,21
",",",",p
avant,avant,81
le,le,71
départ,départ,21
",",",",p
de,de,81
faire,faire,14
