12072
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 174e extrait>,<>,<>
le,le,71
vicomte,vicomte,21
-,-,p
et,et,82
Boyer,Boyer,20
sortit,sortir,19
/.,/.,P
-,-,p
combien,combien,60
vous,vous,51
êtes,être,17
bon,bon,30
",",",",p
mon,mon,73
père,père,21
",",",",p
de,de,81
vous,vous,51
être,être,14
souvenu,souvenir,12
de,de,81
votre,votre,73
promesse,promesse,22
/…,/…,P
-,-,p
je,je,51
me,je,51
souviens,souvenir,17
toujours,toujours,60
de,de,81
ce,ce,52
que,que,52
je,je,51
promets,promettre,17
/…,/…,P
-,-,p
que,que,52
de,de,81
reconnaissance,reconnaissance,22
!,!,p
/…,/…,P
comment,comment,60
jamais,jamais,60
vous,vous,51
prouver,prouver,14
/…,/…,P
-,-,p
je,je,51
ne,ne,60
voulais,vouloir,18
pas,pas,60
que,que,83
mon,mon,73
nom,nom,21
fût,être,19
déshonoré,déshonorer,12
/…,/…,P
il,il,51
ne,ne,60
le,le,52
sera,être,15
pas,pas,60
/…,/…,P
-,-,p
il,il,51
ne,ne,60
le,le,52
sera,être,15
pas,pas,60
!,!,p
…,…,p
non,non,60
…,…,p
et,et,82
il,il,51
ne,ne,60
le,le,52
sera,être,15
plus,plus,60
",",",",p
je,je,51
vous,vous,51
le,le,52
jure,jurer,17
",",",",p
mon,mon,73
père,père,21
/…,/…,P
le,le,71
comte,comte,21
regarda,regarder,19
son,son,73
fils,fils,21
d',de,81
un,un,71
air,air,21
singulier,singulier,30
et,et,82
il,il,51
répéta,répéter,19
:,:,p
-,-,p
non,non,60
",",",",p
il,il,51
ne,ne,60
le,le,52
sera,être,15
plus,plus,60
/.,/.,P
puis,puis,60
il,il,51
ajouta,ajouter,19
d',de,81
un,un,71
air,air,21
sardonique,sardonique,30
:,:,p
-,-,p
vous,vous,51
êtes,être,17
devin,devin,21
/?,/?,P
-,-,p
c',ce,52
est,être,17
que,que,83
je,je,51
lis,lire,17
ma,mon,73
résolution,résolution,22
dans,dans,81
mon,mon,73
coeur,coeur,21
/…,/…,P
le,le,71
père,père,21
de,de,81
Florestan,Florestan,20
ne,ne,60
répondit,répondre,19
rien,rien,52
/.,/.,P
il,il,51
se,se,51
promena,promener,19
de,de,81
long,long,21
en,en,81
large,large,21
dans,dans,81
la,le,71
chambre,chambre,22
",",",",p
les,le,71
deux,deux,72
mains,main,22
plongées,plongé,31
dans,dans,81
les,le,71
poches,poche,22
de,de,81
sa,son,73
longue,long,30
redingote,redingote,22
/.,/.,P
il,il,51
était,être,18
pâle,pâle,30
/.,/.,P
-,-,p
monsieur,monsieur,21
Petit-Jean,Petit-Jean,20
-,-,p
dit,dire,19
Boyer,Boyer,20
en,en,81
introduisant,introduire,13
un,un,71
homme,homme,21
à,à,81
figure,figure,22
basse,bas,30
",",",",p
sordide,sordide,30
et,et,82
rusée,rusé,31
/.,/.,P
-,-,p
où,où,60
est,être,17
cette,ce,74
traite,traite,22
?,?,p
-,-,p
dit,dire,19
le,le,71
comte,comte,21
/.,/.,P
-,-,p
la,le,52
voici,voici,81
",",",",p
monsieur,monsieur,21
-,-,p
dit,dire,19
Petit-Jean,Petit-Jean,20
(,(,p
l',le,71
homme,homme,21
de,de,81
paille,paille,22
de,de,81
Jacques,Jacques,20
Ferrand,Ferrand,20
le,le,71
notaire,notaire,21
),),p
",",",",p
en,en,81
présentant,présenter,13
le,le,71
titre,titre,21
au,à,81
au,le,71
comte,comte,21
/.,/.,P
-,-,p
est,être,17
ce,ce,52
bien,bien,60
cela,cela,52
?,?,p
-,-,p
dit,dire,19
celui-ci,celui-ci,52
à,à,81
son,son,73
fils,fils,21
",",",",p
en,en,81
lui,lui,51
montrant,montrer,13
la,le,71
traite,traite,22
d',de,81
un,un,71
coup,coup,21
d',de,81
oeil,oeil,21
/.,/.,P
-,-,p
oui,oui,60
",",",",p
mon,mon,73
père,père,21
/…,/…,P
le,le,71
comte,comte,21
tira,tirer,19
de,de,81
la,le,71
poche,poche,22
de,de,81
son,son,73
gilet,gilet,21
vingt,vingt,72
cinq,cinq,72
billets,billet,21
de,de,81
mille,mille,72
francs,franc,21
",",",",p
les,le,52
remit,remettre,19
à,à,81
son,son,73
fils,fils,21
et,et,82
lui,lui,51
dit,dire,19
:,:,p
-,-,p
payez,payer,17
/!,/!,P
Florestan,Florestan,20
paya,payer,19
et,et,82
prit,prendre,19
la,le,71
traite,traite,22
avec,avec,81
un,un,71
profond,profond,30
soupir,soupir,21
de,de,81
satisfaction,satisfaction,22
/.,/.,P
monsieur,monsieur,21
Petit-Jean,Petit-Jean,20
plaça,placer,19
soigneusement,soigneusement,60
les,le,71
billets,billet,21
dans,dans,81
un,un,71
vieux,vieux,30
portefeuille,portefeuille,21
et,et,82
salua,saluer,19
/.,/.,P
monsieur,monsieur,21
de,de,81
Saint-Remy,Saint-Remy,20
sortit,sortir,19
avec,avec,81
lui,lui,51
du,de,81
du,le,71
salon,salon,21
",",",",p
pendant,pendant,81
que,que,83
Florestan,Florestan,20
déchirait,déchirer,18
prudemment,prudemment,60
la,le,71
traite,traite,22
/.,/.,P
-,-,p
au,à,81
au,le,71
moins,moins,60
les,le,71
<Nombre 25000 francs>,<>,<>
vingt,vingt,72
cinq,cinq,72
mille,mille,72
francs,franc,21
<Fin nombre>,<>,<>
de,de,81
Clotilde,Clotilde,20
me,je,51
restent,rester,17
/.,/.,P
si,si,83
rien,rien,52
ne,ne,60
se,se,51
découvre,découvrir,17
…,…,p
c',ce,52
est,être,17
une,un,71
consolation,consolation,22
/…,/…,P
mais,mais,82
comme,comme,83
elle,il,51
m',je,51
a,avoir,17
traité,traiter,12
!,!,p
/…,/…,P
ah,ah,93
çà,çà,60
!,!,p
qu',que,52
est,être,17
ce,ce,52
que,que,52
mon,mon,73
père,père,21
peut,pouvoir,17
avoir,avoir,14
à,à,81
dire,dire,14
à,à,81
monsieur,monsieur,21
Petit-Jean,Petit-Jean,20
/?,/?,P
le,le,71
bruit,bruit,21
d',de,81
une,un,71
serrure,serrure,22
que,que,52
l',l',94
on,on,51
fermait,fermer,18
à,à,81
double,double,30
tour,tour,21
fit,faire,19
tressaillir,tressaillir,14
le,le,71
vicomte,vicomte,21
/.,/.,P
son,son,73
père,père,21
rentra,rentrer,19
/…,/…,P
sa,son,73
pâleur,pâleur,22
avait,avoir,18
augmenté,augmenter,12
/.,/.,P
-,-,p
il,il,51
me,je,51
semble,sembler,17
",",",",p
mon,mon,73
père,père,21
",",",",p
avoir,avoir,14
entendu,entendre,12
fermer,fermer,14
la,le,71
porte,porte,22
de,de,81
mon,mon,73
cabinet,cabinet,21
/?,/?,P
-,-,p
oui,oui,60
",",",",p
je,je,51
l',le,52
ai,avoir,17
fermée,fermer,12
/…,/…,P
-,-,p
vous,vous,51
",",",",p
mon,mon,73
père,père,21
?,?,p
/…,/…,P
et,et,82
pourquoi,pourquoi,60
?,?,p
-,-,p
demanda,demander,19
Florestan,Florestan,20
stupéfait,stupéfait,30
/.,/.,P
-,-,p
je,je,51
vais,aller,17
vous,vous,51
le,le,52
dire,dire,14
/.,/.,P
et,et,82
le,le,71
comte,comte,21
se,se,51
plaça,placer,19
de,de,81
manière,manière,22
à,à,81
ce,ce,52
que,que,52
son,son,73
fils,fils,21
ne,ne,60
pût,pouvoir,18
passer,passer,14
par,par,81
l',le,71
escalier,escalier,21
dérobé,dérobé,31
qui,qui,52
conduisait,conduire,18
au,à,81
au,le,71
rez-de-chaussée,rez-de-chaussée,21
/.,/.,P
Florestan,Florestan,20
",",",",p
inquiet,inquiet,30
",",",",p
commençait,commencer,18
à,à,81
remarquer,remarquer,14
la,le,71
physionomie,physionomie,22
sinistre,sinistre,30
de,de,81
son,son,73
père,père,21
et,et,82
suivait,suivre,18
tous,tout,75
ses,son,73
mouvements,mouvement,21
avec,avec,81
défiance,défiance,22
/.,/.,P
sans,sans,81
pouvoir,pouvoir,14
se,se,51
l',le,52
expliquer,expliquer,14
",",",",p
il,il,51
ressentait,ressentir,18
une,un,71
vague,vague,30
terreur,terreur,22
/.,/.,P
-,-,p
mon,mon,73
père,père,21
…,…,p
qu',que,52
avez,avoir,17
vous,vous,51
?,?,p
/…,/…,P
-,-,p
ce,ce,74
matin,matin,21
",",",",p
en,en,81
me,je,51
voyant,voir,13
",",",",p
votre,votre,73
seule,seul,30
pensée,pensée,22
a,avoir,17
été,être,12
celle-ci,celui-ci,52
:,:,p
mon,mon,73
père,père,21
ne,ne,60
laissera,laisser,15
pas,pas,60
déshonorer,déshonorer,14
son,son,73
nom,nom,21
",",",",p
il,il,51
paiera,payer,15
…,…,p
si,si,83
je,je,51
parviens,parvenir,17
à,à,81
l',le,52
étourdir,étourdir,14
par,par,81
quelques,quelque,75
feintes,feint,31
paroles,parole,22
de,de,81
repentir,repentir,21
/.,/.,P
-,-,p
ah,ah,93
!,!,p
pouvez,pouvoir,17
vous,vous,51
croire,croire,14
que,que,83
/…,/…,P
-,-,p
ne,ne,60
m',je,51
interrompez,interrompre,17
pas,pas,60
/…,/…,P
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
été,être,12
votre,votre,73
dupe,dupe,22
:,:,p
il,il,51
n',ne,60
y,y,52
a,avoir,17
chez,chez,81
vous,vous,51
ni,ni,82
honte,honte,22
",",",",p
ni,ni,82
regrets,regret,21
",",",",p
ni,ni,82
remords,remords,21
:,:,p
vous,vous,51
êtes,être,17
vicié,vicier,12
jusqu',jusque,81
au,à,81
au,le,71
coeur,coeur,21
",",",",p
vous,vous,51
n',ne,60
avez,avoir,17
jamais,jamais,60
eu,avoir,12
un,un,71
sentiment,sentiment,21
honnête,honnête,30
;,;,p
vous,vous,51
n',ne,60
avez,avoir,17
pas,pas,60
volé,voler,12
tant,tant,60
que,que,83
vous,vous,51
avez,avoir,17
possédé,posséder,12
de,de,81
quoi,quoi,52
satisfaire,satisfaire,14
vos,votre,73
caprices,caprice,21
",",",",p
c',ce,52
est,être,17
ce,ce,52
qu',que,52
on,on,51
appelle,appeler,17
la,le,71
probité,probité,22
des,de,81
des,le,71
riches,riche,21
de,de,81
votre,votre,73
espèce,espèce,22
;,;,p
puis,puis,60
sont,être,17
venues,venir,12
les,le,71
indélicatesses,indélicatesse,22
",",",",p
puis,puis,60
les,le,71
bassesses,bassesse,22
",",",",p
puis,puis,60
le,le,71
crime,crime,21
",",",",p
les,le,71
faux,faux,21
/…,/…,P
ceci,ceci,52
n',ne,60
est,être,17
que,que,83
la,le,71
première,premier,72
période,période,22
de,de,81
votre,votre,73
vie,vie,22
…,…,p
elle,il,51
est,être,17
belle,beau,30
et,et,82
pure,pur,30
",",",",p
comparée,comparé,31
à,à,81
celle,celui,52
qui,qui,52
vous,vous,51
attendrait,attendre,16
/…,/…,P
-,-,p
si,si,83
je,je,51
ne,ne,60
changeais,changer,18
pas,pas,60
de,de,81
conduite,conduite,22
",",",",p
je,je,51
l',le,52
avoue,avouer,17
;,;,p
mais,mais,82
j',je,51
en,en,52
changerai,changer,15
…,…,p
mon,mon,73
père,père,21
…,…,p
je,je,51
vous,vous,51
l',le,52
ai,avoir,17
juré,jurer,12
/.,/.,P
-,-,p
vous,vous,51
n',ne,60
en,en,52
changeriez,changer,16
pas,pas,60
/…,/…,P
-,-,p
mais,mais,82
/…,/…,P
-,-,p
vous,vous,51
n',ne,60
en,en,52
changeriez,changer,16
pas,pas,60
/…,/…,P
chassé,chassé,31
de,de,81
la,le,71
société,société,22
où,où,60
vous,vous,51
avez,avoir,17
jusqu'ici,jusqu'ici,81
vécu,vivre,12
",",",",p
vous,vous,51
deviendriez,devenir,16
bientôt,bientôt,60
criminel,criminel,30
à,à,81
la,le,71
manière,manière,22
des,de,81
des,le,71
misérables,misérable,21
parmi,parmi,81
lesquels,lequel,52
vous,vous,51
serez,être,15
rejeté,rejeter,12
",",",",p
voleur,voleur,21
inévitablement,inévitablement,60
…,…,p
et,et,82
si,si,83
besoin,besoin,21
est,être,17
…,…,p
assassin,assassin,30
/.,/.,P
voilà,voilà,81
votre,votre,73
avenir,avenir,21
/.,/.,P
-,-,p
assassin,assassin,21
!,!,p
/…,/…,P
moi,moi,51
?,?,p
/…,/…,P
-,-,p
oui,oui,60
",",",",p
parce que,parce que,83
vous,vous,51
êtes,être,17
lâche,lâche,30
/!,/!,P
-,-,p
j',je,51
ai,avoir,17
eu,avoir,12
des,de,81
des,le,71
duels,duel,21
",",",",p
et,et,82
j',je,51
ai,avoir,17
prouvé,prouver,12
/…,/…,P
-,-,p
je,je,51
vous,vous,51
dis,dire,17
que,que,83
vous,vous,51
êtes,être,17
lâche,lâche,30
/!,/!,P
vous,vous,51
avez,avoir,17
préféré,préférer,12
l',le,71
infamie,infamie,22
à,à,81
la,le,71
mort,mort,22
/!,/!,P
un,un,71
jour,jour,21
viendrait,venir,16
où,où,60
vous,vous,51
préféreriez,préférer,16
l',le,71
impunité,impunité,22
de,de,81
vos,votre,73
nouveaux,nouveau,30
crimes,crime,21
à,à,81
la,le,71
vie,vie,22
d',de,81
autrui,autrui,21
/.,/.,P
cela,cela,52
ne,ne,60
peut,pouvoir,17
pas,pas,60
être,être,14
",",",",p
je,je,51
ne,ne,60
veux,vouloir,17
pas,pas,60
que,que,83
cela,cela,52
soit,être,17
/.,/.,P
j',je,51
arrive,arriver,17
à,à,81
temps,temps,21
pour,pour,81
sauver,sauver,14
du,de,81
du,le,71
moins,moins,60
désormais,désormais,60
mon,mon,73
nom,nom,21
d',de,81
un,un,71
déshonneur,déshonneur,21
public,public,30
/…,/…,P
il,il,51
faut,falloir,17
en,en,52
finir,finir,14
/…,/…,P
-,-,p
comment,comment,60
",",",",p
mon,mon,73
père,père,21
…,…,p
en,en,52
finir,finir,14
!,!,p
/…,/…,P
que,que,52
voulez,vouloir,17
vous,vous,51
dire,dire,14
?,?,p
-,-,p
s',se,51
écria,écrier,19
Florestan,Florestan,20
de,de,81
plus,plus,60
en,en,81
plus,plus,60
effrayé,effrayé,31
de,de,81
l',le,71
expression,expression,22
redoutable,redoutable,30
de,de,81
la,le,71
figure,figure,22
de,de,81
son,son,73
père,père,21
et,et,82
de,de,81
sa,son,73
pâleur,pâleur,22
croissante,croissant,30
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
on,on,51
heurta,heurter,19
violemment,violemment,60
à,à,81
la,le,71
porte,porte,22
du,de,81
du,le,71
cabinet,cabinet,21
;,;,p
Florestan,Florestan,20
fit,faire,19
un,un,71
mouvement,mouvement,21
pour,pour,81
aller,aller,14
ouvrir,ouvrir,14
",",",",p
afin,afin,81
de,de,81
mettre,mettre,14
un,un,71
terme,terme,21
à,à,81
une,un,71
scène,scène,22
qui,qui,52
l',le,52
effrayait,effrayer,18
",",",",p
mais,mais,82
le,le,71
comte,comte,21
le,le,52
saisit,saisir,19
d',de,81
une,un,71
main,main,22
de,de,81
fer,fer,21
et,et,82
le,le,52
retint,retenir,19
/.,/.,P
-,-,p
qui,qui,52
frappe,frapper,17
?,?,p
-,-,p
demanda,demander,19
le,le,71
comte,comte,21
/.,/.,P
-,-,p
au,à,81
au,le,71
nom,nom,21
de,de,81
la,le,71
loi,loi,22
",",",",p
ouvrez,ouvrir,17
/…,/…,P
ouvrez,ouvrir,17
!,!,p
…,…,p
-,-,p
dit,dire,19
une,un,71
voix,voix,22
/.,/.,P
-,-,p
ce,ce,74
faux,faux,21
n',ne,60
était,être,18
donc,donc,82
pas,pas,60
le,le,71
dernier,dernier,30
?,?,p
-,-,p
s',se,51
écria,écrier,19
le,le,71
comte,comte,21
à,à,81
voix,voix,22
basse,bas,30
",",",",p
en,en,81
regardant,regarder,13
son,son,73
fils,fils,21
d',de,81
un,un,71
air,air,21
terrible,terrible,30
/.,/.,P
-,-,p
si,si,60
",",",",p
mon,mon,73
père,père,21
…,…,p
je,je,51
vous,vous,51
le,le,52
jure,jurer,17
",",",",p
dit,dire,19
Florestan,Florestan,20
en,en,81
tâchant,tâcher,13
en,en,81
vain,vain,30
de,de,81
se,se,51
débarrasser,débarrasser,14
de,de,81
la,le,71
vigoureuse,vigoureux,30
étreinte,étreinte,22
de,de,81
son,son,73
père,père,21
/.,/.,P
-,-,p
au,à,81
au,le,71
nom,nom,21
de,de,81
la,le,71
loi,loi,22
…,…,p
ouvrez,ouvrir,17
!,!,p
…,…,p
répéta,répéter,19
la,le,71
voix,voix,22
/.,/.,P
-,-,p
que,que,52
voulez,vouloir,17
vous,vous,51
?,?,p
-,-,p
demanda,demander,19
le,le,71
comte,comte,21
/.,/.,P
-,-,p
je,je,51
suis,être,17
le,le,71
commissaire,commissaire,21
de,de,81
police,police,22
;,;,p
je,je,51
viens,venir,17
procéder,procéder,14
à,à,81
des,de,81
des,le,71
perquisitions,perquisition,22
pour,pour,81
un,un,71
vol,vol,21
de,de,81
diamants,diamant,21
dont,dont,52
est,être,17
accusé,accuser,12
monsieur,monsieur,21
de,de,81
Saint-Remy,Saint-Remy,20
/…,/…,P
monsieur,monsieur,21
Baudoin,Baudoin,20
",",",",p
joaillier,joaillier,21
",",",",p
a,avoir,17
des,de,81
des,le,71
preuves,preuve,22
/.,/.,P
si,si,83
vous,vous,51
n',ne,60
ouvrez,ouvrir,17
pas,pas,60
",",",",p
monsieur,monsieur,21
…,…,p
je,je,51
serai,être,16
obligé,obliger,12
de,de,81
faire,faire,14
enfoncer,enfoncer,14
la,le,71
porte,porte,22
/.,/.,P
-,-,p
déjà,déjà,60
voleur,voleur,21
/!,/!,P
je,je,51
ne,ne,60
m',je,51
étais,être,18
pas,pas,60
trompé,tromper,12
-,-,p
dit,dire,19
le,le,71
comte,comte,21
à,à,81
voix,voix,22
basse,bas,30
/.,/.,P
je,je,51
venais,venir,18
vous,vous,51
tuer,tuer,14
…,…,p
j',je,51
ai,avoir,17
trop,trop,60
tardé,tarder,12
/…,/…,P
-,-,p
me,je,51
tuer,tuer,14
/!,/!,P
-,-,p
assez,assez,60
de,de,81
déshonneur,déshonneur,21
sur,sur,81
mon,mon,73
nom,nom,21
;,;,p
finissons,finir,17
:,:,p
j',je,51
ai,avoir,17
là,là,60
deux,deux,72
pistolets,pistolet,21
…,…,p
vous,vous,51
allez,aller,17
vous,vous,51
brûler,brûler,14
la,le,71
cervelle,cervelle,22
…,…,p
sinon,sinon,83
",",",",p
moi,moi,51
",",",",p
je,je,51
vous,vous,51
la,le,52
brûle,brûler,17
",",",",p
et,et,82
je,je,51
dirai,dire,15
que,que,83
vous,vous,51
vous,vous,51
êtes,être,17
tué,tuer,12
de,de,81
désespoir,désespoir,21
pour,pour,81
échapper,échapper,14
à,à,81
la,le,71
honte,honte,22
/.,/.,P
et,et,82
le,le,71
comte,comte,21
",",",",p
avec,avec,81
un,un,71
effrayant,effrayant,30
sang-froid,sang-froid,21
",",",",p
tira,tirer,19
de,de,81
sa,son,73
poche,poche,22
un,un,71
pistolet,pistolet,21
et,et,82
",",",",p
de,de,81
la,le,71
main,main,22
qu',que,52
il,il,51
avait,avoir,18
de,de,81
libre,libre,30
",",",",p
le,le,52
présenta,présenter,19
à,à,81
son,son,73
fils,fils,21
en,en,81
lui,lui,51
disant,dire,13
:,:,p
-,-,p
allons,aller,17
!,!,p
…,…,p
finissons,finir,17
",",",",p
si,si,83
vous,vous,51
n',ne,60
êtes,être,17
pas,pas,60
un,un,71
lâche,lâche,21
/!,/!,P
après,après,81
de,de,81
nouveaux,nouveau,30
et,et,82
inutiles,inutile,30
efforts,effort,21
pour,pour,81
échapper,échapper,14
aux,à,81
aux,le,71
mains,main,22
du,de,81
du,le,71
comte,comte,21
",",",",p
son,son,73
fils,fils,21
se,se,51
renversa,renverser,19
en,en,81
arrière,arrière,21
",",",",p
frappé,frappé,31
d',de,81
épouvante,épouvante,22
",",",",p
et,et,82
devint,devenir,19
livide,livide,30
/.,/.,P
au,à,81
au,le,71
regard,regard,21
terrible,terrible,30
",",",",p
inexorable,inexorable,30
de,de,81
son,son,73
père,père,21
",",",",p
il,il,51
vit,voir,19
qu',que,83
il,il,51
n',ne,60
y,y,52
avait,avoir,18
aucune,aucun,75
pitié,pitié,22
à,à,81
attendre,attendre,14
de,de,81
lui,lui,51
/.,/.,P
-,-,p
mon,mon,73
père,père,21
!,!,p
…,…,p
-,-,p
s',se,51
écria,écrier,19
t,t,94
il,il,51
/.,/.,P
-,-,p
il,il,51
faut,falloir,17
mourir,mourir,14
/!,/!,P
-,-,p
je,je,51
me,je,51
repens,repentir,17
!,!,p
/…,/…,P
-,-,p
il,il,51
est,être,17
trop,trop,60
tard,tard,60
!,!,p
/…,/…,P
entendez,entendre,17
vous,vous,51
?,?,p
/…,/…,P
ils,ils,51
ébranlent,ébranler,17
la,le,71
porte,porte,22
!,!,p
/…,/…,P
-,-,p
j',je,51
expierai,expier,15
mes,mon,73
fautes,faute,22
!,!,p
/…,/…,P
-,-,p
ils,ils,51
vont,aller,17
entrer,entrer,14
/!,/!,P
il,il,51
faut,falloir,17
donc,donc,82
que,que,83
ce,ce,52
soit,être,17
moi,moi,51
qui,qui,52
te,tu,51
tue,tuer,17
/?,/?,P
-,-,p
grâce,grâce,22
!,!,p
/…,/…,P
-,-,p
la,le,71
porte,porte,22
va,aller,17
céder,céder,14
/!,/!,P
tu,tu,51
l',le,52
auras,avoir,15
voulu,vouloir,12
!,!,p
/…,/…,P
et,et,82
le,le,71
comte,comte,21
appuya,appuyer,19
le,le,71
canon,canon,21
de,de,81
l',le,71
arme,arme,22
sur,sur,81
la,le,71
poitrine,poitrine,22
de,de,81
Florestan,Florestan,20
/.,/.,P
le,le,71
bruit,bruit,21
extérieur,extérieur,30
annonçait,annoncer,18
qu',que,83
en,en,81
effet,effet,21
la,le,71
porte,porte,22
du,de,81
du,le,71
cabinet,cabinet,21
ne,ne,60
pouvait,pouvoir,18
résister,résister,14
plus,plus,60
longtemps,longtemps,60
/.,/.,P
le,le,71
vicomte,vicomte,21
se,se,51
vit,voir,19
perdu,perdu,31
/.,/.,P
une,un,71
résolution,résolution,22
soudaine,soudain,30
et,et,82
désespérée,désespéré,31
éclata,éclater,19
sur,sur,81
son,son,73
front,front,21
;,;,p
il,il,51
ne,ne,60
se,se,51
débattit,débattre,19
plus,plus,60
contre,contre,81
son,son,73
père,père,21
",",",",p
et,et,82
lui,lui,51
dit,dire,19
avec,avec,81
autant,autant,60
de,de,81
fermeté,fermeté,22
que,que,83
de,de,81
résignation,résignation,22
:,:,p
-,-,p
vous,vous,51
avez,avoir,17
raison,raison,22
",",",",p
mon,mon,73
père,père,21
…,…,p
donnez,donner,17
cette,ce,74
arme,arme,22
/.,/.,P
assez,assez,60
d',de,81
infamie,infamie,22
sur,sur,81
mon,mon,73
nom,nom,21
",",",",p
