12206
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 200e extrait>,<>,<>
le,le,71
prince,prince,21
atterré,atterré,31
",",",",p
pendant,pendant,81
que,que,83
Clémence,Clémence,20
le,le,52
regardait,regarder,18
avec,avec,81
stupeur,stupeur,22
",",",",p
ne,ne,60
comprenant,comprendre,13
pas,pas,60
encore,encore,60
/.,/.,P
-,-,p
monseigneur,monseigneur,21
-,-,p
dit,dire,19
David,David,20
",",",",p
toujours,toujours,60
occupé,occupé,31
de,de,81
Fleur-de-Marie,Fleur-de-Marie,20
",",",",p
il,il,51
n',ne,60
y,y,52
a,avoir,17
pas,pas,60
la,le,71
moindre,moindre,30
inquiétude,inquiétude,22
à,à,81
avoir,avoir,14
/…,/…,P
mais,mais,82
le,le,71
grand,grand,30
air,air,21
serait,être,16
urgent,urgent,30
;,;,p
on,on,51
pourrait,pouvoir,16
rouler,rouler,14
le,le,71
fauteuil,fauteuil,21
sur,sur,81
la,le,71
terrasse,terrasse,22
en,en,81
ouvrant,ouvrir,13
la,le,71
porte,porte,22
du,de,81
du,le,71
jardin,jardin,21
…,…,p
l',le,71
évanouissement,évanouissement,21
cesserait,cesser,16
complètement,complètement,60
/.,/.,P
aussitôt,aussitôt,60
Murph,Murph,20
courut,courir,19
ouvrir,ouvrir,14
la,le,71
porte,porte,22
vitrée,vitré,30
qui,qui,52
donnait,donner,18
sur,sur,81
un,un,71
immense,immense,30
perron,perron,21
formant,former,13
terrasse,terrasse,22
;,;,p
puis,puis,60
",",",",p
aidé,aidé,31
de,de,81
David,David,20
",",",",p
il,il,51
y,y,52
roula,rouler,19
doucement,doucement,60
le,le,71
fauteuil,fauteuil,21
où,où,60
se,se,51
trouvait,trouver,18
la,le,71
Goualeuse,Goualeuse,20
",",",",p
toujours,toujours,60
sans,sans,81
connaissance,connaissance,22
/.,/.,P
Rodolphe,Rodolphe,20
et,et,82
Clémence,Clémence,20
restèrent,rester,19
seuls,seul,30
/.,/.,P
<CHAPITRE XI.>,<>,<>
dévouement,dévouement,21
/.,/.,P
-,-,p
ah,ah,93
!,!,p
madame,madame,22
!,!,p
-,-,p
s',se,51
écria,écrier,19
Rodolphe,Rodolphe,20
dès,dès,81
que,que,83
Murph,Murph,20
et,et,82
David,David,20
se,se,51
furent,être,19
éloignés,éloigner,12
-,-,p
vous,vous,51
ne,ne,60
savez,savoir,17
pas,pas,60
ce,ce,52
que,que,52
c',ce,52
est,être,17
que,que,83
la,le,71
comtesse,comtesse,22
Sarah,Sarah,20
?,?,p
…,…,p
c',ce,52
est,être,17
la,le,71
mère,mère,22
de,de,81
Fleur-de-Marie,Fleur-de-Marie,20
?,?,p
/…,/…,P
-,-,p
grand,grand,30
dieu,dieu,21
!,!,p
/…,/…,P
-,-,p
et,et,82
je,je,51
la,le,52
croyais,croire,18
morte,mort,31
/!,/!,P
il,il,51
y,y,52
eut,avoir,19
un,un,71
moment,moment,21
de,de,81
profond,profond,30
silence,silence,21
/…,/…,P
madame,madame,22
d',de,81
Harville,Harville,20
pâlit,pâlir,19
beaucoup,beaucoup,60
",",",",p
son,son,73
coeur,coeur,21
se,se,51
brisa,briser,19
/.,/.,P
-,-,p
ce,ce,52
que,que,52
vous,vous,51
ignorez,ignorer,17
encore,encore,60
…,…,p
-,-,p
reprit,reprendre,19
Rodolphe,Rodolphe,20
avec,avec,81
amertume,amertume,22
",",",",p
c',ce,52
est,être,17
que,que,83
cette,ce,74
femme,femme,22
",",",",p
aussi,aussi,60
égoïste,égoïste,30
qu',que,83
ambitieuse,ambitieux,30
",",",",p
n',ne,60
aimant,aimer,13
en,en,81
moi,moi,51
que,que,83
le,le,71
prince,prince,21
",",",",p
m',je,51
avait,avoir,18
",",",",p
dans,dans,81
ma,mon,73
première,premier,72
jeunesse,jeunesse,22
",",",",p
amené,amener,12
à,à,81
une,un,71
union,union,22
plus,plus,60
tard,tard,60
rompue,rompu,31
/.,/.,P
voulant,vouloir,13
alors,alors,60
se,se,51
remarier,remarier,14
",",",",p
la,le,71
comtesse,comtesse,22
a,avoir,17
causé,causer,12
tous,tout,75
les,le,71
malheurs,malheur,21
de,de,81
son,son,73
enfant,enfant,21
en,en,81
l',le,52
abandonnant,abandonner,13
à,à,81
des,de,81
des,le,71
mains,main,22
mercenaires,mercenaire,30
/.,/.,P
-,-,p
ah,ah,93
!,!,p
maintenant,maintenant,60
",",",",p
monseigneur,monseigneur,21
",",",",p
je,je,51
comprends,comprendre,17
l',le,71
aversion,aversion,22
que,que,52
vous,vous,51
aviez,avoir,18
pour,pour,81
elle,il,51
/…,/…,P
-,-,p
vous,vous,51
comprenez,comprendre,17
aussi,aussi,60
pourquoi,pourquoi,60
",",",",p
deux,deux,72
fois,fois,22
",",",",p
elle,il,51
a,avoir,17
voulu,vouloir,12
vous,vous,51
perdre,perdre,14
par,par,81
d',de,81
infâmes,infâme,30
délations,délation,22
/!,/!,P
toujours,toujours,60
en,en,81
proie,proie,22
à,à,81
une,un,71
implacable,implacable,30
ambition,ambition,22
",",",",p
elle,il,51
croyait,croire,18
me,je,51
forcer,forcer,14
de,de,81
revenir,revenir,14
à,à,81
elle,il,51
en,en,81
m',je,51
isolant,isoler,13
de,de,81
toute,tout,75
affection,affection,22
/.,/.,P
-,-,p
oh,oh,93
!,!,p
quel,quel,75
calcul,calcul,21
affreux,affreux,30
!,!,p
/…,/…,P
-,-,p
et,et,82
elle,il,51
n',ne,60
est,être,17
pas,pas,60
morte,mourir,12
!,!,p
/…,/…,P
-,-,p
monseigneur,monseigneur,21
…,…,p
ce,ce,74
regret,regret,21
n',ne,60
est,être,17
pas,pas,60
digne,digne,30
de,de,81
vous,vous,51
/!,/!,P
-,-,p
c',ce,52
est,être,17
que,que,83
vous,vous,51
ignorez,ignorer,17
tous,tout,75
les,le,71
maux,mal,21
qu',que,52
elle,il,51
a,avoir,17
causés,causer,12
!,!,p
/…,/…,P
en,en,81
ce,ce,74
moment,moment,21
encore,encore,60
…,…,p
alors,alors,60
que,que,83
",",",",p
retrouvant,retrouver,13
ma,mon,73
fille,fille,22
…,…,p
j',je,51
allais,aller,18
lui,lui,51
donner,donner,14
une,un,71
mère,mère,22
digne,digne,30
d',de,81
elle,il,51
/…,/…,P
oh,oh,93
!,!,p
non,non,60
…,…,p
non,non,60
…,…,p
cette,ce,74
femme,femme,22
est,être,17
un,un,71
démon,démon,21
vengeur,vengeur,30
attaché,attaché,31
à,à,81
mes,mon,73
pas,pas,21
/…,/…,P
-,-,p
allons,aller,17
",",",",p
monseigneur,monseigneur,21
",",",",p
du,de,81
du,le,71
courage,courage,21
…,…,p
-,-,p
dit,dire,19
Clémence,Clémence,20
en,en,81
essuyant,essuyer,13
ses,son,73
larmes,larme,22
qui,qui,52
coulaient,couler,18
malgré,malgré,81
elle,il,51
-,-,p
vous,vous,51
avez,avoir,17
un,un,71
grand,grand,30
",",",",p
un,un,71
saint,saint,30
devoir,devoir,21
à,à,81
remplir,remplir,14
/…,/…,P
vous,vous,51
l',le,52
avez,avoir,17
dit,dire,12
vous-même,vous-même,51
dans,dans,81
un,un,71
juste,juste,30
et,et,82
généreux,généreux,30
élan,élan,21
d',de,81
amour,amour,21
paternel,paternel,30
…,…,p
désormais,désormais,60
",",",",p
le,le,71
sort,sort,21
de,de,81
votre,votre,73
fille,fille,22
doit,devoir,17
être,être,14
aussi,aussi,60
heureux,heureux,30
qu',que,83
il,il,51
a,avoir,17
été,être,12
misérable,misérable,30
/…,/…,P
elle,il,51
doit,devoir,17
être,être,14
aussi,aussi,60
élevée,élever,12
qu',que,83
elle,il,51
a,avoir,17
été,être,12
abaissée,abaisser,12
/…,/…,P
pour,pour,81
cela,cela,52
…,…,p
il,il,51
faut,falloir,17
légitimer,légitimer,14
sa,son,73
naissance,naissance,22
…,…,p
pour,pour,81
cela,cela,52
",",",",p
il,il,51
faut,falloir,17
épouser,épouser,14
la,le,71
comtesse,comtesse,22
Mac-Gregor,Mac Gregor,20
/.,/.,P
-,-,p
jamais,jamais,60
…,…,p
jamais,jamais,60
/…,/…,P
ce,ce,52
serait,être,16
récompenser,récompenser,14
le,le,71
parjure,parjure,21
",",",",p
l',le,71
égoïsme,égoïsme,21
