11659
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 192e extrait>,<>,<>
existeraient,exister,16
pas,pas,60
/.,/.,P
au,à,81
au,le,71
XVIe,seizième,72
siècle,siècle,21
",",",",p
qui,qui,52
fut,être,19
un,un,71
siècle,siècle,21
aussi,aussi,60
passionné,passionner,12
que,que,83
peut,pouvoir,17
l',le,52
être,être,14
une,un,71
époque,époque,22
",",",",p
la,le,71
plus,plus,60
magnifique,magnifique,30
cause,cause,22
d',de,81
amour,amour,21
fut,être,19
le,le,71
danger,danger,21
même,même,30
de,de,81
l',le,71
amour,amour,21
/.,/.,P
en,en,81
sortant,sortir,13
des,de,81
des,le,71
bras,bras,21
d',de,81
une,un,71
maîtresse,maîtresse,22
",",",",p
on,on,51
risquait,risquer,18
d',de,81
être,être,14
poignardé,poignarder,12
;,;,p
ou,ou,82
le,le,71
mari,mari,21
vous,vous,51
empoisonnait,empoisonner,18
dans,dans,81
le,le,71
manchon,manchon,21
de,de,81
sa,son,73
femme,femme,22
",",",",p
baisé,baisé,31
par,par,81
vous,vous,51
et,et,82
sur,sur,81
lequel,lequel,52
vous,vous,51
aviez,avoir,18
fait,faire,12
toutes,tout,75
les,le,71
bêtises,bêtise,22
d',de,81
usage,usage,21
;,;,p
et,et,82
",",",",p
bien,bien,60
loin,loin,60
d',de,81
épouvanter,épouvanter,14
l',le,71
amour,amour,21
",",",",p
ce,ce,74
danger,danger,21
incessant,incessant,30
l',le,52
agaçait,agacer,18
",",",",p
l',le,52
allumait,allumer,18
et,et,82
le,le,52
rendait,rendre,18
irrésistible,irrésistible,30
/!,/!,P
dans,dans,81
nos,notre,73
plates,plat,30
moeurs,moeurs,22
modernes,moderne,30
",",",",p
où,où,60
la,le,71
loi,loi,22
a,avoir,17
remplacé,remplacer,12
la,le,71
passion,passion,22
",",",",p
il,il,51
est,être,17
évident,évident,30
que,que,83
l',le,71
article,article,21
du,de,81
du,le,71
code,code,21
qui,qui,52
s',se,51
applique,appliquer,17
au,à,81
au,le,71
mari,mari,21
coupable,coupable,30
d',de,81
avoir,avoir,14
",",",",p
-,-,p
comme,comme,83
elle,il,51
dit,dire,17
grossièrement,grossièrement,60
",",",",p
la,le,71
loi,loi,22
",",",",p
-,-,p
introduit,introduire,12
“,“,p
la,le,71
concubine,concubine,22
dans,dans,81
le,le,71
domicile,domicile,21
conjugal,conjugal,30
“,“,p
",",",",p
est,être,17
un,un,71
danger,danger,21
assez,assez,60
ignoble,ignoble,30
;,;,p
mais,mais,82
pour,pour,81
les,le,71
âmes,âme,22
nobles,noble,30
",",",",p
ce,ce,74
danger,danger,21
",",",",p
de,de,81
cela,cela,52
seul,seul,30
qu',que,52
il,il,51
est,être,17
ignoble,ignoble,30
",",",",p
est,être,17
d'autant,d'autant,60
plus,plus,60
grand,grand,30
;,;,p
et,et,82
Savigny,Savigny,20
",",",",p
en,en,81
s',se,51
y,y,52
exposant,exposer,13
",",",",p
y,y,52
trouvait,trouver,18
peut-être,peut-être,60
la,le,71
seule,seul,30
anxieuse,anxieux,30
volupté,volupté,22
qui,qui,52
enivre,enivrer,17
vraiment,vraiment,60
les,le,71
âmes,âme,22
fortes,fort,30
/.,/.,P
“,“,p
le,le,71
lendemain,lendemain,21
",",",",p
vous,vous,51
pouvez,pouvoir,17
le,le,52
croire,croire,14
",",",",p
-,-,p
continua,continuer,19
le,le,71
docteur,docteur,21
Torty,Torty,20
",",",",p
-,-,p
j',je,51
étais,être,18
au,à,81
au,le,71
château,château,21
de,de,81
bonne,bon,30
heure,heure,22
;,;,p
mais,mais,82
ni,ni,82
ce,ce,74
jour,jour,21
",",",",p
ni,ni,82
les,le,71
suivants,suivant,21
",",",",p
je,je,51
n',ne,60
y,y,52
vis,voir,19
rien,rien,52
qui,qui,52
ne,ne,60
fût,être,19
le,le,71
train,train,21
de,de,81
toutes,tout,75
les,le,71
maisons,maison,22
où,où,60
tout,tout,52
est,être,17
normal,normal,30
et,et,82
régulier,régulier,30
/.,/.,P
ni,ni,82
du,de,81
du,le,71
côté,côté,21
de,de,81
la,le,71
malade,malade,22
",",",",p
ni,ni,82
du,de,81
du,le,71
côté,côté,21
du,de,81
du,le,71
comte,comte,21
",",",",p
ni,ni,82
même,même,60
du,de,81
du,le,71
côté,côté,21
de,de,81
la,le,71
fausse,faux,30
Eulalie,Eulalie,20
",",",",p
qui,qui,52
faisait,faire,18
naturellement,naturellement,60
son,son,73
service,service,21
comme,comme,83
si,si,83
elle,il,51
avait,avoir,18
été,être,12
exclusivement,exclusivement,60
élevée,élever,12
pour,pour,81
cela,cela,52
",",",",p
je,je,51
ne,ne,60
remarquai,remarquer,19
quoi,quoi,52
que,que,52
ce,ce,52
soit,être,17
qui,qui,52
pût,pouvoir,18
me,je,51
renseigner,renseigner,14
sur,sur,81
le,le,71
secret,secret,21
que,que,52
j',je,51
avais,avoir,18
surpris,surprendre,12
/.,/.,P
ce,ce,52
qu',que,52
il,il,51
y,y,52
avait,avoir,18
de,de,81
certain,certain,52
",",",",p
c',ce,52
est,être,17
que,que,83
le,le,71
comte,comte,21
de,de,81
Savigny,Savigny,20
et,et,82
Hauteclaire,Hauteclaire,20
Stassin,Stassin,20
jouaient,jouer,18
la,le,71
plus,plus,60
effroyablement,effroyablement,60
impudente,impudent,30
des,de,81
des,le,71
comédies,comédie,22
avec,avec,81
la,le,71
simplicité,simplicité,22
d',de,81
acteurs,acteur,21
consommés,consommé,31
",",",",p
et,et,82
qu',que,83
ils,ils,51
s',se,51
entendaient,entendre,18
pour,pour,81
la,le,52
jouer,jouer,14
/.,/.,P
mais,mais,82
ce,ce,52
qui,qui,52
n',ne,60
était,être,18
pas,pas,60
si,si,60
certain,certain,30
",",",",p
et,et,82
ce,ce,52
que,que,52
je,je,51
voulais,vouloir,18
savoir,savoir,14
d'abord,d'abord,60
",",",",p
c',ce,52
est,être,17
si,si,83
la,le,71
comtesse,comtesse,22
était,être,18
réellement,réellement,60
leur,leur,73
dupe,dupe,22
",",",",p
et,et,82
si,si,83
",",",",p
au,à,81
au,le,71
cas,cas,21
où,où,60
elle,il,51
l',le,52
était,être,18
",",",",p
il,il,51
serait,être,16
possible,possible,30
qu',que,83
elle,il,51
le,le,52
fût,être,19
longtemps,longtemps,60
/.,/.,P
c',ce,52
est,être,17
donc,donc,82
sur,sur,81
la,le,71
comtesse,comtesse,22
que,que,83
je,je,51
concentrai,concentrer,19
mon,mon,73
attention,attention,22
/.,/.,P
j',je,51
eus,avoir,19
d'autant,d'autant,60
moins,moins,60
de,de,81
peine,peine,22
à,à,81
la,le,52
pénétrer,pénétrer,14
qu',que,83
elle,il,51
était,être,18
ma,mon,73
malade,malade,22
",",",",p
et,et,82
",",",",p
par,par,81
le,le,71
fait,fait,21
de,de,81
sa,son,73
maladie,maladie,22
",",",",p
le,le,71
point,point,21
de,de,81
mire,mire,22
de,de,81
mes,mon,73
observations,observation,22
/.,/.,P
c',ce,52
était,être,18
",",",",p
comme,comme,83
je,je,51
vous,vous,51
l',le,52
ai,avoir,17
dit,dire,12
",",",",p
une,un,71
vraie,vrai,30
femme,femme,22
de,de,81
V,V,20
…,…,p
",",",",p
qui,qui,52
ne,ne,60
savait,savoir,18
rien,rien,52
de,de,81
rien,rien,52
que,que,83
ceci,ceci,52
:,:,p
c',ce,52
est,être,17
qu',que,83
elle,il,51
était,être,18
noble,noble,30
",",",",p
et,et,82
qu',que,83
en,en,81
dehors,dehors,21
de,de,81
la,le,71
noblesse,noblesse,22
",",",",p
le,le,71
monde,monde,21
n',ne,60
était,être,18
pas,pas,60
digne,digne,30
d',de,81
un,un,71
regard,regard,21
/…,/…,P
le,le,71
sentiment,sentiment,21
de,de,81
leur,leur,73
noblesse,noblesse,22
est,être,17
la,le,71
seule,seul,30
passion,passion,22
des,de,81
des,le,71
femmes,femme,22
de,de,81
V,V,20
…,…,p
dans,dans,81
la,le,71
haute,haut,30
classe,classe,22
",",",",p
-,-,p
dans,dans,81
toutes,tout,75
les,le,71
classes,classe,22
",",",",p
fort,fort,60
passionnées,passionné,31
/.,/.,P
mademoiselle,mademoiselle,22
Delphine,Delphine,20
de,de,81
Cantor,Cantor,20
",",",",p
élevée,élevé,31
aux,à,81
aux,le,71
Bénédictines,Bénédictine,20
où,où,60
",",",",p
sans,sans,81
nulle,nul,75
vocation,vocation,22
religieuse,religieux,30
",",",",p
elle,il,51
s',se,51
était,être,18
horriblement,horriblement,60
ennuyée,ennuyer,12
",",",",p
en,en,52
était,être,18
sortie,sortir,12
pour,pour,81
s',se,51
ennuyer,ennuyer,14
dans,dans,81
sa,son,73
famille,famille,22
",",",",p
jusqu',jusque,81
au,à,81
au,le,71
moment,moment,21
où,où,60
elle,il,51
épousa,épouser,19
le,le,71
comte,comte,21
de,de,81
Savigny,Savigny,20
",",",",p
qu',que,52
elle,il,51
aima,aimer,19
",",",",p
ou,ou,82
crut,croire,19
aimer,aimer,14
",",",",p
avec,avec,81
la,le,71
facilité,facilité,22
des,de,81
des,le,71
jeunes,jeune,30
filles,fille,22
ennuyées,ennuyé,31
à,à,81
aimer,aimer,14
le,le,71
premier,premier,72
venu,venu,31
qu',que,52
on,on,51
leur,leur,52
présente,présenter,17
/.,/.,P
c',ce,52
était,être,18
une,un,71
femme,femme,22
blanche,blanc,30
",",",",p
molle,mou,30
de,de,81
tissus,tissu,21
",",",",p
mais,mais,82
dure,dur,30
d',de,81
os,os,21
",",",",p
au,à,81
au,le,71
teint,teint,21
de,de,81
lait,lait,21
dans,dans,81
lequel,lequel,52
eût,avoir,19
surnagé,surnager,12
du,de,81
du,le,71
son,son,21
",",",",p
car,car,82
les,le,71
petites,petit,30
taches,tache,22
de,de,81
rousseur,rousseur,22
dont,dont,52
il,il,51
était,être,18
semé,semer,12
étaient,être,18
certainement,certainement,60
plus,plus,60
foncées,foncer,12
que,que,83
ses,son,73
cheveux,cheveu,21
",",",",p
d',de,81
un,un,71
roux,roux,21
très,très,60
doux,doux,30
/.,/.,P
quand,quand,83
elle,il,51
me,je,51
tendit,tendre,19
son,son,73
bras,bras,21
pâle,pâle,30
",",",",p
veiné,veiné,31
comme,comme,83
une,un,71
nacre,nacre,22
bleuâtre,bleuâtre,30
",",",",p
un,un,71
poignet,poignet,21
fin,fin,30
et,et,82
de,de,81
race,race,22
",",",",p
où,où,60
le,le,71
pouls,pouls,21
à,à,81
l',le,71
état,état,21
normal,normal,30
battait,battre,18
languissamment,languissamment,60
",",",",p
elle,il,51
me,je,51
fit,faire,19
l',le,71
effet,effet,21
d',de,81
être,être,14
mise,mettre,12
au,à,81
au,le,71
monde,monde,21
et,et,82
créée,créer,12
pour,pour,81
être,être,14
victime,victime,22
…,…,p
pour,pour,81
être,être,14
broyée,broyer,12
sous,sous,81
les,le,71
pieds,pied,21
de,de,81
cette,ce,74
fière,fier,30
Hauteclaire,Hauteclaire,20
",",",",p
qui,qui,52
s',se,51
était,être,18
courbée,courber,12
devant,devant,81
elle,il,51
jusqu',jusque,81
au,à,81
au,le,71
rôle,rôle,21
de,de,81
servante,servante,22
/.,/.,P
seulement,seulement,60
",",",",p
cette,ce,74
idée,idée,22
",",",",p
qui,qui,52
naissait,naître,18
d'abord,d'abord,60
en,en,81
la,le,52
regardant,regarder,13
",",",",p
était,être,18
contrariée,contrarier,12
par,par,81
un,un,71
menton,menton,21
qui,qui,52
se,se,51
relevait,relever,18
",",",",p
à,à,81
l',le,71
extrémité,extrémité,22
de,de,81
ce,ce,74
mince,mince,30
visage,visage,21
",",",",p
un,un,71
menton,menton,21
de,de,81
Fulvie,Fulvie,20
sur,sur,81
les,le,71
médailles,médaille,22
romaines,romain,30
",",",",p
égaré,égaré,31
au,à,81
au,le,71
bas,bas,21
de,de,81
ce,ce,74
minois,minois,21
chiffonné,chiffonné,31
",",",",p
et,et,82
aussi,aussi,60
par,par,81
un,un,71
front,front,21
obstinément,obstinément,60
bombé,bombé,31
",",",",p
sous,sous,81
ces,ce,74
cheveux,cheveu,21
sans,sans,81
rutilance,rutilance,22
/.,/.,P
tout,tout,75
cela,cela,52
finissait,finir,18
par,par,81
embarrasser,embarrasser,14
le,le,71
jugement,jugement,21
/.,/.,P
pour,pour,81
les,le,71
pieds,pied,21
de,de,81
Hauteclaire,Hauteclaire,20
",",",",p
c',ce,52
était,être,18
peut-être,peut-être,60
de,de,81
là,là,60
que,que,83
viendrait,venir,16
l',le,71
obstacle,obstacle,21
;,;,p
-,-,p
étant,être,13
impossible,impossible,30
qu',que,83
une,un,71
situation,situation,22
comme,comme,83
celle,celui,52
que,que,52
j',je,51
entrevoyais,entrevoir,18
dans,dans,81
cette,ce,74
maison,maison,22
",",",",p
-,-,p
de,de,81
présent,présent,21
",",",",p
tranquille,tranquille,30
",",",",p
-,-,p
n',ne,60
aboutît,aboutir,18
pas,pas,60
à,à,81
quelque,quelque,75
éclat,éclat,21
affreux,affreux,30
/…,/…,P
en,en,81
vue,vue,22
de,de,81
cet,ce,74
éclat,éclat,21
futur,futur,30
",",",",p
je,je,51
me,je,51
mis,mettre,19
donc,donc,82
à,à,81
ausculter,ausculter,14
doublement,doublement,60
cette,ce,74
petite,petit,30
femme,femme,22
",",",",p
qui,qui,52
ne,ne,60
pouvait,pouvoir,18
pas,pas,60
rester,rester,14
lettre,lettre,22
close,clos,31
pour,pour,81
son,son,73
médecin,médecin,21
bien,bien,60
longtemps,longtemps,60
/.,/.,P
qui,qui,52
confesse,confesser,17
le,le,71
corps,corps,21
tient,tenir,17
vite,vite,60
le,le,71
coeur,coeur,21
/.,/.,P
s',si,83
il,il,51
y,y,52
avait,avoir,18
des,de,81
des,le,71
causes,cause,22
morales,moral,30
ou,ou,82
immorales,immoral,30
à,à,81
la,le,71
souffrance,souffrance,22
actuelle,actuel,30
de,de,81
la,le,71
comtesse,comtesse,22
",",",",p
elle,il,51
aurait,avoir,16
beau,beau,60
se,se,51
rouler,rouler,14
en,en,81
boule,boule,22
avec,avec,81
moi,moi,51
",",",",p
et,et,82
rentrer,rentrer,14
en,en,81
elle,il,51
ses,son,73
impressions,impression,22
et,et,82
ses,son,73
pensées,pensée,22
",",",",p
il,il,51
faudrait,falloir,16
bien,bien,60
qu',que,83
elle,il,51
les,le,52
allongeât,allonger,18
/.,/.,P
voilà,voilà,81
ce,ce,52
que,que,52
je,je,51
me,je,51
disais,dire,18
;,;,p
mais,mais,82
",",",",p
vous,vous,51
pouvez,pouvoir,17
vous,vous,51
fier,fier,14
à,à,81
moi,moi,51
",",",",p
je,je,51
la,le,52
tournai,tourner,19
et,et,82
la,le,52
retournai,retourner,19
vainement,vainement,60
avec,avec,81
ma,mon,73
serre,serre,22
de,de,81
médecin,médecin,21
/.,/.,P
il,il,51
me,je,51
fut,être,19
évident,évident,30
",",",",p
au,à,81
au,le,71
bout,bout,21
de,de,81
quelques,quelque,75
jours,jour,21
",",",",p
qu',que,83
elle,il,51
n',ne,60
avait,avoir,18
pas,pas,60
le,le,71
moindre,moindre,30
soupçon,soupçon,21
de,de,81
la,le,71
complicité,complicité,22
de,de,81
son,son,73
mari,mari,21
et,et,82
de,de,81
Hauteclaire,Hauteclaire,20
dans,dans,81
le,le,71
crime,crime,21
domestique,domestique,30
dont,dont,52
sa,son,73
maison,maison,22
était,être,18
le,le,71
silencieux,silencieux,30
et,et,82
discret,discret,30
théâtre,théâtre,21
/…,/…,P
était,être,18
ce,ce,52
",",",",p
de,de,81
sa,son,73
part,part,22
",",",",p
défaut,défaut,21
de,de,81
sagacité,sagacité,22
?,?,p
mutisme,mutisme,21
de,de,81
sentiments,sentiment,21
jaloux,jaloux,30
/?,/?,P
qu',que,52
était,être,18
ce,ce,52
?,?,p
/…,/…,P
elle,il,51
avait,avoir,18
une,un,71
réserve,réserve,22
un,un,71
peu,peu,60
hautaine,hautain,30
avec,avec,81
tout,tout,75
le,le,71
monde,monde,21
",",",",p
excepté,excepté,81
avec,avec,81
son,son,73
mari,mari,21
/.,/.,P
avec,avec,81
cette,ce,74
fausse,faux,30
Eulalie,Eulalie,20
qui,qui,52
la,le,52
servait,servir,18
",",",",p
elle,il,51
était,être,18
impérieuse,impérieux,30
",",",",p
mais,mais,82
douce,doux,30
/.,/.,P
cela,cela,52
peut,pouvoir,17
sembler,sembler,14
contradictoire,contradictoire,30
/.,/.,P
cela,cela,52
ne,ne,60
l',le,52
est,être,17
point,point,60
/.,/.,P
cela,cela,52
n',ne,60
est,être,17
que,que,83
vrai,vrai,30
/.,/.,P
elle,il,51
avait,avoir,18
le,le,71
commandement,commandement,21
bref,bref,30
",",",",p
mais,mais,82
qui,qui,52
n',ne,60
élève,élever,17
jamais,jamais,60
la,le,71
voix,voix,22
",",",",p
d',de,81
une,un,71
femme,femme,22
faite,fait,31
pour,pour,81
être,être,14
obéie,obéir,12
et,et,82
qui,qui,52
est,être,17
sûre,sûr,30
de,de,81
l',le,52
être,être,14
/…,/…,P
elle,il,51
l',le,52
était,être,18
admirablement,admirablement,60
/.,/.,P
Eulalie,Eulalie,20
",",",",p
cette,ce,74
effrayante,effrayant,30
Eulalie,Eulalie,20
",",",",p
insinuée,insinué,31
",",",",p
glissée,glissé,31
chez,chez,81
elle,il,51
",",",",p
je,je,51
ne,ne,60
savais,savoir,18
comment,comment,60
",",",",p
l',le,52
enveloppait,envelopper,18
de,de,81
ces,ce,74
soins,soin,21
qui,qui,52
s',se,51
arrêtent,arrêter,17
juste,juste,60
à,à,81
temps,temps,21
avant,avant,81
d',de,81
être,être,14
une,un,71
fatigue,fatigue,22
pour,pour,81
qui,qui,52
les,le,52
reçoit,recevoir,17
",",",",p
et,et,82
montrait,montrer,18
dans,dans,81
les,le,71
détails,détail,21
de,de,81
son,son,73
service,service,21
une,un,71
souplesse,souplesse,22
et,et,82
une,un,71
entente,entente,22
du,de,81
du,le,71
caractère,caractère,21
de,de,81
sa,son,73
maîtresse,maîtresse,22
qui,qui,52
tenait,tenir,18
autant,autant,60
du,de,81
du,le,71
génie,génie,21
de,de,81
la,le,71
volonté,volonté,22
que,que,83
du,de,81
du,le,71
génie,génie,21
de,de,81
l',le,71
intelligence,intelligence,22
/…,/…,P
je,je,51
finis,finir,19
même,même,60
par,par,81
parler,parler,14
à,à,81
la,le,71
comtesse,comtesse,22
de,de,81
cette,ce,74
Eulalie,Eulalie,20
",",",",p
que,que,52
je,je,51
voyais,voir,18
si,si,60
naturellement,naturellement,60
circuler,circuler,14
autour,autour,60
d',de,81
elle,il,51
pendant,pendant,81
mes,mon,73
visites,visite,22
",",",",p
et,et,82
qui,qui,52
me,je,51
donnait,donner,18
le,le,71
froid,froid,21
dans,dans,81
le,le,71
dos,dos,21
que,que,52
donnerait,donner,16
un,un,71
serpent,serpent,21
qu',que,52
on,on,51
verrait,voir,16
se,se,51
dérouler,dérouler,14
et,et,82
s',se,51
étendre,étendre,14
",",",",p
sans,sans,81
faire,faire,14
le,le,71
moindre,moindre,30
bruit,bruit,21
",",",",p
en,en,81
s',se,51
approchant,approcher,13
du,de,81
du,le,71
lit,lit,21
d',de,81
une,un,71
femme,femme,22
endormie,endormi,31
/…,/…,P
un,un,71
soir,soir,21
que,que,52
la,le,71
comtesse,comtesse,22
lui,lui,51
demanda,demander,19
d',de,81
aller,aller,14
chercher,chercher,14
je,je,51
ne,ne,60
sais,savoir,17
plus,plus,60
quoi,quoi,52
",",",",p
je,je,51
pris,prendre,19
occasion,occasion,22
de,de,81
sa,son,73
sortie,sortie,22
et,et,82
de,de,81
la,le,71
rapidité,rapidité,22
",",",",p
à,à,81
pas,pas,21
légers,léger,30
",",",",p
avec,avec,81
laquelle,lequel,52
elle,il,51
l',le,52
exécuta,exécuter,19
",",",",p
pour,pour,81
risquer,risquer,14
un,un,71
mot,mot,21
qui,qui,52
fit,faire,19
peut-être,peut-être,60
jour,jour,21
:,:,p
“,“,p
-,-,p
quels,quel,75
pas,pas,21
de,de,81
velours,velours,21
!,!,p
dis,dire,19
je,je,51
",",",",p
en,en,81
la,le,52
regardant,regarder,13
sortir,sortir,14
/.,/.,P
vous,vous,51
avez,avoir,17
là,là,60
",",",",p
madame,madame,22
la,le,71
comtesse,comtesse,22
",",",",p
une,un,71
femme,femme,22
de,de,81
chambre,chambre,22
d',de,81
un,un,71
bien,bien,60
agréable,agréable,30
service,service,21
",",",",p
à,à,81
ce,ce,52
que,que,52
je,je,51
crois,croire,17
/.,/.,P
me,je,51
permettez,permettre,17
vous,vous,51
de,de,81
vous,vous,51
demander,demander,14
où,où,60
vous,vous,51
l',le,52
avez,avoir,17
prise,prendre,12
/?,/?,P
est,être,17
ce,ce,52
qu',que,83
elle,il,51
est,être,17
de,de,81
V,V,20
…,…,p
",",",",p
par,par,81
hasard,hasard,21
",",",",p
cette,ce,74
fille,fille,22
là,là,60
/?,/?,P
“,“,p
-,-,p
oui,oui,60
",",",",p
elle,il,51
me,je,51
sert,servir,17
fort,fort,60
bien,bien,60
",",",",p
répondit,répondre,19
indifféremment,indifféremment,60
la,le,71
comtesse,comtesse,22
",",",",p
qui,qui,52
se,se,51
regardait,regarder,18
alors,alors,60
dans,dans,81
un,un,71
petit,petit,30
miroir,miroir,21
à,à,81
main,main,22
",",",",p
encadré,encadré,31
dans,dans,81
du,de,81
du,le,71
velours,velours,21
vert,vert,30
et,et,82
entouré,entouré,31
de,de,81
plumes,plume,22
de,de,81
paon,paon,21
",",",",p
avec,avec,81
cet,ce,74
air,air,21
impertinent,impertinent,30
qu',que,52
on,on,51
a,avoir,17
toujours,toujours,60
quand,quand,83
on,on,51
s',se,51
occupe,occuper,17
de,de,81
tout,tout,60
autre,autre,75
chose,chose,22
que,que,83
de,de,81
ce,ce,52
qu',que,52
on,on,51
vous,vous,51
dit,dire,17
/.,/.,P
j',je,51
en,en,52
suis,être,17
on,on,51
ne,ne,60
peut,pouvoir,17
plus,plus,60
contente,content,30
/.,/.,P
elle,il,51
n',ne,60
est,être,17
pas,pas,60
de,de,81
V,V,20
…,…,p
;,;,p
mais,mais,82
vous,vous,51
dire,dire,14
d',de,81
où,où,60
elle,il,51
est,être,17
",",",",p
je,je,51
n',ne,60
en,en,52
sais,savoir,17
plus,plus,60
rien,rien,52
/.,/.,P
demandez,demander,17
à,à,81
monsieur,monsieur,21
de,de,81
Savigny,Savigny,20
",",",",p
si,si,83
vous,vous,51
tenez,tenir,17
à,à,81
le,le,52
savoir,savoir,14
",",",",p
docteur,docteur,21
",",",",p
car,car,82
c',ce,52
est,être,17
lui,lui,51
qui,qui,52
me,je,51
l',le,52
a,avoir,17
amenée,amener,12
quelque,quelque,75
temps,temps,21
après,après,81
notre,notre,73
mariage,mariage,21
/.,/.,P
elle,il,51
avait,avoir,18
servi,servir,12
",",",",p
me,je,51
dit,dire,19
il,il,51
en,en,81
me,je,51
la,le,52
présentant,présenter,13
",",",",p
chez,chez,81
une,un,71
vieille,vieux,30
cousine,cousine,22
à,à,81
lui,lui,51
",",",",p
qui,qui,52
venait,venir,18
de,de,81
mourir,mourir,14
",",",",p
et,et,82
elle,il,51
était,être,18
restée,rester,12
sans,sans,81
place,place,22
/.,/.,P
je,je,51
l',le,52
ai,avoir,17
prise,prendre,12
de,de,81
confiance,confiance,22
",",",",p
et,et,82
j',je,51
ai,avoir,17
bien,bien,60
