11806
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 197e extrait>,<>,<>
/!,/!,P
“,“,p
il,il,51
me,je,51
dit,dire,17
cela,cela,52
avec,avec,81
une,un,71
petite,petit,30
larme,larme,22
dans,dans,81
les,le,71
yeux,oeil,21
/.,/.,P
lui,lui,51
qui,qui,52
doit,devoir,17
être,être,14
soldat,soldat,21
/!,/!,P
avoir,avoir,14
une,un,71
si,si,60
mauvaise,mauvais,30
mère,mère,22
et,et,82
l',le,52
aimer,aimer,14
tant,tant,60
/!,/!,P
une,un,71
mère,mère,22
qui,qui,52
le,le,52
console,consoler,17
quand,quand,83
il,il,51
est,être,17
puni,punir,12
",",",",p
qui,qui,52
mange,manger,17
peut-être,peut-être,60
moins,moins,60
de,de,81
pain,pain,21
pour,pour,81
que,que,83
son,son,73
enfant,enfant,21
ait,avoir,17
plus,plus,60
d',de,81
oranges,orange,22
/!,/!,P
“,“,p
que,que,52
fait,faire,17
elle,il,51
",",",",p
ta,ton,73
mère,mère,22
/?,/?,P
-,-,p
elle,il,51
est,être,17
charcutière,charcutière,22
à,à,81
Modène,Modène,20
/.,/.,P
“,“,p
et,et,82
il,il,51
n',ne,60
a,avoir,17
pas,pas,60
l',le,71
air,air,21
de,de,81
rougir,rougir,14
/!,/!,P
charcutière,charcutière,22
/!,/!,P
tout,tout,52
s',se,51
explique,expliquer,17
/.,/.,P
c',ce,52
est,être,17
une,un,71
femme,femme,22
du,de,81
du,le,71
commun,commun,21
/.,/.,P
ma,mon,73
mère,mère,22
n',ne,60
aurait,avoir,16
jamais,jamais,60
été,être,12
charcutière,charcutière,22
/.,/.,P
jamais,jamais,60
/!,/!,P
ah,ah,93
!,!,p
elle,il,51
est,être,17
fière,fier,30
",",",",p
ma,mon,73
mère,mère,22
",",",",p
il,il,51
faut,falloir,17
lui,lui,51
donner,donner,14
cela,cela,52
/.,/.,P
si,si,83
ce,ce,52
n',ne,60
avait,avoir,18
pas,pas,60
été,être,12
pour,pour,81
elle,il,51
",",",",p
c',ce,52
eût,avoir,19
été,être,12
pour,pour,81
son,son,73
fils,fils,21
qu',que,83
elle,il,51
n',ne,60
eût,avoir,19
pas,pas,60
voulu,vouloir,12
vendre,vendre,14
du,de,81
du,le,71
jambon,jambon,21
/.,/.,P
elle,il,51
préférait,préférer,18
crever,crever,14
la,le,71
misère,misère,22
",",",",p
conseiller,conseiller,14
à,à,81
mon,mon,73
père,père,21
d',de,81
être,être,14
lâche,lâche,30
!,!,p
/…,/…,P
elle,il,51
préférait,préférer,18
vivre,vivre,14
d',de,81
une,un,71
vie,vie,22
sourde,sourd,30
",",",",p
bête,bête,30
et,et,82
vile,vil,30
;,;,p
mais,mais,82
elle,il,51
était,être,18
la,le,71
femme,femme,22
d',de,81
un,un,71
fonctionnaire,fonctionnaire,21
",",",",p
une,un,71
dame,dame,22
",",",",p
et,et,82
son,son,73
enfant,enfant,21
dirait,dire,16
un,un,71
jour,jour,21
:,:,p
“,“,p
mon,mon,73
père,père,21
était,être,18
dans,dans,81
l',le,71
université,université,22
/.,/.,P
“,“,p
ah,ah,93
!,!,p
cela,cela,52
me,je,51
fera,faire,15
une,un,71
belle,beau,30
jambe,jambe,22
",",",",p
et,et,82
on,on,51
a,avoir,17
l',le,71
air,air,21
de,de,81
les,le,52
estimer,estimer,14
drôlement,drôlement,60
ces,ce,74
messieurs,monsieur,21
de,de,81
l',le,71
université,université,22
/!,/!,P
si,si,83
elle,il,51
entendait,entendre,18
ce,ce,52
que,que,52
j',je,51
entends,entendre,17
",",",",p
moi,moi,51
",",",",p
non,non,60
pas,pas,60
seulement,seulement,60
ce,ce,52
que,que,52
les,le,71
élèves,élève,21
marmottent,marmotter,17
-,-,p
ce,ce,52
n',ne,60
est,être,17
rien,rien,52
-,-,p
mais,mais,82
ce,ce,52
que,que,52
les,le,71
parents,parent,21
disent,dire,17
",",",",p
elle,il,51
verrait,voir,16
ce,ce,52
qu',que,52
on,on,51
pense,penser,17
des,de,81
des,le,71
professeurs,professeur,21
!,!,p
si,si,83
elle,il,51
savait,savoir,18
comme,comme,83
ils,ils,51
sont,être,17
méprisés,mépriser,12
par,par,81
les,le,71
chefs,chef,21
même,même,30
:,:,p
le,le,71
proviseur,proviseur,21
",",",",p
l',le,71
inspecteur,inspecteur,21
",",",",p
le,le,71
censeur,censeur,21
",",",",p
qui,qui,52
",",",",p
quand,quand,83
une,un,71
mère,mère,22
riche,riche,30
se,se,51
plaint,plaindre,17
",",",",p
répondent,répondre,17
:,:,p
“,“,p
n',ne,60
ayez,avoir,17
peur,peur,22
:,:,p
je,je,51
lui,lui,51
laverai,laver,15
la,le,71
tête,tête,22
/!,/!,P
“,“,p
du,de,81
du,le,71
petit,petit,30
cabinet,cabinet,21
où,où,60
l',l',94
on,on,51
m',je,51
enferme,enfermer,17
d',de,81
habitude,habitude,22
avant,avant,81
de,de,81
me,je,51
mener,mener,14
au,à,81
au,le,71
cachot,cachot,21
",",",",p
je,je,51
puis,pouvoir,17
saisir,saisir,14
ce,ce,52
qu',que,52
on,on,51
dit,dire,17
dans,dans,81
le,le,71
salon,salon,21
du,de,81
du,le,71
proviseur,proviseur,21
",",",",p
et,et,82
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
manqué,manquer,12
d',de,81
appliquer,appliquer,14
mes,mon,73
oreilles,oreille,22
contre,contre,81
le,le,71
mur,mur,21
",",",",p
chaque,chaque,75
fois,fois,22
que,que,83
j',je,51
ai,avoir,17
pu,pouvoir,12
/.,/.,P
un,un,71
jour,jour,21
",",",",p
un,un,52
des,de,81
des,le,71
maîtres,maître,21
est,être,17
venu,venir,12
se,se,51
plaindre,plaindre,14
qu',que,83
un,un,71
domestique,domestique,21
l',le,52
avait,avoir,18
insulté,insulter,12
/.,/.,P
le,le,71
proviseur,proviseur,21
n',ne,60
a,avoir,17
fait,faire,12
ni,ni,82
une,un,72
ni,ni,82
deux,deux,72
:,:,p
il,il,51
appelle,appeler,17
le,le,71
pion,pion,21
Souillard,Souillard,20
",",",",p
qui,qui,52
lui,lui,51
sert,servir,17
de,de,81
secrétaire,secrétaire,21
:,:,p
“,“,p
monsieur,monsieur,21
Souillard,Souillard,20
",",",",p
il,il,51
y,y,52
a,avoir,17
monsieur,monsieur,21
Pichon,Pichon,20
qui,qui,52
se,se,51
plaint,plaindre,17
de,de,81
ce,ce,52
que,que,52
Jean,Jean,20
lui,lui,51
ait,avoir,17
parlé,parler,12
insolemment,insolemment,60
devant,devant,81
les,le,71
élèves,élève,21
;,;,p
-,-,p
il,il,51
faut,falloir,17
que,que,83
l',le,71
un,un,52
des,de,81
des,le,71
deux,deux,72
file,filer,17
/.,/.,P
je,je,51
tiens,tenir,17
à,à,81
Jean,Jean,20
;,;,p
il,il,51
nettoie,nettoyer,17
bien,bien,60
les,le,71
lieux,lieu,21
/.,/.,P
monsieur,monsieur,21
Pichon,Pichon,20
est,être,17
un,un,71
imbécile,imbécile,21
qui,qui,52
n',ne,60
a,avoir,17
pas,pas,60
de,de,81
protections,protection,22
",",",",p
qui,qui,52
achète,acheter,17
cent,cent,72
francs,franc,21
de,de,81
bouquins,bouquin,21
pour,pour,81
faire,faire,14
son,son,73
livre,livre,21
d',de,81
étymologie,étymologie,22
et,et,82
qui,qui,52
porte,porter,17
des,de,81
des,le,71
habits,habit,21
qui,qui,52
nous,nous,51
déshonorent,déshonorer,17
/.,/.,P
“,“,p
écrivez,écrire,17
en,en,52
marge,marge,22
à,à,81
son,son,73
dossier,dossier,21
:,:,p
“,“,p
Pichon,Pichon,20
/.,/.,P
se,se,51
commet,commettre,17
avec,avec,81
les,le,71
domestiques,domestique,21
-,-,p
a,avoir,17
des,de,81
des,le,71
habitudes,habitude,22
de,de,81
saleté,saleté,22
-,-,p
sait,savoir,17
ses,son,73
classiques,classique,21
/.,/.,P
rendrait,rendre,16
de,de,81
grands,grand,30
services,service,21
dans,dans,81
une,un,71
autre,autre,75
localité,localité,22
/.,/.,P
“,“,p
ah,ah,93
!,!,p
vivent,vivre,17
les,le,71
charcutiers,charcutier,21
",",",",p
nom,nom,21
d',de,81
une,un,71
pipe,pipe,22
/!,/!,P
et,et,82
les,le,71
cordonniers,cordonnier,21
aussi,aussi,60
!,!,p
vivent,vivre,17
les,le,71
épiciers,épicier,21
et,et,82
les,le,71
bouviers,bouvier,21
/!,/!,P
vivent,vivre,17
les,le,71
nègres,nègre,21
!,!,p
/…,/…,P
moi,moi,51
",",",",p
plutôt,plutôt,60
que,que,83
d',de,81
être,être,14
professeur,professeur,21
",",",",p
je,je,51
ferai,faire,15
tout,tout,52
",",",",p
tout,tout,52
",",",",p
tout,tout,52
!,!,p
/…,/…,P
il,il,51
n',ne,60
y,y,52
a,avoir,17
donc,donc,82
pas,pas,60
à,à,81
compter,compter,14
sur,sur,81
Malatestat,Malatestat,20
qui,qui,52
est,être,17
à,à,81
la,le,71
charcuterie,charcuterie,22
de,de,81
Modène,Modène,20
et,et,82
il,il,51
a,avoir,17
même,même,60
laissé,laisser,12
intacte,intact,30
dans,dans,81
son,son,73
pupitre,pupitre,21
une,un,71
boîte,boîte,22
de,de,81
fruits,fruit,21
confits,confit,31
qu',que,52
on,on,51
se,se,51
partage,partager,17
en,en,81
retenue,retenue,22
/.,/.,P
je,je,51
cherche,chercher,17
de,de,81
tous,tout,75
côtés,côté,21
d',de,81
autres,autre,75
complices,complice,21
;,;,p
je,je,51
jette,jeter,17
sur,sur,81
la,le,71
foule,foule,22
des,de,81
des,le,71
camarades,camarade,21
le,le,71
regard,regard,21
creux,creux,30
du,de,81
du,le,71
capitaine,capitaine,21
/.,/.,P
je,je,51
fais,faire,17
des,de,81
des,le,71
ouvertures,ouverture,22
à,à,81
plusieurs,plusieurs,75
:,:,p
ils,ils,51
hésitent,hésiter,17
/.,/.,P
les,le,71
uns,un,52
disent,dire,17
qu',que,83
ils,ils,51
ne,ne,60
s',se,51
ennuient,ennuyer,17
pas,pas,60
à,à,81
la,le,71
maison,maison,22
",",",",p
qu',que,83
ils,ils,51
s',se,51
y,y,52
amusent,amuser,17
beaucoup,beaucoup,60
",",",",p
au,à,81
au,le,71
contraire,contraire,21
",",",",p
que,que,83
leur,leur,73
père,père,21
rigole,rigoler,17
avec,avec,81
eux,ils,51
",",",",p
que,que,83
leur,leur,73
mère,mère,22
a,avoir,17
les,le,71
mêmes,même,75
défauts,défaut,21
que,que,83
celle,celui,52
de,de,81
Malatestat,Malatestat,20
/.,/.,P
“,“,p
on,on,51
ne,ne,60
te,tu,51
bat,battre,17
donc,donc,82
pas,pas,60
/?,/?,P
-,-,p
si,si,60
",",",",p
quelquefois,quelquefois,60
",",",",p
mais,mais,82
je,je,51
suis,être,17
content,content,30
ces,ce,74
jours,jour,21
là,là,60
;,;,p
