11612
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 159e extrait>,<>,<>
n',ne,60
a,avoir,17
plus,plus,60
de,de,81
forces,force,22
;,;,p
elle,il,51
est,être,17
sourde,sourd,30
",",",",p
elle,il,51
est,être,17
infirme,infirme,30
;,;,p
s',si,83
il,il,51
vous,vous,51
arrivait,arriver,18
malheur,malheur,21
la,le,71
nuit,nuit,22
/!,/!,P
tenez,tenir,17
",",",",p
je,je,51
frémis,frémir,17
",",",",p
rien,rien,52
que,que,83
d',de,81
y,y,52
penser,penser,14
/!,/!,P
et,et,82
elle,il,51
frémissait,frémir,18
réellement,réellement,60
;,;,p
elle,il,51
fermait,fermer,18
les,le,71
yeux,oeil,21
",",",",p
serrait,serrer,18
les,le,71
poings,poing,21
",",",",p
trépignait,trépigner,18
/.,/.,P
mon,mon,73
abattement,abattement,21
était,être,18
extrême,extrême,30
/.,/.,P
avec,avec,81
quelle,quel,75
formidable,formidable,30
ardeur,ardeur,22
elle,il,51
reprit,reprendre,19
:,:,p
-,-,p
votre,votre,73
santé,santé,22
!,!,p
votre,votre,73
chère,cher,30
santé,santé,22
/!,/!,P
la,le,71
santé,santé,22
d',de,81
un,un,71
membre,membre,21
de,de,81
l',le,71
institut,institut,21
/.,/.,P
je,je,51
donnerais,donner,16
avec,avec,81
joie,joie,22
tout,tout,75
mon,mon,73
sang,sang,21
pour,pour,81
conserver,conserver,14
les,le,71
jours,jour,21
d',de,81
un,un,71
savant,savant,21
",",",",p
d',de,81
un,un,71
littérateur,littérateur,21
",",",",p
d',de,81
un,un,71
homme,homme,21
de,de,81
mérite,mérite,21
/.,/.,P
et,et,82
une,un,71
femme,femme,22
qui,qui,52
n',ne,60
en,en,52
ferait,faire,16
pas,pas,60
autant,autant,60
",",",",p
je,je,51
la,le,52
mépriserais,mépriser,16
/.,/.,P
tenez,tenir,17
",",",",p
monsieur,monsieur,21
",",",",p
j',je,51
ai,avoir,17
connu,connaître,12
la,le,71
femme,femme,22
d',de,81
un,un,71
grand,grand,30
mathématicien,mathématicien,21
",",",",p
d',de,81
un,un,71
homme,homme,21
qui,qui,52
faisait,faire,18
des,de,81
des,le,71
cahiers,cahier,21
entiers,entier,30
de,de,81
calculs,calcul,21
dont,dont,52
il,il,51
remplissait,remplir,18
toutes,tout,75
les,le,71
armoires,armoire,22
de,de,81
sa,son,73
maison,maison,22
/.,/.,P
il,il,51
avait,avoir,18
une,un,71
maladie,maladie,22
de,de,81
coeur,coeur,21
et,et,82
il,il,51
dépérissait,dépérir,18
à,à,81
vue,vue,22
d',de,81
oeil,oeil,21
/.,/.,P
et,et,82
je,je,51
voyais,voir,18
sa,son,73
femme,femme,22
",",",",p
là,là,60
",",",",p
tranquille,tranquille,30
auprès,auprès,60
de,de,81
lui,lui,51
/.,/.,P
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
pu,pouvoir,12
y,y,52
tenir,tenir,14
",",",",p
je,je,51
lui,lui,51
ai,avoir,17
dit,dire,12
un,un,71
jour,jour,21
:,:,p
“,“,p
ma,mon,73
chère,cher,30
",",",",p
vous,vous,51
n',ne,60
avez,avoir,17
pas,pas,60
de,de,81
coeur,coeur,21
/.,/.,P
à,à,81
votre,votre,73
place,place,22
",",",",p
je,je,51
ferais,faire,16
…,…,p
je,je,51
ferais,faire,16
/…,/…,P
je,je,51
ne,ne,60
sais,savoir,17
pas,pas,60
ce,ce,52
que,que,52
je,je,51
ferais,faire,16
/!,/!,P
elle,il,51
s',se,51
arrêta,arrêter,19
épuisée,épuisé,31
/.,/.,P
ma,mon,73
situation,situation,22
était,être,18
terrible,terrible,30
/.,/.,P
dire,dire,14
nettement,nettement,60
à,à,81
mademoiselle,mademoiselle,22
préfère,préférer,17
ce,ce,74
ce,ce,52
que,que,52
je,je,51
pensais,penser,18
de,de,81
ses,son,73
conseils,conseil,21
",",",",p
il,il,51
ne,ne,60
fallait,falloir,18
pas,pas,60
y,y,52
songer,songer,14
/.,/.,P
car,car,82
me,je,51
brouiller,brouiller,14
avec,avec,81
elle,il,51
",",",",p
c',ce,52
était,être,18
perdre,perdre,14
Jeanne,Jeanne,20
/.,/.,P
je,je,51
pris,prendre,19
donc,donc,82
la,le,71
chose,chose,22
en,en,81
douceur,douceur,22
/.,/.,P
d',de,81
ailleurs,ailleurs,60
",",",",p
elle,il,51
était,être,18
chez,chez,81
moi,moi,51
:,:,p
cette,ce,74
considération,considération,22
m',je,51
aida,aider,19
à,à,81
garder,garder,14
quelque,quelque,75
courtoisie,courtoisie,22
/.,/.,P
-,-,p
je,je,51
suis,être,17
très,très,60
vieux,vieux,30
",",",",p
mademoiselle,mademoiselle,22
",",",",p
lui,lui,51
répondis,répondre,19
je,je,51
",",",",p
et,et,82
je,je,51
crains,craindre,17
bien,bien,60
que,que,83
vos,votre,73
avis,avis,21
ne,ne,60
viennent,venir,17
un,un,71
peu,peu,60
tard,tard,60
/.,/.,P
j',je,51
y,y,52
songerai,songer,15
toutefois,toutefois,60
/.,/.,P
en,en,81
attendant,attendre,13
",",",",p
remettez,remettre,17
vous,vous,51
/.,/.,P
il,il,51
serait,être,16
bon,bon,30
que,que,83
vous,vous,51
prissiez,prendre,18
un,un,71
verre,verre,21
d',de,81
eau,eau,22
sucrée,sucré,31
/.,/.,P
à,à,81
ma,mon,73
grande,grand,30
surprise,surprise,22
",",",",p
ces,ce,74
paroles,parole,22
la,le,52
calmèrent,calmer,19
soudainement,soudainement,60
",",",",p
et,et,82
je,je,51
la,le,52
vis,voir,19
s',se,51
asseoir,asseoir,14
avec,avec,81
tranquillité,tranquillité,22
dans,dans,81
son,son,73
coin,coin,21
",",",",p
près,près,81
de,de,81
son,son,73
casier,casier,21
",",",",p
sur,sur,81
sa,son,73
chaise,chaise,22
",",",",p
les,le,71
pieds,pied,21
sur,sur,81
son,son,73
tabouret,tabouret,21
/.,/.,P
le,le,71
dîner,dîner,21
était,être,18
complètement,complètement,60
manqué,manquer,12
/.,/.,P
mademoiselle,mademoiselle,22
préfère,préférer,17
",",",",p
perdue,perdu,31
dans,dans,81
un,un,71
rêve,rêve,21
",",",",p
n',ne,60
y,y,52
prit,prendre,19
point,point,60
garde,garde,22
/.,/.,P
je,je,51
suis,être,17
fort,fort,30
sensible,sensible,30
d',de,81
ordinaire,ordinaire,21
à,à,81
ces,ce,74
sortes,sorte,22
de,de,81
mésaventures,mésaventure,22
;,;,p
mais,mais,82
celle-ci,celui-ci,52
causa,causer,19
à,à,81
Jeanne,Jeanne,20
une,un,71
telle,tel,75
joie,joie,22
que,que,83
je,je,51
finis,finir,17
moi-même,moi-même,51
par,par,81
y,y,52
prendre,prendre,14
plaisir,plaisir,21
/.,/.,P
je,je,51
ne,ne,60
savais,savoir,18
pas,pas,60
encore,encore,60
",",",",p
à,à,81
mon,mon,73
âge,âge,21
",",",",p
qu',que,83
un,un,71
poulet,poulet,21
brûlé,brûlé,31
d',de,81
un,un,71
côté,côté,21
et,et,82
cru,cru,21
de,de,81
l',le,71
autre,autre,52
fût,être,19
une,un,71
chose,chose,22
comique,comique,30
;,;,p
les,le,71
éclats,éclat,21
de,de,81
rire,rire,21
de,de,81
Jeanne,Jeanne,20
me,je,51
l',le,52
apprirent,apprendre,19
/.,/.,P
ce,ce,74
poulet,poulet,21
nous,nous,51
fit,faire,19
dire,dire,14
mille,mille,72
choses,chose,22
très,très,60
spirituelles,spirituel,30
que,que,83
j',je,51
ai,avoir,17
oubliées,oublier,12
et,et,82
je,je,51
fus,être,19
enchanté,enchanter,12
qu',que,83
on,on,51
ne,ne,60
l',le,52
eût,avoir,19
pas,pas,60
raisonnablement,raisonnablement,60
rôti,rôtir,12
/.,/.,P
Jeanne,Jeanne,20
le,le,52
remit,remettre,19
à,à,81
la,le,71
broche,broche,22
",",",",p
le,le,52
grilla,griller,19
",",",",p
le,le,52
sauta,sauter,19
au,à,81
au,le,71
beurre,beurre,21
/.,/.,P
et,et,82
à,à,81
chaque,chaque,75
fois,fois,22
qu',que,83
il,il,51
revenait,revenir,18
sur,sur,81
la,le,71
table,table,22
",",",",p
il,il,51
était,être,18
moins,moins,60
comestible,comestible,30
et,et,82
plus,plus,60
hilare,hilare,30
que,que,83
devant,devant,81
/.,/.,P
c',ce,52
était,être,18
",",",",p
quand,quand,83
nous,nous,51
le,le,52
mangeâmes,manger,19
",",",",p
une,un,71
chose,chose,22
qui,qui,52
n',ne,60
a,avoir,17
de,de,81
nom,nom,21
dans,dans,81
aucune,aucun,75
cuisine,cuisine,22
/.,/.,P
le,le,71
nougat,nougat,21
fut,être,19
encore,encore,60
plus,plus,60
extraordinaire,extraordinaire,30
/.,/.,P
il,il,51
vint,venir,19
avec,avec,81
son,son,73
poëlon,poëlon,92
",",",",p
faute,faute,22
d',de,81
avoir,avoir,14
pu,pouvoir,12
en,en,52
sortir,sortir,14
/.,/.,P
j',je,51
invitai,inviter,19
Jeanne,Jeanne,20
à,à,81
le,le,52
servir,servir,14
elle-même,lui-même,51
",",",",p
pensant,penser,13
l',le,52
embarrasser,embarrasser,14
/.,/.,P
mais,mais,82
elle,il,51
cassa,casser,19
le,le,71
poêlon,poêlon,21
et,et,82
nous,nous,51
en,en,52
donna,donner,19
à,à,81
chacun,chacun,52
un,un,71
morceau,morceau,21
/.,/.,P
croire,croire,14
qu',que,83
à,à,81
mon,mon,73
âge,âge,21
on,on,51
mange,manger,17
des,de,81
des,le,71
choses,chose,22
pareilles,pareil,30
",",",",p
c',ce,52
est,être,17
une,un,71
idée,idée,22
qui,qui,52
ne,ne,60
peut,pouvoir,17
entrer,entrer,14
que,que,83
dans,dans,81
une,un,71
tête,tête,22
innocente,innocent,30
/.,/.,P
mademoiselle,mademoiselle,22
préfère,préférer,17
",",",",p
sortie,sortie,22
de,de,81
son,son,73
rêve,rêve,21
",",",",p
repoussa,repousser,19
avec,avec,81
indignation,indignation,22
ce,ce,74
tesson,tesson,21
au,à,81
au,le,71
caramel,caramel,21
",",",",p
et,et,82
me,je,51
confia,confier,19
à,à,81
ce,ce,74
propos,propos,21
qu',que,83
elle,il,51
excellait,exceller,18
à,à,81
préparer,préparer,14
les,le,71
plats,plat,21
sucrés,sucré,31
/.,/.,P
-,-,p
ah,ah,93
!,!,p
s',se,51
écria,écrier,19
Jeanne,Jeanne,20
avec,avec,81
un,un,71
air,air,21
de,de,81
surprise,surprise,22
qui,qui,52
n',ne,60
était,être,18
pas,pas,60
tout,tout,60
à,à,81
fait,fait,21
sans,sans,81
malice,malice,22
/.,/.,P
puis,puis,60
elle,il,51
mit,mettre,19
tous,tout,75
les,le,71
morceaux,morceau,21
du,de,81
du,le,71
poêlon,poêlon,21
dans,dans,81
du,de,81
du,le,71
papier,papier,21
",",",",p
à,à,81
l',le,71
intention,intention,22
de,de,81
ses,son,73
petites,petit,30
amies,amie,22
et,et,82
spécialement,spécialement,60
des,de,81
des,le,71
trois,trois,72
petites,petit,30
demoiselles,demoiselle,22
Mouton,Mouton,20
qui,qui,52
sont,être,17
naturellement,naturellement,60
enclines,enclin,30
à,à,81
la,le,71
gourmandise,gourmandise,22
/.,/.,P
au,à,81
au,le,71
fond,fond,21
",",",",p
j',je,51
étais,être,18
très,très,60
inquiet,inquiet,30
/.,/.,P
il,il,51
me,je,51
paraissait,paraître,18
à,à,81
peu,peu,60
près,près,81
impossible,impossible,30
de,de,81
me,je,51
maintenir,maintenir,14
longtemps,longtemps,60
en,en,81
bons,bon,30
termes,terme,21
avec,avec,81
mademoiselle,mademoiselle,22
préfère,préférer,17
dont,dont,52
les,le,71
fureurs,fureur,22
matrimoniales,matrimonial,30
avaient,avoir,18
éclaté,éclater,12
/.,/.,P
et,et,82
cette,ce,74
demoiselle,demoiselle,22
partie,parti,31
",",",",p
adieu,adieu,21
Jeanne,Jeanne,20
/!,/!,P
je,je,51
profitai,profiter,19
de,de,81
ce,ce,52
que,que,52
la,le,71
bonne,bon,30
âme,âme,22
était,être,18
allée,aller,12
mettre,mettre,14
son,son,73
manteau,manteau,21
pour,pour,81
demander,demander,14
à,à,81
Jeanne,Jeanne,20
très,très,60
précisément,précisément,60
quel,quel,75
âge,âge,21
elle,il,51
avait,avoir,18
/.,/.,P
elle,il,51
avait,avoir,18
dix,dix,72
huit,huit,72
ans,an,21
et,et,82
un,un,71
mois,mois,21
/.,/.,P
je,je,51
comptai,compter,19
sur,sur,81
mes,mon,73
doigts,doigt,21
et,et,82
trouvai,trouver,19
qu',que,83
elle,il,51
ne,ne,60
serait,être,16
pas,pas,60
majeure,majeur,30
avant,avant,81
deux,deux,72
ans,an,21
et,et,82
onze,onze,72
mois,mois,21
/.,/.,P
comment,comment,60
passer,passer,14
tout,tout,75
ce,ce,74
temps,temps,21
là,là,60
/?,/?,P
en,en,81
me,je,51
quittant,quitter,13
",",",",p
mademoiselle,mademoiselle,22
préfère,préférer,17
me,je,51
serra,serrer,19
la,le,71
main,main,22
avec,avec,81
tant,tant,60
d',de,81
expression,expression,22
que,que,83
j',je,51
en,en,52
tremblai,trembler,19
de,de,81
tous,tout,75
mes,mon,73
membres,membre,21
/.,/.,P
-,-,p
au revoir,au revoir,21
",",",",p
dis,dire,19
je,je,51
gravement,gravement,60
à,à,81
la,le,71
jeune,jeune,30
fille,fille,22
/.,/.,P
mais,mais,82
écoutez,écouter,17
moi,moi,51
:,:,p
votre,votre,73
ami,ami,21
est,être,17
vieux,vieux,30
et,et,82
peut,pouvoir,17
vous,vous,51
manquer,manquer,14
/.,/.,P
permettez,permettre,17
moi,moi,51
de,de,81
ne,ne,60
jamais,jamais,60
vous,vous,51
manquer,manquer,14
à,à,81
vous-même,vous-même,51
",",",",p
et,et,82
je,je,51
serai,être,16
tranquille,tranquille,30
/.,/.,P
dieu,dieu,21
vous,vous,51
garde,garde,22
",",",",p
mon,mon,73
enfant,enfant,21
/!,/!,P
ayant,avoir,13
fermé,fermer,12
la,le,71
porte,porte,22
sur,sur,81
elle,il,51
",",",",p
j',je,51
ouvris,ouvrir,19
la,le,71
fenêtre,fenêtre,22
pour,pour,81
la,le,52
voir,voir,14
s',se,51
en,en,52
aller,aller,14
/.,/.,P
mais,mais,82
la,le,71
nuit,nuit,22
était,être,18
sombre,sombre,30
et,et,82
je,je,51
n',ne,60
aperçus,apercevoir,19
que,que,83
des,de,81
des,le,71
ombres,ombre,22
confuses,confus,30
qui,qui,52
glissaient,glisser,18
sur,sur,81
le,le,71
quai,quai,21
noir,noir,30
/.,/.,P
un,un,71
bourdonnement,bourdonnement,21
immense,immense,30
et,et,82
sourd,sourd,30
montait,monter,18
jusqu',jusque,81
à,à,81
moi,moi,51
",",",",p
et,et,82
j',je,51
eus,avoir,19
le,le,71
coeur,coeur,21
serré,serré,31
/.,/.,P
pauvre,pauvre,30
enfant,enfant,21
/!,/!,P
<Nombre 15 décembre>,<>,<>
quinze,quinze,72
décembre,décembre,21
<Fin nombre>,<>,<>
/.,/.,P
le,le,71
roi,roi,21
de,de,81
Thulé,Thulé,20
gardait,garder,18
une,un,71
coupe,coupe,22
d',de,81
or,or,21
que,que,83
son,son,73
amante,amante,22
lui,lui,51
avait,avoir,18
laissée,laisser,12
en,en,81
souvenir,souvenir,21
/.,/.,P
près,près,81
de,de,81
mourir,mourir,14
et,et,82
sentant,sentir,13
qu',que,83
il,il,51
avait,avoir,18
bu,boire,12
pour,pour,81
la,le,71
dernière,dernier,30
fois,fois,22
",",",",p
il,il,51
jeta,jeter,19
la,le,71
coupe,coupe,22
à,à,81
la,le,71
mer,mer,22
/.,/.,P
je,je,51
garde,garder,17
ce,ce,74
cahier,cahier,21
de,de,81
souvenirs,souvenir,21
comme,comme,83
le,le,71
vieux,vieux,30
prince,prince,21
des,de,81
des,le,71
mers,mer,22
brumeuses,brumeux,30
gardait,garder,18
sa,son,73
coupe,coupe,22
ciselée,ciselé,31
et,et,82
",",",",p
de,de,81
même,même,60
qu',que,83
il,il,51
abîma,abîmer,19
son,son,73
joyau,joyau,21
d',de,81
amour,amour,21
",",",",p
je,je,51
brûlerai,brûler,15
ce,ce,74
livre,livre,21
de,de,81
mémoire,mémoire,22
/.,/.,P
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
certes,certes,60
par,par,81
une,un,71
avarice,avarice,22
hautaine,hautain,30
et,et,82
par,par,81
un,un,71
orgueil,orgueil,21
égoïste,égoïste,30
que,que,52
je,je,51
détruirai,détruire,15
ce,ce,74
monument,monument,21
d',de,81
une,un,71
humble,humble,30
vie,vie,22
;,;,p
mais,mais,82
je,je,51
craindrais,craindre,16
que,que,83
les,le,71
choses,chose,22
qui,qui,52
me,je,51
sont,être,17
chères,cher,30
et,et,82
sacrées,sacrer,12
n',ne,60
y,y,52
parussent,paraître,18
",",",",p
par,par,81
défaut,défaut,21
d',de,81
art,art,21
",",",",p
vulgaires,vulgaire,30
et,et,82
ridicules,ridicule,30
/.,/.,P
je,je,51
ne,ne,60
dis,dire,17
pas,pas,60
cela,cela,52
en,en,81
vue,vue,22
de,de,81
ce,ce,52
qui,qui,52
va,aller,17
suivre,suivre,14
/.,/.,P
ridicule,ridicule,21
je,je,51
l',le,52
étais,être,18
certainement,certainement,60
quand,quand,83
",",",",p
prié,prier,12
à,à,81
dîner,dîner,14
chez,chez,81
mademoiselle,mademoiselle,22
préfère,préférer,17
",",",",p
je,je,51
m',je,51
assis,asseoir,19
dans,dans,81
une,un,71
bergère,bergère,22
(,(,p
c',ce,52
était,être,18
bien,bien,60
une,un,71
bergère,bergère,22
),),p
à,à,81
la,le,71
droite,droite,22
de,de,81
cette,ce,74
inquiétante,inquiétant,30
personne,personne,22
/.,/.,P
la,le,71
table,table,22
était,être,18
dressée,dresser,12
dans,dans,81
un,un,71
petit,petit,30
salon,salon,21
",",",",p
et,et,82
je,je,51
reconnus,reconnaître,19
",",",",p
au,à,81
au,le,71
mauvais,mauvais,30
état,état,21
du,de,81
du,le,71
couvert,couvert,21
",",",",p
que,que,83
la,le,71
maîtresse,maîtresse,22
de,de,81
pension,pension,22
était,être,18
un,un,52
de,de,81
ces,ce,74
esprits,esprit,21
éthérés,éthéré,30
qui,qui,52
planent,planer,17
au-dessus,au-dessus,60
des,de,81
des,le,71
réalités,réalité,22
terrestres,terrestre,30
/.,/.,P
assiettes,assiette,22
ébréchées,ébréché,31
",",",",p
verres,verre,21
dépareillés,dépareillé,31
",",",",p
couteau,couteau,21
branlant,branlant,30
dans,dans,81
le,le,71
manche,manche,21
",",",",p
fourchettes,fourchette,22
à,à,81
dents,dent,22
jaunes,jaune,30
",",",",p
rien,rien,52
ne,ne,60
manquait,manquer,18
de,de,81
ce,ce,52
qui,qui,52
coupe,couper,17
net,net,60
l',le,71
appétit,appétit,21
d',de,81
un,un,71
honnête,honnête,30
homme,homme,21
/.,/.,P
on,on,51
me,je,51
confia,confier,19
que,que,83
le,le,71
dîner,dîner,21
était,être,18
fait,faire,12
pour,pour,81
moi,moi,51
",",",",p
pour,pour,81
moi,moi,51
seul,seul,30
",",",",p
bien,bien,60
que,que,83
maître,maître,21
Mouche,Mouche,20
en,en,52
fût,être,19
/.,/.,P
il,il,51
faut,falloir,17
que,que,83
mademoiselle,mademoiselle,22
préfère,préférer,17
se,se,51
soit,être,17
imaginée,imaginer,12
que,que,83
j',je,51
ai,avoir,17
pour,pour,81
le,le,71
beurre,beurre,21
des,de,81
des,le,71
goûts,goût,21
de,de,81
Sarmate,Sarmate,20
",",",",p
car,car,82
celui,celui,52
qu',que,52
elle,il,51
m',je,51
offrit,offrir,19
",",",",p
préparé,préparer,12
en,en,81
fines,fin,30
coquilles,coquille,22
",",",",p
était,être,18
rance,rance,30
à,à,81
l',le,71
excès,excès,21
/.,/.,P
le,le,71
rôti,rôti,21
acheva,achever,19
de,de,81
m',je,51
empoisonner,empoisonner,14
/.,/.,P
mais,mais,82
j',je,51
eus,avoir,19
le,le,71
plaisir,plaisir,21
d',de,81
entendre,entendre,14
maître,maître,21
Mouche,Mouche,20
et,et,82
mademoiselle,mademoiselle,22
préfère,préférer,17
parler,parler,14
de,de,81
la,le,71
vertu,vertu,22
/.,/.,P
je,je,51
dis,dire,17
le,le,71
plaisir,plaisir,21
",",",",p
je,je,51
devrais,devoir,16
dire,dire,14
la,le,71
honte,honte,22
",",",",p
car,car,82
les,le,71
sentiments,sentiment,21
qu',que,52
ils,ils,51
exprimaient,exprimer,18
sont,être,17
fort,fort,60
au-dessus,au-dessus,60
de,de,81
ma,mon,73
grossière,grossier,30
nature,nature,22
/.,/.,P
ce,ce,52
qu',que,52
ils,ils,51
disaient,dire,18
me,je,51
prouva,prouver,19
clair,clair,60
comme,comme,83
le,le,71
jour,jour,21
que,que,83
le,le,71
dévouement,dévouement,21
était,être,18
leur,leur,73
pain,pain,21
quotidien,quotidien,30
et,et,82
que,que,83
le,le,71
sacrifice,sacrifice,21
leur,leur,52
était,être,18
aussi,aussi,60
nécessaire,nécessaire,30
que,que,83
l',le,71
air,air,21
et,et,82
l',le,71
eau,eau,22
/.,/.,P
voyant,voir,13
que,que,83
je,je,51
ne,ne,60
mangeais,manger,18
pas,pas,60
",",",",p
mademoiselle,mademoiselle,22
préfère,préférer,17
fit,faire,19
mille,mille,72
efforts,effort,21
pour,pour,81
vaincre,vaincre,14
ce,ce,52
qu',que,52
elle,il,51
était,être,18
assez,assez,60
bonne,bon,30
pour,pour,81
nommer,nommer,14
ma,mon,73
discrétion,discrétion,22
/.,/.,P
Jeanne,Jeanne,20
n',ne,60
était,être,18
pas,pas,60
de,de,81
la,le,71
fête,fête,22
parce que,parce que,83
",",",",p
me,je,51
dit,dire,17
on,on,51
",",",",p
sa,son,73
présence,présence,22
",",",",p
contraire,contraire,21
au,à,81
au,le,71
règlement,règlement,21
",",",",p
aurait,avoir,16
blessé,blesser,12
l',le,71
égalité,égalité,22
si,si,83
nécessaire,nécessaire,30
à,à,81
maintenir,maintenir,14
entre,entre,81
tant,tant,60
de,de,81
jeunes,jeune,30
élèves,élève,21
/.,/.,P
je,je,51
la,le,52
félicitai,féliciter,19
intérieurement,intérieurement,60
d',de,81
avoir,avoir,14
échappé,échapper,12
au,à,81
au,le,71
beurre,beurre,21
mérovingien,mérovingien,30
",",",",p
aux,à,81
aux,le,71
radis,radis,21
amples,ample,30
et,et,82
creux,creux,30
comme,comme,83
des,de,81
des,le,71
urnes,urne,22
",",",",p
au,à,81
au,le,71
rôti,rôti,21
coriace,coriace,30
et,et,82
autres,autre,75
curiosités,curiosité,22
de,de,81
bouche,bouche,22
auxquelles,à,81
auxquelles,lequel,52
je,je,51
m',je,51
étais,être,18
exposé,exposer,12
pour,pour,81
l',le,71
amour,amour,21
d',de,81
elle,il,51
/.,/.,P
la,le,71
servante,servante,22
désolée,désolé,31
servit,servir,19
quelque,quelque,75
chose,chose,22
de,de,81
liquide,liquide,30
qu',que,52
on,on,51
nomma,nommer,19
je,je,51
ne,ne,60
sais,savoir,17
pourquoi,pourquoi,60
une,un,71
crème,crème,22
",",",",p
et,et,82
disparut,disparaître,19
comme,comme,83
une,un,71
ombre,ombre,22
/.,/.,P
alors,alors,60
",",",",p
mademoiselle,mademoiselle,22
préfère,préférer,17
raconta,raconter,19
à,à,81
maître,maître,21
Mouche,Mouche,20
avec,avec,81
de,de,81
grands,grand,30
transports,transport,21
tout,tout,52
ce,ce,52
qu',que,52
