11386
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 171e extrait>,<>,<>
remercîments,remerciement,21
de,de,81
son,son,73
mari,mari,21
/.,/.,P
le,le,71
léger,léger,30
trouble,trouble,21
d',de,81
esprit,esprit,21
qui,qui,52
suivit,suivre,19
ces,ce,74
heureux,heureux,30
débuts,début,21
de,de,81
ma,mon,73
vie,vie,22
littéraire,littéraire,30
se,se,51
dissipa,dissiper,19
très,très,60
vite,vite,60
/.,/.,P
à,à,81
l',le,71
effervescence,effervescence,22
excitée,excité,31
par,par,81
une,un,71
production,production,22
prompte,prompt,30
",",",",p
entraînante,entraînant,30
",",",",p
presque,presque,60
irréfléchie,irréfléchi,30
",",",",p
succéda,succéder,19
un,un,71
grand,grand,30
calme,calme,21
",",",",p
je,je,51
veux,vouloir,17
dire,dire,14
un,un,71
moment,moment,21
de,de,81
sang-froid,sang-froid,21
et,et,82
d',de,81
examen,examen,21
singulièrement,singulièrement,60
lucide,lucide,30
/.,/.,P
il,il,51
y,y,52
avait,avoir,18
en,en,81
moi,moi,51
un,un,71
ancien,ancien,21
moi-même,moi-même,51
dont,dont,52
je,je,51
ne,ne,60
vous,vous,51
parle,parler,17
plus,plus,60
depuis,depuis,81
longtemps,longtemps,60
",",",",p
qui,qui,52
se,se,51
taisait,taire,18
",",",",p
mais,mais,82
qui,qui,52
survivait,survivre,18
/.,/.,P
il,il,51
profita,profiter,19
de,de,81
ce,ce,74
moment,moment,21
de,de,81
répit,répit,21
pour,pour,81
reparaître,reparaître,14
et,et,82
me,je,51
tenir,tenir,14
un,un,71
langage,langage,21
sévère,sévère,30
/.,/.,P
je,je,51
m',je,51
en,en,52
étais,être,18
complètement,complètement,60
affranchi,affranchir,12
dans,dans,81
mes,mon,73
entraînements,entraînement,21
de,de,81
coeur,coeur,21
/.,/.,P
il,il,51
reprit,reprendre,19
le,le,71
dessus,dessus,21
dès,dès,81
qu',que,83
il,il,51
s',se,51
agit,agir,17
de,de,81
choses,chose,22
plus,plus,60
discutables,discutable,30
",",",",p
et,et,82
se,se,51
mit,mettre,19
à,à,81
délibérer,délibérer,14
froidement,froidement,60
les,le,71
intérêts,intérêt,21
plus,plus,60
positifs,positif,30
de,de,81
mon,mon,73
esprit,esprit,21
/.,/.,P
en,en,81
d',de,81
autres,autre,75
termes,terme,21
",",",",p
j',je,51
examinai,examiner,19
posément,posément,60
ce,ce,52
qu',que,52
il,il,51
y,y,52
avait,avoir,18
de,de,81
légitime,légitime,30
au,à,81
au,le,71
fond,fond,21
d',de,81
un,un,71
pareil,pareil,30
succès,succès,21
",",",",p
ce,ce,52
qu',que,52
il,il,51
fallait,falloir,18
en,en,52
conclure,conclure,14
",",",",p
s',si,83
il,il,51
y,y,52
avait,avoir,18
là,là,60
de,de,81
quoi,quoi,52
m',je,51
encourager,encourager,14
/.,/.,P
je,je,51
fis,faire,19
le,le,71
bilan,bilan,21
très,très,60
clair,clair,30
de,de,81
mon,mon,73
savoir,savoir,21
",",",",p
c'est-à-dire,c'est-à-dire,91
des,de,81
des,le,71
ressources,ressource,22
acquises,acquis,31
",",",",p
et,et,82
de,de,81
mes,mon,73
dons,don,21
",",",",p
c'est-à-dire,c'est-à-dire,91
de,de,81
mes,mon,73
forces,force,22
vives,vif,30
;,;,p
je,je,51
comparai,comparer,19
ce,ce,52
qui,qui,52
était,être,18
factice,factice,30
et,et,82
ce,ce,52
qui,qui,52
était,être,18
natif,natif,30
",",",",p
je,je,51
pesai,peser,19
ce,ce,52
qui,qui,52
appartenait,appartenir,18
à,à,81
tout,tout,75
le,le,71
monde,monde,21
et,et,82
le,le,71
peu,peu,60
que,que,52
j',je,51
avais,avoir,18
en,en,81
propre,propre,21
/.,/.,P
le,le,71
résultat,résultat,21
de,de,81
cette,ce,74
critique,critique,22
impartiale,impartial,30
",",",",p
faite,fait,31
aussi,aussi,60
méthodiquement,méthodiquement,60
qu',que,83
une,un,71
liquidation,liquidation,22
d',de,81
affaires,affaire,22
",",",",p
fut,être,19
que,que,83
j',je,51
étais,être,18
un,un,71
homme,homme,21
distingué,distingué,31
et,et,82
médiocre,médiocre,30
/.,/.,P
j',je,51
avais,avoir,18
eu,avoir,12
d',de,81
autres,autre,75
déceptions,déception,22
plus,plus,60
cruelles,cruel,30
;,;,p
celle-ci,celui-ci,52
ne,ne,60
me,je,51
causa,causer,19
pas,pas,60
la,le,71
plus,plus,60
petite,petit,30
amertume,amertume,22
/.,/.,P
d',de,81
ailleurs,ailleurs,60
c',ce,52
était,être,18
à,à,81
peine,peine,22
une,un,71
déception,déception,22
/.,/.,P
beaucoup,beaucoup,60
de,de,81
gens,gens,21
auraient,avoir,16
jugé,juger,12
cette,ce,74
situation,situation,22
plus,plus,60
que,que,83
satisfaisante,satisfaisant,30
/.,/.,P
je,je,51
la,le,52
considérai,considérer,19
tout,tout,60
différemment,différemment,60
/.,/.,P
ce,ce,74
petit,petit,30
monstre,monstre,21
moderne,moderne,30
qu',que,52
Olivier,Olivier,20
nommait,nommer,18
le,le,71
vulgaire,vulgaire,21
",",",",p
qui,qui,52
lui,lui,51
faisait,faire,18
une,un,71
si,si,60
grande,grand,30
horreur,horreur,22
",",",",p
et,et,82
qui,qui,52
le,le,52
conduisit,conduire,19
vous,vous,51
savez,savoir,17
où,où,60
",",",",p
je,je,51
le,le,52
connaissais,connaître,18
",",",",p
tout,tout,60
comme,comme,83
lui,lui,51
",",",",p
sous,sous,81
un,un,71
autre,autre,75
nom,nom,21
/.,/.,P
il,il,51
habitait,habiter,18
aussi,aussi,60
bien,bien,60
la,le,71
région,région,22
des,de,81
des,le,71
idées,idée,22
que,que,52
le,le,71
monde,monde,21
inférieur,inférieur,30
des,de,81
des,le,71
faits,fait,21
/.,/.,P
il,il,51
avait,avoir,18
été,être,12
le,le,71
génie,génie,21
malfaisant,malfaisant,30
de,de,81
tous,tout,75
les,le,71
temps,temps,21
",",",",p
il,il,51
était,être,18
la,le,71
plaie,plaie,22
du,de,81
du,le,71
nôtre,nôtre,52
/.,/.,P
il,il,51
y,y,52
avait,avoir,18
autour,autour,60
de,de,81
moi,moi,51
des,de,81
des,le,71
perversions,perversion,22
d',de,81
idées,idée,22
dont,dont,52
je,je,51
ne,ne,60
fus,être,19
pas,pas,60
dupe,dupe,30
/.,/.,P
je,je,51
ne,ne,60
regimbai,regimber,19
point,point,60
contre,contre,81
des,de,81
des,le,71
adulations,adulation,22
qui,qui,52
ne,ne,60
pouvaient,pouvoir,18
plus,plus,60
en,en,81
aucun,aucun,75
cas,cas,21
me,je,51
faire,faire,14
changer,changer,14
d',de,81
avis,avis,21
;,;,p
je,je,51
les,le,52
accueillis,accueillir,19
comme,comme,83
la,le,71
naïve,naïf,30
expression,expression,22
du,de,81
du,le,71
médiocre,médiocre,21
avait,avoir,18
rendu,rendre,12
le,le,71
goût,goût,21
indulgent,indulgent,30
et,et,82
émoussé,émoussé,31
le,le,71
sens,sens,21
acéré,acéré,30
des,de,81
des,le,71
choses,chose,22
supérieures,supérieur,30
/.,/.,P
je,je,51
trouvais,trouver,18
l',le,71
opinion,opinion,22
parfaitement,parfaitement,60
équitable,équitable,30
à,à,81
mon,mon,73
égard,égard,21
",",",",p
seulement,seulement,60
je,je,51
fis,faire,19
à,à,81
la,le,71
fois,fois,22
son,son,73
procès,procès,21
et,et,82
le,le,71
mien,mien,52
/.,/.,P
je,je,51
me,je,51
souviens,souvenir,17
qu',que,83
un,un,71
jour,jour,21
j',je,51
essayai,essayer,19
une,un,71
épreuve,épreuve,22
plus,plus,60
convaincante,convaincant,30
encore,encore,60
que,que,83
toutes,tout,75
les,le,71
autres,autre,52
/.,/.,P
je,je,51
pris,prendre,19
dans,dans,81
ma,mon,73
bibliothèque,bibliothèque,22
un,un,71
certain,certain,75
nombre,nombre,21
de,de,81
livres,livre,21
tous,tout,52
contemporains,contemporain,30
",",",",p
et,et,82
",",",",p
procédant,procéder,13
à,à,81
peu,peu,60
près,près,81
comme,comme,83
la,le,71
postérité,postérité,22
procédera,procéder,15
certainement,certainement,60
avant,avant,81
la,le,71
fin,fin,22
du,de,81
du,le,71
siècle,siècle,21
",",",",p
je,je,51
demandai,demander,19
compte,compte,21
à,à,81
chacun,chacun,52
de,de,81
ses,son,73
titres,titre,21
à,à,81
la,le,71
durée,durée,22
",",",",p
et,et,82
surtout,surtout,60
du,de,81
du,le,71
droit,droit,21
qu',que,52
il,il,51
avait,avoir,18
de,de,81
se,se,51
dire,dire,14
utile,utile,30
/.,/.,P
je,je,51
m',je,51
aperçus,apercevoir,19
que,que,83
bien,bien,60
peu,peu,60
remplissaient,remplir,18
la,le,71
première,premier,72
condition,condition,22
qui,qui,52
fait,faire,17
vivre,vivre,14
une,un,71
oeuvre,oeuvre,22
",",",",p
bien,bien,60
peu,peu,60
étaient,être,18
nécessaires,nécessaire,30
/.,/.,P
beaucoup,beaucoup,60
avaient,avoir,18
fait,faire,12
l',le,71
amusement,amusement,21
passager,passager,30
de,de,81
leurs,leur,73
contemporains,contemporain,21
",",",",p
sans,sans,81
autre,autre,75
résultat,résultat,21
que,que,83
de,de,81
plaire,plaire,14
et,et,82
d',de,81
être,être,14
oubliés,oublier,12
/.,/.,P
quelques-uns,quelqu'un,52
avaient,avoir,18
un,un,71
faux,faux,30
air,air,21
de,de,81
nécessité,nécessité,22
qui,qui,52
trompait,tromper,18
",",",",p
vus,vu,31
de,de,81
près,près,81
",",",",p
mais,mais,82
que,que,52
l',le,71
avenir,avenir,21
se,se,51
chargera,charger,15
de,de,81
définir,définir,14
/.,/.,P
un,un,71
tout,tout,60
petit,petit,30
nombre,nombre,21
",",",",p
et,et,82
j',je,51
en,en,52
fus,être,19
effrayé,effrayer,12
",",",",p
possédaient,posséder,18
ce,ce,74
rare,rare,30
",",",",p
absolu,absolu,30
et,et,82
indubitable,indubitable,30
caractère,caractère,21
auquel,à,81
auquel,lequel,52
on,on,51
reconnaît,reconnaître,17
toute,tout,75
création,création,22
divine,divin,30
et,et,82
humaine,humain,30
",",",",p
de,de,81
pouvoir,pouvoir,14
être,être,14
imitée,imiter,12
",",",",p
mais,mais,82
non,non,60
suppléée,suppléé,31
",",",",p
et,et,82
de,de,81
manquer,manquer,14
aux,à,81
aux,le,71
besoins,besoin,21
du,de,81
du,le,71
monde,monde,21
",",",",p
si,si,83
on,on,51
la,le,52
suppose,supposer,17
absente,absent,30
/.,/.,P
cette,ce,74
sorte,sorte,22
de,de,81
jugement,jugement,21
posthume,posthume,30
exercé,exercé,31
par,par,81
le,le,71
plus,plus,60
indigne,indigne,30
sur,sur,81
tant,tant,60
d',de,81
esprits,esprit,21
d',de,81
élite,élite,22
",",",",p
me,je,51
démontra,démontrer,19
que,que,83
je,je,51
ne,ne,60
serais,être,16
jamais,jamais,60
du,de,81
du,le,71
nombre,nombre,21
des,de,81
des,le,71
épargnés,épargné,31
/.,/.,P
celui,celui,52
qui,qui,52
prenait,prendre,18
les,le,71
ombres,ombre,22
méritantes,méritant,30
dans,dans,81
sa,son,73
barque,barque,22
m',je,51
aurait,avoir,16
certainement,certainement,60
laissé,laisser,12
de,de,81
l',le,71
autre,autre,75
côté,côté,21
du,de,81
du,le,71
fleuve,fleuve,21
/.,/.,P
et,et,82
j',je,51
y,y,52
restai,rester,19
/.,/.,P
une,un,71
fois,fois,22
encore,encore,60
j',je,51
entretins,entretenir,19
le,le,71
public,public,21
de,de,81
mon,mon,73
nom,nom,21
",",",",p
du,de,81
du,le,71
moins,moins,60
de,de,81
mon,mon,73
personnage,personnage,21
imaginaire,imaginaire,30
;,;,p
ce,ce,52
fut,être,19
la,le,71
dernière,dernière,22
/.,/.,P
alors,alors,60
je,je,51
me,je,51
demandai,demander,19
ce,ce,52
qui,qui,52
me,je,51
restait,rester,18
à,à,81
faire,faire,14
",",",",p
et,et,82
je,je,51
fus,être,19
quelque,quelque,75
temps,temps,21
à,à,81
me,je,51
résoudre,résoudre,14
/.,/.,P
il,il,51
y,y,52
avait,avoir,18
à,à,81
cela,cela,52
une,un,71
difficulté,difficulté,22
de,de,81
premier,premier,72
ordre,ordre,21
/.,/.,P
ma,mon,73
vie,vie,22
",",",",p
détachée,détaché,31
de,de,81
bien,bien,60
des,de,81
des,le,71
liens,lien,21
",",",",p
comme,comme,83
vous,vous,51
voyez,voir,17
",",",",p
et,et,82
désabusée,désabusé,31
de,de,81
bien,bien,60
des,de,81
des,le,71
erreurs,erreur,22
",",",",p
ne,ne,60
tenait,tenir,18
plus,plus,60
qu',que,83
à,à,81
un,un,71
fil,fil,21
;,;,p
mais,mais,82
ce,ce,74
fil,fil,21
",",",",p
horriblement,horriblement,60
tendu,tendu,31
",",",",p
plus,plus,60
résistant,résistant,30
que,que,83
jamais,jamais,60
",",",",p
me,je,51
garrottait,garrotter,18
toujours,toujours,60
",",",",p
et,et,82
je,je,51
n',ne,60
imaginais,imaginer,18
point,point,60
que,que,83
rien,rien,52
pût,pouvoir,18
le,le,52
briser,briser,14
/.,/.,P
je,je,51
n',ne,60
entendais,entendre,18
presque,presque,60
plus,plus,60
parler,parler,14
de,de,81
Madeleine,Madeleine,20
",",",",p
excepté,excepté,81
par,par,81
Olivier,Olivier,20
",",",",p
que,que,52
je,je,51
voyais,voir,18
peu,peu,60
",",",",p
ou,ou,82
par,par,81
Augustin,Augustin,20
",",",",p
que,que,83
madame,madame,22
de,de,81
Nièvres,Nièvres,20
avait,avoir,18
attiré,attirer,12
chez,chez,81
elle,il,51
",",",",p
surtout,surtout,60
depuis,depuis,81
l',le,71
époque,époque,22
où,où,60
j',je,51
avais,avoir,18
disparu,disparaître,12
/.,/.,P
je,je,51
savais,savoir,18
vaguement,vaguement,60
quel,quel,52
était,être,18
l',le,71
emploi,emploi,21
de,de,81
sa,son,73
vie,vie,22
extérieure,extérieur,30
;,;,p
je,je,51
savais,savoir,18
qu',que,83
elle,il,51
avait,avoir,18
voyagé,voyager,12
",",",",p
puis,puis,60
habité,habiter,12
Nièvres,Nièvres,20
",",",",p
puis,puis,60
repris,repris,21
ses,son,73
habitudes,habitude,22
à,à,81
Paris,Paris,20
deux,deux,72
ou,ou,82
trois,trois,72
fois,fois,22
",",",",p
pour,pour,81
les,le,52
quitter,quitter,14
de,de,81
nouveau,nouveau,21
",",",",p
presque,presque,60
sans,sans,81
motif,motif,21
et,et,82
comme,comme,83
sous,sous,81
l',le,71
empire,empire,21
d',de,81
un,un,71
malaise,malaise,22
qui,qui,52
se,se,51
