11280
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 191e extrait>,<>,<>
et,et,82
avait,avoir,18
su,savoir,12
la,le,52
captiver,captiver,14
entièrement,entièrement,60
",",",",p
soit,soit,82
par,par,81
l',le,71
empire,empire,21
de,de,81
son,son,73
charme,charme,21
",",",",p
soit,soit,82
que,que,83
",",",",p
dans,dans,81
la,le,71
situation,situation,22
de,de,81
madame,madame,22
de,de,81
Lebensei,Lebensei,20
",",",",p
l',l',94
on,on,51
ne,ne,60
veuille,vouloir,17
se,se,51
brouiller,brouiller,14
avec,avec,81
personne,personne,52
",",",",p
et,et,82
que,que,83
l',l',94
on,on,51
devienne,devenir,17
même,même,60
très,très,60
aisément,aisément,60
favorable,favorable,30
à,à,81
tous,tout,75
ceux,celui,52
qui,qui,52
vous,vous,51
traitent,traiter,17
bien,bien,60
/.,/.,P
je,je,51
trouvais,trouver,18
d'abord,d'abord,60
mauvais,mauvais,30
que,que,83
madame,madame,22
de,de,81
Vernon,Vernon,20
eût,avoir,19
confié,confier,12
",",",",p
sans,sans,81
mon,mon,73
aveu,aveu,21
",",",",p
à,à,81
madame,madame,22
de,de,81
Lebensei,Lebensei,20
",",",",p
mon,mon,73
sentiment,sentiment,21
pour,pour,81
Léonce,Léonce,20
;,;,p
mais,mais,82
la,le,71
justification,justification,22
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
que,que,52
me,je,51
rapporta,rapporter,19
madame,madame,22
de,de,81
Lebensei,Lebensei,20
assez,assez,60
maladroitement,maladroitement,60
",",",",p
m',je,51
irrita,irriter,19
bien,bien,60
plus,plus,60
encore,encore,60
/.,/.,P
elle,il,51
se,se,51
fondait,fonder,18
entièrement,entièrement,60
sur,sur,81
les,le,71
dispositions,disposition,22
que,que,52
madame,madame,22
de,de,81
Vernon,Vernon,20
supposait,supposer,18
à,à,81
Léonce,Léonce,20
",",",",p
son,son,73
éloignement,éloignement,21
pour,pour,81
les,le,71
femmes,femme,22
qui,qui,52
ne,ne,60
respectaient,respecter,18
pas,pas,60
l',le,71
opinion,opinion,22
",",",",p
l',le,71
irrésolution,irrésolution,22
de,de,81
ses,son,73
projets,projet,21
relativement,relativement,60
à,à,81
moi,moi,51
",",",",p
le,le,71
peu,peu,60
de,de,81
convenance,convenance,22
qui,qui,52
existait,exister,18
entre,entre,81
nos,notre,73
manières,manière,22
de,de,81
penser,penser,14
/.,/.,P
madame,madame,22
de,de,81
Vernon,Vernon,20
se,se,51
représentait,représenter,18
enfin,enfin,60
",",",",p
me,je,51
dit,dire,19
madame,madame,22
de,de,81
Lebensei,Lebensei,20
",",",",p
comme,comme,83
n',ne,60
ayant,avoir,13
fait,faire,12
que,que,83
conseiller,conseiller,14
Léonce,Léonce,20
selon,selon,81
son,son,73
bonheur,bonheur,21
",",",",p
et,et,82
peut-être,peut-être,60
son,son,73
penchant,penchant,21
:,:,p
c',ce,52
était,être,18
me,je,51
blesser,blesser,14
jusqu',jusque,81
au,à,81
au,le,71
fond,fond,21
du,de,81
du,le,71
coeur,coeur,21
que,que,83
se,se,51
servir,servir,14
d',de,81
un,un,71
tel,tel,75
prétexte,prétexte,21
/.,/.,P
si,si,83
quelqu'un,quelqu'un,52
avait,avoir,18
senti,sentir,12
fortement,fortement,60
les,le,71
torts,tort,21
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
envers,envers,81
moi,moi,51
",",",",p
peut-être,peut-être,60
aurais,avoir,16
je,je,51
adouci,adoucir,12
moi-même,moi-même,51
les,le,71
coups,coup,21
qu',que,52
on,on,51
voulait,vouloir,18
lui,lui,51
porter,porter,14
;,;,p
mais,mais,82
les,le,71
formes,forme,22
tranchantes,tranchant,30
de,de,81
madame,madame,22
de,de,81
Lebensei,Lebensei,20
",",",",p
son,son,73
parti pris,parti-pris,21
d',de,81
avance,avance,22
",",",",p
les,le,71
petits,petit,30
mots,mot,21
qu',que,52
elle,il,51
me,je,51
disait,dire,18
et,et,82
qui,qui,52
m',je,51
annonçaient,annoncer,18
que,que,83
madame,madame,22
de,de,81
Vernon,Vernon,20
l',le,52
avait,avoir,18
prévenue,prévenir,12
que,que,83
j',je,51
étais,être,18
très,très,60
exagérée,exagérer,12
dans,dans,81
mon,mon,73
ressentiment,ressentiment,21
",",",",p
tout,tout,75
cet,ce,74
appareil,appareil,21
d',de,81
impartialité,impartialité,22
",",",",p
quand,quand,83
il,il,51
s',se,51
agissait,agir,18
de,de,81
décider,décider,14
entre,entre,81
la,le,71
générosité,générosité,22
et,et,82
la,le,71
perfidie,perfidie,22
",",",",p
m',je,51
offensa,offenser,19
tellement,tellement,60
",",",",p
que,que,83
je,je,51
perdis,perdre,19
",",",",p
je,je,51
le,le,52
crois,croire,17
",",",",p
toute,tout,75
mesure,mesure,22
;,;,p
et,et,82
faisant,faire,13
à,à,81
madame,madame,22
de,de,81
Lebensei,Lebensei,20
",",",",p
avec,avec,81
beaucoup,beaucoup,60
de,de,81
chaleur,chaleur,22
",",",",p
le,le,71
tableau,tableau,21
de,de,81
ma,mon,73
conduite,conduite,22
et,et,82
de,de,81
celle,celui,52
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
je,je,51
lui,lui,51
déclarai,déclarer,19
que,que,83
je,je,51
ne,ne,60
voulais,vouloir,18
point,point,60
écouter,écouter,14
ceux,celui,52
qui,qui,52
me,je,51
parleraient,parler,16
pour,pour,81
elle,il,51
",",",",p
et,et,82
que,que,83
je,je,51
la,le,52
priais,prier,18
seulement,seulement,60
de,de,81
raconter,raconter,14
à,à,81
madame,madame,22
de,de,81
Vernon,Vernon,20
ce,ce,52
que,que,52
j',je,51
avais,avoir,18
dit,dire,12
",",",",p
et,et,82
les,le,71
propres,propre,30
termes,terme,21
dont,dont,52
je,je,51
m',je,51
étais,être,18
servie,servir,12
/.,/.,P
quand,quand,83
madame,madame,22
de,de,81
Lebensei,Lebensei,20
fut,être,19
partie,partir,12
",",",",p
je,je,51
sentis,sentir,19
que,que,83
j',je,51
avais,avoir,18
eu,avoir,12
tort,tort,21
;,;,p
je,je,51
ne,ne,60
me,je,51
repentis,repentir,19
ni,ni,82
d',de,81
avoir,avoir,14
excité,exciter,12
le,le,71
ressentiment,ressentiment,21
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
ni,ni,82
d',de,81
avoir,avoir,14
attaché,attacher,12
plus,plus,60
vivement,vivement,60
madame,madame,22
de,de,81
Lebensei,Lebensei,20
à,à,81
ses,son,73
intérêts,intérêt,21
:,:,p
il,il,51
est,être,17
assez,assez,60
doux,doux,30
de,de,81
se,se,51
faire,faire,14
du,de,81
du,le,71
mal,mal,21
a,avoir,17
soi-même,soi-même,51
",",",",p
en,en,81
attaquant,attaquer,13
une,un,71
personne,personne,22
qui,qui,52
nous,nous,51
fut,être,19
chère,cher,30
;,;,p
on,on,51
aime,aimer,17
à,à,81
briser,briser,14
tous,tout,75
les,le,71
calculs,calcul,21
en,en,81
se,se,51
livrant,livrer,13
à,à,81
ce,ce,74
douloureux,douloureux,30
mouvement,mouvement,21
;,;,p
mais,mais,82
je,je,51
me,je,51
repentis,repentir,19
d',de,81
avoir,avoir,14
dénaturé,dénaturer,12
ce,ce,52
que,que,52
j',je,51
éprouvais,éprouver,18
",",",",p
et,et,82
de,de,81
m',je,51
être,être,14
donné,donner,12
des,de,81
des,le,71
torts,tort,21
de,de,81
parole,parole,22
",",",",p
quand,quand,83
mes,mon,73
sentiments,sentiment,21
et,et,82
mes,mon,73
actions,action,22
n',ne,60
en,en,52
avaient,avoir,18
aucun,aucun,52
/.,/.,P
j',je,51
étais,être,18
aussi,aussi,60
",",",",p
je,je,51
l',le,52
avoue,avouer,17
",",",",p
vivement,vivement,60
irritée,irriter,12
",",",",p
en,en,81
apprenant,apprendre,13
que,que,83
madame,madame,22
de,de,81
Vernon,Vernon,20
cherchait,chercher,18
encore,encore,60
à,à,81
me,je,51
nuire,nuire,14
",",",",p
dans,dans,81
le,le,71
moment,moment,21
même,même,30
où,où,60
j',je,51
hésitais,hésiter,18
si,si,83
je,je,51
ne,ne,60
sacrifierais,sacrifier,16
pas,pas,60
le,le,71
bonheur,bonheur,21
de,de,81
toute,tout,75
ma,mon,73
vie,vie,22
à,à,81
son,son,73
repos,repos,21
/.,/.,P
cependant,cependant,82
que,que,52
deviendrai,devenir,15
je,je,51
tant,tant,60
que,que,83
Léonce,Léonce,20
me,je,51
soupçonnera,soupçonner,15
?,?,p
la,le,71
solitude,solitude,22
et,et,82
le,le,71
temps,temps,21
ne,ne,60
feront,faire,15
rien,rien,52
à,à,81
cette,ce,74
douleur,douleur,22
;,;,p
elle,il,51
renaîtra,renaître,15
chaque,chaque,75
jour,jour,21
",",",",p
car,car,82
chaque,chaque,75
jour,jour,21
j',je,51
essayerai,essayer,15
de,de,81
raisonner,raisonner,14
avec,avec,81
moi-même,moi-même,51
",",",",p
pour,pour,81
me,je,51
prouver,prouver,14
que,que,83
je,je,51
dois,devoir,17
répondre,répondre,14
à,à,81
Léonce,Léonce,20
/.,/.,P
mais,mais,82
pourquoi,pourquoi,60
donc,donc,82
supposer,supposer,14
que,que,83
ma,mon,73
conscience,conscience,22
me,je,51
le,le,52
défende,défendre,17
/?,/?,P
ah,ah,93
!,!,p
je,je,51
l',le,52
espère,espérer,17
",",",",p
vous,vous,51
et,et,82
monsieur,monsieur,21
Barton,Barton,20
",",",",p
vous,vous,51
penserez,penser,15
que,que,83
Léonce,Léonce,20
aura,avoir,15
assez,assez,60
de,de,81
calme,calme,21
",",",",p
assez,assez,60
de,de,81
vertu,vertu,22
",",",",p
pour,pour,81
apprendre,apprendre,14
la,le,71
vérité,vérité,22
sans,sans,81
punir,punir,14
celle,celui,52
qui,qui,52
fut,être,19
coupable,coupable,30
:,:,p
ah,ah,93
!,!,p
s',si,83
il,il,51
sait,savoir,17
pardonner,pardonner,14
",",",",p
ne,ne,60
puis,pouvoir,17
je,je,51
pas,pas,60
tout,tout,52
lui,lui,51
dire,dire,14
/?,/?,P
PS,PS,20
vous,vous,51
ne,ne,60
m',je,51
avez,avoir,17
pas,pas,60
répondu,répondre,12
sur,sur,81
l',le,71
affaire,affaire,22
de,de,81
monsieur,monsieur,21
de,de,81
Clarimin,Clarimin,20
:,:,p
je,je,51
suis,être,17
bien,bien,60
sûre,sûr,30
que,que,83
vous,vous,51
sentez,sentir,17
comme,comme,83
moi,moi,51
que,que,83
je,je,51
dois,devoir,17
mettre,mettre,14
plus,plus,60
d',de,81
importance,importance,22
que,que,83
jamais,jamais,60
à,à,81
lui,lui,51
faire,faire,14
accepter,accepter,14
ma,mon,73
caution,caution,22
/.,/.,P
si,si,83
par,par,81
hasard,hasard,21
vous,vous,51
ne,ne,60
l',le,52
aviez,avoir,18
pas,pas,60
encore,encore,60
offerte,offrir,12
",",",",p
ce,ce,52
qui,qui,52
vient,venir,17
de,de,81
se,se,51
passer,passer,14
vous,vous,51
inspirera,inspirer,15
",",",",p
j',je,51
en,en,52
suis,être,17
sûre,sûr,30
",",",",p
le,le,71
désir,désir,21
de,de,81
vous,vous,51
hâter,hâter,14
/.,/.,P
lettre,lettre,22
XXXIII,XXXIII,20
/.,/.,P
-,-,p
mademoiselle,mademoiselle,22
d',de,81
Albémar,Albémar,20
à,à,81
Delphine,Delphine,20
/.,/.,P
Montpellier,Montpellier,20
",",",",p
ce,ce,74
<Nombre 4 novembre>,<>,<>
quatre,quatre,72
novembre,novembre,21
<Fin nombre>,<>,<>
/.,/.,P
ma,mon,73
chère,cher,30
Delphine,Delphine,20
",",",",p
mon,mon,73
élève,élève,21
chérie,chéri,31
",",",",p
dans,dans,81
quel,quel,75
monde,monde,21
êtes,être,17
vous,vous,51
tombée,tomber,12
/?,/?,P
pourquoi,pourquoi,60
faut,falloir,17
il,il,51
que,que,83
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
cette,ce,74
femme,femme,22
perfide,perfide,30
que,que,52
mon,mon,73
pauvre,pauvre,30
frère,frère,21
détestait,détester,18
avec,avec,81
tant,tant,60
de,de,81
raison,raison,22
",",",",p
vous,vous,51
ait,avoir,17
captivée,captiver,12
par,par,81
son,son,73
esprit,esprit,21
séducteur,séducteur,30
/?,/?,P
pourquoi,pourquoi,60
n',ne,60
ai,avoir,17
je,je,51
pas,pas,60
su,savoir,12
réunir,réunir,14
à,à,81
mon,mon,73
affection,affection,22
pour,pour,81
vous,vous,51
cet,ce,74
art,art,21
d',de,81
être,être,14
aimable,aimable,30
",",",",p
qui,qui,52
pouvait,pouvoir,18
satisfaire,satisfaire,14
votre,votre,73
imagination,imagination,22
?,?,p
vous,vous,51
n',ne,60
auriez,avoir,16
eu,avoir,12
besoin,besoin,21
d',de,81
aucun,aucun,75
autre,autre,75
sentiment,sentiment,21
",",",",p
et,et,82
votre,votre,73
coeur,coeur,21
n',ne,60
eût,avoir,19
jamais,jamais,60
été,être,12
trompé,tromper,12
/.,/.,P
vous,vous,51
me,je,51
demandez,demander,17
un,un,71
conseil,conseil,21
sur,sur,81
la,le,71
conduite,conduite,22
que,que,52
vous,vous,51
devez,devoir,17
tenir,tenir,14
avec,avec,81
Léonce,Léonce,20
:,:,p
comment,comment,60
oserai,oser,15
je,je,51
vous,vous,51
le,le,52
donner,donner,14
/?,/?,P
je,je,51
ne,ne,60
pense,penser,17
pas,pas,60
que,que,83
vous,vous,51
deviez,devoir,18
en,en,81
rien,rien,52
vous,vous,51
sacrifier,sacrifier,14
pour,pour,81
l',le,71
indigne,indigne,30
madame,madame,22
de,de,81
Vernon,Vernon,20
;,;,p
mais,mais,82
quand,quand,83
Léonce,Léonce,20
saura,savoir,15
que,que,83
vous,vous,51
n',ne,60
avez,avoir,17
jamais,jamais,60
cessé,cesser,12
de,de,81
l',le,52
aimer,aimer,14
",",",",p
pourra,pouvoir,15
t,t,94
il,il,51
supporter,supporter,14
Mathilde,Mathilde,20
?,?,p
pourra,pouvoir,15
t,t,94
il,il,51
se,se,51
résoudre,résoudre,14
à,à,81
ne,ne,60
pas,pas,60
vous,vous,51
revoir,revoir,14
?,?,p
aurez,avoir,15
vous,vous,51
la,le,71
force,force,22
de,de,81
le,le,52
lui,lui,51
défendre,défendre,14
/?,/?,P
cependant,cependant,82
",",",",p
faut,falloir,17
il,il,51
que,que,83
",",",",p
pouvant,pouvoir,13
vous,vous,51
justifier,justifier,14
",",",",p
vous,vous,51
vous,vous,51
donniez,donner,17
l',le,71
air,air,21
coupable,coupable,30
/!,/!,P
supporterez,supporter,15
vous,vous,51
une,un,71
telle,tel,75
douleur,douleur,22
/?,/?,P
non,non,60
",",",",p
l',le,71
amitié,amitié,22
ne,ne,60
saurait,savoir,16
s',se,51
arroger,arroger,14
le,le,71
droit,droit,21
de,de,81
conseiller,conseiller,14
une,un,71
action,action,22
héroïque,héroïque,30
/.,/.,P
si,si,83
vous,vous,51
répondez,répondre,17
à,à,81
Léonce,Léonce,20
",",",",p
si,si,83
vous,vous,51
l',le,52
instruisez,instruire,17
de,de,81
la,le,71
vérité,vérité,22
",",",",p
vous,vous,51
ne,ne,60
ferez,faire,15
peut-être,peut-être,60
rien,rien,52
de,de,81
vraiment,vraiment,60
mal,mal,60
",",",",p
rien,rien,52
que,que,83
personne,personne,52
surtout,surtout,21
pût,pouvoir,18
se,se,51
permettre,permettre,14
de,de,81
condamner,condamner,14
;,;,p
mais,mais,82
si,si,83
",",",",p
pour,pour,81
mieux,mieux,60
assurer,assurer,14
son,son,73
repos,repos,21
domestique,domestique,30
",",",",p
si,si,83
",",",",p
pour,pour,81
l',le,52
éloigner,éloigner,14
plus,plus,60
sûrement,sûrement,60
de,de,81
vous,vous,51
",",",",p
vous,vous,51
vous,vous,51
taisez,taire,17
",",",",p
vous,vous,51
aurez,avoir,15
surpassé,surpasser,12
de,de,81
beaucoup,beaucoup,60
ce,ce,52
que,que,52
l',l',94
on,on,51
pourrait,pouvoir,16
attendre,attendre,14
de,de,81
la,le,71
vertu,vertu,22
la,le,71
plus,plus,60
sévère,sévère,30
/.,/.,P
lettre,lettre,22
XXXIV,XXXIV,20
/.,/.,P
-,-,p
monsieur,monsieur,21
Barton,Barton,20
à,à,81
madame,madame,22
d',de,81
Albémar,Albémar,20
/.,/.,P
Mondoville,Mondoville,20
",",",",p
<Nombre 6 novembre>,<>,<>
six,six,72
novembre,novembre,21
<Fin nombre>,<>,<>
/.,/.,P
j',je,51
ai,avoir,17
été,être,12
quelques,quelque,75
jours,jour,21
",",",",p
madame,madame,22
",",",",p
sans,sans,81
pouvoir,pouvoir,14
me,je,51
déterminer,déterminer,14
à,à,81
vous,vous,51
écrire,écrire,14
;,;,p
ce,ce,52
que,que,52
je,je,51
devais,devoir,18
vous,vous,51
conseiller,conseiller,14
me,je,51
semblait,sembler,18
trop,trop,60
pénible,pénible,30
pour,pour,81
vous,vous,51
:,:,p
cependant,cependant,82
",",",",p
je,je,51
me,je,51
suis,être,17
résolu,résoudre,12
à,à,81
vous,vous,51
donner,donner,14
la,le,71
plus,plus,60
grande,grand,30
preuve,preuve,22
de,de,81
mon,mon,73
estime,estime,22
",",",",p
en,en,81
répondant,répondre,13
avec,avec,81
une,un,71
sévère,sévère,30
franchise,franchise,22
à,à,81
la,le,71
généreuse,généreux,30
question,question,22
que,que,52
vous,vous,51
daignez,daigner,17
me,je,51
faire,faire,14
/.,/.,P
monsieur,monsieur,21
de,de,81
Mondoville,Mondoville,20
",",",",p
indignement,indignement,60
trompé,trompé,31
sur,sur,81
vos,votre,73
sentiments,sentiment,21
",",",",p
a,avoir,17
épousé,épouser,12
mademoiselle,mademoiselle,22
de,de,81
Vernon,Vernon,20
;,;,p
il,il,51
a,avoir,17
repoussé,repousser,12
le,le,71
bonheur,bonheur,21
que,que,52
j',je,51
espérais,espérer,18
pour,pour,81
lui,lui,51
;,;,p
il,il,51
a,avoir,17
gâté,gâter,12
sa,son,73
vie,vie,22
",",",",p
mais,mais,82
il,il,51
faut,falloir,17
au,à,81
au,le,71
moins,moins,60
qu',que,83
il,il,51
respecte,respecter,17
ses,son,73
devoirs,devoir,21
;,;,p
il,il,51
lui,lui,51
restera,rester,15
toujours,toujours,60
une,un,71
destinée,destinée,22
supportable,supportable,30
",",",",p
tant,tant,60
qu',que,83
il,il,51
n',ne,60
aura,avoir,15
pas,pas,60
perdu,perdre,12
l',le,71
estime,estime,22
de,de,81
lui-même,lui-même,51
/.,/.,P
sans,sans,81
pouvoir,pouvoir,14
deviner,deviner,14
le,le,71
secret,secret,21
habilement,habilement,60
conduit,conduit,31
dont,dont,52
vous,vous,51
avez,avoir,17
été,être,12
la,le,71
victime,victime,22
",",",",p
je,je,51
n',ne,60
ai,avoir,17
jamais,jamais,60
cru,croire,12
que,que,83
vous,vous,51
fussiez,être,18
capable,capable,30
de,de,81
tromper,tromper,14
",",",",p
mais,mais,82
j',je,51
ai,avoir,17
toujours,toujours,60
refusé,refuser,12
de,de,81
m',je,51
expliquer,expliquer,14
avec,avec,81
Léonce,Léonce,20
sur,sur,81
ce,ce,74
sujet,sujet,21
/.,/.,P
j',je,51
ai,avoir,17
reçu,recevoir,12
une,un,71
lettre,lettre,22
de,de,81
lui,lui,51
",",",",p
deux,deux,72
jours,jour,21
avant,avant,81
la,le,71
vôtre,vôtre,52
",",",",p
dans,dans,81
laquelle,lequel,52
il,il,51
m',je,51
apprend,apprendre,17
qu',que,83
il,il,51
vous,vous,51
a,avoir,17
écrit,écrire,12
",",",",p
et,et,82
qu',que,83
il,il,51
vous,vous,51
demande,demander,17
de,de,81
lui,lui,51
dévoiler,dévoiler,14
ce,ce,52
qu',que,52
il,il,51
commence,commencer,17
enfin,enfin,60
à,à,81
entrevoir,entrevoir,14
",",",",p
les,le,71
criminelles,criminel,30
ruses,ruse,22
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
/.,/.,P
il,il,51
se,se,51
contient,contenir,17
avec,avec,81
vous,vous,51
",",",",p
me,je,51
dit,dire,19
il,il,51
;,;,p
mais,mais,82
il,il,51
s',se,51
exprime,exprimer,17
",",",",p
dans,dans,81
sa,son,73
confiance,confiance,22
en,en,81
moi,moi,51
",",",",p
avec,avec,81
une,un,71
telle,tel,75
fureur,fureur,22
",",",",p
que,que,83
je,je,51
frémis,frémir,17
du,de,81
du,le,71
parti,parti,21
qu',que,52
il,il,51
prendra,prendre,15
",",",",p
quand,quand,83
il,il,51
saura,savoir,15
la,le,71
conduite,conduite,22
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
envers,envers,81
lui,lui,51
/.,/.,P
il,il,51
est,être,17
résolu,résoudre,12
d'abord,d'abord,60
de,de,81
défendre,défendre,14
à,à,81
madame,madame,22
de,de,81
Mondoville,Mondoville,20
de,de,81
voir,voir,14
sa,son,73
mère,mère,22
",",",",p
et,et,82
",",",",p
si,si,83
elle,il,51
lui,lui,51
désobéit,désobéir,17
",",",",p
il,il,51
veut,vouloir,17
se,se,51
séparer,séparer,14
d',de,81
elle,il,51
/.,/.,P
il,il,51
forme,former,17
encore,encore,60
mille,mille,72
antres,antre,21
projets,projet,21
extravagants,extravagant,30
de,de,81
vengeance,vengeance,22
contre,contre,81
madame,madame,22
de,de,81
Vernon,Vernon,20
/.,/.,P
je,je,51
ne,ne,60
doute,douter,17
pas,pas,60
qu',que,83
il,il,51
ne,ne,60
renonce,renoncer,17
à,à,81
ce,ce,52
qui,qui,52
serait,être,16
indigne,indigne,30
de,de,81
lui,lui,51
;,;,p
mais,mais,82
",",",",p
tel,tel,75
que,que,83
je,je,51
le,le,52
connais,connaître,17
",",",",p
je,je,51
suis,être,17
sûr,sûr,30
qu',que,83
il,il,51
suivra,suivre,15
le,le,71
dessein,dessein,21
qu',que,52
il,il,51
m',je,51
annonce,annoncer,17
",",",",p
de,de,81
forcer,forcer,14
madame,madame,22
de,de,81
Mondoville,Mondoville,20
à,à,81
rompre,rompre,14
avec,avec,81
sa,son,73
mère,mère,22
/.,/.,P
quel,quel,75
trouble,trouble,21
cependant,cependant,82
ne,ne,60
va,aller,17
t,t,94
il,il,51
pas,pas,60
en,en,52
résulter,résulter,14
/?,/?,P
quelque,quelque,75
coupable,coupable,30
que,que,83
soit,être,17
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
vous,vous,51
la,le,52
plaindriez,plaindre,16
d',de,81
être,être,14
condamnée,condamner,12
à,à,81
ne,ne,60
jamais,jamais,60
revoir,revoir,14
sa,son,73
fille,fille,22
;,;,p
et,et,82
si,si,83
",",",",p
comme,comme,83
je,je,51
n',ne,60
en,en,52
doute,douter,17
pas,pas,60
",",",",p
madame,madame,22
de,de,81
Mondoville,Mondoville,20
croit,croire,17
de,de,81
son,son,73
devoir,devoir,21
de,de,81
s',se,51
y,y,52
refuser,refuser,14
",",",",p
quel,quel,75
scandale,scandale,21
que,que,83
la,le,71
séparation,séparation,22
de,de,81
Léonce,Léonce,20
avec,avec,81
sa,son,73
femme,femme,22
pour,pour,81
une,un,71
telle,tel,75
cause,cause,22
/!,/!,P
c',ce,52
est,être,17
vous,vous,51
seule,seul,30
",",",",p
madame,madame,22
",",",",p
qui,qui,52
pouvez,pouvoir,17
encore,encore,60
être,être,14
l',le,71
ange,ange,21
sauveur,sauveur,21
de,de,81
cette,ce,74
famille,famille,22
",",",",p
l',le,71
ange,ange,21
sauveur,sauveur,21
de,de,81
celle,celui,52
même,même,30
qui,qui,52
vous,vous,51
a,avoir,17
cruellement,cruellement,60
persécutée,persécuter,12
/.,/.,P
je,je,51
ne,ne,60
me,je,51
permettrai,permettre,15
pas,pas,60
de,de,81
vous,vous,51
dicter,dicter,14
la,le,71
conduite,conduite,22
que,que,52
vous,vous,51
devez,devoir,17
tenir,tenir,14
;,;,p
j',je,51
ai,avoir,17
dû,devoir,12
seulement,seulement,60
vous,vous,51
instruire,instruire,14
des,de,81
des,le,71
dispositions,disposition,22
de,de,81
Léonce,Léonce,20
/.,/.,P
il,il,51
est,être,17
impossible,impossible,30
",",",",p
quand,quand,83
il,il,51
saura,savoir,15
tout,tout,52
",",",",p
de,de,81
se,se,51
flatter,flatter,14
de,de,81
l',le,52
apaiser,apaiser,14
;,;,p
il,il,51
est,être,17
malheureusement,malheureusement,60
très,très,60
emporté,emporter,12
",",",",p
et,et,82
jamais,jamais,60
",",",",p
il,il,51
faut,falloir,17
en,en,52
convenir,convenir,14
",",",",p
jamais,jamais,60
un,un,71
homme,homme,21
n',ne,60
a,avoir,17
été,être,12
offensé,offenser,12
à,à,81
ce,ce,74
point,point,21
dans,dans,81
son,son,73
amour,amour,21
et,et,82
dans,dans,81
son,son,73
caractère,caractère,21
/.,/.,P
jugez,juger,17
vous-même,vous-même,51
",",",",p
madame,madame,22
",",",",p
de,de,81
ce,ce,52
qu',que,52
