11333
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 134e extrait>,<>,<>
de,de,81
trop,trop,60
/.,/.,P
femmes,femme,22
de,de,81
France,France,20
",",",",p
vous,vous,51
ne,ne,60
savez,savoir,17
pas,pas,60
ce,ce,52
que,que,52
c',ce,52
est,être,17
qu',que,83
une,un,71
créole,créole,21
;,;,p
vous,vous,51
eussiez,avoir,18
",",",",p
sans,sans,81
doute,doute,21
",",",",p
cédé,céder,12
moins,moins,60
aisément,aisément,60
à,à,81
la,le,71
conviction,conviction,22
",",",",p
car,car,82
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
vous,vous,51
qu',que,52
on,on,51
dupe,duper,17
et,et,82
qu',que,52
on,on,51
trahit,trahir,17
!,!,p
(,(,p
modifier,modifier,14
),),p
XIII,XIII,20
/.,/.,P
lorsque,lorsque,83
sir,sir,92
Ralph,Ralph,20
revint,revenir,19
de,de,81
la,le,71
chasse,chasse,22
et,et,82
qu',que,83
il,il,51
consulta,consulter,19
comme,comme,83
à,à,81
l',le,71
ordinaire,ordinaire,22
le,le,71
pouls,pouls,21
de,de,81
madame,madame,22
Delmare,Delmare,20
en,en,81
l',le,52
abordant,aborder,13
",",",",p
Raymon,Raymon,20
",",",",p
qui,qui,52
l',le,52
observait,observer,18
attentivement,attentivement,60
",",",",p
remarqua,remarquer,19
une,un,71
nuance,nuance,22
imperceptible,imperceptible,30
de,de,81
surprise,surprise,22
de,de,81
et,et,82
de,de,81
plaisir,plaisir,21
sur,sur,81
ses,son,73
traits,trait,21
paisibles,paisible,30
/.,/.,P
et,et,82
puis,puis,60
",",",",p
par,par,81
je,je,51
ne,ne,60
sais,savoir,17
quelle,quel,75
pensée,pensée,22
secrète,secret,30
",",",",p
le,le,71
regard,regard,21
de,de,81
ces,ce,74
deux,deux,72
hommes,homme,21
se,se,51
rencontra,rencontrer,19
",",",",p
et,et,82
les,le,71
yeux,oeil,21
clairs,clair,30
de,de,81
sir,sir,92
Ralph,Ralph,20
",",",",p
attachés,attaché,31
comme,comme,83
ceux,celui,52
d',de,81
une,un,71
chouette,chouette,22
sur,sur,81
les,le,71
yeux,oeil,21
noirs,noir,30
de,de,81
Raymon,Raymon,20
",",",",p
les,le,52
firent,faire,19
baisser,baisser,14
involontairement,involontairement,60
/.,/.,P
pendant,pendant,81
le,le,71
reste,reste,21
du,de,81
du,le,71
jour,jour,21
la,le,71
contenance,contenance,22
du,de,81
du,le,71
baronnet,baronnet,21
auprès,auprès,60
de,de,81
madame,madame,22
Delmare,Delmare,20
eut,avoir,19
",",",",p
au,à,81
au,le,71
travers,travers,21
de,de,81
son,son,73
apparente,apparent,30
imperturbabilité,imperturbabilité,22
quelque,quelque,75
chose,chose,22
d',de,81
attentif,attentif,30
",",",",p
quelque,quelque,75
chose,chose,22
d',de,81
attentif,attentif,30
",",",",p
quelque,quelque,75
chose,chose,22
qu',que,52
on,on,51
aurait,avoir,16
pu,pouvoir,12
appeler,appeler,14
de,de,81
l',le,71
intérêt,intérêt,21
ou,ou,82
de,de,81
la,le,71
sollicitude,sollicitude,22
",",",",p
si,si,83
sa,son,73
physionomie,physionomie,22
eût,avoir,19
été,être,12
capable,capable,30
de,de,81
refléter,refléter,14
un,un,71
sentiment,sentiment,21
déterminé,déterminé,31
/.,/.,P
mais,mais,82
Raymon,Raymon,20
s',se,51
efforça,efforcer,19
vainement,vainement,60
de,de,81
chercher,chercher,14
s',si,83
il,il,51
y,y,52
avait,avoir,18
de,de,81
la,le,71
crainte,crainte,22
ou,ou,82
de,de,81
l',le,71
espoir,espoir,21
dans,dans,81
ses,son,73
pensées,pensée,22
;,;,p
Ralph,Ralph,20
fut,être,19
impénétrable,impénétrable,30
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
",",",",p
comme,comme,83
il,il,51
se,se,51
tenait,tenir,18
à,à,81
quelques,quelque,75
pas,pas,21
derrière,derrière,81
le,le,71
fauteuil,fauteuil,21
de,de,81
madame,madame,22
Delmare,Delmare,20
",",",",p
il,il,51
entendit,entendre,19
Ralph,Ralph,20
lui,lui,51
dire,dire,14
à,à,81
demi-voix,demi-voix,22
:,:,p
-,-,p
tu,tu,51
ferais,faire,16
bien,bien,60
",",",",p
cousine,cousine,22
",",",",p
de,de,81
monter,monter,14
à,à,81
cheval,cheval,21
demain,demain,60
/.,/.,P
-,-,p
mais,mais,82
vous,vous,51
savez,savoir,17
",",",",p
répondit,répondre,19
elle,il,51
",",",",p
que,que,83
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
de,de,81
cheval,cheval,21
pour,pour,81
le,le,71
moment,moment,21
/.,/.,P
-,-,p
nous,nous,51
t',tu,51
en,en,52
trouverons,trouver,15
un,un,52
/.,/.,P
veux,vouloir,17
tu,tu,51
suivre,suivre,14
la,le,71
chasse,chasse,22
avec,avec,81
nous,nous,51
/?,/?,P
madame,madame,22
Delmare,Delmare,20
chercha,chercher,19
différents,différent,30
prétextes,prétexte,21
pour,pour,81
s',se,51
en,en,52
dispenser,dispenser,14
/.,/.,P
Raymon,Raymon,20
comprit,comprendre,19
qu',que,83
elle,il,51
préférait,préférer,18
rester,rester,14
avec,avec,81
lui,lui,51
",",",",p
mais,mais,82
il,il,51
crut,croire,19
remarquer,remarquer,14
aussi,aussi,60
que,que,83
son,son,73
cousin,cousin,21
mettait,mettre,18
une,un,71
insistance,insistance,22
étrange,étrange,30
à,à,81
l',le,52
en,en,52
empêcher,empêcher,14
/.,/.,P
quittant,quitter,13
alors,alors,60
le,le,71
groupe,groupe,21
qu',que,52
il,il,51
occupait,occuper,18
",",",",p
il,il,51
s',se,51
approcha,approcher,19
d',de,81
elle,il,51
et,et,82
joignit,joindre,19
ses,son,73
instances,instance,22
à,à,81
celles,celui,52
de,de,81
sir,sir,92
Ralph,Ralph,20
/.,/.,P
il,il,51
se,se,51
sentait,sentir,18
de,de,81
l',le,71
aigreur,aigreur,22
contre,contre,81
cet,ce,74
importun,importun,30
chaperon,chaperon,21
de,de,81
madame,madame,22
Delmare,Delmare,20
",",",",p
et,et,82
résolut,résoudre,19
de,de,81
tourmenter,tourmenter,14
sa,son,73
surveillance,surveillance,22
/.,/.,P
-,-,p
si,si,83
vous,vous,51
consentez,consentir,17
à,à,81
suivre,suivre,14
la,le,71
chasse,chasse,22
",",",",p
dit,dire,19
il,il,51
à,à,81
Indiana,Indiana,20
",",",",p
vous,vous,51
m',je,51
enhardirez,enhardir,15
",",",",p
madame,madame,22
",",",",p
à,à,81
imiter,imiter,14
votre,votre,73
exemple,exemple,21
/.,/.,P
j',je,51
aime,aimer,17
peu,peu,60
la,le,71
chasse,chasse,22
;,;,p
mais,mais,82
",",",",p
pour,pour,81
avoir,avoir,14
le,le,71
bonheur,bonheur,21
d',de,81
être,être,14
votre,votre,73
écuyer,écuyer,21
/…,/…,P
-,-,p
en,en,81
ce,ce,74
cas,cas,21
",",",",p
j',je,51
irai,aller,15
",",",",p
répondit,répondre,19
étourdiment,étourdiment,60
Indiana,Indiana,20
/.,/.,P
elle,il,51
échangea,échanger,19
un,un,71
tel,tel,75
regard,regard,21
d',de,81
intelligence,intelligence,22
avec,avec,81
Raymon,Raymon,20
;,;,p
mais,mais,82
",",",",p
si,si,60
rapide,rapide,30
qu',que,83
il,il,51
fût,être,19
",",",",p
Ralph,Ralph,20
le,le,52
saisit,saisir,19
au,à,81
au,le,71
passage,passage,21
",",",",p
et,et,82
Raymon,Raymon,20
ne,ne,60
put,pouvoir,19
",",",",p
pendant,pendant,81
toute,tout,75
la,le,71
soirée,soirée,22
",",",",p
la,le,52
regarder,regarder,14
ou,ou,82
lui,lui,51
adresser,adresser,14
la,le,71
parole,parole,22
sans,sans,81
rencontrer,rencontrer,14
les,le,71
yeux,oeil,21
ou,ou,82
l',le,71
oreille,oreille,22
de,de,81
monsieur,monsieur,21
Brown,Brown,20
/.,/.,P
un,un,71
sentiment,sentiment,21
d',de,81
aversion,aversion,22
et,et,82
presque,presque,60
de,de,81
jalousie,jalousie,22
s',se,51
éleva,élever,19
alors,alors,60
dans,dans,81
son,son,73
âme,âme,22
:,:,p
de,de,81
quel,quel,75
droit,droit,21
ce,ce,74
cousin,cousin,21
",",",",p
cet,ce,74
ami,ami,21
de,de,81
la,le,71
maison,maison,22
",",",",p
s',se,51
érigeait,ériger,18
il,il,51
en,en,81
pédagogue,pédagogue,21
auprès,auprès,60
de,de,81
la,le,71
femme,femme,22
qu',que,52
il,il,51
aimait,aimer,18
/?,/?,P
il,il,51
jura,jurer,19
que,que,83
sir,sir,92
Ralph,Ralph,20
s',se,51
en,en,52
repentirait,repentir,16
",",",",p
et,et,82
chercha,chercher,19
l',le,71
occasion,occasion,22
de,de,81
l',le,52
irriter,irriter,14
sans,sans,81
compromettre,compromettre,14
madame,madame,22
Delmare,Delmare,20
;,;,p
mais,mais,82
ce,ce,52
fut,être,19
impossible,impossible,30
/.,/.,P
sir,sir,92
Ralph,Ralph,20
faisait,faire,18
les,le,71
honneurs,honneur,21
de,de,81
chez,chez,81
lui,lui,51
avec,avec,81
une,un,71
politesse,politesse,22
froide,froid,30
et,et,82
digne,digne,30
",",",",p
qui,qui,52
ne,ne,60
donnait,donner,18
prise,prise,22
à,à,81
aucune,aucun,75
épigramme,épigramme,21
",",",",p
à,à,81
aucune,aucun,75
contradiction,contradiction,22
/.,/.,P
le,le,71
lendemain,lendemain,21
",",",",p
avant,avant,81
qu',que,83
on,on,51
eût,avoir,19
sonné,sonner,12
la,le,71
diane,diane,22
",",",",p
Raymon,Raymon,20
vit,voir,19
entrer,entrer,14
chez,chez,81
lui,lui,51
la,le,71
solennelle,solennel,30
figure,figure,22
de,de,81
son,son,73
hôte,hôte,21
/.,/.,P
il,il,51
y,y,52
avait,avoir,18
dans,dans,81
ses,son,73
manières,manière,22
quelque,quelque,75
chose,chose,22
de,de,81
plus,plus,60
roide,raide,30
encore,encore,60
qu',que,83
à,à,81
l',le,71
ordinaire,ordinaire,22
",",",",p
et,et,82
Raymon,Raymon,20
sentit,sentir,19
battre,battre,14
son,son,73
coeur,coeur,21
de,de,81
désir,désir,21
et,et,82
d',de,81
impatience,impatience,22
à,à,81
l',le,71
espoir,espoir,21
d',de,81
une,un,71
provocation,provocation,22
/.,/.,P
mais,mais,82
il,il,51
s',se,51
agissait,agir,18
tout,tout,60
simplement,simplement,60
d',de,81
un,un,71
cheval,cheval,21
de,de,81
selle,selle,22
que,que,52
Raymon,Raymon,20
avait,avoir,18
amené,amener,12
à,à,81
Bellerive,Bellerive,20
et,et,82
qu',que,52
il,il,51
avait,avoir,18
témoigné,témoigner,12
l',le,71
intention,intention,22
de,de,81
vendre,vendre,14
/.,/.,P
en,en,81
cinq,cinq,72
minutes,minute,22
",",",",p
le,le,71
marché,marché,21
fut,être,19
conclu,conclure,12
;,;,p
sir,sir,92
Ralph,Ralph,20
ne,ne,60
fit,faire,19
aucune,aucun,75
difficulté,difficulté,22
sur,sur,81
le,le,71
prix,prix,21
",",",",p
et,et,82
tira,tirer,19
de,de,81
sa,son,73
poche,poche,22
un,un,71
rouleau,rouleau,21
d',de,81
or,or,21
qu',que,52
il,il,51
compta,compter,19
sur,sur,81
la,le,71
cheminée,cheminée,22
avec,avec,81
un,un,71
sang-froid,sang-froid,21
tout,tout,60
à,à,81
fait,fait,21
bizarre,bizarre,30
",",",",p
ne,ne,60
daignant,daigner,13
pas,pas,60
faire,faire,14
attention,attention,22
aux,à,81
aux,le,71
plaintes,plainte,22
que,que,52
Raymon,Raymon,20
lui,lui,51
adressait,adresser,18
sur,sur,81
une,un,71
exactitude,exactitude,22
si,si,60
scrupuleuse,scrupuleux,30
/.,/.,P
puis,puis,60
comme,comme,83
il,il,51
sortait,sortir,18
",",",",p
il,il,51
revint,revenir,19
sur,sur,81
ses,son,73
pas,pas,21
pour,pour,81
lui,lui,51
dire,dire,14
:,:,p
-,-,p
monsieur,monsieur,21
",",",",p
le,le,71
cheval,cheval,21
m',je,51
appartient,appartenir,17
dès,dès,81
aujourd'hui,aujourd'hui,60
/!,/!,P
alors,alors,60
Raymon,Raymon,20
crut,croire,19
s',se,51
apercevoir,apercevoir,14
qu',que,83
il,il,51
s',se,51
agissait,agir,18
de,de,81
l',le,52
empêcher,empêcher,14
d',de,81
aller,aller,14
à,à,81
la,le,71
chasse,chasse,22
",",",",p
et,et,82
il,il,51
déclara,déclarer,19
assez,assez,60
sèchement,sèchement,60
qu',que,83
il,il,51
ne,ne,60
comptait,compter,18
pas,pas,60
suivre,suivre,14
la,le,71
chasse,chasse,22
à,à,81
pied,pied,21
/.,/.,P
-,-,p
monsieur,monsieur,21
",",",",p
répondit,répondre,19
sir,sir,92
Ralph,Ralph,20
avec,avec,81
une,un,71
légère,léger,30
ombre,ombre,22
d',de,81
affectation,affectation,22
",",",",p
je,je,51
connais,connaître,17
trop,trop,60
les,le,71
lois,loi,22
de,de,81
hospitalité,hospitalité,22
/…,/…,P
et,et,82
il,il,51
se,se,51
retira,retirer,19
/.,/.,P
en,en,81
descendant,descendre,13
sous,sous,81
le,le,71
péristyle,péristyle,21
",",",",p
Raymon,Raymon,20
vit,voir,19
madame,madame,22
Delmare,Delmare,20
en,en,81
amazone,amazone,22
",",",",p
jouant,jouer,13
gaiement,gaiement,60
avec,avec,81
Ophélia,Ophélia,20
",",",",p
qui,qui,52
déchirait,déchirer,18
son,son,73
mouchoir,mouchoir,21
de,de,81
batiste,batiste,22
/.,/.,P
ses,son,73
joues,joue,22
avaient,avoir,18
retrouvé,retrouver,12
une,un,71
légère,léger,30
teinte,teinte,22
purpurine,purpurin,30
",",",",p
ses,son,73
yeux,oeil,21
brillaient,briller,18
d',de,81
un,un,71
éclat,éclat,21
longtemps,longtemps,60
perdu,perdu,31
/.,/.,P
elle,il,51
était,être,18
déjà,déjà,60
redevenue,redevenir,12
jolie,joli,30
;,;,p
les,le,71
boucles,boucle,22
de,de,81
ses,son,73
cheveux,cheveu,21
noirs,noir,30
s',se,51
échappaient,échapper,18
de,de,81
son,son,73
petit,petit,30
chapeau,chapeau,21
;,;,p
cette,ce,74
coiffure,coiffure,22
la,le,52
rendait,rendre,18
charmante,charmant,30
et,et,82
la,le,71
robe,robe,22
de,de,81
drap,drap,21
boutonnée,boutonné,31
du,de,81
du,le,71
haut,haut,21
en,en,81
bas,bas,21
dessinait,dessiner,18
sa,son,73
taille,taille,22
fine,fin,30
et,et,82
souple,souple,30
/.,/.,P
le,le,71
principal,principal,30
charme,charme,21
des,de,81
des,le,71
créoles,créole,21
",",",",p
selon,selon,81
moi,moi,51
",",",",p
c',ce,52
est,être,17
que,que,83
l',le,71
excessive,excessif,30
délicatesse,délicatesse,22
de,de,81
leurs,leur,73
traits,trait,21
et,et,82
de,de,81
leurs,leur,73
proportions,proportion,22
leur,leur,52
laisse,laisser,17
longtemps,longtemps,60
la,le,71
gentillesse,gentillesse,22
de,de,81
l',le,71
enfance,enfance,22
/.,/.,P
Indiana,Indiana,20
",",",",p
rieuse,rieur,30
et,et,82
folâtre,folâtre,30
",",",",p
semblait,sembler,18
maintenant,maintenant,60
avoir,avoir,14
quatorze,quatorze,72
ans,an,21
/.,/.,P
Raymon,Raymon,20
",",",",p
frappé,frappé,31
de,de,81
sa,son,73
grâce,grâce,22
",",",",p
éprouva,éprouver,19
un,un,71
sentiment,sentiment,21
de,de,81
triomphe,triomphe,21
et,et,82
lui,lui,51
adressa,adresser,19
sur,sur,81
sa,son,73
beauté,beauté,22
le,le,71
compliment,compliment,21
le,le,71
moins,moins,60
fade,fade,30
qu',que,83
il,il,51
put,pouvoir,19
trouver,trouver,14
/.,/.,P
-,-,p
vous,vous,51
étiez,être,18
inquiet,inquiet,30
de,de,81
ma,mon,73
santé,santé,22
",",",",p
lui,lui,51
dit,dire,19
elle,il,51
tout,tout,52
bas,bas,60
;,;,p
ne,ne,60
voyez,voir,17
vous,vous,51
pas,pas,60
que,que,83
je,je,51
veux,vouloir,17
vivre,vivre,14
/?,/?,P
il,il,51
ne,ne,60
put,pouvoir,19
lui,lui,51
répondre,répondre,14
que,que,83
par,par,81
un,un,71
regard,regard,21
de,de,81
bonheur,bonheur,21
et,et,82
de,de,81
reconnaissance,reconnaissance,22
/.,/.,P
sir,sir,92
Ralph,Ralph,20
amenait,amener,18
lui-même,lui-même,51
le,le,71
cheval,cheval,21
de,de,81
sa,son,73
cousine,cousine,22
;,;,p
Raymon,Raymon,20
reconnut,reconnaître,19
celui,celui,52
qu',que,52
il,il,51
venait,venir,18
de,de,81
vendre,vendre,14
/.,/.,P
-,-,p
comment,comment,60
!,!,p
dit,dire,19
avec,avec,81
surprise,surprise,22
madame,madame,22
Delmare,Delmare,20
",",",",p
qui,qui,52
l',le,52
avait,avoir,18
vu,voir,12
essayer,essayer,14
la,le,71
veille,veille,22
dans,dans,81
la,le,71
cour,cour,22
du,de,81
du,le,71
château,château,21
",",",",p
monsieur,monsieur,21
de,de,81
Ramière,Ramière,20
a,avoir,17
donc,donc,82
l',le,71
obligeance,obligeance,22
de,de,81
me,je,51
prêter,prêter,14
son,son,73
cheval,cheval,21
/?,/?,P
n',ne,60
avez,avoir,17
vous,vous,51
pas,pas,60
admiré,admirer,12
hier,hier,60
la,le,71
beauté,beauté,22
et,et,82
la,le,71
docilité,docilité,22
de,de,81
cet,ce,74
animal,animal,21
?,?,p
lui,lui,51
dit,dire,19
sir,sir,92
Ralph,Ralph,20
/.,/.,P
il,il,51
est,être,17
à,à,81
vous,vous,51
dès,dès,81
aujourd'hui,aujourd'hui,60
/.,/.,P
je,je,51
suis,être,17
fâché,fâcher,12
",",",",p
ma,mon,73
chère,cher,30
",",",",p
de,de,81
n',ne,60
avoir,avoir,14
pu,pouvoir,12
vous,vous,51
l',le,52
offrir,offrir,14
plus,plus,60
tôt,tôt,60
/.,/.,P
-,-,p
vous,vous,51
devenez,devenir,17
facétieux,facétieux,30
",",",",p
mon,mon,73
cousin,cousin,21
",",",",p
dit,dire,19
madame,madame,22
Delmare,Delmare,20
;,;,p
je,je,51
ne,ne,60
comprends,comprendre,17
rien,rien,52
à,à,81
cette,ce,74
plaisanterie,plaisanterie,22
/.,/.,P
qui,qui,52
dois,devoir,17
je,je,51
remercier,remercier,14
",",",",p
de,de,81
monsieur,monsieur,21
de,de,81
Ramière,Ramière,20
qui,qui,52
consent,consentir,17
à,à,81
me,je,51
prêter,prêter,14
sa,son,73
monture,monture,22
",",",",p
ou,ou,82
de,de,81
vous,vous,51
qui,qui,52
lui,lui,51
en,en,52
avez,avoir,17
peut-être,peut-être,60
fait,faire,12
la,le,71
demande,demande,22
/?,/?,P
il,il,51
faut,falloir,17
",",",",p
dit,dire,19
monsieur,monsieur,21
Delmare,Delmare,20
",",",",p
remercier,remercier,14
ton,ton,73
cousin,cousin,21
",",",",p
qui,qui,52
a,avoir,17
acheté,acheter,12
ce,ce,74
cheval,cheval,21
pour,pour,81
toi,toi,51
et,et,82
qui,qui,52
t',tu,51
en,en,52
fait,faire,17
présent,présent,21
/.,/.,P
-,-,p
est,être,17
ce,ce,52
vrai,vrai,30
",",",",p
mon,mon,73
bon,bon,30
Ralph,Ralph,20
?,?,p
dit,dire,19
madame,madame,22
Delmare,Delmare,20
en,en,81
caressant,caresser,13
le,le,71
joli,joli,30
animal,animal,21
avec,avec,81
la,le,71
joie,joie,22
d',de,81
une,un,71
petite,petit,30
fille,fille,22
qui,qui,52
reçoit,recevoir,17
sa,son,73
première,premier,72
parure,parure,22
/.,/.,P
-,-,p
n',ne,60
était,être,18
ce,ce,52
pas,pas,60
chose,chose,22
convenue,convenu,31
",",",",p
que,que,83
je,je,51
te,tu,51
donnerais,donner,16
un,un,71
cheval,cheval,21
en,en,81
échange,échange,21
du,de,81
du,le,71
meuble,meuble,21
que,que,52
tu,tu,51
brodes,broder,17
pour,pour,81
moi,moi,51
/?,/?,P
allons,aller,17
",",",",p
monte,monter,17
le,le,52
",",",",p
ne,ne,60
crains,craindre,17
rien,rien,52
/.,/.,P
j',je,51
ai,avoir,17
observé,observer,12
son,son,73
caractère,caractère,21
",",",",p
et,et,82
je,je,51
l',le,52
ai,avoir,17
essayé,essayer,12
encore,encore,60
ce,ce,74
matin,matin,21
/.,/.,P
Indiana,Indiana,20
sauta,sauter,19
au,à,81
au,le,71
cou,cou,21
de,de,81
sir,sir,92
Ralph,Ralph,20
",",",",p
et,et,82
",",",",p
de,de,81
là,là,60
",",",",p
sur,sur,81
le,le,71
cheval,cheval,21
de,de,81
Raymon,Raymon,20
",",",",p
qu',que,52
elle,il,51
fit,faire,19
caracoler,caracoler,14
avec,avec,81
hardiesse,hardiesse,22
/.,/.,P
toute,tout,75
cette,ce,74
scène,scène,22
de,de,81
famille,famille,22
se,se,51
passait,passer,18
dans,dans,81
un,un,71
coin,coin,21
de,de,81
la,le,71
cour,cour,22
",",",",p
sous,sous,81
les,le,71
yeux,oeil,21
de,de,81
Raymon,Raymon,20
/.,/.,P
il,il,51
éprouva,éprouver,19
un,un,71
violent,violent,30
sentiment,sentiment,21
de,de,81
dépit,dépit,21
en,en,81
voyant,voir,13
l',le,71
affection,affection,22
simple,simple,30
et,et,82
confiante,confiant,30
de,de,81
ces,ce,74
gens,gens,21
là,là,60
s',se,51
épancher,épancher,14
devant,devant,81
lui,lui,51
",",",",p
qui,qui,52
aimait,aimer,18
avec,avec,81
passion,passion,22
et,et,82
qui,qui,52
n',ne,60
avait,avoir,18
peut-être,peut-être,60
pas,pas,60
un,un,71
jour,jour,21
entier,entier,30
à,à,81
posséder,posséder,14
Indiana,Indiana,20
/.,/.,P
-,-,p
que,que,52
je,je,51
suis,être,17
heureuse,heureux,30
!,!,p
lui,lui,51
dit,dire,19
elle,il,51
en,en,81
l',le,52
appelant,appeler,13
à,à,81
son,son,73
côté,côté,21
dans,dans,81
l',le,71
avenue,avenue,22
/.,/.,P
il,il,51
semble,sembler,17
que,que,83
ce,ce,74
bon,bon,30
Ralph,Ralph,20
ait,avoir,17
deviné,deviner,12
le,le,71
présent,présent,21
qui,qui,52
pouvait,pouvoir,18
m',je,51
être,être,14
le,le,71
plus,plus,60
précieux,précieux,30
/.,/.,P
et,et,82
vous,vous,51
",",",",p
Raymon,Raymon,20
",",",",p
n',ne,60
êtes,être,17
vous,vous,51
pas,pas,60
heureux,heureux,30
aussi,aussi,60
de,de,81
voir,voir,14
le,le,71
cheval,cheval,21
que,que,52
vous,vous,51
montiez,monter,18
passer,passer,14
entre,entre,81
mes,mon,73
mains,main,22
/?,/?,P
oh,oh,93
