11519
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 109e extrait>,<>,<>
",",",",p
s',se,51
arrachant,arracher,13
le,le,71
pot,pot,21
",",",",p
et,et,82
si,si,60
hâtivement,hâtivement,60
que,que,83
les,le,71
petites,petit,30
filles,fille,22
s',se,51
en,en,52
répandaient,répandre,18
sur,sur,81
leur,leur,73
tablier,tablier,21
et,et,82
dans,dans,81
leur,leur,73
goulotte,goulotte,22
/.,/.,P
la,le,71
mère,mère,22
",",",",p
si,si,83
elle,il,51
eût,avoir,19
su,savoir,12
cette,ce,74
maraude,maraude,22
",",",",p
eût,avoir,19
sévèrement,sévèrement,60
corrigé,corriger,12
les,le,71
délinquants,délinquant,21
/.,/.,P
Jean,Jean,20
Valjean,Valjean,20
",",",",p
brusque,brusque,30
et,et,82
bougon,bougon,30
",",",",p
payait,payer,18
en,en,81
arrière,arrière,21
de,de,81
la,le,71
mère,mère,22
la,le,71
pinte,pinte,22
de,de,81
lait,lait,21
à,à,81
Marie-Claude,Marie-Claude,20
",",",",p
et,et,82
les,le,71
enfants,enfant,21
n',ne,60
étaient,être,18
pas,pas,60
punis,punir,12
/.,/.,P
il,il,51
gagnait,gagner,18
dans,dans,81
la,le,71
saison,saison,22
de,de,81
l',le,71
émondage,émondage,21
vingt,vingt,72
quatre,quatre,72
sous,sou,21
par,par,81
jour,jour,21
",",",",p
puis,puis,60
il,il,51
se,se,51
louait,louer,18
comme,comme,83
moissonneur,moissonneur,21
",",",",p
comme,comme,83
manoeuvre,manoeuvre,21
",",",",p
comme,comme,83
garçon,garçon,21
de,de,81
ferme,ferme,22
bouvier,bouvier,21
",",",",p
comme,comme,83
homme,homme,21
de,de,81
peine,peine,22
/.,/.,P
il,il,51
faisait,faire,18
ce,ce,52
qu',que,52
il,il,51
pouvait,pouvoir,18
/.,/.,P
sa,son,73
soeur,soeur,22
travaillait,travailler,18
de,de,81
son,son,73
côté,côté,21
",",",",p
mais,mais,82
que,que,52
faire,faire,14
avec,avec,81
sept,sept,72
petits,petit,30
enfants,enfant,21
/?,/?,P
<Nombre 53>,<>,<>
cinquante,cinquante,72
trois,trois,72
<Fin nombre>,<>,<>
c',ce,52
était,être,18
un,un,71
triste,triste,30
groupe,groupe,21
que,que,52
la,le,71
misère,misère,22
enveloppa,envelopper,19
et,et,82
étreignit,étreindre,19
peu,peu,60
à,à,81
peu,peu,60
/.,/.,P
il,il,51
arriva,arriver,19
qu',que,83
un,un,71
hiver,hiver,21
fut,être,19
rude,rude,30
/.,/.,P
Jean,Jean,20
n',ne,60
eut,avoir,19
pas,pas,60
d',de,81
ouvrage,ouvrage,21
/.,/.,P
la,le,71
famille,famille,22
n',ne,60
eut,avoir,19
pas,pas,60
de,de,81
pain,pain,21
/.,/.,P
pas,pas,60
de,de,81
pain,pain,21
/.,/.,P
à,à,81
la,le,71
lettre,lettre,22
/.,/.,P
sept,sept,72
enfants,enfant,21
/!,/!,P
un,un,71
dimanche,dimanche,21
soir,soir,21
",",",",p
Maubert,Maubert,20
Isabeau,Isabeau,20
",",",",p
boulanger,boulanger,21
sur,sur,81
la,le,71
place,place,22
de,de,81
l',le,71
Eglise,Eglise,20
",",",",p
à,à,81
Faverolles,Faverolles,20
",",",",p
se,se,51
disposait,disposer,18
à,à,81
se,se,51
coucher,coucher,14
",",",",p
lorsqu',lorsque,83
il,il,51
entendit,entendre,19
un,un,71
coup,coup,21
violent,violent,30
dans,dans,81
la,le,71
devanture,devanture,22
grillée,grillé,31
et,et,82
vitrée,vitré,30
de,de,81
sa,son,73
boutique,boutique,22
/.,/.,P
il,il,51
arriva,arriver,19
à,à,81
temps,temps,21
pour,pour,81
voir,voir,14
un,un,71
bras,bras,21
passé,passé,31
à,à,81
travers,travers,21
un,un,71
trou,trou,21
fait,faire,17
d',de,81
un,un,71
coup,coup,21
de,de,81
poing,poing,21
dans,dans,81
la,le,71
grille,grille,22
et,et,82
dans,dans,81
la,le,71
vitre,vitre,22
/.,/.,P
le,le,71
bras,bras,21
saisit,saisir,19
un,un,71
pain,pain,21
et,et,82
l',le,52
emporta,emporter,19
/.,/.,P
Isabeau,Isabeau,20
sortit,sortir,19
en,en,81
hâte,hâte,22
;,;,p
le,le,71
voleur,voleur,21
s',se,51
enfuyait,enfuir,18
à,à,81
toutes,tout,75
jambes,jambe,22
;,;,p
Isabeau,Isabeau,20
courut,courir,19
après,après,81
lui,lui,51
et,et,82
l',le,52
arrêta,arrêter,19
/.,/.,P
le,le,71
voleur,voleur,21
avait,avoir,18
jeté,jeter,12
le,le,71
pain,pain,21
",",",",p
mais,mais,82
il,il,51
avait,avoir,18
encore,encore,60
le,le,71
bras,bras,21
ensanglanté,ensanglanté,31
/.,/.,P
c',ce,52
était,être,18
Jean,Jean,20
Valjean,Valjean,20
/.,/.,P
ceci,ceci,52
se,se,51
passait,passer,18
en,en,81
<Nombre 1795>,<>,<>
mille,mille,72
sept,sept,72
cent,cent,72
quatre,quatre,72
vingt,vingt,72
quinze,quinze,72
<Fin nombre>,<>,<>
/.,/.,P
Jean,Jean,20
Valjean,Valjean,20
fut,être,19
traduit,traduire,12
devant,devant,81
les,le,71
tribunaux,tribunal,21
du,de,81
du,le,71
temps,temps,21
“,“,p
pour,pour,81
vol,vol,21
avec,avec,81
effraction,effraction,22
la,le,71
nuit,nuit,22
dans,dans,81
une,un,71
maison,maison,22
habitée,habité,31
“,“,p
/.,/.,P
il,il,51
avait,avoir,18
un,un,71
fusil,fusil,21
dont,dont,52
il,il,51
se,se,51
servait,servir,18
mieux,mieux,60
que,que,83
tireur,tireur,21
au,à,81
au,le,71
monde,monde,21
",",",",p
il,il,51
était,être,18
quelque,quelque,75
peu,peu,60
braconnier,braconnier,21
;,;,p
ce,ce,52
qui,qui,52
lui,lui,51
nuisit,nuire,19
/.,/.,P
il,il,51
y,y,52
a,avoir,17
contre,contre,81
les,le,71
braconniers,braconnier,21
un,un,71
préjugé,préjugé,21
légitime,légitime,30
/.,/.,P
le,le,71
braconnier,braconnier,21
",",",",p
de,de,81
même,même,60
que,que,83
le,le,71
contrebandier,contrebandier,21
",",",",p
côtoie,côtoyer,17
de,de,81
fort,fort,60
près,près,81
le,le,71
brigand,brigand,21
/.,/.,P
pourtant,pourtant,60
",",",",p
disons,dire,17
le,le,52
en,en,81
passant,passer,13
",",",",p
il,il,51
y,y,52
a,avoir,17
encore,encore,60
un,un,71
abîme,abîme,21
entre,entre,81
ces,ce,74
races,race,22
d',de,81
hommes,homme,21
et,et,82
le,le,71
hideux,hideux,30
assassin,assassin,21
des,de,81
des,le,71
villes,ville,22
/.,/.,P
le,le,71
braconnier,braconnier,21
vit,voir,19
dans,dans,81
la,le,71
forêt,forêt,22
le,le,71
contrebandier,contrebandier,21
vit,voir,19
dans,dans,81
la,le,71
montagne,montagne,22
ou,ou,82
sur,sur,81
la,le,71
mer,mer,22
/.,/.,P
les,le,71
villes,ville,22
font,faire,17
des,de,81
des,le,71
hommes,homme,21
féroces,féroce,30
parce qu',parce que,83
elles,ils,51
font,faire,17
des,de,81
des,le,71
hommes,homme,21
corrompus,corrompu,31
/.,/.,P
la,le,71
montagne,montagne,22
",",",",p
la,le,71
mer,mer,22
",",",",p
la,le,71
forêt,forêt,22
",",",",p
font,faire,17
des,de,81
des,le,71
hommes,homme,21
sauvages,sauvage,30
/.,/.,P
elles,ils,51
développent,développer,17
le,le,71
côté,côté,21
farouche,farouche,30
",",",",p
mais,mais,82
souvent,souvent,60
sans,sans,81
détruire,détruire,14
le,le,71
côté,côté,21
humain,humain,30
/.,/.,P
Jean,Jean,20
Valjean,Valjean,20
fut,être,19
déclaré,déclarer,12
coupable,coupable,30
/.,/.,P
les,le,71
termes,terme,21
du,de,81
du,le,71
code,code,21
étaient,être,18
formels,formel,30
/.,/.,P
il,il,51
y,y,52
a,avoir,17
dans,dans,81
notre,notre,73
civilisation,civilisation,22
des,de,81
des,le,71
heures,heure,22
redoutables,redoutable,30
;,;,p
ce,ce,52
sont,être,17
les,le,71
moments,moment,21
où,où,60
la,le,71
pénalité,pénalité,22
prononce,prononcer,17
un,un,71
naufrage,naufrage,21
/.,/.,P
quelle,quel,75
minute,minute,22
funèbre,funèbre,30
que,que,52
celle,celui,52
où,où,60
la,le,71
société,société,22
s',se,51
éloigne,éloigner,17
et,et,82
consomme,consommer,17
l',le,71
irréparable,irréparable,30
abandon,abandon,21
d',de,81
un,un,71
être,être,21
pensant,pensant,30
/!,/!,P
Jean,Jean,20
Valjean,Valjean,20
fut,être,19
condamné,condamner,12
à,à,81
cinq,cinq,72
ans,an,21
de,de,81
galères,galère,22
/.,/.,P
le,le,71
<Nombre 22 avril 1796>,<>,<>
vingt,vingt,72
deux,deux,72
avril,avril,21
mille,mille,72
sept,sept,72
cent,cent,72
quatre,quatre,72
vingt,vingt,72
seize,seize,72
<Fin nombre>,<>,<>
",",",",p
on,on,51
cria,crier,19
dans,dans,81
Paris,Paris,20
la,le,71
victoire,victoire,22
de,de,81
Montenotte,Montenotte,20
remportée,remporté,31
par,par,81
le,le,71
général,général,21
en,en,81
chef,chef,21
de,de,81
l',le,71
année,année,22
d',de,81
Italie,Italie,20
",",",",p
que,que,83
le,le,71
message,message,21
du,de,81
du,le,71
Directoire,Directoire,20
aux,à,81
aux,le,71
Cinq Cents,Cinq Cents,20
",",",",p
du,de,81
du,le,71
<Nombre 2>,<>,<>
deux,deux,72
<Fin nombre>,<>,<>
floréal,floréal,21
an,an,21
IV,IV,20
",",",",p
appelle,appeler,17
Buona-Parte,Buona-Parte,20
;,;,p
ce,ce,74
même,même,75
jour,jour,21
une,un,71
grande,grand,30
chaîne,chaîne,22
fut,être,19
ferrée,ferrer,12
à,à,81
Bicêtre,Bicêtre,20
/.,/.,P
Jean,Jean,20
Valjean,Valjean,20
fit,faire,19
partie,partie,22
de,de,81
cette,ce,74
chaîne,chaîne,22
/.,/.,P
un,un,71
ancien,ancien,30
guichetier,guichetier,21
de,de,81
la,le,71
prison,prison,22
",",",",p
qui,qui,52
a,avoir,17
près,près,81
de,de,81
quatre,quatre,72
vingt,vingt,72
dix,dix,72
ans,an,21
aujourd'hui,aujourd'hui,60
",",",",p
se,se,51
souvient,souvenir,17
encore,encore,60
parfaitement,parfaitement,60
de,de,81
ce,ce,74
malheureux,malheureux,21
qui,qui,52
fut,être,19
ferré,ferrer,12
à,à,81
l',le,71
extrémité,extrémité,22
du,de,81
du,le,71
quatrième,quatrième,72
cordon,cordon,21
dans,dans,81
l',le,71
angle,angle,21
nord,nord,21
de,de,81
la,le,71
cour,cour,22
/.,/.,P
il,il,51
était,être,18
assis,asseoir,12
à,à,81
terre,terre,22
comme,comme,83
tous,tout,75
les,le,71
autres,autre,52
/.,/.,P
il,il,51
paraissait,paraître,18
ne,ne,60
rien,rien,52
comprendre,comprendre,14
à,à,81
sa,son,73
position,position,22
",",",",p
sinon,sinon,83
qu',que,83
elle,il,51
était,être,18
horrible,horrible,30
/.,/.,P
il,il,51
est,être,17
probable,probable,30
qu',que,83
il,il,51
y,y,52
démêlait,démêler,18
aussi,aussi,60
",",",",p
à,à,81
travers,travers,21
les,le,71
vagues,vague,30
idées,idée,22
d',de,81
un,un,71
pauvre,pauvre,30
homme,homme,21
ignorant,ignorant,30
de,de,81
tout,tout,52
",",",",p
quelque,quelque,75
chose,chose,22
d',de,81
excessif,excessif,30
/.,/.,P
pendant,pendant,81
qu',que,83
on,on,51
rivait,river,18
à,à,81
grands,grand,30
coups,coup,21
de,de,81
marteau,marteau,21
derrière,derrière,81
sa,son,73
tête,tête,22
le,le,71
boulon,boulon,21
de,de,81
son,son,73
carcan,carcan,21
",",",",p
il,il,51
pleurait,pleurer,18
",",",",p
les,le,71
larmes,larme,22
l',le,52
étouffaient,étouffer,18
",",",",p
elles,ils,51
l',le,52
empêchaient,empêcher,18
de,de,81
parler,parler,14
",",",",p
il,il,51
parvenait,parvenir,18
seulement,seulement,60
à,à,81
dire,dire,14
de,de,81
temps,temps,21
en,en,81
temps,temps,21
:,:,p
j',je,51
étais,être,18
émondeur,émondeur,21
à,à,81
Faverolles,Faverolles,20
/.,/.,P
puis,puis,60
",",",",p
tout,tout,60
en,en,81
sanglotant,sangloter,13
",",",",p
il,il,51
élevait,élever,18
sa,son,73
main,main,22
droite,droit,30
et,et,82
l',le,52
abaissait,abaisser,18
graduellement,graduellement,60
sept,sept,72
fois,fois,22
comme,comme,83
s',si,83
il,il,51
touchait,toucher,18
successivement,successivement,60
sept,sept,72
têtes,tête,22
inégales,inégal,30
",",",",p
et,et,82
par,par,81
ce,ce,74
geste,geste,21
on,on,51
devinait,deviner,18
que,que,83
la,le,71
chose,chose,22
quelconque,quelconque,30
qu',que,83
il,il,51
avait,avoir,18
faite,faire,12
",",",",p
il,il,51
l',le,52
avait,avoir,18
faite,faire,12
pour,pour,81
vêtir,vêtir,14
et,et,82
nourrir,nourrir,14
sept,sept,72
petits,petit,30
enfants,enfant,21
/.,/.,P
il,il,51
partit,partir,19
pour,pour,81
Toulon,Toulon,20
/.,/.,P
il,il,51
y,y,52
arriva,arriver,19
après,après,81
un,un,71
voyage,voyage,21
de,de,81
vingt,vingt,72
sept,sept,72
jours,jour,21
",",",",p
sur,sur,81
une,un,71
charrette,charrette,22
",",",",p
la,le,71
chaîne,chaîne,22
au,à,81
au,le,71
cou,cou,21
/.,/.,P
à,à,81
Toulon,Toulon,20
",",",",p
il,il,51
fut,être,19
revêtu,revêtir,12
de,de,81
la,le,71
casaque,casaque,22
rouge,rouge,30
/.,/.,P
tout,tout,52
s',se,51
effaça,effacer,19
de,de,81
ce,ce,52
qui,qui,52
avait,avoir,18
été,être,12
sa,son,73
vie,vie,22
",",",",p
jusqu',jusque,81
à,à,81
son,son,73
nom,nom,21
;,;,p
il,il,51
ne,ne,60
fut,être,19
même,même,60
plus,plus,60
Jean,Jean,20
Valjean,Valjean,20
;,;,p
il,il,51
fut,être,19
le,le,71
numéro,numéro,21
<Nombre 24601>,<>,<>
vingt,vingt,72
quatre,quatre,72
mille,mille,72
six,six,72
cent,cent,72
un,un,72
<Fin nombre>,<>,<>
/.,/.,P
que,que,52
devint,devenir,19
la,le,71
soeur,soeur,22
?,?,p
que,que,52
devinrent,devenir,19
les,le,71
sept,sept,72
enfants,enfant,21
/?,/?,P
qui,qui,52
est,être,17
ce,ce,52
qui,qui,52
s',se,51
occupe,occuper,17
de,de,81
cela,cela,52
/?,/?,P
que,que,52
devient,devenir,17
la,le,71
poignée,poignée,22
de,de,81
feuilles,feuille,22
du,de,81
du,le,71
jeune,jeune,30
arbre,arbre,21
scié,scié,31
par,par,81
le,le,71
pied,pied,21
/?,/?,P
c',ce,52
est,être,17
toujours,toujours,60
la,le,71
même,même,75
histoire,histoire,22
/.,/.,P
ces,ce,74
pauvres,pauvre,30
êtres,être,21
vivants,vivant,30
",",",",p
ces,ce,74
créatures,créature,22
de,de,81
dieu,dieu,21
",",",",p
sans,sans,81
appui,appui,21
désormais,désormais,60
",",",",p
sans,sans,81
guide,guide,21
",",",",p
sans,sans,81
asile,asile,21
",",",",p
s',se,51
en,en,52
allèrent,aller,19
au,à,81
au,le,71
hasard,hasard,21
",",",",p
qui,qui,52
sait,savoir,17
même,même,60
?,?,p
chacun,chacun,52
de,de,81
leur,leur,73
côté,côté,21
peut-être,peut-être,60
",",",",p
et,et,82
s',se,51
enfoncèrent,enfoncer,19
peu,peu,60
à,à,81
peu,peu,60
dans,dans,81
cette,ce,74
froide,froid,30
brume,brume,22
où,où,60
s',se,51
engloutissent,engloutir,17
les,le,71
destinées,destinée,22
solitaires,solitaire,30
",",",",p
moines,moine,21
ténèbres,ténèbre,22
où,où,60
disparaissent,disparaître,17
successivement,successivement,60
tant,tant,60
de,de,81
têtes,tête,22
infortunées,infortuné,30
dans,dans,81
la,le,71
sombre,sombre,30
marche,marche,22
du,de,81
du,le,71
genre,genre,21
humain,humain,30
/.,/.,P
ils,ils,51
quittèrent,quitter,19
le,le,71
pays,pays,21
/.,/.,P
le,le,71
clocher,clocher,21
de,de,81
ce,ce,52
qui,qui,52
avait,avoir,18
été,être,12
leur,leur,73
village,village,21
les,le,52
oublia,oublier,19
;,;,p
la,le,71
borne,borne,22
de,de,81
ce,ce,52
qui,qui,52
avait,avoir,18
été,être,12
leur,leur,73
champ,champ,21
les,le,52
oublia,oublier,19
;,;,p
après,après,81
quelques,quelque,75
années,année,22
de,de,81
séjour,séjour,21
au,à,81
au,le,71
bagne,bagne,21
",",",",p
Jean,Jean,20
Valjean,Valjean,20
lui-même,lui-même,51
les,le,52
oublia,oublier,19
/.,/.,P
dans,dans,81
ce,ce,74
coeur,coeur,21
où,où,60
il,il,51
y,y,52
avait,avoir,18
eu,avoir,12
une,un,71
plaie,plaie,22
",",",",p
il,il,51
y,y,52
eut,avoir,19
une,un,71
cicatrice,cicatrice,22
/.,/.,P
voilà,voilà,81
tout,tout,52
/.,/.,P
à,à,81
peine,peine,22
",",",",p
pendant,pendant,81
tout,tout,75
le,le,71
temps,temps,21
qu',que,83
il,il,51
passa,passer,19
à,à,81
Toulon,Toulon,20
",",",",p
entendit,entendre,19
il,il,51
parler,parler,14
une,un,71
seule,seul,30
fois,fois,22
de,de,81
sa,son,73
soeur,soeur,22
/.,/.,P
c',ce,52
était,être,18
",",",",p
je,je,51
crois,croire,17
",",",",p
vers,vers,81
la,le,71
fin,fin,22
de,de,81
la,le,71
quatrième,quatrième,72
année,année,22
de,de,81
sa,son,73
captivité,captivité,22
/.,/.,P
je,je,51
ne,ne,60
sais,savoir,17
plus,plus,60
par,par,81
quelle,quel,75
voie,voie,22
ce,ce,74
renseignement,renseignement,21
lui,lui,51
parvint,parvenir,19
/.,/.,P
quelqu'un,quelqu'un,52
",",",",p
qui,qui,52
les,le,52
avait,avoir,18
connus,connaître,12
au,à,81
au,le,71
pays,pays,21
",",",",p
avait,avoir,18
vu,voir,12
sa,son,73
soeur,soeur,22
/.,/.,P
elle,il,51
était,être,18
à,à,81
Paris,Paris,20
/.,/.,P
elle,il,51
habitait,habiter,18
une,un,71
pauvre,pauvre,30
rue,rue,22
près,près,81
de,de,81
Saint-Sulpice,Saint-Sulpice,20
",",",",p
la,le,71
rue,rue,22
du,de,81
du,le,71
Geindre,Geindre,20
/.,/.,P
elle,il,51
n',ne,60
avait,avoir,18
plus,plus,60
avec,avec,81
elle,il,51
qu',que,83
un,un,71
enfant,enfant,21
",",",",p
un,un,71
petit,petit,30
garçon,garçon,21
",",",",p
le,le,71
dernier,dernier,30
/.,/.,P
où,où,60
étaient,être,18
les,le,71
six,six,72
autres,autre,52
/?,/?,P
elle,il,51
ne,ne,60
le,le,52
savait,savoir,18
peut-être,peut-être,60
pas,pas,60
elle-même,lui-même,51
/.,/.,P
tous,tout,75
les,le,71
matins,matin,21
elle,il,51
allait,aller,18
à,à,81
une,un,71
imprimerie,imprimerie,22
rue,rue,22
du,de,81
du,le,71
Sabot,Sabot,20
",",",",p
numéro,numéro,21
<Nombre 3>,<>,<>
trois,trois,72
<Fin nombre>,<>,<>
",",",",p
où,où,60
elle,il,51
était,être,18
plieuse,plieuse,22
et,et,82
brocheuse,brocheuse,22
/.,/.,P
il,il,51
fallait,falloir,18
être,être,14
là,là,60
à,à,81
six,six,72
heures,heure,22
du,de,81
du,le,71
matin,matin,21
",",",",p
bien,bien,60
avant,avant,81
le,le,71
jour,jour,21
l',le,71
hiver,hiver,21
/.,/.,P
dans,dans,81
la,le,71
maison,maison,22
de,de,81
l',le,71
imprimerie,imprimerie,22
il,il,51
y,y,52
avait,avoir,18
une,un,71
école,école,22
",",",",p
elle,il,51
menait,mener,18
à,à,81
cette,ce,74
école,école,22
son,son,73
petit,petit,30
garçon,garçon,21
qui,qui,52
avait,avoir,18
sept,sept,72
ans,an,21
/.,/.,P
seulement,seulement,60
",",",",p
comme,comme,83
elle,il,51
entrait,entrer,18
à,à,81
l',le,71
imprimerie,imprimerie,22
à,à,81
six,six,72
heures,heure,22
et,et,82
que,que,83
l',le,71
école,école,22
n',ne,60
ouvrait,ouvrir,18
qu',que,83
à,à,81
sept,sept,72
",",",",p
il,il,51
fallait,falloir,18
que,que,83
l',le,71
enfant,enfant,21
attendît,attendre,18
",",",",p
dans,dans,81
la,le,71
cour,cour,22
",",",",p
que,que,83
l',le,71
école,école,22
ouvrit,ouvrir,19
",",",",p
une,un,71
heure,heure,22
;,;,p
l',le,71
hiver,hiver,21
",",",",p
une,un,71
heure,heure,22
de,de,81
nuit,nuit,22
",",",",p
en,en,81
plein,plein,30
air,air,21
/.,/.,P
on,on,51
ne,ne,60
voulait,vouloir,18
pas,pas,60
que,que,83
l',le,71
enfant,enfant,21
entrât,entrer,18
dans,dans,81
l',le,71
imprimerie,imprimerie,22
",",",",p
parce qu',parce que,83
il,il,51
gênait,gêner,18
",",",",p
disait,dire,18
on,on,51
/.,/.,P
les,le,71
ouvriers,ouvrier,21
voyaient,voir,18
le,le,71
matin,matin,21
en,en,81
passant,passer,13
ce,ce,74
pauvre,pauvre,30
petit,petit,60
être,être,14
assis,asseoir,12
sur,sur,81
le,le,71
pavé,pavé,21
",",",",p
tombant,tomber,13
de,de,81
sommeil,sommeil,21
",",",",p
et,et,82
souvent,souvent,60
endormi,endormi,31
dans,dans,81
l',le,71
ombre,ombre,22
",",",",p
accroupi,accroupi,31
