11991
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 169e extrait>,<>,<>
",",",",p
mais,mais,82
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
grimpe,grimper,17
donc,donc,82
",",",",p
imbécile,imbécile,21
/!,/!,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
vous,vous,51
me,je,51
ramènerez,ramener,15
chez,chez,81
moi,moi,51
",",",",p
bien,bien,60
entendu,entendu,31
;,;,p
car,car,82
",",",",p
sans,sans,81
cela,cela,52
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
sitôt,sitôt,60
parti,parti,31
",",",",p
sitôt,sitôt,60
rendu,rendu,31
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
grimpant,grimper,13
sur,sur,81
son,son,73
camarade,camarade,21
/.,/.,P
c',ce,52
est,être,17
que,que,83
le,le,71
soir,soir,21
",",",",p
chez,chez,81
nous,nous,51
",",",",p
nous,nous,51
faisons,faire,17
la,le,71
prière,prière,22
/.,/.,P
vous,vous,51
comprenez,comprendre,17
/?,/?,P
le,le,71
papillon,papillon,21
/.,/.,P
sans,sans,81
doute,doute,21
/…,/…,P
un,un,71
peu,peu,60
plus,plus,60
en,en,81
arrière,arrière,21
/.,/.,P
là,là,60
/…,/…,P
maintenant,maintenant,60
",",",",p
silence,silence,21
à,à,81
bord,bord,21
!,!,p
je,je,51
lâche,lâcher,17
tout,tout,52
",",",",p
(,(,p
prrt,prrt,93
/!,/!,P
ils,ils,51
s',se,51
envolent,envoler,17
;,;,p
le,le,71
dialogue,dialogue,21
continue,continuer,17
en,en,81
l',le,71
air,air,21
/.,/.,P
),),p
mon,mon,73
cher,cher,30
",",",",p
c',ce,52
est,être,17
merveilleux,merveilleux,30
;,;,p
tu,tu,51
n',ne,60
es,être,17
pas,pas,60
lourd,lourd,30
du,de,81
du,le,71
tout,tout,21
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
effrayée,effrayé,31
/.,/.,P
ah,ah,93
!,!,p
…,…,p
monsieur,monsieur,21
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
eh,eh,93
bien,bien,60
!,!,p
quoi,quoi,52
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
je,je,51
n',ne,60
y,y,52
vois,voir,17
plus,plus,60
…,…,p
la,le,71
tête,tête,22
me,je,51
tourne,tourner,17
;,;,p
je,je,51
voudrais,vouloir,16
bien,bien,60
descendre,descendre,14
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
es,être,17
tu,tu,51
bête,bête,30
/!,/!,P
si,si,83
la,le,71
tête,tête,22
te,tu,51
tourne,tourner,17
",",",",p
il,il,51
faut,falloir,17
fermer,fermer,14
les,le,71
yeux,oeil,21
/.,/.,P
les,le,52
as,avoir,17
tu,tu,51
fermés,fermer,12
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
fermant,fermer,13
les,le,71
yeux,oeil,21
/.,/.,P
oui,oui,60
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
ça,ça,52
va,aller,17
mieux,mieux,60
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
avec,avec,81
effort,effort,21
/.,/.,P
un,un,71
peu,peu,60
mieux,mieux,60
/.,/.,P
le,le,71
papillon,papillon,21
",",",",p
riant,rire,13
sous,sous,81
cape,cape,22
/.,/.,P
décidément,décidément,60
on,on,51
est,être,17
mauvais,mauvais,30
aéronaute,aéronaute,21
dans,dans,81
ta,ton,73
famille,famille,22
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
oh,oh,93
!,!,p
oui,oui,60
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
votre,votre,73
faute,faute,22
si,si,83
le,le,71
guide,guide,21
ballon,ballon,21
n',ne,60
est,être,17
pas,pas,60
encor,encore,60
trouvé,trouver,12
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
oh,oh,93
!,!,p
non,non,60
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
çà,çà,60
",",",",p
monseigneur,monseigneur,21
",",",",p
vous,vous,51
êtes,être,17
arrivé,arriver,12
/.,/.,P
(,(,p
il,il,51
se,se,51
pose,poser,17
sur,sur,81
un,un,71
muguet,muguet,21
/.,/.,P
),),p
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
ouvrant,ouvrir,13
les,le,71
yeux,oeil,21
/.,/.,P
pardon,pardon,21
!,!,p
mais,mais,82
…,…,p
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
ici,ici,60
que,que,83
je,je,51
demeure,demeurer,17
/.,/.,P
le,le,71
papillon,papillon,21
/.,/.,P
je,je,51
sais,savoir,17
;,;,p
mais,mais,82
comme,comme,83
il,il,51
est,être,17
encore,encore,60
de,de,81
très,très,60
bonne,bon,30
heure,heure,22
je,je,51
t',tu,51
ai,avoir,17
mené,mener,12
chez,chez,81
un,un,71
muguet,muguet,21
de,de,81
mes,mon,73
amis,ami,21
/.,/.,P
on,on,51
va,aller,17
se,se,51
rafraîchir,rafraîchir,14
le,le,71
bec,bec,21
;,;,p
-,-,p
c',ce,52
est,être,17
bien,bien,60
permis,permettre,12
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
oh,oh,93
!,!,p
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
le,le,71
temps,temps,21
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
bah,bah,93
!,!,p
rien,rien,52
qu',que,83
une,un,71
seconde,seconde,22
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
et,et,82
puis,puis,60
",",",",p
je,je,51
ne,ne,60
suis,être,17
pas,pas,60
reçu,recevoir,12
",",",",p
moi,moi,51
",",",",p
dans,dans,81
le,le,71
monde,monde,21
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
viens,venir,17
donc,donc,82
!,!,p
je,je,51
te,tu,51
ferai,faire,15
passer,passer,14
pour,pour,81
mon,mon,73
bâtard,bâtard,21
;,;,p
tu,tu,51
seras,être,15
bien,bien,60
reçu,recevoir,12
",",",",p
va,aller,17
!,!,p
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
puis,puis,60
",",",",p
c',ce,52
est,être,17
qu',que,83
il,il,51
est,être,17
tard,tard,60
/.,/.,P
le,le,71
papillon,papillon,21
/.,/.,P
eh,eh,93
non,non,60
il,il,51
n',ne,60
est,être,17
pas,pas,60
tard,tard,60
;,;,p
écoute,écouter,17
la,le,71
cigale,cigale,22
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
à,à,81
voix,voix,22
basse,bas,30
/.,/.,P
puis,puis,60
je,je,51
…,…,p
n',ne,60
ai,avoir,17
pas,pas,60
d',de,81
argent,argent,21
/…,/…,P
le,le,71
papillon,papillon,21
",",",",p
l',le,52
entraînant,entraîner,13
/.,/.,P
viens,venir,17
!,!,p
le,le,71
muguet,muguet,21
régale,régaler,17
/.,/.,P
(,(,p
ils,ils,51
entrent,entrer,17
chez,chez,81
le,le,71
muguet,muguet,21
/.,/.,P
-,-,p
la,le,71
toile,toile,22
tombe,tomber,17
/.,/.,P
),),p
au,à,81
au,le,71
second,second,72
acte,acte,21
",",",",p
quand,quand,83
le,le,71
rideau,rideau,21
se,se,51
lève,lever,17
",",",",p
il,il,51
fait,faire,17
presque,presque,60
nuit,nuire,17
on,on,51
voit,voir,17
les,le,71
deux,deux,72
camarades,camarade,21
sortir,sortir,14
de,de,81
chez,chez,81
le,le,71
muguet,muguet,21
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
est,être,17
légèrement,légèrement,60
ivre,ivre,30
/.,/.,P
le,le,71
papillon,papillon,21
",",",",p
tendant,tendre,13
le,le,71
dos,dos,21
/.,/.,P
et,et,82
maintenant,maintenant,60
",",",",p
en,en,81
route,route,22
/!,/!,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
grimpant,grimper,13
bravement,bravement,60
/.,/.,P
en,en,81
route,route,22
/!,/!,P
(,(,p
prrt,prrt,93
/!,/!,P
ils,ils,51
s',se,51
envolent,envoler,17
/…,/…,P
le,le,71
dialogue,dialogue,21
continue,continuer,17
en,en,81
l',le,71
air,air,21
/.,/.,P
),),p
le,le,71
papillon,papillon,21
/.,/.,P
eh,eh,93
bien,bien,60
/!,/!,P
comment,comment,60
trouves,trouver,17
tu,tu,51
mon,mon,73
muguet,muguet,21
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
mon,mon,73
cher,cher,30
",",",",p
il,il,51
est,être,17
charmant,charmant,30
;,;,p
il,il,51
vous,vous,51
livre,livrer,17
sa,son,73
cave,cave,22
et,et,82
tout,tout,52
sans,sans,81
vous,vous,51
connaître,connaître,14
/…,/…,P
le,le,71
papillon,papillon,21
",",",",p
regardant,regarder,13
le,le,71
ciel,ciel,21
/.,/.,P
oh,oh,93
!,!,p
oh,oh,93
/!,/!,P
Phoebé,Phoebé,20
qui,qui,52
met,mettre,17
le,le,71
nez,nez,21
à,à,81
sa,son,73
fenêtre,fenêtre,22
il,il,51
faut,falloir,17
nous,nous,51
dépêcher,dépêcher,14
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
nous,nous,51
dépêcher,dépêcher,14
",",",",p
pourquoi,pourquoi,60
/?,/?,P
le,le,71
papillon,papillon,21
/.,/.,P
tu,tu,51
n',ne,60
es,être,17
donc,donc,82
plus,plus,60
pressé,presser,12
de,de,81
retourner,retourner,14
chez,chez,81
toi,toi,51
?,?,p
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
oh,oh,93
pourvu,pourvu,81
que,que,83
j',je,51
arrive,arriver,17
à,à,81
temps,temps,21
pour,pour,81
la,le,71
prière,prière,22
/…,/…,P
d',de,81
ailleurs,ailleurs,60
",",",",p
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
loin,loin,60
",",",",p
chez,chez,81
nous,nous,51
…,…,p
c',ce,52
est,être,17
là,là,60
derrière,derrière,81
/.,/.,P
le,le,71
papillon,papillon,21
/.,/.,P
si,si,83
tu,tu,51
n',ne,60
es,être,17
pas,pas,60
pressé,presser,12
",",",",p
je,je,51
ne,ne,60
le,le,52
suis,être,17
pas,pas,60
",",",",p
moi,moi,51
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
avec,avec,81
effusion,effusion,22
/.,/.,P
quel,quel,75
bon,bon,30
enfant,enfant,21
tu,tu,51
fais,faire,17
!,!,p
/…,/…,P
je,je,51
ne,ne,60
sais,savoir,17
pas,pas,60
pourquoi,pourquoi,60
tout,tout,75
le,le,71
monde,monde,21
n',ne,60
est,être,17
pas,pas,60
ton,ton,73
ami,ami,21
sur,sur,81
la,le,71
terre,terre,22
/.,/.,P
on,on,51
dit,dire,17
de,de,81
toi,toi,51
:,:,p
“,“,p
c',ce,52
est,être,17
un,un,71
bohème,bohème,21
;,;,p
un,un,71
réfractaire,réfractaire,21
un,un,71
poète,poète,21
!,!,p
un,un,71
sauteur,sauteur,21
!,!,p
/…,/…,P
“,“,p
le,le,71
papillon,papillon,21
/.,/.,P
tiens,tenir,17
!,!,p
tiens,tenir,17
!,!,p
et,et,82
qui,qui,52
dit,dire,17
ça,ça,52
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
mon,mon,73
dieu,dieu,21
!,!,p
le,le,71
scarabée,scarabée,21
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
ah,ah,93
!,!,p
oui,oui,60
",",",",p
ce,ce,74
gros,gros,30
poussah,poussah,21
/.,/.,P
il,il,51
m',je,51
appelle,appeler,17
sauteur,sauteur,21
",",",",p
parce qu',parce que,83
il,il,51
a,avoir,17
du,de,81
du,le,71
ventre,ventre,21
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
c',ce,52
est,être,17
qu',que,83
il,il,51
n',ne,60
est,être,17
pas,pas,60
le,le,71
seul,seul,30
qui,qui,52
te,tu,51
déteste,détester,17
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
ah,ah,93
!,!,p
diantre,diantre,60
/!,/!,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
ainsi,ainsi,60
",",",",p
les,le,71
escargots,escargot,21
ne,ne,60
sont,être,17
pas,pas,60
tes,ton,73
amis,ami,21
",",",",p
va,aller,17
!,!,p
ni,ni,82
les,le,71
scorpions,scorpion,21
",",",",p
pas,pas,60
même,même,60
les,le,71
fourmis,fourmi,22
/.,/.,P
le,le,71
papillon,papillon,21
/.,/.,P
vraiment,vraiment,60
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
confidentielle,confidentiel,30
/.,/.,P
ne,ne,60
fais,faire,17
jamais,jamais,60
la,le,71
cour,cour,22
à,à,81
l',le,71
araignée,araignée,22
;,;,p
elle,il,51
te,tu,51
trouve,trouver,17
affreux,affreux,30
",",",",p
le,le,71
papillon,papillon,21
/.,/.,P
on,on,51
l',le,52
a,avoir,17
mal,mal,60
renseignée,renseigner,12
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
hé,hé,93
/!,/!,P
les,le,71
chenilles,chenille,22
sont,être,17
un,un,71
peu,peu,60
de,de,81
son,son,73
avis,avis,21
/…,/…,P
le,le,71
papillon,papillon,21
/.,/.,P
je,je,51
crois,croire,17
bien,bien,60
!,!,p
/…,/…,P
mais,mais,82
",",",",p
dis,dire,17
moi,moi,51
/!,/!,P
dans,dans,81
le,le,71
monde,monde,21
où,où,60
tu,tu,51
vis,vivre,17
",",",",p
car,car,82
enfin,enfin,60
tu,tu,51
n',ne,60
es,être,17
pas,pas,60
du,de,81
du,le,71
monde,monde,21
des,de,81
des,le,71
chenilles,chenille,22
",",",",p
suis,être,17
je,je,51
aussi,aussi,60
mal,mal,60
vu,voir,12
?,?,p
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
dame,dame,22
!,!,p
c',ce,52
est,être,17
selon,selon,81
les,le,71
familles,famille,22
",",",",p
la,le,71
jeunesse,jeunesse,22
est,être,17
pour,pour,81
toi,toi,51
;,;,p
les,le,71
vieux,vieux,21
",",",",p
en,en,81
général,général,21
",",",",p
trouvent,trouver,17
que,que,83
tu,tu,51
n',ne,60
as,avoir,17
pas,pas,60
assez,assez,60
de,de,81
sens,sens,21
moral,moral,30
/.,/.,P
le,le,71
papillon,papillon,21
",",",",p
tristement,tristement,60
/.,/.,P
je,je,51
vois,voir,17
que,que,83
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
beaucoup,beaucoup,60
de,de,81
sympathies,sympathie,22
/.,/.,P
en,en,81
somme,somme,22
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
ma,mon,73
foi,foi,22
!,!,p
non,non,60
",",",",p
mon,mon,73
pauvre,pauvre,21
/!,/!,P
les,le,71
orties,ortie,22
t',tu,51
en,en,52
veulent,vouloir,17
/.,/.,P
le,le,71
crapaud,crapaud,21
te,tu,51
hait,haïr,17
;,;,p
jusqu',jusque,81
au,à,81
au,le,71
grillon,grillon,21
",",",",p
quand,quand,83
il,il,51
parle,parler,17
de,de,81
toi,toi,51
",",",",p
qui,qui,52
dit,dire,17
:,:,p
“,“,p
ce,ce,74
p,p,21
…,…,p
p,p,21
/…,/…,P
papillon,papillon,21
/!,/!,P
“,“,p
le,le,71
papillon,papillon,21
/.,/.,P
est,être,17
ce,ce,52
que,que,83
tu,tu,51
me,je,51
hais,haïr,17
",",",",p
toi,toi,51
",",",",p
comme,comme,83
tous,tout,75
ces,ce,74
drôles,drôle,21
/?,/?,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
/.,/.,P
moi,moi,51
/…,/…,P
je,je,51
t',tu,51
adore,adorer,17
;,;,p
on,on,51
est,être,17
si,si,60
bien,bien,60
sur,sur,81
tes,ton,73
épaules,épaule,22
/!,/!,P
et,et,82
puis,puis,60
",",",",p
tu,tu,51
me,je,51
conduis,conduire,17
toujours,toujours,60
chez,chez,81
les,le,71
muguets,muguet,21
/.,/.,P
c',ce,52
est,être,17
amusant,amusant,30
!,!,p
/…,/…,P
dis,dire,17
donc,donc,82
",",",",p
si,si,83
je,je,51
te,tu,51
fatiguais,fatiguer,18
",",",",p
nous,nous,51
pourrions,pouvoir,16
faire,faire,14
encore,encore,60
une,un,71
petite,petit,30
pause,pause,22
quelque,quelque,75
part,part,22
/…,/…,P
tu,tu,51
n',ne,60
es,être,17
pas,pas,60
fatigué,fatiguer,12
",",",",p
je,je,51
suppose,supposer,17
/?,/?,P
le,le,71
papillon,papillon,21
/.,/.,P
je,je,51
te,tu,51
trouve,trouver,17
un,un,71
peu,peu,60
lourd,lourd,30
",",",",p
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
l',le,71
embarras,embarras,21
/.,/.,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
montrant,montrer,13
des,de,81
des,le,71
muguets,muguet,21
/.,/.,P
alors,alors,60
",",",",p
entrons,entrer,17
ici,ici,60
",",",",p
tu,tu,51
te,tu,51
reposeras,reposer,15
/.,/.,P
le,le,71
papillon,papillon,21
/.,/.,P
ah,ah,93
!,!,p
merci,merci,21
!,!,p
…,…,p
des,de,81
des,le,71
muguets,muguet,21
",",",",p
toujours,toujours,60
la,le,71
même,même,75
chose,chose,22
/.,/.,P
(,(,p
bas,bas,60
",",",",p
d',de,81
un,un,71
ton,ton,21
libertin,libertin,30
),),p
j',je,51
aime,aimer,17
bien,bien,60
mieux,mieux,60
à,à,81
côté,côté,21
/…,/…,P
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
toute,tout,60
rouge,rouge,30
/.,/.,P
chez,chez,81
la,le,71
Rose,Rose,20
?,?,p
/…,/…,P
oh,oh,93
!,!,p
non,non,60
",",",",p
jamais,jamais,60
/…,/…,P
le,le,71
papillon,papillon,21
",",",",p
l',le,52
entraînant,entraîner,13
/.,/.,P
viens,venir,17
donc,donc,82
!,!,p
on,on,51
ne,ne,60
nous,nous,51
verra,voir,15
pas,pas,60
/.,/.,P
(,(,p
ils,ils,51
entrent,entrer,17
discrètement,discrètement,60
chez,chez,81
la,le,71
Rose,Rose,20
/.,/.,P
-,-,p
la,le,71
toile,toile,22
tombe,tomber,17
/.,/.,P
),),p
au,à,81
au,le,71
troisième,troisième,72
acte,acte,21
/…,/…,P
mais,mais,82
je,je,51
ne,ne,60
voudrais,vouloir,16
pas,pas,60
",",",",p
mes,mon,73
chers,cher,30
lecteurs,lecteur,21
",",",",p
abuser,abuser,14
plus,plus,60
longtemps,longtemps,60
de,de,81
votre,votre,73
patience,patience,22
/.,/.,P
les,le,71
vers,vers,21
",",",",p
par,par,81
le,le,71
temps,temps,21
qui,qui,52
court,courir,17
",",",",p
n',ne,60
ont,avoir,17
pas,pas,60
le,le,71
don,don,21
de,de,81
plaire,plaire,14
",",",",p
je,je,51
le,le,52
sais,savoir,17
/.,/.,P
aussi,aussi,60
j',je,51
arrête,arrêter,17
là,là,60
mes,mon,73
citations,citation,22
",",",",p
et,et,82
je,je,51
vais,aller,17
me,je,51
contenter,contenter,14
de,de,81
raconter,raconter,14
sommairement,sommairement,60
le,le,71
reste,reste,21
de,de,81
mon,mon,73
poème,poème,21
/.,/.,P
au,à,81
au,le,71
troisième,troisième,72
acte,acte,21
",",",",p
il,il,51
est,être,17
nuit,nuit,22
tout,tout,60
à,à,81
fait,fait,21
/…,/…,P
les,le,71
deux,deux,72
camarades,camarade,21
sortent,sortir,17
ensemble,ensemble,60
de,de,81
chez,chez,81
la,le,71
Rose,Rose,20
/…,/…,P
le,le,71
papillon,papillon,21
veut,vouloir,17
ramener,ramener,14
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
chez,chez,81
ses,son,73
parents,parent,21
;,;,p
mais,mais,82
celle-ci,celui-ci,52
s',se,51
y,y,52
refuse,refuser,17
;,;,p
elle,il,51
est,être,17
complètement,complètement,60
ivre,ivre,30
",",",",p
fait,faire,17
des,de,81
des,le,71
cabrioles,cabriole,22
sur,sur,81
l',le,71
herbe,herbe,22
et,et,82
pousse,pousser,17
des,de,81
des,le,71
cris,cri,21
séditieux,séditieux,30
/…,/…,P
le,le,71
papillon,papillon,21
est,être,17
obligé,obliger,12
de,de,81
l',le,52
emporter,emporter,14
chez,chez,81
elle,il,51
/.,/.,P
on,on,51
se,se,51
sépare,séparer,17
sur,sur,81
la,le,71
porte,porte,22
",",",",p
en,en,81
se,se,51
promettant,promettre,13
de,de,81
se,se,51
revoir,revoir,14
bientôt,bientôt,60
/…,/…,P
et,et,82
alors,alors,60
le,le,71
papillon,papillon,21
s',se,51
en,en,52
va,aller,17
tout,tout,60
seul,seul,30
",",",",p
dans,dans,81
la,le,71
nuit,nuit,22
/.,/.,P
il,il,51
est,être,17
un,un,71
peu,peu,60
ivre,ivre,30
",",",",p
lui,lui,51
aussi,aussi,60
;,;,p
mais,mais,82
son,son,73
ivresse,ivresse,22
est,être,17
triste,triste,30
:,:,p
il,il,51
se,se,51
rappelle,rappeler,17
les,le,71
confidences,confidence,22
de,de,81
la,le,71
bête,bête,22
à,à,81
bon,bon,30
dieu,dieu,21
",",",",p
et,et,82
se,se,51
demande,demander,17
amèrement,amèrement,60
pourquoi,pourquoi,60
tant,tant,60
de,de,81
monde,monde,21
le,le,52
déteste,détester,17
",",",",p
lui,lui,51
qui,qui,52
jamais,jamais,60
n',ne,60
a,avoir,17
fait,faire,12
de,de,81
mal,mal,21
à,à,81
personne,personne,52
/…,/…,P
ciel,ciel,21
sans,sans,81
lune,lune,22
",",",",p
le,le,71
vent,vent,21
souffle,souffler,17
",",",",p
la,le,71
campagne,campagne,22
est,être,17
toute,tout,60
noire,noir,30
/…,/…,P
le,le,71
papillon,papillon,21
a,avoir,17
peur,peur,22
",",",",p
il,il,51
a,avoir,17
froid,froid,21
;,;,p
mais,mais,82
il,il,51
se,se,51
console,consoler,17
en,en,81
songeant,songer,13
que,que,83
son,son,73
camarade,camarade,21
est,être,17
en,en,81
sûreté,sûreté,22
",",",",p
au,à,81
au,le,71
fond,fond,21
d',de,81
une,un,71
couchette,couchette,22
bien,bien,60
chaude,chaud,30
/…,/…,P
cependant,cependant,82
",",",",p
on,on,51
entrevoit,entrevoir,17
dans,dans,81
l',le,71
ombre,ombre,22
de,de,81
gros,gros,30
oiseaux,oiseau,21
de,de,81
nuit,nuit,22
qui,qui,52
traversent,traverser,17
la,le,71
scène,scène,22
d',de,81
un,un,71
vol,vol,21
silencieux,silencieux,30
/.,/.,P
l',le,71
éclair,éclair,21
brille,briller,17
/.,/.,P
des,de,81
des,le,71
bêtes,bête,22
méchantes,méchant,30
embusquées,embusqué,31
sous,sous,81
des,de,81
des,le,71
pierres,pierre,22
",",",",p
ricanent,ricaner,17
en,en,81
se,se,51
montrant,montrer,13
le,le,71
papillon,papillon,21
/.,/.,P
“,“,p
nous,nous,51
le,le,52
tenons,tenir,17
!,!,p
“,“,p
disent,dire,17
elles,ils,51
/.,/.,P
et,et,82
tandis que,tandis que,83
l',le,71
infortuné,infortuné,30
va,aller,17
de,de,81
droite,droite,22
et,et,82
de,de,81
gauche,gauche,22
",",",",p
plein,plein,30
d',de,81
effroi,effroi,21
",",",",p
un,un,71
Chardon,Chardon,20
au,à,81
au,le,71
passage,passage,21
le,le,52
larde,larder,17
d',de,81
un,un,71
grand,grand,30
coup,coup,21
d',de,81
épée,épée,22
",",",",p
un,un,71
scorpion,scorpion,21
l',le,52
éventre,éventrer,17
avec,avec,81
ses,son,73
pinces,pince,22
",",",",p
une,un,71
grosse,gros,30
araignée,araignée,22
velue,velu,30
lui,lui,51
arrache,arracher,17
un,un,71
pan,pan,21
de,de,81
son,son,73
manteau,manteau,21
de,de,81
satin,satin,21
bleu,bleu,30
",",",",p
et,et,82
",",",",p
pour,pour,81
finir,finir,14
",",",",p
une,un,71
chauve-souris,chauve-souris,22
souris,souris,22
lui,lui,51
casse,casser,17
les,le,71
reins,rein,21
d',de,81
un,un,71
coup,coup,21
d',de,81
aile,aile,22
/.,/.,P
le,le,71
papillon,papillon,21
tombe,tomber,17
",",",",p
blessé,blessé,31
à,à,81
mort,mort,22
/…,/…,P
tandis qu',tandis que,83
il,il,51
râle,râler,17
sur,sur,81
l',le,71
herbe,herbe,22
",",",",p
les,le,71
orties,ortie,22
se,se,51
réjouissent,réjouir,18
",",",",p
et,et,82
les,le,71
crapauds,crapaud,21
disent,dire,17
