11378
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 141e extrait>,<>,<>
la,le,71
défense,défense,22
expresse,exprès,30
de,de,81
son,son,73
époux,époux,21
",",",",p
m',je,51
approuvera,approuver,15
t,t,94
il,il,51
/?,/?,P
Léonce,Léonce,20
",",",",p
Léonce,Léonce,20
!,!,p
est,être,17
il,il,51
donc,donc,82
devenu,devenir,12
ma,mon,73
conscience,conscience,22
",",",",p
et,et,82
ne,ne,60
suis,être,17
je,je,51
donc,donc,82
plus,plus,60
capable,capable,30
de,de,81
juger,juger,14
par,par,81
moi-même,moi-même,51
ce,ce,52
que,que,52
la,le,71
générosité,générosité,22
et,et,82
la,le,71
pitié,pitié,22
peuvent,pouvoir,17
",",",",p
exiger,exiger,14
de,de,81
moi,moi,51
/?,/?,P
en,en,81
sortant,sortir,13
de,de,81
chez,chez,81
Thérèse,Thérèse,20
",",",",p
j',je,51
allai,aller,18
chez,chez,81
madame,madame,22
de,de,81
Vernon,Vernon,20
;,;,p
Léonce,Léonce,20
en,en,52
était,être,18
parti,partir,12
:,:,p
il,il,51
m',je,51
avait,avoir,18
cherchée,chercher,12
chez,chez,81
moi,moi,51
",",",",p
et,et,82
s',se,51
était,être,18
plaint,plaindre,12
",",",",p
à,à,81
ce,ce,52
que,que,52
m',je,51
a,avoir,17
dit,dire,12
Mathilde,Mathilde,20
",",",",p
fort,fort,60
naturellement,naturellement,60
",",",",p
du,de,81
du,le,71
temps,temps,21
que,que,52
je,je,51
passais,passer,18
chez,chez,81
monsieur,monsieur,21
d',de,81
Ervins,Ervins,20
/.,/.,P
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
me,je,51
fit,faire,19
alors,alors,60
quelques,quelque,75
plaisanteries,plaisanterie,22
sur,sur,81
l',le,71
emploi,emploi,21
de,de,81
mes,mon,73
heures,heure,22
/.,/.,P
ces,ce,74
plaisanteries,plaisanterie,22
me,je,51
firent,faire,19
tout,tout,60
à,à,81
coup,coup,21
comprendre,comprendre,14
qu',que,83
il,il,51
avait,avoir,18
vu,voir,12
sortir,sortir,14
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
",",",",p
à,à,81
trois,trois,72
heures,heure,22
du,de,81
du,le,71
matin,matin,21
",",",",p
de,de,81
chez,chez,81
moi,moi,51
",",",",p
le,le,71
jour,jour,21
du,de,81
du,le,71
bal,bal,21
/.,/.,P
j',je,51
en,en,52
éprouvai,éprouver,19
une,un,71
douleur,douleur,22
insensée,insensé,30
;,;,p
je,je,51
ne,ne,60
voyais,voir,18
aucun,aucun,75
moyen,moyen,21
de,de,81
me,je,51
justifier,justifier,14
de,de,81
cette,ce,74
accusation,accusation,22
;,;,p
je,je,51
frémissais,frémir,18
de,de,81
l',le,71
idée,idée,22
que,que,83
Léonce,Léonce,20
aurait,avoir,16
pu,pouvoir,12
l',le,52
entendre,entendre,14
/.,/.,P
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
arriva,arriver,19
dans,dans,81
ce,ce,74
moment,moment,21
;,;,p
il,il,51
venait,venir,18
de,de,81
chez,chez,81
moi,moi,51
",",",",p
il,il,51
me,je,51
le,le,52
dit,dire,19
/.,/.,P
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
sourit,sourire,19
encore,encore,60
/.,/.,P
ce,ce,74
sourire,sourire,21
me,je,51
parut,paraître,19
celui,celui,52
de,de,81
la,le,71
malice,malice,22
infernale,infernal,30
;,;,p
mais,mais,82
",",",",p
au,à,81
au,le,71
lieu,lieu,21
de,de,81
m',je,51
exciter,exciter,14
à,à,81
me,je,51
défendre,défendre,14
",",",",p
il,il,51
me,je,51
glaça,glacer,19
d',de,81
effroi,effroi,21
et,et,82
je,je,51
reçus,recevoir,19
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
avec,avec,81
une,un,71
froideur,froideur,22
inouïe,inouï,30
/.,/.,P
il,il,51
en,en,52
fut,être,19
tellement,tellement,60
étonné,étonner,12
",",",",p
qu',que,83
il,il,51
ne,ne,60
pouvait,pouvoir,18
y,y,52
croire,croire,14
",",",",p
et,et,82
son,son,73
regard,regard,21
semblait,sembler,18
me,je,51
dire,dire,14
:,:,p
mais,mais,82
où,où,60
êtes,être,17
vous,vous,51
?,?,p
mais,mais,82
que,que,83
vous,vous,51
est,être,17
il,il,51
arrivé,arriver,12
/?,/?,P
sa,son,73
surprise,surprise,22
me,je,51
rendit,rendre,19
à,à,81
moi-même,moi-même,51
/.,/.,P
non,non,60
",",",",p
Léonce,Léonce,20
",",",",p
me,je,51
répétai,répéter,19
je,je,51
tout,tout,52
bas,bas,60
",",",",p
vous,vous,51
pouvez,pouvoir,17
tout,tout,52
sur,sur,81
moi,moi,51
;,;,p
mais,mais,82
je,je,51
ne,ne,60
vous,vous,51
sacrifierai,sacrifier,15
pas,pas,60
la,le,71
bonté,bonté,22
",",",",p
la,le,71
généreuse,généreux,30
",",",",p
bonté,bonté,22
",",",",p
le,le,71
culte,culte,21
de,de,81
toute,tout,75
ma,mon,73
vie,vie,22
/.,/.,P
je,je,51
me,je,51
décidai,décider,19
alors,alors,60
à,à,81
prendre,prendre,14
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
à,à,81
part,part,22
",",",",p
et,et,82
",",",",p
lui,lui,51
rendant,rendre,13
compte,compte,21
en,en,81
peu,peu,60
de,de,81
mots,mot,21
de,de,81
ce,ce,52
qui,qui,52
s',se,51
était,être,18
passé,passer,12
",",",",p
je,je,51
lui,lui,51
dis,dire,19
qu',que,83
une,un,71
lettre,lettre,22
de,de,81
Thérèse,Thérèse,20
l',le,52
attendait,attendre,18
chez,chez,81
lui,lui,51
",",",",p
et,et,82
il,il,51
partit,partir,19
pour,pour,81
la,le,52
lire,lire,14
/.,/.,P
après,après,81
cet,ce,74
acte,acte,21
de,de,81
courage,courage,21
et,et,82
d',de,81
honnêteté,honnêteté,22
",",",",p
car,car,82
c',ce,52
était,être,18
moi,moi,51
que,que,52
",",",",p
je,je,51
sacrifiais,sacrifier,18
",",",",p
je,je,51
voulus,vouloir,19
tenter,tenter,14
de,de,81
ramener,ramener,14
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
;,;,p
je,je,51
me,je,51
demandai,demander,19
pourquoi,pourquoi,60
je,je,51
ne,ne,60
pourrais,pouvoir,16
pas,pas,60
me,je,51
servir,servir,14
de,de,81
mon,mon,73
esprit,esprit,21
pour,pour,81
écarter,écarter,14
des,de,81
des,le,71
soupçons,soupçon,21
injustes,injuste,30
:,:,p
mais,mais,82
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
était,être,18
calme,calme,30
",",",",p
et,et,82
j',je,51
étais,être,18
émue,émouvoir,12
;,;,p
mais,mais,82
toutes,tout,75
mes,mon,73
paroles,parole,22
se,se,51
ressentaient,ressentir,18
de,de,81
mon,mon,73
trouble,trouble,21
",",",",p
tandis qu',tandis que,83
il,il,51
acérait,acérer,18
de,de,81
sang-froid,sang-froid,21
toutes,tout,75
les,le,71
siennes,sien,52
/.,/.,P
j',je,51
essayai,essayer,19
d',de,81
être,être,14
gaie,gai,30
pour,pour,81
montrer,montrer,14
combien,combien,60
j',je,51
attachais,attacher,18
peu,peu,60
de,de,81
prix,prix,21
à,à,81
ce,ce,52
qu',que,52
il,il,51
croyait,croire,18
important,important,30
;,;,p
mes,mon,73
plaisanteries,plaisanterie,22
étaient,être,18
contraintes,contraindre,12
",",",",p
et,et,82
l',le,71
aisance,aisance,22
la,le,71
plus,plus,60
parfaite,parfait,31
rendait,rendre,18
les,le,71
siennes,sien,52
piquantes,piquant,30
/.,/.,P
je,je,51
revins,revenir,19
au,à,81
au,le,71
sérieux,sérieux,21
",",",",p
espérant,espérer,13
parvenir,parvenir,14
de,de,81
quelque,quelque,75
manière,manière,22
à,à,81
le,le,52
convaincre,convaincre,14
;,;,p
mais,mais,82
il,il,51
repoussait,repousser,18
par,par,81
l',le,71
ironie,ironie,22
l',le,71
intérêt,intérêt,21
trop,trop,60
vif,vif,30
que,que,52
je,je,51
ne,ne,60
pouvais,pouvoir,18
cacher,cacher,14
/.,/.,P
jamais,jamais,60
je,je,51
n',ne,60
ai,avoir,17
mieux,mieux,60
éprouvé,éprouver,12
qu',que,83
il,il,51
est,être,17
de,de,81
certains,certain,75
hommes,homme,21
sur,sur,81
lesquels,lequel,52
glissent,glisser,17
",",",",p
pour,pour,81
ainsi,ainsi,60
dire,dire,14
",",",",p
les,le,71
discours,discours,21
et,et,82
les,le,71
sentiments,sentiment,21
les,le,71
plus,plus,60
propres,propre,30
à,à,81
faire,faire,14
impression,impression,22
;,;,p
ils,ils,51
sont,être,17
occupés,occuper,12
à,à,81
se,se,51
défendre,défendre,14
de,de,81
la,le,71
vérité,vérité,22
par,par,81
le,le,71
persiflage,persiflage,21
;,;,p
et,et,82
comme,comme,83
leur,leur,73
triomphe,triomphe,21
est,être,17
de,de,81
ne,ne,60
pas,pas,60
vous,vous,51
entendre,entendre,14
",",",",p
c',ce,52
est,être,17
en,en,81
vain,vain,30
que,que,83
vous,vous,51
vous,vous,51
efforcez,efforcer,17
d',de,81
être,être,14
compris,comprendre,12
/.,/.,P
je,je,51
souffrais,souffrir,18
beaucoup,beaucoup,60
cependant,cependant,82
de,de,81
mon,mon,73
embarrassante,embarrassant,30
situation,situation,22
",",",",p
lorsque,lorsque,83
madame,madame,22
de,de,81
Vernon,Vernon,20
vint,venir,19
me,je,51
délivrer,délivrer,14
;,;,p
elle,il,51
fit,faire,19
quelques,quelque,75
plaisanteries,plaisanterie,22
à,à,81
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
qui,qui,52
valaient,valoir,18
mieux,mieux,60
que,que,83
les,le,71
siennes,sien,52
",",",",p
et,et,82
l',le,52
emmena,emmener,19
dans,dans,81
l',le,71
embrasure,embrasure,22
de,de,81
la,le,71
fenêtre,fenêtre,22
",",",",p
en,en,81
me,je,51
disant,dire,13
tout,tout,60
bas,bas,60
qu',que,83
elle,il,51
allait,aller,18
le,le,52
détromper,détromper,14
sur,sur,81
tout,tout,52
ce,ce,52
qui,qui,52
m',je,51
inquiétait,inquiéter,18
",",",",p
si,si,83
je,je,51
la,le,52
laissais,laisser,18
seule,seul,30
avec,avec,81
lui,lui,51
/.,/.,P
je,je,51
ne,ne,60
puis,pouvoir,17
vous,vous,51
dire,dire,14
",",",",p
ma,mon,73
chère,cher,30
Louise,Louise,20
",",",",p
combien,combien,60
je,je,51
fus,être,19
touchée,toucher,12
de,de,81
cette,ce,74
action,action,22
",",",",p
de,de,81
ce,ce,74
secours,secours,21
accordé,accordé,31
dans,dans,81
une,un,71
véritable,véritable,30
détresse,détresse,22
/.,/.,P
je,je,51
serrai,serrer,19
la,le,71
main,main,22
de,de,81
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
les,le,71
larmes,larme,22
aux,à,81
aux,le,71
yeux,oeil,21
",",",",p
et,et,82
je,je,51
me,je,51
promis,promettre,19
de,de,81
la,le,52
voir,voir,14
demain,demain,60
",",",",p
pour,pour,81
ne,ne,60
plus,plus,60
conserver,conserver,14
un,un,71
secret,secret,21
qui,qui,52
me,je,51
pèse,peser,17
;,;,p
vous,vous,51
saurez,savoir,15
donc,donc,82
demain,demain,60
",",",",p
ma,mon,73
Louise,Louise,20
",",",",p
ce,ce,52
qu',que,52
il,il,51
doit,devoir,17
arriver,arriver,14
de,de,81
moi,moi,51
/.,/.,P
lettre,lettre,22
XXX,XXX,20
/.,/.,P
-,-,p
Delphine,Delphine,20
à,à,81
mademoiselle,mademoiselle,22
d',de,81
Albémar,Albémar,20
/.,/.,P
ce,ce,74
<Nombre 4 juillet>,<>,<>
quatre,quatre,72
juillet,juillet,21
<Fin nombre>,<>,<>
/.,/.,P
j',je,51
ai,avoir,17
passé,passer,12
un,un,71
jour,jour,21
très,très,60
agité,agité,31
",",",",p
ma,mon,73
chère,cher,30
Louise,Louise,20
",",",",p
quoique,quoique,83
je,je,51
n',ne,60
aie,avoir,17
pu,pouvoir,12
parvenir,parvenir,14
encore,encore,60
à,à,81
parler,parler,14
à,à,81
madame,madame,22
de,de,81
Vernon,Vernon,20
/.,/.,P
il,il,51
a,avoir,17
eu,avoir,12
des,de,81
des,le,71
moments,moment,21
doux,doux,30
",",",",p
ce,ce,74
jour,jour,21
",",",",p
mais,mais,82
il,il,51
m',je,51
a,avoir,17
laissé,laisser,12
de,de,81
cruelles,cruel,30
inquiétudes,inquiétude,22
/.,/.,P
en,en,81
m',je,51
éveillant,éveiller,13
",",",",p
j',je,51
écrivis,écrire,19
à,à,81
madame,madame,22
de,de,81
Vernon,Vernon,20
pour,pour,81
lui,lui,51
demander,demander,14
de,de,81
me,je,51
recevoir,recevoir,14
seule,seul,30
à,à,81
l',le,71
heure,heure,22
de,de,81
son,son,73
déjeuner,déjeuner,21
;,;,p
et,et,82
",",",",p
sans,sans,81
lui,lui,51
dire,dire,14
précisément,précisément,60
le,le,71
sujet,sujet,21
dont,dont,52
je,je,51
voulais,vouloir,18
lui,lui,51
parler,parler,14
",",",",p
il,il,51
me,je,51
semble,sembler,17
que,que,83
je,je,51
l',le,52
indiquais,indiquer,18
assez,assez,60
clairement,clairement,60
/.,/.,P
elle,il,51
fit,faire,19
attendre,attendre,14
mon,mon,73
domestique,domestique,21
deux,deux,72
heures,heure,22
",",",",p
et,et,82
me,je,51
le,le,52
renvoya,renvoyer,19
enfin,enfin,60
avec,avec,81
un,un,71
billet,billet,21
",",",",p
dans,dans,81
lequel,lequel,52
elle,il,51
s',se,51
excusait,excuser,18
de,de,81
ne,ne,60
pas,pas,60
pouvoir,pouvoir,14
accepter,accepter,14
mon,mon,73
offre,offre,22
",",",",p
et,et,82
finissait,finir,18
par,par,81
ces,ce,74
mots,mot,21
remarquables,remarquable,30
:,:,p
au,à,81
au,le,71
reste,reste,21
",",",",p
ma,mon,73
chère,cher,30
Delphine,Delphine,20
",",",",p
je,je,51
lis,lire,17
dans,dans,81
votre,votre,73
coeur,coeur,21
aussi,aussi,60
bien,bien,60
que,que,83
vous-même,vous-même,51
;,;,p
mais,mais,82
je,je,51
ne,ne,60
crois,croire,17
pas,pas,60
que,que,83
ce,ce,52
soit,être,17
encore,encore,60
le,le,71
moment,moment,21
de,de,81
nous,nous,51
parler,parler,14
/.,/.,P
j',je,51
ai,avoir,17
réfléchi,réfléchir,12
longtemps,longtemps,60
sur,sur,81
cette,ce,74
phrase,phrase,22
",",",",p
et,et,82
je,je,51
ne,ne,60
la,le,52
comprends,comprendre,17
pas,pas,60
bien,bien,60
encore,encore,60
/.,/.,P
pourquoi,pourquoi,60
veut,vouloir,17
elle,il,51
éviter,éviter,14
cet,ce,74
entretien,entretien,21
/?,/?,P
elle,il,51
m',je,51
a,avoir,17
dit,dire,12
elle-même,lui-même,51
",",",",p
il,il,51
y,y,52
a,avoir,17
deux,deux,72
jours,jour,21
",",",",p
qu',que,83
elle,il,51
n',ne,60
avait,avoir,18
point,point,60
eu,avoir,12
",",",",p
jusqu',jusque,81
à,à,81
présent,présent,21
",",",",p
de,de,81
conversation,conversation,22
avec,avec,81
Léonce,Léonce,20
relativement,relativement,60
au,à,81
au,le,71
projet,projet,21
du,de,81
du,le,71
mariage,mariage,21
;,;,p
aurait,avoir,16
elle,il,51
deviné,deviner,12
mon,mon,73
sentiment,sentiment,21
pour,pour,81
lui,lui,51
/?,/?,P
serait,être,16
elle,il,51
assez,assez,60
généreuse,généreux,30
",",",",p
assez,assez,60
sensible,sensible,30
pour,pour,81
vouloir,vouloir,14
rompre,rompre,14
cet,ce,74
hymen,hymen,21
à,à,81
cause,cause,22
de,de,81
moi,moi,51
",",",",p
et,et,82
sans,sans,81
m',je,51
en,en,52
parler,parler,14
/?,/?,P
combien,combien,60
j',je,51
aurais,avoir,16
à,à,81
rougir,rougir,14
d',de,81
une,un,71
si,si,60
noble,noble,30
conduite,conduite,22
/!,/!,P
qu',que,52
aurais,avoir,16
je,je,51
fait,faire,12
pour,pour,81
mériter,mériter,14
un,un,71
si,si,60
grand,grand,30
sacrifice,sacrifice,21
/?,/?,P
mais,mais,82
si,si,83
elle,il,51
en,en,52
avait,avoir,18
l',le,71
idée,idée,22
",",",",p
comment,comment,60
exposerait,exposer,16
elle,il,51
Mathilde,Mathilde,20
à,à,81
voir,voir,14
tous,tout,75
les,le,71
jours,jour,21
Léonce,Léonce,20
/?,/?,P
enfin,enfin,60
",",",",p
dans,dans,81
ce,ce,74
doute,doute,21
insupportable,insupportable,30
",",",",p
je,je,51
résolus,résoudre,19
d',de,81
aller,aller,14
chez,chez,81
elle,il,51
",",",",p
et,et,82
de,de,81
la,le,52
forcer,forcer,14
à,à,81
m',je,51
écouter,écouter,14
/.,/.,P
qu',que,52
avais,avoir,18
je,je,51
à,à,81
lui,lui,51
dire,dire,14
cependant,cependant,82
/?,/?,P
que,que,52
j',je,51
aimais,aimer,18
Léonce,Léonce,20
",",",",p
que,que,52
je,je,51
voulais,vouloir,18
m',je,51
opposer,opposer,14
au,à,81
au,le,71
bonheur,bonheur,21
de,de,81
sa,son,73
fille,fille,22
",",",",p
traverser,traverser,14
les,le,71
projets,projet,21
que,que,52
nous,nous,51
avions,avoir,18
formés,former,12
ensemble,ensemble,60
/!,/!,P
ah,ah,93
!,!,p
ma,mon,73
Louise,Louise,20
",",",",p
vous,vous,51
donnez,donner,17
trop,trop,60
d',de,81
encouragements,encouragement,21
à,à,81
ma,mon,73
faiblesse,faiblesse,22
;,;,p
au,à,81
au,le,71
moins,moins,60
je,je,51
ne,ne,60
me,je,51
livrerai,livrer,15
point,point,60
à,à,81
l',le,71
espérance,espérance,22
avant,avant,81
que,que,83
madame,madame,22
de,de,81
Vernon,Vernon,20
m',je,51
ait,avoir,17
entendue,entendre,12
",",",",p
ait,avoir,17
décidé,décider,12
de,de,81
mon,mon,73
sort,sort,21
/.,/.,P
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
arriva,arriver,19
chez,chez,81
moi,moi,51
comme,comme,83
j',je,51
allais,aller,18
sortir,sortir,14
:,:,p
le,le,71
changement,changement,21
de,de,81
son,son,73
visage,visage,21
me,je,51
fit,faire,19
de,de,81
la,le,71
peine,peine,22
;,;,p
je,je,51
vis,voir,19
bien,bien,60
qu',que,83
il,il,51
souffrait,souffrir,18
cruellement,cruellement,60
/.,/.,P
“,“,p
j',je,51
ai,avoir,17
lu,lire,12
sa,son,73
lettre,lettre,22
",",",",p
me,je,51
dit,dire,19
il,il,51
;,;,p
elle,il,51
m',je,51
a,avoir,17
fait,faire,12
mal,mal,60
:,:,p
j',je,51
avais,avoir,18
espéré,espérer,12
que,que,83
ma,mon,73
vie,vie,22
ne,ne,60
serait,être,16
funeste,funeste,30
à,à,81
personne,personne,52
",",",",p
et,et,82
voilà,voilà,81
que,que,83
j',je,51
ai,avoir,17
perdu,perdre,12
la,le,71
destinée,destinée,22
de,de,81
la,le,71
plus,plus,60
sensible,sensible,30
des,de,81
des,le,71
femmes,femme,22
/.,/.,P
voyons,voir,17
enfin,enfin,60
",",",",p
me,je,51
dit,dire,19
il,il,51
en,en,81
reprenant,reprendre,13
de,de,81
l',le,71
empire,empire,21
sur,sur,81
lui-même,lui-même,51
",",",",p
voyons,voir,17
ce,ce,52
qu',que,52
il,il,51
reste,rester,17
à,à,81
faire,faire,14
/.,/.,P
quoiqu',quoique,83
il,il,51
me,je,51
soit,être,17
très,très,60
pénible,pénible,30
d',de,81
avoir,avoir,14
l',le,71
air,air,21
de,de,81
céder,céder,14
",",",",p
en,en,81
partant,partir,13
",",",",p
à,à,81
la,le,71
volonté,volonté,22
de,de,81
monsieur,monsieur,21
d',de,81
Ervins,Ervins,20
",",",",p
j',je,51
y,y,52
consens,consentir,17
",",",",p
puisque,puisque,83
Thérèse,Thérèse,20
le,le,52
désire,désirer,17
;,;,p
je,je,51
ne,ne,60
crains,craindre,17
pas,pas,60
que,que,83
personne,personne,52
imagine,imaginer,17
que,que,83
c',ce,52
est,être,17
ma,mon,73
vie,vie,22
que,que,52
j',je,51
ai,avoir,17
ménagée,ménager,12
/.,/.,P
vous,vous,51
",",",",p
madame,madame,22
",",",",p
ajouta,ajouter,19
t,t,94
il,il,51
",",",",p
que,que,52
j',je,51
ai,avoir,17
connue,connaître,12
par,par,81
tant,tant,60
de,de,81
preuves,preuve,22
d',de,81
une,un,71
angélique,angélique,30
bonté,bonté,22
",",",",p
il,il,51
faut,falloir,17
que,que,83
vous,vous,51
m',je,51
en,en,52
donniez,donner,17
une,un,71
dernière,dernière,22
",",",",p
il,il,51
faut,falloir,17
que,que,83
vous,vous,51
receviez,recevoir,17
",",",",p
après-demain,après-demain,60
",",",",p
dans,dans,81
la,le,71
soirée,soirée,22
",",",",p
Thérèse,Thérèse,20
et,et,82
moi,moi,51
chez,chez,81
vous,vous,51
/.,/.,P
je,je,51
partirai,partir,15
ce,ce,74
matin,matin,21
ostensiblement,ostensiblement,60
:,:,p
monsieur,monsieur,21
d',de,81
Ervins,Ervins,20
se,se,51
croira,croire,15
sûr,sûr,30
que,que,83
je,je,51
suis,être,17
en,en,81
route,route,22
pour,pour,81
le,le,71
Portugal,Portugal,20
;,;,p
quelques,quelque,75
affaires,affaire,22
l',le,52
appellent,appeler,17
à,à,81
Saint-Germain,Saint-Germain,20
",",",",p
et,et,82
pendant,pendant,81
qu',que,83
il,il,51
y,y,52
sera,être,15
",",",",p
Thérèse,Thérèse,20
viendra,venir,15
chez,chez,81
vous,vous,51
en,en,81
secret,secret,21
/.,/.,P
je,je,51
sais,savoir,17
que,que,83
la,le,71
demande,demande,22
que,que,52
je,je,51
vous,vous,51
fais,faire,17
serait,être,16
refusée,refuser,12
par,par,81
une,un,71
femme,femme,22
commune,commun,30
",",",",p
accordée,accorder,12
sans,sans,81
réflexion,réflexion,22
par,par,81
une,un,71
femme,femme,22
légère,léger,30
;,;,p
je,je,51
l',le,52
obtiendrai,obtenir,15
de,de,81
votre,votre,73
sensibilité,sensibilité,22
/.,/.,P
je,je,51
n',ne,60
ai,avoir,17
peut-être,peut-être,60
pas,pas,60
toujours,toujours,60
partagé,partager,12
l',le,71
impétuosité,impétuosité,22
des,de,81
des,le,71
sentiments,sentiment,21
de,de,81
Thérèse,Thérèse,20
;,;,p
mais,mais,82
aujourd'hui,aujourd'hui,60
cet,ce,74
adieu,adieu,21
m',je,51
est,être,17
aussi,aussi,60
nécessaire,nécessaire,30
qu',que,83
à,à,81
elle,il,51
:,:,p
ces,ce,74
derniers,dernier,30
événements,événement,21
ont,avoir,17
produit,produire,12
sur,sur,81
mon,mon,73
caractère,caractère,21
une,un,71
impression,impression,22
dont,dont,52
je,je,51
ne,ne,60
le,le,52
croyais,croire,18
pas,pas,60
susceptible,susceptible,30
;,;,p
je,je,51
veux,vouloir,17
que,que,83
Thérèse,Thérèse,20
entende,entendre,17
ce,ce,52
que,que,52
j',je,51
ai,avoir,17
à,à,81
lui,lui,51
dire,dire,14
sur,sur,81
sa,son,73
situation,situation,22
/.,/.,P
“,“,p
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
s',se,51
arrêta,arrêter,19
",",",",p
étonné,étonné,31
de,de,81
mon,mon,73
silence,silence,21
;,;,p
ce,ce,52
qui,qui,52
s',se,51
était,être,18
passé,passer,12
hier,hier,60
avec,avec,81
monsieur,monsieur,21
de,de,81
Fierville,Fierville,20
me,je,51
donnait,donner,18
encore,encore,60
plus,plus,60
de,de,81
répugnance,répugnance,22
pour,pour,81
une,un,71
nouvelle,nouveau,30
démarche,démarche,22
:,:,p
la,le,71
calomnie,calomnie,22
ou,ou,82
la,le,71
médisance,médisance,22
peuvent,pouvoir,17
me,je,51
perdre,perdre,14
auprès,auprès,60
de,de,81
Léonce,Léonce,20
/.,/.,P
je,je,51
n',ne,60
osais,oser,18
pas,pas,60
cependant,cependant,82
refuser,refuser,14
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
:,:,p
quel,quel,75
motif,motif,21
lui,lui,51
donner,donner,14
/?,/?,P
j',je,51
aurais,avoir,16
rougi,rougir,12
de,de,81
prétexter,prétexter,14
un,un,71
scrupule,scrupule,21
de,de,81
morale,morale,22
",",",",p
quand,quand,83
ce,ce,52
n',ne,60
était,être,18
pas,pas,60
la,le,71
véritable,véritable,30
cause,cause,22
de,de,81
mon,mon,73
incertitude,incertitude,22
:,:,p
honte,honte,22
éternelle,éternel,30
à,à,81
qui,qui,52
pourrait,pouvoir,16
vouloir,vouloir,14
usurper,usurper,14
un,un,71
sentiment,sentiment,21
d',de,81
estime,estime,22
/!,/!,P
je,je,51
ne,ne,60
sais,savoir,17
si,si,83
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
s',se,51
aperçut,apercevoir,19
de,de,81
mes,mon,73
combats,combat,21
",",",",p
mais,mais,82
",",",",p
