11535
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 137e extrait>,<>,<>
capturé,capturer,12
",",",",p
car,car,82
",",",",p
vertu,vertu,22
de,de,81
ma,mon,73
vie,vie,22
!,!,p
lorsqu',lorsque,83
on,on,51
parle,parler,17
de,de,81
ce,ce,74
Des Touches,Des Touches,20
",",",",p
qui,qui,52
valait,valoir,18
bien,bien,60
dans,dans,81
ce,ce,74
moment,moment,21
là,là,60
le,le,71
prix,prix,21
d',de,81
un,un,71
vaisseau,vaisseau,21
de,de,81
ligne,ligne,22
pour,pour,81
le,le,71
roi,roi,21
de,de,81
France,France,20
",",",",p
on,on,51
peut,pouvoir,17
bien,bien,60
",",",",p
ma,mon,73
foi,foi,22
!,!,p
dire,dire,14
capturé,capturé,31
/.,/.,P
Des Touches,Des Touches,20
n',ne,60
était,être,18
pas,pas,60
un,un,71
simple,simple,30
prisonnier,prisonnier,21
",",",",p
c',ce,52
était,être,18
une,un,71
capture,capture,22
/!,/!,P
Juste,Juste,20
le,le,71
Breton,Breton,20
se,se,51
cassait,casser,18
la,le,71
tête,tête,22
pour,pour,81
savoir,savoir,14
comment,comment,60
ils,ils,51
avaient,avoir,18
pu,pouvoir,12
le,le,52
prendre,prendre,14
",",",",p
lui,lui,51
",",",",p
ce,ce,74
Samson,Samson,20
sans,sans,81
Dalila,Dalila,20
!,!,p
lui,lui,51
",",",",p
la,le,71
guêpe,guêpe,22
",",",",p
lui,lui,51
",",",",p
le,le,71
farfadet,farfadet,21
/!,/!,P
mais,mais,82
le,le,71
fait,fait,21
était,être,18
là,là,60
…,…,p
il,il,51
avait,avoir,18
été,être,12
pris,prendre,12
/!,/!,P
Juste,Juste,20
disait,dire,18
l',le,52
avoir,avoir,14
vu,voir,12
entrer,entrer,14
dans,dans,81
Avranches,Avranches,20
",",",",p
porté,porter,12
au,à,81
au,le,71
centre,centre,21
du,de,81
du,le,71
bataillon,bataillon,21
des,de,81
des,le,71
bleus,bleu,21
massés,massé,31
autour,autour,60
de,de,81
lui,lui,51
",",",",p
armes,arme,22
chargées,chargé,31
/.,/.,P
il,il,51
l',le,52
avait,avoir,18
vu,voir,12
ayant,avoir,13
aux,à,81
aux,le,71
poings,poing,21
des,de,81
des,le,71
chaînes,chaîne,22
en,en,81
fer,fer,21
au,à,81
au,le,71
lieu,lieu,21
de,de,81
menottes,menotte,22
",",",",p
bâillonné,bâillonné,31
avec,avec,81
une,un,71
baïonnette,baïonnette,22
qui,qui,52
lui,lui,51
coupait,couper,18
les,le,71
coins,coin,21
de,de,81
la,le,71
bouche,bouche,22
;,;,p
durement,durement,60
couché,couché,31
sur,sur,81
une,un,71
civière,civière,22
de,de,81
fusils,fusil,21
",",",",p
aux,à,81
aux,le,71
canons,canon,21
desquels,de,81
desquels,lequel,52
on,on,51
l',le,52
avait,avoir,18
bouclé,boucler,12
avec,avec,81
des,de,81
des,le,71
ceinturons,ceinturon,21
de,de,81
sabre,sabre,21
",",",",p
et,et,82
moins,moins,60
fou,fou,30
de,de,81
fureur,fureur,22
de,de,81
tous,tout,75
ces,ce,74
supplices,supplice,21
que,que,83
de,de,81
sentir,sentir,14
contre,contre,81
son,son,73
visage,visage,21
le,le,71
contact,contact,21
du,de,81
du,le,71
drapeau,drapeau,21
exécré,exécré,31
de,de,81
la,le,71
république,république,22
",",",",p
dont,dont,52
",",",",p
en,en,81
marchant,marcher,13
",",",",p
ces,ce,74
bleus,bleu,21
insolents,insolent,30
souffletaient,souffleter,18
",",",",p
pour,pour,81
l',le,52
humilier,humilier,14
",",",",p
son,son,73
front,front,21
terrible,terrible,30
/.,/.,P
certes,certes,60
",",",",p
de,de,81
tels,tel,75
gens,gens,21
défendraient,défendre,16
avec,avec,81
acharnement,acharnement,21
le,le,71
chevalier,chevalier,21
Des Touches,Des Touches,20
contre,contre,81
ceux,celui,52
qui,qui,52
tenteraient,tenter,16
de,de,81
le,le,52
leur,leur,52
reprendre,reprendre,14
;,;,p
mais,mais,82
il,il,51
n',ne,60
y,y,52
avait,avoir,18
en,en,81
somme,somme,22
",",",",p
avec,avec,81
eux,ils,51
",",",",p
qu',que,83
une,un,71
brigade,brigade,22
de,de,81
gendarmerie,gendarmerie,22
et,et,82
une,un,71
garde,garde,22
nationale,national,30
mal,mal,60
armée,armé,31
",",",",p
qui,qui,52
comptait,compter,18
",",",",p
disait,dire,18
on,on,51
",",",",p
un,un,71
grand,grand,30
nombre,nombre,21
de,de,81
royalistes,royaliste,21
dans,dans,81
ses,son,73
rangs,rang,21
/.,/.,P
enfin,enfin,60
ce,ce,52
qui,qui,52
donnait,donner,18
surtout,surtout,60
à,à,81
nous autres,nous autre,51
le,le,71
grand,grand,30
espoir,espoir,21
de,de,81
réussir,réussir,14
",",",",p
c',ce,52
est,être,17
qu',que,83
il,il,51
allait,aller,18
y,y,52
avoir,avoir,14
le,le,71
lendemain,lendemain,21
",",",",p
à,à,81
Avranches,Avranches,20
",",",",p
une,un,71
grande,grand,30
foire,foire,22
de,de,81
boeufs,boeuf,21
et,et,82
de,de,81
chevaux,cheval,21
qui,qui,52
durait,durer,18
trois,trois,72
jours,jour,21
",",",",p
et,et,82
que,que,52
",",",",p
d',de,81
une,un,71
vingtaine,vingtaine,22
de,de,81
lieues,lieue,22
à l'entour,à l'entour,60
",",",",p
il,il,51
viendrait,venir,16
s',se,51
emplir,emplir,14
et,et,82
s',se,51
accumuler,accumuler,14
",",",",p
dans,dans,81
cette,ce,74
petite,petit,30
ville,ville,22
proprette,propret,30
",",",",p
une,un,71
masse,masse,22
compacte,compact,30
de,de,81
bêtes,bête,22
et,et,82
de,de,81
gens,gens,21
",",",",p
qui,qui,52
rendrait,rendre,16
la,le,71
surveillance,surveillance,22
d',de,81
une,un,71
police,police,22
bien,bien,60
plus,plus,60
difficile,difficile,30
",",",",p
et,et,82
qui,qui,52
devait,devoir,18
augmenter,augmenter,14
épouvantablement,épouvantablement,60
le,le,71
désordre,désordre,21
à,à,81
l',le,71
aide,aide,21
duquel,de,81
duquel,lequel,52
on,on,51
voulait,vouloir,18
exécuter,exécuter,14
l',le,71
enlèvement,enlèvement,21
/.,/.,P
il,il,51
s',se,51
agissait,agir,18
",",",",p
en,en,81
effet,effet,21
",",",",p
de,de,81
provoquer,provoquer,14
une,un,52
de,de,81
ces,ce,74
rixes,rixe,21
qui,qui,52
sont,être,17
contagieuses,contagieux,30
",",",",p
qui,qui,52
finissent,finir,18
par,par,81
entraîner,entraîner,14
les,le,71
plus,plus,60
calmes,calme,30
dans,dans,81
la,le,71
violence,violence,22
électrique,électrique,30
de,de,81
leur,leur,73
tourbillon,tourbillon,21
/.,/.,P
les,le,71
douze,douze,72
eurent,avoir,19
bientôt,bientôt,60
leur,leur,73
plan,plan,21
fait,fait,31
/…,/…,P
ils,ils,51
quittèrent,quitter,19
Touffedelys,Touffedelys,20
un,un,52
à,à,81
un,un,52
",",",",p
et,et,82
gagnèrent,gagner,19
Avranches,Avranches,20
par,par,81
les,le,71
bois,bois,21
/.,/.,P
pour,pour,81
n',ne,60
être,être,14
pas,pas,60
reconnus,reconnaître,12
",",",",p
ces,ce,74
hommes,homme,21
suspects,suspect,30
",",",",p
et,et,82
déconcerter,déconcerter,14
l',le,71
oeil,oeil,21
allumé,allumé,31
des,de,81
des,le,71
espions,espion,21
de,de,81
la,le,71
république,république,22
",",",",p
ils,ils,51
avaient,avoir,18
résolu,résoudre,12
d',de,81
entrer,entrer,14
dans,dans,81
la,le,71
ville,ville,22
par,par,81
douze,douze,72
côtés,côté,21
différents,différent,30
",",",",p
habillés,habillé,31
en,en,81
blatiers,blatier,21
",",",",p
vêtus,vêtu,31
comme,comme,83
eux,ils,51
de,de,81
vareuses,vareuse,22
blanches,blanc,30
et,et,82
coiffés,coiffé,31
de,de,81
ces,ce,74
grands,grand,30
chapeaux,chapeau,21
",",",",p
dits,dit,31
couvertures,couverture,22
à,à,81
cuve,cuve,22
",",",",p
qui,qui,52
engloutissent,engloutir,17
une,un,71
figure,figure,22
comme,comme,83
dans,dans,81
l',le,71
ombre,ombre,22
d',de,81
une,un,71
caverne,caverne,22
/.,/.,P
ils,ils,51
les,le,52
avaient,avoir,18
saupoudrés,saupoudrer,12
de,de,81
fleur,fleur,22
de,de,81
farine,farine,22
/.,/.,P
“,“,p
-,-,p
puisque,puisque,83
nous,nous,51
ne,ne,60
pouvons,pouvoir,17
pas,pas,60
porter,porter,14
l',le,71
autre,autre,52
",",",",p
ce,ce,52
sera,être,15
toujours,toujours,60
une,un,71
espèce,espèce,22
de,de,81
cocarde,cocarde,22
blanche,blanc,30
",",",",p
à,à,81
laquelle,lequel,52
nous,nous,51
nous,nous,51
reconnaîtrons,reconnaître,15
dans,dans,81
la,le,71
foule,foule,22
",",",",p
avait,avoir,18
dit,dire,12
Vinel,Vinel,20
Royal-Aunis,Royal-Aunis,20
/.,/.,P
“,“,p
il,il,51
n',ne,60
y,y,52
avait,avoir,18
pas,pas,60
eu,avoir,12
moyen,moyen,21
d',de,81
emporter,emporter,14
des,de,81
des,le,71
fusils,fusil,21
ou,ou,82
des,de,81
des,le,71
carabines,carabine,22
/.,/.,P
mais,mais,82
quelques-uns,quelqu'un,52
d',de,81
entre,entre,81
eux,ils,51
avaient,avoir,18
glissé,glisser,12
dans,dans,81
une,un,71
ceinture,ceinture,22
",",",",p
sous,sous,81
leur,leur,73
vareuse,vareuse,22
blanche,blanc,30
",",",",p
des,de,81
des,le,71
couteaux,couteau,21
et,et,82
des,de,81
des,le,71
pistolets,pistolet,21
/…,/…,P
tous,tout,52
",",",",p
du,de,81
du,le,71
reste,reste,21
",",",",p
tous,tout,52
s',se,51
étaient,être,18
ceints,ceindre,12
",",",",p
de,de,81
l',le,71
épaule,épaule,22
à,à,81
la,le,71
hanche,hanche,22
",",",",p
de,de,81
ce,ce,74
redoutable,redoutable,30
fouet,fouet,21
des,de,81
des,le,71
blatiers,blatier,21
",",",",p
lesquels,lequel,52
ont,avoir,17
presque,presque,60
toujours,toujours,60
deux,deux,72
ou,ou,82
trois,trois,72
chevaux,cheval,21
chargés,chargé,21
de,de,81
sacs,sac,21
de,de,81
blé,blé,21
ou,ou,82
de,de,81
farine,farine,22
à,à,81
conduire,conduire,14
;,;,p
arme,arme,22
effroyable,effroyable,30
",",",",p
au,à,81
au,le,71
manche,manche,21
durci,durci,31
au,à,81
au,le,71
feu,feu,21
",",",",p
faite,fait,31
de,de,81
lanières,lanière,22
de,de,81
cuir,cuir,21
tressées,tressé,31
",",",",p
avec,avec,81
une,un,71
mordante,mordant,30
courgée,courgée,22
de,de,81
six,six,72
pouces,pouce,21
",",",",p
dont,dont,52
chaque,chaque,75
coup,coup,21
creusait,creuser,18
un,un,71
sillon,sillon,21
",",",",p
et,et,82
",",",",p
à,à,81
la,le,71
main,main,22
",",",",p
ils,ils,51
avaient,avoir,18
le,le,71
pied,pied,21
de,de,81
frêne,frêne,21
familier,familier,30
à,à,81
toute,tout,75
main,main,22
normande,normand,30
",",",",p
le,le,71
bâton,bâton,21
massue,massue,22
de,de,81
la,le,71
Normandie,Normandie,20
",",",",p
avec,avec,81
lequel,lequel,52
des,de,81
des,le,71
hommes,homme,21
de,de,81
ce,ce,74
poignet,poignet,21
et,et,82
de,de,81
cette,ce,74
vaillance,vaillance,22
auraient,avoir,16
pris,prendre,12
",",",",p
dieu,dieu,21
me,je,51
damne,damner,17
!,!,p
des,de,81
des,le,71
pièces,pièce,22
de,de,81
canon,canon,21
/!,/!,P
c',ce,52
est,être,17
armés,armé,31
ainsi,ainsi,60
que,que,83
nous,nous,51
les,le,52
vîmes,voir,19
partir,partir,14
/.,/.,P
ils,ils,51
s',se,51
égrenèrent,égrener,19
et,et,82
disparurent,disparaître,19
isolément,isolément,60
dans,dans,81
les,le,71
bois,bois,21
",",",",p
comme,comme,83
s',si,83
ils,ils,51
allaient,aller,18
à,à,81
la,le,71
pipée,pipée,22
/.,/.,P
et,et,82
ils,ils,51
y,y,52
allaient,aller,18
en,en,81
effet,effet,21
",",",",p
à,à,81
une,un,71
pipée,pipée,22
sanglante,sanglant,30
/!,/!,P
monsieur,monsieur,21
Jacques,Jacques,20
partit,partir,19
le,le,71
dernier,dernier,21
/.,/.,P
ses,son,73
blessures,blessure,22
",",",",p
son,son,73
amour,amour,21
pour,pour,81
Aimée,Aimée,20
",",",",p
la,le,71
pensée,pensée,22
mystérieuse,mystérieux,30
qui,qui,52
semblait,sembler,18
lui,lui,51
manger,manger,14
le,le,71
coeur,coeur,21
",",",",p
-,-,p
car,car,82
pourquoi,pourquoi,60
être,être,14
triste,triste,30
comme,comme,83
il,il,51
l',le,52
était,être,18
",",",",p
avec,avec,81
l',le,71
amour,amour,21
d',de,81
Aimée,Aimée,20
",",",",p
avec,avec,81
la,le,71
possession,possession,22
certaine,certain,30
de,de,81
cette,ce,74
merveille,merveille,22
d',de,81
âme,âme,22
et,et,82
de,de,81
corps,corps,21
qui,qui,52
lui,lui,51
avait,avoir,18
juré,jurer,12
d',de,81
être,être,14
sa,son,73
femme,femme,22
à,à,81
son,son,73
retour,retour,21
?,?,p
-,-,p
toutes,tout,75
ces,ce,74
choses,chose,22
avaient,avoir,18
elles,ils,51
énervé,énerver,12
l',le,71
énergie,énergie,22
",",",",p
prouvée,prouvé,31
en,en,81
tant,tant,60
de,de,81
rencontres,rencontre,22
par,par,81
monsieur,monsieur,21
Jacques,Jacques,20
?,?,p
/…,/…,P
sa,son,73
belle,beau,30
fiancée,fiancée,22
alla,aller,19
le,le,52
conduire,conduire,14
à,à,81
plus,plus,60
d',de,81
une,un,71
demi-lieue,demi-lieue,22
dans,dans,81
les,le,71
bois,bois,21
",",",",p
jusqu',jusque,81
à,à,81
ce,ce,74
vieil,vieux,30
abreuvoir,abreuvoir,21
",",",",p
où,où,60
une,un,71
source,source,22
claire,clair,30
bleuissait,bleuir,18
sur,sur,81
un,un,71
fond,fond,21
d',de,81
ardoises,ardoise,22
et,et,82
qu',que,52
on,on,51
appelait,appeler,18
“,“,p
la,le,71
Fontaine,Fontaine,20
aux,à,81
aux,le,71
biches,biche,22
“,“,p
",",",",p
parce qu',parce que,83
entre,entre,81
deux,deux,72
battements,battement,21
de,de,81
coeur,coeur,21
et,et,82
dans,dans,81
le,le,71
crochet,crochet,21
d',de,81
une,un,71
course,course,22
forcée,forcé,31
",",",",p
les,le,71
biches,biche,22
venaient,venir,18
en,en,52
aspirer,aspirer,14
",",",",p
en,en,81
frissonnant,frissonner,13
",",",",p
l',le,71
eau,eau,22
frissonnante,frissonnant,30
/.,/.,P
quand,quand,83
Aimée,Aimée,20
revint,revenir,19
seule,seul,30
à,à,81
Touffedelys,Touffedelys,20
",",",",p
ah,ah,93
!,!,p
elle,il,51
fut,être,19
bien,bien,60
de,de,81
Spens,Spens,20
!,!,p
/…,/…,P
elle,il,51
fut,être,19
bien,bien,60
d',de,81
une,un,71
race,race,22
où,où,60
les,le,71
femmes,femme,22
ne,ne,60
pleurent,pleurer,17
pas,pas,60
",",",",p
parce que,parce que,83
les,le,71
hommes,homme,21
sont,être,17
à,à,81
la,le,71
guerre,guerre,22
/!,/!,P
nous,nous,51
ne,ne,60
lui,lui,51
surprîmes,surprendre,19
pas,pas,60
une,un,71
larme,larme,22
",",",",p
mais,mais,82
son,son,73
front,front,21
d',de,81
aurore,aurore,22
était,être,18
devenu,devenir,12
pâle,pâle,30
comme,comme,83
l',le,71
écorce,écorce,22
d',de,81
un,un,71
bouleau,bouleau,21
/.,/.,P
j',je,51
en,en,52
eus,avoir,19
plus,plus,60
pitié,pitié,22
que,que,83
les,le,71
autres,autre,52
/.,/.,P
vous,vous,51
savez,savoir,17
",",",",p
j',je,51
étais,être,18
la,le,71
chirurgienne,chirurgienne,22
major,major,22
/.,/.,P
je,je,51
savais,savoir,18
toucher,toucher,14
les,le,71
blessures,blessure,22
/.,/.,P
pour,pour,81
donner,donner,14
de,de,81
la,le,71
force,force,22
à,à,81
ce,ce,74
coeur,coeur,21
qui,qui,52
saignait,saigner,18
et,et,82
ne,ne,60
se,se,51
plaignait,plaindre,18
pas,pas,60
",",",",p
je,je,51
lui,lui,51
dis,dire,19
sans,sans,81
savoir,savoir,14
ce,ce,52
que,que,52
je,je,51
disais,dire,18
",",",",p
et,et,82
comme,comme,83
si,si,83
j',je,51
avais,avoir,18
eu,avoir,12
le,le,71
sort,sort,21
dans,dans,81
ma,mon,73
main,main,22
",",",",p
mais,mais,82
ce,ce,52
n',ne,60
est,être,17
jamais,jamais,60
qu',que,83
avec,avec,81
des,de,81
des,le,71
mots,mot,21
insensés,insensé,30
qu',que,83
on,on,51
peut,pouvoir,17
apaiser,apaiser,14
les,le,71
âmes,âme,22
folles,fou,30
/!,/!,P
“,“,p
-,-,p
n',ne,60
ayez,avoir,17
peur,peur,22
",",",",p
Aimée,Aimée,20
!,!,p
dans,dans,81
quatre,quatre,72
jours,jour,21
",",",",p
ils,ils,51
seront,être,15
tous,tout,52
ici,ici,60
pour,pour,81
votre,votre,73
mariage,mariage,21
",",",",p
et,et,82
Des Touches,Des Touches,20
sera,être,15
votre,votre,73
témoin,témoin,21
/!,/!,P
“,“,p
dieu,dieu,21
de,de,81
ma,mon,73
vie,vie,22
!,!,p
à,à,81
ce,ce,74
mot,mot,21
de,de,81
témoin,témoin,21
",",",",p
de,de,81
la,le,71
pâleur,pâleur,22
de,de,81
l',le,71
ivoire,ivoire,21
vert,vert,30
son,son,73
teint,teint,21
passa,passer,19
comme,comme,83
un,un,71
éclair,éclair,21
à,à,81
la,le,71
pourpre,pourpre,22
d',de,81
un,un,71
incendie,incendie,21
/.,/.,P
son,son,73
front,front,21
",",",",p
sa,son,73
joue,joue,22
",",",",p
son,son,73
cou,cou,21
",",",",p
ce,ce,52
qu',que,52
on,on,51
apercevait,apercevoir,18
de,de,81
ses,son,73
épaules,épaule,22
",",",",p
jusqu',jusque,81
à,à,81
la,le,71
raie,raie,22
nacrée,nacré,31
de,de,81
ses,son,73
étincelants,étincelant,30
cheveux,cheveu,21
d',de,81
or,or,21
",",",",p
tout,tout,52
s',se,51
infusa,infuser,19
",",",",p
s',se,51
inonda,inonder,19
de,de,81
ce,ce,74
subit,subit,30
vermillon,vermillon,21
de,de,81
flamme,flamme,22
;,;,p
et,et,82
c',ce,52
était,être,18
à,à,81
se,se,51
demander,demander,14
si,si,83
tout,tout,52
ce,ce,52
qu',que,52
on,on,51
ne,ne,60
voyait,voir,18
pas,pas,60
de,de,81
sa,son,73
personne,personne,22
se,se,51
colorait,colorer,18
comme,comme,83
ce,ce,52
qu',que,52
on,on,51
voyait,voir,18
",",",",p
tant,tant,60
cette,ce,74
rougeur,rougeur,22
semblait,sembler,18
partout,partout,60
!,!,p
tant,tant,60
elle,il,51
en,en,52
était,être,18
immergée,immerger,12
/!,/!,P
c',ce,52
était,être,18
toujours,toujours,60
la,le,71
même,même,75
question,question,22
/.,/.,P
pourquoi,pourquoi,60
rougissait,rougir,18
elle,il,51
?,?,p
/…,/…,P
mort,mort,22
de,de,81
mon,mon,73
âme,âme,22
!,!,p
me,je,51
dis,dire,19
je,je,51
en,en,81
moi-même,moi-même,51
",",",",p
je,je,51
ne,ne,60
suis,être,17
guère,guère,60
qu',que,83
un,un,71
homme,homme,21
manqué,manqué,31
",",",",p
et,et,82
on,on,51
le,le,52
voit,voir,17
à,à,81
ma,mon,73
figure,figure,22
;,;,p
mais,mais,82
homme,homme,21
manqué,manqué,31
ou,ou,82
non,non,60
",",",",p
je,je,51
veux,vouloir,17
bien,bien,60
que,que,83
le,le,71
diable,diable,21
m',je,51
emporte,emporter,17
sans,sans,81
confession,confession,22
",",",",p
si,si,83
je,je,51
suis,être,17
assez,assez,60
femme,femme,22
pour,pour,81
comprendre,comprendre,14
cela,cela,52
/.,/.,P
-,-,p
eh,eh,93
!,!,p
eh,eh,93
!,!,p
dit,dire,19
l',le,71
abbé,abbé,21
",",",",p
je,je,51
suis,être,17
obligé,obliger,12
de,de,81
t',tu,51
avertir,avertir,14
que,que,83
tu,tu,51
n',ne,60
es,être,17
plus,plus,60
au,à,81
au,le,71
temps,temps,21
de,de,81
tes,ton,73
dragonnades,dragonnade,22
au,à,81
au,le,71
clair,clair,21
de,de,81
lune,lune,22
",",",",p
et,et,82
que,que,83
tu,tu,51
continues,continuer,17
à,à,81
jurer,jurer,14
comme,comme,83
un,un,71
dragon,dragon,21
",",",",p
mademoiselle,mademoiselle,22
ma,mon,73
soeur,soeur,22
/!,/!,P
-,-,p
influence,influence,22
des,de,81
des,le,71
temps,temps,21
de,de,81
guerre,guerre,22
civile,civil,30
sur,sur,81
les,le,71
époques,époque,22
calmes,calme,30
!,!,p
-,-,p
répondit,répondre,19
elle,il,51
avec,avec,81
une,un,71
brusquerie,brusquerie,22
comique,comique,30
",",",",p
en,en,81
riant,rire,13
dans,dans,81
ses,son,73
moustaches,moustache,22
grises,gris,30
ébouriffées,ébouriffé,31
/…,/…,P
-,-,p
tu,tu,51
es,être,17
plus,plus,60
sévère,sévère,30
que,que,83
le,le,71
curé,curé,21
d',de,81
Aleaume,Aleaume,20
",",",",p
l',le,71
abbé,abbé,21
/!,/!,P
est,être,17
ce,ce,52
que,que,83
je,je,51
ne,ne,60
me,je,51
suis,être,17
pas,pas,60
battue,battre,12
",",",",p
assez,assez,60
de,de,81
temps,temps,21
",",",",p
en,en,81
l',le,71
honneur,honneur,21
de,de,81
dieu,dieu,21
et,et,82
de,de,81
sa,son,73
sainte,saint,30
Eglise,Eglise,20
",",",",p
pour,pour,81
qu',que,83
il,il,51
ne,ne,60
puisse,pouvoir,17
me,je,51
passer,passer,14
très,très,60
bien,bien,60
de,de,81
mauvaises,mauvais,30
habitudes,habitude,22
",",",",p
contractées,contracté,31
à,à,81
son,son,73
service,service,21
",",",",p
et,et,82
qu',que,83
il,il,51
ne,ne,60
s',se,51
en,en,52
formalise,formaliser,17
pas,pas,60
?,?,p
/…,/…,P
-,-,p
vous,vous,51
me,je,51
rappelez,rappeler,17
",",",",p
mademoiselle,mademoiselle,22
",",",",p
dit,dire,19
alors,alors,60
monsieur,monsieur,21
de,de,81
Fierdrap,Fierdrap,20
",",",",p
le,le,71
mot,mot,21
fameux,fameux,30
de,de,81
Louis XIV,Louis XIV,20
après,après,81
la,le,71
bataille,bataille,22
de,de,81
Malplaquet,Malplaquet,20
:,:,p
“,“,p
j',je,51
avais,avoir,18
",",",",p
dit,dire,19
il,il,51
",",",",p
rendu,rendre,12
à,à,81
dieu,dieu,21
assez,assez,60
de,de,81
services,service,21
pour,pour,81
avoir,avoir,14
le,le,71
droit,droit,21
d',de,81
espérer,espérer,14
qu',que,83
il,il,51
se,se,51
conduirait,conduire,16
mieux,mieux,60
avec,avec,81
moi,moi,51
/.,/.,P
“,“,p
-,-,p
et,et,82
il,il,51
ne,ne,60
fut,être,19
jamais,jamais,60
",",",",p
repartit,repartir,19
vivement,vivement,60
l',le,71
abbé,abbé,21
",",",",p
meilleur,meilleur,30
chrétien,chrétien,21
que,que,52
quand,quand,83
il,il,51
a,avoir,17
dit,dire,12
cela,cela,52
",",",",p
Louis XIV,Louis XIV,20
!,!,p
c',ce,52
est,être,17
moi,moi,51
qui,qui,52
te,tu,51
le,le,52
certifie,certifier,17
",",",",p
Fierdrap,Fierdrap,20
",",",",p
moi,moi,51
",",",",p
qui,qui,52
suis,être,17
un,un,71
ancien,ancien,30
docteur,docteur,21
de,de,81
Sorbonne,Sorbonne,20
/!,/!,P
la,le,71
foi,foi,22
sincère,sincère,30
a,avoir,17
souvent,souvent,60
de,de,81
ces,ce,74
familiarités,familiarité,22
avec,avec,81
dieu,dieu,21
",",",",p
que,que,52
des,de,81
des,le,71
sots,sot,21
prennent,prendre,17
pour,pour,81
des,de,81
des,le,71
irrévérences,irrévérence,22
ridicules,ridicule,30
",",",",p
et,et,82
des,de,81
des,le,71
âmes,âme,22
de,de,81
laquais,laquais,21
ou,ou,82
de,de,81
philosophes,philosophe,21
pour,pour,81
de,de,81
l',le,71
orgueil,orgueil,21
/.,/.,P
laissons,laisser,17
jaboter,jaboter,14
ces,ce,74
gens,gens,21
là,là,60
/.,/.,P
mais,mais,82
entre,entre,81
nous autres,nous autre,51
gentilshommes,gentilhomme,21
",",",",p
à,à,81
qui,qui,52
le,le,71
respect,respect,21
pour,pour,81
le,le,71
roi,roi,21
n',ne,60
a,avoir,17
jamais,jamais,60
ôté,ôter,12
",",",",p
que,que,52
je,je,51
sache,savoir,17
",",",",p
l',le,71
aisance,aisance,22
avec,avec,81
le,le,71
roi,roi,21
