11750
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 193e extrait>,<>,<>
je,je,51
me,je,51
fais,faire,17
des,de,81
des,le,71
écorchures,écorchure,22
aux,à,81
aux,le,71
mains,main,22
;,;,p
mon,mon,73
nez,nez,21
",",",",p
qui,qui,52
s',se,51
est,être,17
aplati,aplatir,12
contre,contre,81
un,un,71
madrier,madrier,21
",",",",p
ne,ne,60
donne,donner,17
plus,plus,60
signe,signe,21
de,de,81
vie,vie,22
;,;,p
je,je,51
ne,ne,60
le,le,52
sens,sentir,17
plus,plus,60
",",",",p
j',je,51
ai,avoir,17
peur,peur,22
de,de,81
l',le,52
avoir,avoir,14
perdu,perdre,12
en,en,81
route,route,22
;,;,p
ce,ce,52
que,que,52
je,je,51
tiens,tenir,17
n',ne,60
y,y,52
ressemble,ressembler,17
guère,guère,60
;,;,p
mais,mais,82
encore,encore,60
un,un,71
effort,effort,21
",",",",p
encore,encore,60
une,un,71
blessure,blessure,22
",",",",p
et,et,82
je,je,51
pourrai,pouvoir,15
la,le,52
voir,voir,14
en,en,81
passant,passer,13
derrière,derrière,81
cette,ce,74
grosse,gros,30
bonne,bonne,22
/.,/.,P
je,je,51
vais,aller,17
grimper,grimper,14
!,!,p
/…,/…,P
je,je,51
grimpe,grimper,17
",",",",p
-,-,p
un,un,71
point,point,21
d',de,81
appui,appui,21
me,je,51
manque,manquer,17
…,…,p
je,je,51
me,je,51
raccroche,raccrocher,17
à,à,81
ce,ce,52
que,que,52
je,je,51
trouve,trouver,17
/…,/…,P
un,un,71
cri,cri,21
!,!,p
…,…,p
tumulte,tumulte,21
/!,/!,P
une,un,71
femme,femme,22
serre,serrer,17
ses,son,73
jupes,jupe,22
",",",",p
appelle,appeler,17
au,à,81
au,le,71
secours,secours,21
/!,/!,P
on,on,51
croit,croire,17
que,que,83
le,le,71
cirque,cirque,21
s',se,51
écroule,écrouler,17
/!,/!,P
j',je,51
ai,avoir,17
pris,prendre,12
la,le,71
bonne,bonne,22
à,à,81
pleine,plein,30
chair,chair,22
",",",",p
je,je,51
ne,ne,60
sais,savoir,17
où,où,60
;,;,p
elle,il,51
a,avoir,17
cru,croire,12
que,que,83
c',ce,52
était,être,18
le,le,71
singe,singe,21
ou,ou,82
la,le,71
trompe,trompe,22
égarée,égaré,31
de,de,81
l',le,71
éléphant,éléphant,21
/.,/.,P
on,on,51
me,je,51
prend,prendre,17
moi-même,moi-même,51
par,par,81
la,le,71
peau,peau,22
de,de,81
ce,ce,52
qu',que,52
on,on,51
peut,pouvoir,17
",",",",p
on,on,51
me,je,51
pousse,pousser,17
comme,comme,83
du,de,81
du,le,71
crottin,crottin,21
dans,dans,81
l',le,71
écurie,écurie,22
",",",",p
on,on,51
m',je,51
interroge,interroger,17
",",",",p
je,je,51
ne,ne,60
réponds,répondre,17
pas,pas,60
/!,/!,P
on,on,51
m',je,51
entoure,entourer,17
/.,/.,P
elle,il,51
est,être,17
là,là,60
près,près,81
de,de,81
moi,moi,51
/.,/.,P
elle,il,51
/!,/!,P
je,je,51
l',le,52
entends,entendre,17
",",",",p
mais,mais,82
je,je,51
ne,ne,60
peux,pouvoir,17
pas,pas,60
la,le,52
voir,voir,14
à,à,81
cause,cause,22
de,de,81
mon,mon,73
nez,nez,21
qui,qui,52
gonfle,gonfler,17
/.,/.,P
je,je,51
me,je,51
retrouve,retrouver,17
à,à,81
temps,temps,21
à,à,81
la,le,71
maison,maison,22
pour,pour,81
m',je,51
entendre,entendre,14
avec,avec,81
madame,madame,22
Grélin,Grélin,20
",",",",p
qui,qui,52
m',je,51
empêchera,empêcher,15
d',de,81
être,être,14
fouetté,fouetter,12
",",",",p
-,-,p
(,(,p
oh,oh,93
Paola,Paola,20
!,!,p
),),p
et,et,82
à,à,81
qui,qui,52
je,je,51
dis,dire,17
tout,tout,52
",",",",p
-,-,p
tout,tout,52
",",",",p
moins,moins,60
le,le,71
secret,secret,21
de,de,81
mon,mon,73
amour,amour,21
/!,/!,P
compromettre,compromettre,14
une,un,71
femme,femme,22
/!,/!,P
j',je,51
ai,avoir,17
tout,tout,52
mis,mettre,12
sur,sur,81
le,le,71
compte,compte,21
du,de,81
du,le,71
chameau,chameau,21
qui,qui,52
a,avoir,17
bon,bon,30
dos,dos,21
",",",",p
et,et,82
de,de,81
l',le,71
éléphant,éléphant,21
dont,dont,52
on,on,51
a,avoir,17
soupçonné,soupçonner,12
la,le,71
trompe,trompe,22
/.,/.,P
et,et,82
quand,quand,83
quelquefois,quelquefois,60
je,je,51
tâche,tâcher,17
de,de,81
me,je,51
rappeler,rappeler,14
le,le,71
Breuil,Breuil,20
",",",",p
c',ce,52
est,être,17
toujours,toujours,60
Paola,Paola,20
et,et,82
le,le,71
gras,gras,21
de,de,81
la,le,71
bonne,bonne,22
que,que,52
ma,mon,73
mémoire,mémoire,22
empoigne,empoigner,17
/.,/.,P
le,le,71
Breuil,Breuil,20
tient,tenir,17
dans,dans,81
ce,ce,74
cirque,cirque,21
",",",",p
sous,sous,81
ce,ce,74
maillot,maillot,21
et,et,82
cette,ce,74
jupe,jupe,22
/…,/…,P
<IX>,<>,<>
Saint-Etienne,Saint-Etienne,20
/.,/.,P
mon,mon,73
père,père,21
a,avoir,17
été,être,12
appelé,appeler,12
comme,comme,83
professeur,professeur,21
de,de,81
septième,septième,72
à,à,81
Saint-Etienne,Saint-Etienne,20
",",",",p
par,par,81
la,le,71
protection,protection,22
d',de,81
un,un,71
ami,ami,21
/.,/.,P
il,il,51
a,avoir,17
dû,devoir,12
filer,filer,14
dare-dare,dare-dare,60
/.,/.,P
ma,mon,73
mère,mère,22
et,et,82
moi,moi,51
nous,nous,51
sommes,être,17
restés,rester,12
en,en,81
arrière,arrière,21
",",",",p
pour,pour,81
arranger,arranger,14
les,le,71
affaires,affaire,22
",",",",p
emballer,emballer,14
",",",",p
etc,et cetera,91
",",",",p
etc,et cetera,91
/.,/.,P
enfin,enfin,60
nous,nous,51
partons,partir,17
/.,/.,P
adieu,adieu,21
le,le,71
Puy,Puy,20
/!,/!,P
nous,nous,51
sommes,être,17
dans,dans,81
la,le,71
diligence,diligence,22
;,;,p
il,il,51
fait,faire,17
froid,froid,21
",",",",p
c',ce,52
est,être,17
en,en,81
décembre,décembre,21
/.,/.,P
nous,nous,51
avons,avoir,17
pour,pour,81
compagnons,compagnon,21
de,de,81
route,route,22
un,un,71
commis voyageur,commis voyageur,21
",",",",p
une,un,71
grosse,gros,30
femme,femme,22
et,et,82
un,un,71
petit,petit,30
vieux,vieux,21
/.,/.,P
la,le,71
grosse,gros,30
femme,femme,22
a,avoir,17
une,un,71
poitrine,poitrine,22
comme,comme,83
un,un,71
ballon,ballon,21
",",",",p
avec,avec,81
une,un,71
échancrure,échancrure,22
dans,dans,81
la,le,71
robe,robe,22
qui,qui,52
laisse,laisser,17
voir,voir,14
un,un,71
V,V,20
de,de,81
chair,chair,22
blanche,blanc,30
",",",",p
douce,doux,30
à,à,81
l',le,71
oeil,oeil,21
et,et,82
qui,qui,52
semble,sembler,17
croquante,croquant,30
comme,comme,83
une,un,71
cuisse,cuisse,22
de,de,81
noix,noix,22
/.,/.,P
elle,il,51
a,avoir,17
des,de,81
des,le,71
yeux,oeil,21
dans,dans,81
le,le,71
genre,genre,21
de,de,81
ceux,celui,52
de,de,81
ma,mon,73
tante,tante,22
",",",",p
avec,avec,81
des,de,81
des,le,71
cils,cil,21
très,très,60
longs,long,30
/.,/.,P
une,un,71
plaisanterie,plaisanterie,22
-,-,p
à,à,81
laquelle,lequel,52
je,je,51
ne,ne,60
comprends,comprendre,17
rien,rien,52
-,-,p
dite,dit,31
par,par,81
le,le,71
commis voyageur,commis voyageur,21
",",",",p
lui,lui,51
écarte,écarter,17
les,le,71
lèvres,lèvre,22
et,et,82
lui,lui,51
arrache,arracher,17
un,un,71
bon,bon,30
gros,gros,30
rire,rire,21
/.,/.,P
à,à,81
partir,partir,14
de,de,81
ce,ce,74
moment,moment,21
là,là,60
",",",",p
ils,ils,51
ne,ne,60
font,faire,17
plus,plus,60
que,que,83
rigoler,rigoler,14
et,et,82
ils,ils,51
se,se,51
donnent,donner,17
même,même,60
des,de,81
des,le,71
tapes,tape,22
",",",",p
au,à,81
au,le,71
grand,grand,30
scandale,scandale,21
de,de,81
ma,mon,73
mère,mère,22
",",",",p
qui,qui,52
s',se,51
écarte,écarter,17
et,et,82
manque,manquer,17
de,de,81
m',je,51
écraser,écraser,14
dans,dans,81
mon,mon,73
coin,coin,21
",",",",p
à,à,81
la,le,71
grande,grand,30
joie,joie,22
du,de,81
du,le,71
petit,petit,30
vieux,vieux,21
qui,qui,52
se,se,51
frotte,frotter,17
les,le,71
mains,main,22
et,et,82
cligne,cligner,17
de,de,81
l',le,71
oeil,oeil,21
en,en,81
branlant,branler,13
la,le,71
tête,tête,22
/.,/.,P
quand,quand,83
on,on,51
arrive,arriver,17
aux,à,81
aux,le,71
relais,relais,21
",",",",p
ils,ils,51
descendent,descendre,17
ensemble,ensemble,60
et,et,82
je,je,51
les,le,52
vois,voir,17
à,à,81
travers,travers,21
les,le,71
fenêtres,fenêtre,22
de,de,81
l',le,71
auberge,auberge,22
qui,qui,52
se,se,51
passent,passer,17
les,le,71
radis,radis,21
-,-,p
toujours,toujours,60
en,en,81
riant,rire,13
-,-,p
et,et,82
s',se,51
allongent,allonger,17
des,de,81
des,le,71
coups,coup,21
de,de,81
coude,coude,21
/.,/.,P
le,le,71
commis voyageur,commis voyageur,21
offre,offrir,17
à,à,81
la,le,71
grosse,grosse,22
un,un,71
bouquet,bouquet,21
qu',que,52
un,un,71
mendiant,mendiant,21
lui,lui,51
a,avoir,17
vendu,vendre,12
et,et,82
demande,demander,17
qu',que,83
elle,il,51
le,le,52
fourre,fourrer,17
dans,dans,81
son,son,73
corsage,corsage,21
;,;,p
elle,il,51
finit,finir,17
par,par,81
mettre,mettre,14
le,le,71
bouquet,bouquet,21
où,où,60
il,il,51
veut,vouloir,17
/.,/.,P
comme,comme,83
elle,il,51
est,être,17
plus,plus,60
gaie,gai,30
que,que,83
ma,mon,73
mère,mère,22
",",",",p
celle-là,celui-là,52
/!,/!,P
que,que,52
viens,venir,17
je,je,51
de,de,81
dire,dire,14
?,?,p
/…,/…,P
ma,mon,73
mère,mère,22
est,être,17
une,un,71
sainte,saint,30
femme,femme,22
qui,qui,52
ne,ne,60
rit,rire,17
pas,pas,60
",",",",p
qui,qui,52
n',ne,60
aime,aimer,17
pas,pas,60
les,le,71
fleurs,fleur,22
",",",",p
qui,qui,52
a,avoir,17
son,son,73
rang,rang,21
à,à,81
garder,garder,14
",",",",p
-,-,p
son,son,73
honneur,honneur,21
",",",",p
Jacques,Jacques,20
/!,/!,P
celle-ci,celui-ci,52
est,être,17
une,un,71
femme,femme,22
du,de,81
du,le,71
peuple,peuple,21
",",",",p
une,un,71
marchande,marchande,22
(,(,p
elle,il,51
vient,venir,17
de,de,81
le,le,52
dire,dire,14
en,en,81
remontant,remonter,13
dans,dans,81
sa,son,73
voiture,voiture,22
),),p
;,;,p
elle,il,51
va,aller,17
à,à,81
Beaucaire,Beaucaire,20
pour,pour,81
vendre,vendre,14
de,de,81
la,le,71
toile,toile,22
et,et,82
avoir,avoir,14
une,un,71
boutique,boutique,22
à,à,81
la,le,71
foire,foire,22
/.,/.,P
et,et,82
tu,tu,51
la,le,52
compares,comparer,17
à,à,81
ta,ton,73
mère,mère,22
",",",",p
jeune,jeune,30
Vingtras,Vingtras,20
/!,/!,P
nous,nous,51
arrivons,arriver,17
à,à,81
Saint-Etienne,Saint-Etienne,20
/.,/.,P
il,il,51
fait,faire,17
nuit,nuit,22
;,;,p
mon,mon,73
père,père,21
n',ne,60
est,être,17
pas,pas,60
là,là,60
pour,pour,81
nous,nous,51
recevoir,recevoir,14
/.,/.,P
nous,nous,51
attendons,attendre,17
debout,debout,60
entre,entre,81
les,le,71
malles,malle,22
/.,/.,P
il,il,51
y,y,52
a,avoir,17
de,de,81
la,le,71
neige,neige,22
plein,plein,81
les,le,71
rues,rue,22
et,et,82
je,je,51
regarde,regarder,17
l',le,71
ombre,ombre,22
des,de,81
des,le,71
réverbères,réverbère,21
se,se,51
détacher,détacher,14
sur,sur,81
ce,ce,74
blanc,blanc,21
cru,cru,31
/.,/.,P
ma,mon,73
mère,mère,22
fouille,fouiller,17
la,le,71
place,place,22
d',de,81
un,un,71
oeil,oeil,21
qui,qui,52
lance,lancer,17
des,de,81
des,le,71
éclairs,éclair,21
;,;,p
elle,il,51
va,aller,17
et,et,82
vient,venir,17
",",",",p
se,se,51
mord,mordre,17
les,le,71
lèvres,lèvre,22
",",",",p
se,se,51
tord,tordre,17
les,le,71
mains,main,22
",",",",p
fatigue,fatiguer,17
les,le,71
employés,employé,21
de,de,81
questions,question,22
éternelles,éternel,30
/.,/.,P
on,on,51
lui,lui,51
demande,demander,17
si,si,83
elle,il,51
veut,vouloir,17
entrer,entrer,14
ou,ou,82
sortir,sortir,14
",",",",p
se,se,51
tenir,tenir,14
dans,dans,81
le,le,71
bureau,bureau,21
ou,ou,82
sur,sur,81
le,le,71
pavé,pavé,21
",",",",p
si,si,83
elle,il,51
restera,rester,15
longtemps,longtemps,60
avec,avec,81
ses,son,73
malles,malle,22
à,à,81
encombrer,encombrer,14
la,le,71
porte,porte,22
/.,/.,P
“,“,p
j',je,51
attends,attendre,17
mon,mon,73
mari,mari,21
qui,qui,52
est,être,17
professeur,professeur,21
au,à,81
au,le,71
lycée,lycée,21
/.,/.,P
“,“,p
ils,ils,51
ont,avoir,17
l',le,71
air,air,21
de,de,81
s',se,51
en,en,52
moquer,moquer,14
un,un,71
peu,peu,60
/!,/!,P
je,je,51
voudrais,vouloir,16
bien,bien,60
rester,rester,14
dans,dans,81
le,le,71
bureau,bureau,21
;,;,p
j',je,51
ai,avoir,17
les,le,71
pieds,pied,21
gelés,gelé,31
",",",",p
les,le,71
doigts,doigt,21
engourdis,engourdi,31
",",",",p
le,le,71
nez,nez,21
qui,qui,52
me,je,51
cuit,cuire,17
/.,/.,P
j',je,51
en,en,52
fais,faire,17
part,part,22
à,à,81
ma,mon,73
mère,mère,22
/.,/.,P
“,“,p
Jacques,Jacques,20
/!,/!,P
“,“,p
un,un,71
“,“,p
Jacques,Jacques,20
“,“,p
qui,qui,52
inaugure,inaugurer,17
mal,mal,60
notre,notre,73
entrée,entrée,22
dans,dans,81
cette,ce,74
ville,ville,22
-,-,p
et,et,82
elle,il,51
marmotte,marmotter,17
entre,entre,81
ses,son,73
dents,dent,22
qui,qui,52
claquent,claquer,17
:,:,p
“,“,p
il,il,51
laisserait,laisser,16
sa,son,73
mère,mère,22
crever,crever,14
de,de,81
froid,froid,21
",",",",p
tenez,tenir,17
",",",",p
tandis qu',tandis que,83
il,il,51
se,se,51
rôtirait,rôtir,16
les,le,71
cuisses,cuisse,22
/!,/!,P
“,“,p
mais,mais,82
",",",",p
elle,il,51
peut,pouvoir,17
se,se,51
rôtir,rôtir,14
les,le,71
jambes,jambe,22
aussi,aussi,60
/!,/!,P
rien,rien,52
ne,ne,60
l',le,52
empêche,empêcher,17
",",",",p
puisqu',puisque,83
on,on,51
lui,lui,51
a,avoir,17
demandé,demander,12
si,si,83
elle,il,51
voulait,vouloir,18
se,se,51
mettre,mettre,14
près,près,81
du,de,81
du,le,71
feu,feu,21
/.,/.,P
mon,mon,73
père,père,21
arrive,arriver,17
tout,tout,60
essoufflé,essoufflé,31
/.,/.,P
“,“,p
je,je,51
suis,être,17
en,en,81
retard,retard,21
/…,/…,P
(,(,p
il,il,51
s',se,51
essuie,essuyer,17
le,le,71
front,front,21
/.,/.,P
),),p
vous,vous,51
avez,avoir,17
fait,faire,12
un,un,71
bon,bon,30
voyage,voyage,21
/?,/?,P
“,“,p
(,(,p
il,il,51
tend,tendre,17
les,le,71
bras,bras,21
vers,vers,81
ma,mon,73
mère,mère,22
et,et,82
la,le,71
manque,manque,22
/.,/.,P
),),p
il,il,51
se,se,51
retourne,retourner,17
vers,vers,81
moi,moi,51
/.,/.,P
“,“,p
crois,croire,17
tu,tu,51
pas,pas,60
que,que,83
je,je,51
t',tu,51
en,en,52
aurais,avoir,16
amené,amener,12
un,un,71
autre,autre,52
!,!,p
“,“,p
dit,dire,17
ma,mon,73
mère,mère,22
/.,/.,P
mon,mon,73
père,père,21
dit,dire,17
:,:,p
“,“,p
non,non,60
",",",",p
non,non,60
!,!,p
“,“,p
-,-,p
c'est-à-dire,c'est-à-dire,91
-,-,p
il,il,51
ne,ne,60
sait,savoir,17
plus,plus,60
trop,trop,60
/.,/.,P
il,il,51
va,aller,17
pour,pour,81
m',je,51
embrasser,embrasser,14
à,à,81
mon,mon,73
tour,tour,21
il,il,51
me,je,51
rate,rater,17
;,;,p
comme,comme,83
il,il,51
a,avoir,17
raté,rater,12
ma,mon,73
mère,mère,22
/.,/.,P
pas,pas,60
de,de,81
chance,chance,22
pour,pour,81
les,le,71
embrassades,embrassade,22
",",",",p
pas,pas,60
de,de,81
veine,veine,22
pour,pour,81
les,le,71
baisers,baiser,21
/.,/.,P
“,“,p
j',je,51
étais,être,18
avec,avec,81
l',le,71
économe,économe,21
",",",",p
monsieur,monsieur,21
Laurier,Laurier,20
",",",",p
tu,tu,51
sais,savoir,17
/…,/…,P
je,je,51
croyais,croire,18
que,que,83
la,le,71
diligence,diligence,22
/…,/…,P
“,“,p
on,on,51
ne,ne,60
lui,lui,51
répond,répondre,17
rien,rien,52
",",",",p
rien,rien,52
",",",",p
rien,rien,52
/.,/.,P
nous,nous,51
prenons,prendre,17
un,un,71
fiacre,fiacre,21
pour,pour,81
nous,nous,51
rendre,rendre,14
à,à,81
la,le,71
maison,maison,22
/.,/.,P
du,de,81
du,le,71
silence,silence,21
tout,tout,75
le,le,71
long,long,21
de,de,81
la,le,71
route,route,22
",",",",p
du,de,81
du,le,71
silence,silence,21
et,et,82
de,de,81
la,le,71
neige,neige,22
/.,/.,P
mon,mon,73
père,père,21
regarde,regarder,17
à,à,81
la,le,71
portière,portière,22
",",",",p
ma,mon,73
mère,mère,22
s',se,51
est,être,17
accroupie,accroupir,12
dans,dans,81
un,un,71
coin,coin,21
",",",",p
je,je,51
suis,être,17
au,à,81
au,le,71
milieu,milieu,21
",",",",p
n',ne,60
osant,oser,13
bouger,bouger,14
de,de,81
crainte,crainte,22
qu',que,83
on,on,51
n',ne,60
entende,entendre,17
tourner,tourner,14
mes,mon,73
os,os,21
",",",",p
virer,virer,14
ma,mon,73
tête,tête,22
/.,/.,P
je,je,51
tourmente,tourmenter,17
du,de,81
du,le,71
bout,bout,21
du,de,81
du,le,71
doigt,doigt,21
un,un,71
gland,gland,21
de,de,81
parapluie,parapluie,21
;,;,p
à,à,81
ce,ce,74
moment,moment,21
le,le,71
parapluie,parapluie,21
m',je,51
échappe,échapper,17
-,-,p
je,je,51
me,je,51
penche,pencher,17
pour,pour,81
le,le,52
rattraper,rattraper,14
;,;,p
mon,mon,73
père,père,21
se,se,51
tournait,tourner,18
-,-,p
pan,pan,21
/!,/!,P
-,-,p
nous,nous,51
nous,nous,51
cognons,cogner,17
-,-,p
nous,nous,51
nous,nous,51
relevons,relever,17
comme,comme,83
deux,deux,72
guignols,guignol,21
/!,/!,P
-,-,p
encore,encore,60
un,un,71
faux,faux,30
mouvement,mouvement,21
-,-,p
pan,pan,21
",",",",p
pan,pan,21
!,!,p
-,-,p
c',ce,52
est,être,17
en,en,81
mesure,mesure,22
/.,/.,P
le,le,71
sourire,sourire,21
jaune,jaune,30
reparaît,reparaître,17
sur,sur,81
la,le,71
face,face,22
de,de,81
mon,mon,73
père,père,21
;,;,p
des,de,81
des,le,71
changements,changement,21
visibles,visible,30
s',se,51
opèrent,opérer,17
sur,sur,81
la,le,71
mienne,mien,52
/.,/.,P
c',ce,52
était,être,18
la,le,71
lutte,lutte,22
de,de,81
l',le,71
oeuf,oeuf,21
dur,dur,30
contre,contre,81
l',le,71
oeuf,oeuf,21
mollet,mollet,21
/.,/.,P
mon,mon,73
père,père,21
a,avoir,17
pu,pouvoir,12
supporter,supporter,14
le,le,71
choc,choc,21
et,et,82
il,il,51
sourit,sourire,17
/.,/.,P
-,-,p
bonne,bon,30
nature,nature,22
/!,/!,P
mais,mais,82
moi,moi,51
j',je,51
ai,avoir,17
une,un,71
bosse,bosse,22
qui,qui,52
enfle,enfler,17
",",",",p
c',ce,52
est,être,17
pesant,pesant,30
comme,comme,83
une,un,71
maison,maison,22
/.,/.,P
mon,mon,73
père,père,21
étend,étendre,17
sa,son,73
main,main,22
dans,dans,81
l',le,71
obscurité,obscurité,22
",",",",p
pour,pour,81
tâter,tâter,14
",",",",p
et,et,82
aussi,aussi,60
parce que,parce que,83
mon,mon,73
front,front,21
a,avoir,17
l',le,71
air,air,21
d',de,81
avancer,avancer,14
et,et,82
va,aller,17
le,le,52
gêner,gêner,14
tout,tout,60
à,à,81
l',le,71
heure,heure,22
;,;,p
il,il,51
étend,étendre,17
la,le,71
main,main,22
",",",",p
c',ce,52
est,être,17
mon,mon,73
nez,nez,21
qu',que,52
il,il,51
attrape,attraper,17
;,;,p
il,il,51
croit,croire,17
de,de,81
son,son,73
devoir,devoir,21
",",",",p
plus,plus,60
paternel,paternel,30
et,et,82
plus,plus,60
gracieux,gracieux,30
",",",",p
plus,plus,60
conforme,conforme,30
à,à,81
sa,son,73
dignité,dignité,22
ou,ou,82
meilleur,meilleur,30
à,à,81
ma,mon,73
santé,santé,22
",",",",p
de,de,81
rester,rester,14
un,un,71
instant,instant,21
sur,sur,81
ce,ce,74
nez,nez,21
qu',que,52
il,il,51
a,avoir,17
l',le,71
air,air,21
de,de,81
bénir,bénir,14
ou,ou,82
de,de,81
consulter,consulter,14
/.,/.,P
de,de,81
ma,mon,73
mère,mère,22
on,on,51
ne,ne,60
voit,voir,17
rien,rien,52
",",",",p
on,on,51
n',ne,60
entend,entendre,17
rien,rien,52
",",",",p
qu',que,83
un,un,71
grincement,grincement,21
de,de,81
soie,soie,22
:,:,p
ce,ce,52
sont,être,17
ses,son,73
ongles,ongle,21
qui,qui,52
en,en,52
veulent,vouloir,17
à,à,81
sa,son,73
ceinture,ceinture,22
/.,/.,P
ce,ce,74
grincement,grincement,21
dans,dans,81
le,le,71
silence,silence,21
a,avoir,17
quelque,quelque,75
chose,chose,22
de,de,81
terrible,terrible,30
/.,/.,P
pour,pour,81
des,de,81
des,le,71
augures,augure,21
",",",",p
c',ce,52
eût,avoir,19
été,être,12
un,un,71
présage,présage,21
;,;,p
pour,pour,81
mon,mon,73
pauvre,pauvre,30
père,père,21
",",",",p
c',ce,52
en,en,52
était,être,18
un,un,52
aussi,aussi,60
;,;,p
il,il,51
annonçait,annoncer,18
des,de,81
des,le,71
malheurs,malheur,21
/.,/.,P
il,il,51
devait,devoir,18
nous,nous,51
en,en,52
arriver,arriver,14
au,à,81
au,le,71
moins,moins,60
un,un,52
",",",",p
en,en,81
effet,effet,21
",",",",p
dans,dans,81
cette,ce,74
ville,ville,22
que,que,52
traversait,traverser,18
",",",",p
neigeuse,neigeux,30
et,et,82
triste,triste,30
",",",",p
notre,notre,73
fiacre,fiacre,21
muet,muet,30
/.,/.,P
la,le,71
maison,maison,22
où,où,60
la,le,71
voiture,voiture,22
nous,nous,51
descend,descendre,17
fait,faire,17
le,le,71
coin,coin,21
de,de,81
la,le,71
rue,rue,22
/.,/.,P
l',le,71
entrée,entrée,22
est,être,17
misérable,misérable,30
",",",",p
avec,avec,81
des,de,81
des,le,71
pierres,pierre,22
qui,qui,52
branlent,branler,17
sur,sur,81
le,le,71
seuil,seuil,21
",",",",p
un,un,71
escalier,escalier,21
vermoulu,vermoulu,30
et,et,82
une,un,71
galerie,galerie,22
en,en,81
bois,bois,21
moisi,moisi,31
à,à,81
laquelle,lequel,52
il,il,51
manque,manquer,17
des,de,81
des,le,71
membres,membre,21
/.,/.,P
nous,nous,51
faisons,faire,17
trembler,trembler,14
ce,ce,74
bois,bois,21
sous,sous,81
nos,notre,73
mains,main,22
",",",",p
ces,ce,74
pierres,pierre,22
sous,sous,81
nos,notre,73
pieds,pied,21
-,-,p
ce,ce,52
qui,qui,52
gêne,gêner,17
tout,tout,75
le,le,71
monde,monde,21
