11765
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 176e extrait>,<>,<>
y,y,52
est,être,17
",",",",p
quand,quand,83
part,partir,17
il,il,51
?,?,p
/…,/…,P
ah,ah,93
/!,/!,P
Louise,Louise,20
/…,/…,P
“,“,p
elle,il,51
n',ne,60
acheva,achever,19
pas,pas,60
/.,/.,P
le,le,71
service,service,21
qu',que,52
elle,il,51
voulait,vouloir,18
demander,demander,14
à,à,81
son,son,73
amie,amie,22
était,être,18
d',de,81
un,un,71
ordre,ordre,21
si,si,60
délicat,délicat,30
/!,/!,P
elle,il,51
avait,avoir,18
honte,honte,22
elle-même,lui-même,51
de,de,81
formuler,formuler,14
son,son,73
propre,propre,30
désir,désir,21
/.,/.,P
mais,mais,82
la,le,71
tendre,tendre,30
créature,créature,22
à,à,81
qui,qui,52
elle,il,51
s',se,51
adressait,adresser,18
la,le,52
comprit,comprendre,19
et,et,82
lui,lui,51
fût,être,19
reconnaissante,reconnaissant,30
de,de,81
cette,ce,74
hésitation,hésitation,22
:,:,p
-,-,p
“,“,p
pourquoi,pourquoi,60
ne,ne,60
me,je,51
confies,confier,17
tu,tu,51
pas,pas,60
toute,tout,75
ta,ton,73
pensée,pensée,22
/?,/?,P
“,“,p
dit,dire,19
elle,il,51
/.,/.,P
tu,tu,51
voudrais,vouloir,16
que,que,83
j',je,51
essaie,essayer,17
de,de,81
le,le,71
savoir,savoir,21
pour,pour,81
toi,toi,51
/.,/.,P
-,-,p
“,“,p
mais,mais,82
comment,comment,60
feras,faire,15
tu,tu,51
/?,/?,P
“,“,p
reprit,reprendre,19
Ely,Ely,20
",",",",p
sans,sans,81
s',se,51
étonner,étonner,14
de,de,81
la,le,71
facilité,facilité,22
avec,avec,81
laquelle,lequel,52
sa,son,73
faible,faible,30
amie,amie,22
semblait,sembler,18
prête,prêt,30
à,à,81
exécuter,exécuter,14
une,un,71
mission,mission,22
trop,trop,60
opposée,opposé,31
à,à,81
son,son,73
caractère,caractère,21
",",",",p
à,à,81
ses,son,73
principes,principe,21
",",",",p
à,à,81
sa,son,73
raison,raison,22
aussi,aussi,60
/.,/.,P
quel,quel,75
résultat,résultat,21
pouvait,pouvoir,18
donner,donner,14
cette,ce,74
enquête,enquête,22
sur,sur,81
la,le,71
présence,présence,22
de,de,81
Pierre,Pierre,20
et,et,82
son,son,73
plus,plus,60
ou,ou,82
moins,moins,60
de,de,81
durée,durée,22
probable,probable,30
/?,/?,P
n',ne,60
était,être,18
ce,ce,52
pas,pas,60
l',le,71
occasion,occasion,22
pour,pour,81
Louise,Louise,20
de,de,81
reprendre,reprendre,14
",",",",p
avec,avec,81
plus,plus,60
de,de,81
force,force,22
encore,encore,60
",",",",p
ses,son,73
conseils,conseil,21
de,de,81
la,le,71
première,premier,72
confidence,confidence,22
/?,/?,P
entre,entre,81
madame,madame,22
de,de,81
Carlsberg,Carlsberg,20
et,et,82
Hautefeuille,Hautefeuille,20
",",",",p
désormais,désormais,60
",",",",p
il,il,51
ne,ne,60
pouvait,pouvoir,18
plus,plus,60
y,y,52
avoir,avoir,14
que,que,83
le,le,71
silence,silence,21
et,et,82
l',le,71
oubli,oubli,21
:,:,p
se,se,51
revoir,revoir,14
",",",",p
c',ce,52
était,être,18
pour,pour,81
tous,tout,75
deux,deux,72
se,se,51
condamner,condamner,14
à,à,81
la,le,71
plus,plus,60
vaine,vain,30
des,de,81
des,le,71
explications,explication,22
et,et,82
à,à,81
la,le,71
plus,plus,60
douloureuse,douloureux,30
/.,/.,P
se,se,51
reprendre,reprendre,14
",",",",p
c',ce,52
était,être,18
l',le,71
enfer,enfer,21
/.,/.,P
tout,tout,75
cela,cela,52
",",",",p
Louise,Louise,20
Brion,Brion,20
le,le,52
savait,savoir,18
bien,bien,60
;,;,p
mais,mais,82
elle,il,51
savait,savoir,18
en,en,81
même,même,75
temps,temps,21
que,que,83
si,si,83
elle,il,51
obéissait,obéir,18
au,à,81
au,le,71
désir,désir,21
d',de,81
Ely,Ely,20
",",",",p
ces,ce,74
chères,cher,30
prunelles,prunelle,22
tristes,triste,30
s',se,51
éclaireraient,éclairer,16
d',de,81
un,un,71
peu,peu,60
de,de,81
joie,joie,22
",",",",p
et,et,82
",",",",p
pour,pour,81
toute,tout,75
réponse,réponse,22
à,à,81
la,le,71
question,question,22
que,que,52
l',le,71
autre,autre,52
lui,lui,51
posait,poser,18
",",",",p
elle,il,51
se,se,51
leva,lever,19
en,en,81
disant,dire,13
:,:,p
-,-,p
“,“,p
comment,comment,60
je,je,51
ferai,faire,15
/?,/?,P
mais,mais,82
c',ce,52
est,être,17
bien,bien,60
simple,simple,30
/.,/.,P
dans,dans,81
une,un,71
demi-heure,demi-heure,22
",",",",p
je,je,51
te,tu,51
rapporterai,rapporter,15
ce,ce,52
que,que,52
tu,tu,51
veux,vouloir,17
savoir,savoir,14
/…,/…,P
as,avoir,17
tu,tu,51
la,le,71
liste,liste,22
des,de,81
des,le,71
étrangers,étranger,21
ici,ici,60
/?,/?,P
“,“,p
-,-,p
“,“,p
elle,il,51
doit,devoir,17
être,être,14
à,à,81
la,le,71
quatrième,quatrième,72
page,page,22
d',de,81
un,un,52
de,de,81
ces,ce,74
journaux,journal,21
",",",",p
“,“,p
fit,faire,19
Ely,Ely,20
/.,/.,P
pourquoi,pourquoi,60
veux,vouloir,17
tu,tu,51
la,le,52
voir,voir,14
/?,/?,P
“,“,p
-,-,p
“,“,p
pour,pour,81
y,y,52
chercher,chercher,14
le,le,71
nom,nom,21
d',de,81
une,un,71
personne,personne,22
que,que,52
je,je,51
connaisse,connaître,17
et,et,82
qui,qui,52
habite,habiter,17
à,à,81
l',le,71
hôtel,hôtel,21
des,de,81
des,le,71
palmes,palme,22
/…,/…,P
bon,bon,60
!,!,p
j',je,51
ai,avoir,17
trouvé,trouver,12
/…,/…,P
madame,madame,22
Nieul,Nieul,20
/…,/…,P
attends,attendre,17
moi,moi,51
sans,sans,81
trop,trop,60
d',de,81
impatience,impatience,22
/.,/.,P
-,-,p
“,“,p
eh,eh,93
bien,bien,60
/!,/!,P
“,“,p
disait,dire,18
elle,il,51
en,en,81
rentrant,rentrer,13
dans,dans,81
le,le,71
salon,salon,21
une,un,71
demi-heure,demi-heure,22
plus,plus,60
tard,tard,60
",",",",p
comme,comme,83
elle,il,51
l',le,52
avait,avoir,18
annoncé,annoncer,12
",",",",p
“,“,p
ils,ils,51
sont,être,17
ici,ici,60
tous,tout,75
les,le,71
deux,deux,72
",",",",p
et,et,82
ils,ils,51
ne,ne,60
partiront,partir,15
pas,pas,60
de,de,81
quelques,quelque,75
jours,jour,21
/.,/.,P
madame,madame,22
du,de,81
du,le,71
Prat,Prat,20
est,être,17
malade,malade,30
/…,/…,P
ça,ça,52
m',je,51
a,avoir,17
coûté,coûter,12
un,un,71
peu,peu,60
",",",",p
“,“,p
ajouta,ajouter,19
t,t,94
elle,il,51
avec,avec,81
un,un,71
sourire,sourire,21
encore,encore,60
ému,ému,31
/.,/.,P
je,je,51
suis,être,17
arrivée,arriver,12
là-bas,là-bas,60
/.,/.,P
j',je,51
ai,avoir,17
demandé,demander,12
si,si,83
madame,madame,22
Nieul,Nieul,20
était,être,18
là,là,60
",",",",p
et,et,82
je,je,51
lui,lui,51
ai,avoir,17
mis,mettre,12
une,un,71
carte,carte,22
/.,/.,P
puis,puis,60
",",",",p
j',je,51
ai,avoir,17
regardé,regarder,12
le,le,71
tableau,tableau,21
des,de,81
des,le,71
voyageurs,voyageur,21
et,et,82
j',je,51
ai,avoir,17
interrogé,interroger,12
le,le,71
secrétaire,secrétaire,21
d',de,81
un,un,71
air,air,21
indifférent,indifférent,30
/.,/.,P
je,je,51
lui,lui,51
ai,avoir,17
dit,dire,12
:,:,p
“,“,p
je,je,51
croyais,croire,18
monsieur,monsieur,21
et,et,82
madame,madame,22
du,de,81
du,le,71
Prat,Prat,20
déjà,déjà,60
partis,parti,31
?,?,p
/…,/…,P
est,être,17
ce,ce,52
qu',que,83
ils,ils,51
sont,être,17
ici,ici,60
pour,pour,81
longtemps,longtemps,60
encore,encore,60
/?,/?,P
“,“,p
avec,avec,81
cette,ce,74
petite,petit,30
phrase,phrase,22
j',je,51
ai,avoir,17
tout,tout,52
su,savoir,12
/…,/…,P
“,“,p
-,-,p
“,“,p
et,et,82
tu,tu,51
as,avoir,17
fait,faire,12
cela,cela,52
pour,pour,81
moi,moi,51
/!,/!,P
“,“,p
lui,lui,51
répondit,répondre,19
Ely,Ely,20
en,en,81
lui,lui,51
prenant,prendre,13
la,le,71
main,main,22
et,et,82
la,le,52
lui,lui,51
caressant,caresser,13
:,:,p
“,“,p
comme,comme,83
je,je,51
t',tu,51
aime,aimer,17
!,!,p
/…,/…,P
regarde,regarder,17
/.,/.,P
je,je,51
me,je,51
sens,sentir,17
revivre,revivre,14
/…,/…,P
je,je,51
le,le,52
reverrai,revoir,15
/.,/.,P
tu,tu,51
m',je,51
aideras,aider,15
à,à,81
le,le,52
revoir,revoir,14
/…,/…,P
tu,tu,51
me,je,51
le,le,52
promets,promettre,17
/…,/…,P
ah,ah,93
!,!,p
il,il,51
faut,falloir,17
que,que,83
je,je,51
lui,lui,51
parle,parler,17
",",",",p
une,un,71
fois,fois,22
encore,encore,60
",",",",p
une,un,71
seule,seul,30
fois,fois,22
/!,/!,P
je,je,51
veux,vouloir,17
lui,lui,51
avoir,avoir,14
dit,dire,12
la,le,71
vérité,vérité,22
",",",",p
qu',que,52
il,il,51
apprenne,apprendre,17
du,de,81
du,le,71
moins,moins,60
que,que,83
je,je,51
l',le,52
ai,avoir,17
aimé,aimer,12
",",",",p
sincèrement,sincèrement,60
",",",",p
passionnément,passionnément,60
",",",",p
profondément,profondément,60
aimé,aimer,12
/.,/.,P
c',ce,52
est,être,17
si,si,60
dur,dur,30
de,de,81
ne,ne,60
même,même,60
pas,pas,60
savoir,savoir,14
ce,ce,52
qu',que,52
il,il,51
pense,penser,17
de,de,81
moi,moi,51
/!,/!,P
“,“,p
oui,oui,60
/.,/.,P
que,que,52
pensait,penser,18
Pierre,Pierre,20
Hautefeuille,Hautefeuille,20
de,de,81
la,le,71
maîtresse,maîtresse,22
idolâtrée,idolâtré,31
quelques,quelque,75
jours,jour,21
auparavant,auparavant,60
",",",",p
si,si,60
haut,haut,60
placée,placé,31
dans,dans,81
son,son,73
estime,estime,22
",",",",p
et,et,82
soudain,soudain,60
flétrie,flétri,31
à,à,81
ses,son,73
yeux,oeil,21
d',de,81
une,un,71
telle,tel,75
souillure,souillure,22
?,?,p
/…,/…,P
hélas,hélas,60
!,!,p
le,le,71
malheureux,malheureux,21
le,le,52
savait,savoir,18
il,il,51
lui-même,lui-même,51
/?,/?,P
était,être,18
il,il,51
capable,capable,30
de,de,81
s',se,51
y,y,52
reconnaître,reconnaître,14
parmi,parmi,81
tant,tant,60
d',de,81
idées,idée,22
et,et,82
d',de,81
impressions,impression,22
contradictoires,contradictoire,30
qui,qui,52
se,se,51
pressaient,presser,18
",",",",p
se,se,51
heurtaient,heurter,18
",",",",p
se,se,51
succédaient,succéder,18
dans,dans,81
son,son,73
âme,âme,22
/?,/?,P
peut-être,peut-être,60
",",",",p
s',si,83
il,il,51
avait,avoir,18
pu,pouvoir,12
quitter,quitter,14
Cannes,Cannes,20
aussitôt,aussitôt,60
",",",",p
ce,ce,74
tumulte,tumulte,21
intérieur,intérieur,30
aurait,avoir,16
il,il,51
été,être,12
moins,moins,60
fort,fort,30
/.,/.,P
c',ce,52
était,être,18
le,le,71
seul,seul,30
plan,plan,21
de,de,81
conduite,conduite,22
à,à,81
suivre,suivre,14
après,après,81
le,le,71
serment,serment,21
qu',que,52
Olivier,Olivier,20
et,et,82
lui,lui,51
avaient,avoir,18
échangé,échanger,12
:,:,p
s',se,51
en,en,52
aller,aller,14
",",",",p
mettre,mettre,14
de,de,81
l',le,71
espace,espace,21
",",",",p
du,de,81
du,le,71
temps,temps,21
",",",",p
des,de,81
des,le,71
événements,événement,21
entre,entre,81
eux,ils,51
et,et,82
cette,ce,74
femme,femme,22
qu',que,52
ils,ils,51
aimaient,aimer,18
tous,tout,75
les,le,71
deux,deux,72
et,et,82
qu',que,52
ils,ils,51
s',se,51
étaient,être,18
juré,jurer,12
d',de,81
immoler,immoler,14
à,à,81
leur,leur,73
amitié,amitié,22
/.,/.,P
la,le,71
volonté,volonté,22
a,avoir,17
beau,beau,60
être,être,14
forte,fort,30
:,:,p
que,que,52
peut,pouvoir,17
elle,il,51
sur,sur,81
l',le,71
imagination,imagination,22
",",",",p
sur,sur,81
le,le,71
coeur,coeur,21
",",",",p
sur,sur,81
l',le,71
abîme,abîme,21
trouble,trouble,30
des,de,81
des,le,71
sens,sens,21
/?,/?,P
nous,nous,51
ne,ne,60
sommes,être,17
les,le,71
maîtres,maître,21
que,que,83
de,de,81
nos,notre,73
actes,acte,21
/.,/.,P
nous,nous,51
ne,ne,60
le,le,52
sommes,être,17
pas,pas,60
de,de,81
nos,notre,73
rêves,rêve,21
",",",",p
de,de,81
nos,notre,73
regrets,regret,21
",",",",p
de,de,81
nos,notre,73
désirs,désir,21
/.,/.,P
ils,ils,51
s',se,51
éveillent,éveiller,17
",",",",p
ils,ils,51
frémissent,frémir,18
",",",",p
ils,ils,51
grandissent,grandir,18
en,en,81
nous,nous,51
/.,/.,P
ils,ils,51
nous,nous,51
rendent,rendre,17
présents,présent,30
",",",",p
jusqu',jusque,81
à,à,81
l',le,71
obsession,obsession,22
",",",",p
des,de,81
des,le,71
regards,regard,21
",",",",p
des,de,81
des,le,71
sourires,sourire,21
",",",",p
un,un,71
visage,visage,21
",",",",p
l',le,71
éclat,éclat,21
d',de,81
une,un,71
épaule,épaule,22
",",",",p
le,le,71
contour,contour,21
d',de,81
un,un,71
sein,sein,21
",",",",p
et,et,82
voici,voici,81
que,que,83
l',le,71
ancienne,ancien,30
fièvre,fièvre,22
court,courir,17
dans,dans,81
nos,notre,73
veines,veine,22
/.,/.,P
la,le,71
maîtresse,maîtresse,22
abandonnée,abandonné,31
est,être,17
là,là,60
qui,qui,52
nous,nous,51
appelle,appeler,17
",",",",p
qui,qui,52
nous,nous,51
veut,vouloir,17
",",",",p
qui,qui,52
va,aller,17
nous,nous,51
reprendre,reprendre,14
/.,/.,P
et,et,82
si,si,83
nous,nous,51
sommes,être,17
dans,dans,81
la,le,71
même,même,75
ville,ville,22
qu',que,83
elle,il,51
",",",",p
si,si,83
",",",",p
pour,pour,81
la,le,52
revoir,revoir,14
",",",",p
il,il,51
nous,nous,51
suffit,suffire,17
d',de,81
un,un,71
quart,quart,21
d',de,81
heure,heure,22
de,de,81
marche,marche,22
",",",",p
qu',que,52
il,il,51
faut,falloir,17
de,de,81
courage,courage,21
pour,pour,81
ne,ne,60
pas,pas,60
succomber,succomber,14
!,!,p
/…,/…,P
ce,ce,74
départ,départ,21
sauveur,sauveur,21
",",",",p
Pierre,Pierre,20
et,et,82
Olivier,Olivier,20
en,en,52
avaient,avoir,18
bien,bien,60
senti,sentir,12
là,là,60
nécessité,nécessité,22
",",",",p
ils,ils,51
en,en,52
avaient,avoir,18
pris,prendre,12
la,le,71
résolution,résolution,22
/.,/.,P
puis,puis,60
un,un,71
contretemps,contretemps,21
imprévu,imprévu,30
les,le,52
avait,avoir,18
immobilisés,immobiliser,12
dans,dans,81
cet,ce,74
hôtel,hôtel,21
/.,/.,P
comme,comme,83
le,le,71
secrétaire,secrétaire,21
l',le,52
avait,avoir,18
dit,dire,12
à,à,81
Louise,Louise,20
Brion,Brion,20
",",",",p
madame,madame,22
du,de,81
du,le,71
Prat,Prat,20
était,être,18
vraiment,vraiment,60
malade,malade,30
/.,/.,P
elle,il,51
avait,avoir,18
subi,subir,12
une,un,71
commotion,commotion,22
trop,trop,60
violente,violent,30
dont,dont,52
elle,il,51
ne,ne,60
se,se,51
remettait,remettre,18
pas,pas,60
/.,/.,P
il,il,51
lui,lui,51
en,en,52
restait,rester,18
une,un,71
nervosité,nervosité,22
du,de,81
du,le,71
coeur,coeur,21
telle,tel,75
qu',que,83
aussitôt,aussitôt,60
sortie,sorti,31
de,de,81
son,son,73
lit,lit,21
et,et,82
debout,debout,60
",",",",p
au,à,81
au,le,71
moindre,moindre,30
mouvement,mouvement,21
",",",",p
des,de,81
des,le,71
palpitations,palpitation,22
la,le,52
reprenaient,reprendre,18
",",",",p
à,à,81
croire,croire,14
qu',que,83
elle,il,51
allait,aller,18
mourir,mourir,14
là,là,60
",",",",p
étouffée,étouffé,31
/.,/.,P
le,le,71
médecin,médecin,21
l',le,52
avait,avoir,18
mise,mettre,12
en,en,81
observation,observation,22
",",",",p
et,et,82
il,il,51
défendait,défendre,18
qu',que,83
elle,il,51
voyageât,voyager,18
d',de,81
ici,ici,60
à,à,81
quelques,quelque,75
jours,jour,21
/.,/.,P
dans,dans,81
ces,ce,74
circonstances,circonstance,22
",",",",p
la,le,71
sagesse,sagesse,22
eût,avoir,19
voulu,vouloir,12
que,que,83
Pierre,Pierre,20
Hautefeuille,Hautefeuille,20
",",",",p
du,de,81
du,le,71
moins,moins,60
",",",",p
partît,partir,18
/.,/.,P
il,il,51
ne,ne,60
l',le,52
avait,avoir,18
point,point,60
fait,faire,12
/.,/.,P
il,il,51
lui,lui,51
avait,avoir,18
été,être,12
impossible,impossible,30
de,de,81
laisser,laisser,14
du,de,81
du,le,71
Prat,Prat,20
seul,seul,30
à,à,81
Cannes,Cannes,20
/.,/.,P
il,il,51
s',se,51
était,être,18
donné,donner,12
comme,comme,83
prétexte,prétexter,17
le,le,71
devoir,devoir,21
de,de,81
ne,ne,60
pas,pas,60
abandonner,abandonner,14
son,son,73
ami,ami,21
dans,dans,81
un,un,71
moment,moment,21
difficile,difficile,30
/.,/.,P
s',si,83
il,il,51
fut,être,19
descendu,descendre,12
tout,tout,52
au,à,81
au,le,71
fond,fond,21
dans,dans,81
sa,son,73
conscience,conscience,22
",",",",p
jusqu',jusque,81
à,à,81
cette,ce,74
place,place,22
où,où,60
se,se,51
dissimulent,dissimuler,17
les,le,71
pensées,pensée,22
dont,dont,52
nous,nous,51
avons,avoir,17
honte,honte,22
",",",",p
les,le,71
calculs,calcul,21
inavoués,inavoué,30
",",",",p
les,le,71
égoïsmes,égoïsme,21
obscurs,obscur,30
",",",",p
il,il,51
eût,avoir,19
découvert,découvrir,12
d',de,81
autres,autre,75
motifs,motif,21
et,et,82
moins,moins,60
nobles,noble,30
à,à,81
cette,ce,74
prolongation,prolongation,22
de,de,81
séjour,séjour,21
/.,/.,P
bien,bien,60
qu',que,83
il,il,51
eût,avoir,19
dans,dans,81
la,le,71
parole,parole,22
d',de,81
Olivier,Olivier,20
la,le,71
confiance,confiance,22
la,le,71
plus,plus,60
entière,entier,30
",",",",p
il,il,51
détestait,détester,18
cette,ce,74
idée,idée,22
que,que,83
son,son,73
ami,ami,21
demeurât,demeurer,18
seul,seul,30
dans,dans,81
la,le,71
même,même,75
ville,ville,22
qu',que,52
Ely,Ely,20
de,de,81
Carlsberg,Carlsberg,20
/.,/.,P
malgré,malgré,81
leur,leur,73
effort,effort,21
héroïque,héroïque,30
pour,pour,81
préserver,préserver,14
cette,ce,74
amitié,amitié,22
si,si,60
chère,cher,30
",",",",p
malgré,malgré,81
l',le,71
estime,estime,22
",",",",p
la,le,71
tendresse,tendresse,22
",",",",p
la,le,71
pitié,pitié,22
qu',que,52
ils,ils,51
éprouvaient,éprouver,18
l',le,71
un,un,52
pour,pour,81
l',le,71
autre,autre,52
",",",",p
malgré,malgré,81
tant,tant,60
de,de,81
souvenirs,souvenir,21
sacrés,sacré,31
",",",",p
malgré,malgré,81
l',le,71
honneur,honneur,21
",",",",p
la,le,71
femme,femme,22
était,être,18
entre,entre,81
eux,ils,51
",",",",p
et,et,82
",",",",p
avec,avec,81
la,le,71
femme,femme,22
",",",",p
tout,tout,52
ce,ce,52
que,que,52
sa,son,73
fatale,fatal,30
influence,influence,22
insinue,insinuer,17
si,si,60
vite,vite,60
en,en,81
nous,nous,51
:,:,p
les,le,71
instinctives,instinctif,30
jalousies,jalousie,22
",",",",p
les,le,71
susceptibilités,susceptibilité,22
frémissantes,frémissant,30
",",",",p
les,le,71
taciturnes,taciturne,30
malaises,malaise,21
/.,/.,P
ils,ils,51
n',ne,60
allaient,aller,18
pas,pas,60
tarder,tarder,14
à,à,81
le,le,52
sentir,sentir,14
tous,tout,75
les,le,71
deux,deux,72
",",",",p
et,et,82
combien,combien,60
profondément,profondément,60
le,le,71
mortel,mortel,30
poison,poison,21
était,être,18
entré,entrer,12
dans,dans,81
leur,leur,73
chair,chair,22
/.,/.,P
ils,ils,51
allaient,aller,18
constater,constater,14
aussi,aussi,60
cette,ce,74
chose,chose,22
étrange,étrange,30
",",",",p
monstrueuse,monstrueux,30
en,en,81
apparence,apparence,22
",",",",p
en,en,81
réalité,réalité,22
si,si,60
naturelle,naturel,30
",",",",p
que,que,83
cet,ce,74
amour,amour,21
dont,dont,52
ils,ils,51
avaient,avoir,18
juré,jurer,12
la,le,71
mort,mort,22
au,à,81
au,le,71
nom,nom,21
de,de,81
leur,leur,73
amitié,amitié,22
",",",",p
était,être,18
maintenant,maintenant,60
lié,lier,12
à,à,81
cette,ce,74
amitié,amitié,22
du,de,81
du,le,71
plus,plus,60
étroit,étroit,30
lien,lien,21
/.,/.,P
ni,ni,82
l',le,71
un,un,52
ni,ni,82
l',le,71
autre,autre,52
ne,ne,60
pouvait,pouvoir,18
penser,penser,14
à,à,81
son,son,73
ami,ami,21
",",",",p
le,le,52
regarder,regarder,14
",",",",p
l',le,52
écouter,écouter,14
",",",",p
sans,sans,81
revoir,revoir,14
aussitôt,aussitôt,60
l',le,71
image,image,22
d',de,81
Ely,Ely,20
",",",",p
de,de,81
cette,ce,74
maîtresse,maîtresse,22
qui,qui,52
leur,leur,52
avait,avoir,18
appartenu,appartenir,12
à,à,81
l',le,71
un,un,52
et,et,82
à,à,81
l',le,71
autre,autre,52
/.,/.,P
c',ce,52
étaient,être,18
eux,ils,51
qui,qui,52
lui,lui,51
appartenaient,appartenir,18
maintenant,maintenant,60
",",",",p
et,et,82
cette,ce,74
solidarité,solidarité,22
d',de,81
obsession,obsession,22
fit,faire,19
de,de,81
ces,ce,74
quelques,quelque,75
jours,jour,21
de,de,81
tête-à-tête,tête-à-tête,21
une,un,71
véritable,véritable,30
crise,crise,22
de,de,81
“,“,p
folie,folie,22
à,à,81
deux,deux,72
“,“,p
",",",",p
d'autant,d'autant,60
plus,plus,60
torturante,torturant,30
que,que,83
",",",",p
fidèles,fidèle,30
à,à,81
leur,leur,73
promesse,promesse,22
",",",",p
ils,ils,51
évitaient,éviter,18
également,également,60
de,de,81
prononcer,prononcer,14
ce,ce,74
nom,nom,21
de,de,81
femme,femme,22
/.,/.,P
mais,mais,82
qu',que,52
avaient,avoir,18
ils,ils,51
besoin,besoin,21
de,de,81
s',se,51
en,en,52
parler,parler,14
pour,pour,81
savoir,savoir,14
qu',que,83
ils,ils,51
y,y,52
pensaient,penser,18
/?,/?,P
qu',que,52
elles,ils,51
furent,être,19
pénibles,pénible,30
",",",",p
ces,ce,74
journées,journée,22
",",",",p
et,et,82
quoiqu',quoique,83
elles,ils,51
n',ne,60
aient,avoir,17
pas,pas,60
été,être,12
nombreuses,nombreux,30
",",",",p
comme,comme,83
elles,ils,51
leur,leur,52
semblèrent,sembler,19
durer,durer,14
longtemps,longtemps,60
",",",",p
durer,durer,14
toujours,toujours,60
!,!,p
/…,/…,P
ils,ils,51
se,se,51
retrouvaient,retrouver,18
",",",",p
le,le,71
matin,matin,21
",",",",p
vers,vers,81
les,le,71
dix,dix,72
heures,heure,22
",",",",p
dans,dans,81
lé,lé,21
salon,salon,21
d',de,81
Olivier,Olivier,20
/.,/.,P
qui,qui,52
les,le,52
eût,avoir,19
entendus,entendre,12
se,se,51
dire,dire,14
bonjour,bonjour,21
",",",",p
Pierre,Pierre,20
demander,demander,14
des,de,81
des,le,71
nouvelles,nouvelle,22
de,de,81
Berthe,Berthe,20
",",",",p
Olivier,Olivier,20
en,en,52
donner,donner,14
",",",",p
puis,puis,60
tous,tout,75
les,le,71
deux,deux,72
parler,parler,14
du,de,81
du,le,71
journal,journal,21
qu',que,52
ils,ils,51
venaient,venir,18
de,de,81
lire,lire,14
",",",",p
du,de,81
du,le,71
temps,temps,21
qu',que,83
il,il,51
faisait,faire,18
",",",",p
de,de,81
l',le,71
emploi,emploi,21
possible,possible,30
de,de,81
leurs,leur,73
heures,heure,22
",",",",p
ne,ne,60
se,se,51
fût,être,19
jamais,jamais,60
douté,douter,12
que,que,83
cette,ce,74
première,premier,72
rencontre,rencontre,22
leur,leur,52
était,être,18
un,un,71
saisissement,saisissement,21
/.,/.,P
Pierre,Pierre,20
sentait,sentir,18
que,que,83
son,son,73
ami,ami,21
l',le,52
étudiait,étudier,18
",",",",p
tandis que,tandis que,83
lui-même,lui-même,51
étudiait,étudier,18
son,son,73
ami,ami,21
/.,/.,P
chacun,chacun,52
avait,avoir,18
comme,comme,83
faim,faim,22
et,et,82
comme,comme,83
soif,soif,22
de,de,81
savoir,savoir,21
si,si,83
l',le,71
autre,autre,52
avait,avoir,18
eu,avoir,12
les,le,71
mêmes,même,75
pensées,pensée,22
que,que,83
lui-même,lui-même,51
",",",",p
la,le,71
même,même,60
pensée,pensé,31
