11508
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 131e extrait>,<>,<>
jeune,jeune,30
homme,homme,21
brodait,broder,18
sur,sur,81
tout,tout,52
ce,ce,52
qu',que,52
il,il,51
avait,avoir,18
entendu,entendre,12
",",",",p
une,un,71
foule,foule,22
de,de,81
pensées,pensée,22
incohérentes,incohérent,30
qui,qui,52
éloignaient,éloigner,18
le,le,71
sommeil,sommeil,21
/.,/.,P
il,il,51
couchait,coucher,18
dans,dans,81
la,le,71
même,même,75
chambre,chambre,22
que,que,83
l',le,71
abbé,abbé,21
Thomas,Thomas,20
",",",",p
au,à,81
au,le,71
rez-de-chaussée,rez-de-chaussée,21
;,;,p
il,il,51
y,y,52
avait,avoir,18
en,en,81
outre,outre,81
les,le,71
deux,deux,72
petits,petit,30
baldaquins,baldaquin,21
d',de,81
Huet,Huet,20
et,et,82
Melin,Melin,20
",",",",p
les,le,71
enfants,enfant,21
de,de,81
choeur,choeur,21
/.,/.,P
la,le,71
chambre,chambre,22
de,de,81
Marguerite,Marguerite,20
",",",",p
située,situé,31
dans,dans,81
l',le,71
autre,autre,75
aile,aile,22
de,de,81
la,le,71
maison,maison,22
",",",",p
donnait,donner,18
par,par,81
une,un,71
fenêtre,fenêtre,22
basse,bas,30
sur,sur,81
le,le,71
jardin,jardin,21
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
l',le,71
image,image,22
du,de,81
du,le,71
jeune,jeune,30
Denesvre,Denesvre,20
bravant,braver,13
le,le,71
danger,danger,21
pour,pour,81
voir,voir,14
Marguerite,Marguerite,20
se,se,51
retrace,retracer,17
vivement,vivement,60
à,à,81
la,le,71
pensée,pensée,22
de,de,81
Nicolas,Nicolas,20
/.,/.,P
il,il,51
suppose,supposer,17
en,en,81
esprit,esprit,21
qu',que,83
il,il,51
est,être,17
lui-même,lui-même,51
ce,ce,74
jeune,jeune,30
homme,homme,21
",",",",p
qu',que,52
il,il,51
y,y,52
a,avoir,17
quelque,quelque,75
chose,chose,22
de,de,81
beau,beau,30
à,à,81
répandre,répandre,14
son,son,73
sang,sang,21
pour,pour,81
un,un,71
entretien,entretien,21
d',de,81
amour,amour,21
",",",",p
et,et,82
",",",",p
moitié,moitié,22
éveillé,éveillé,31
",",",",p
moitié,moitié,22
soumis,soumis,31
à,à,81
une,un,71
hallucination,hallucination,22
fiévreuse,fiévreux,30
",",",",p
il,il,51
se,se,51
glisse,glisser,17
hors,hors,81
de,de,81
son,son,73
lit,lit,21
",",",",p
puis,puis,60
parvient,parvenir,17
à,à,81
gagner,gagner,14
le,le,71
jardin,jardin,21
par,par,81
la,le,71
porte,porte,22
de,de,81
la,le,71
cuisine,cuisine,22
/.,/.,P
le,le,52
voilà,voilà,81
devant,devant,81
la,le,71
fenêtre,fenêtre,22
de,de,81
Marguerite,Marguerite,20
",",",",p
qui,qui,52
l',le,52
avait,avoir,18
laissée,laisser,12
ouverte,ouvert,31
à,à,81
cause,cause,22
de,de,81
la,le,71
chaleur,chaleur,22
/.,/.,P
elle,il,51
dormait,dormir,18
",",",",p
ses,son,73
longs,long,30
cheveux,cheveu,21
dénoués,dénoué,31
sur,sur,81
ses,son,73
épaules,épaule,22
;,;,p
la,le,71
lune,lune,22
jetait,jeter,18
un,un,71
reflet,reflet,21
où,où,60
se,se,51
découpait,découper,18
sa,son,73
figure,figure,22
régulière,régulier,30
",",",",p
belle,beau,30
et,et,82
jeune,jeune,30
comme,comme,83
autrefois,autrefois,60
dans,dans,81
ce,ce,74
favorable,favorable,30
demi-jour,demi-jour,21
/.,/.,P
Nicolas,Nicolas,20
fit,faire,19
du,de,81
du,le,71
bruit,bruit,21
en,en,81
enjambant,enjamber,13
l',le,71
appui,appui,21
de,de,81
la,le,71
fenêtre,fenêtre,22
/.,/.,P
Marguerite,Marguerite,20
rêvant,rêver,13
murmura,murmurer,19
entre,entre,81
ses,son,73
lèvres,lèvre,22
:,:,p
“,“,p
laisse,laisser,17
moi,moi,51
",",",",p
mon,mon,73
cher,cher,30
Denesvre,Denesvre,20
",",",",p
laisse,laisser,17
moi,moi,51
/!,/!,P
“,“,p
o,oh,93
moment,moment,21
terrible,terrible,30
",",",",p
double,double,30
illusion,illusion,22
qui,qui,52
peut-être,peut-être,60
aurait,avoir,16
eu,avoir,12
un,un,71
triste,triste,30
lendemain,lendemain,21
/!,/!,P
-,-,p
la,le,71
mort,mort,22
",",",",p
s',si,83
il,il,51
le,le,52
faut,falloir,17
!,!,p
s',se,51
écria,écrier,19
Nicolas,Nicolas,20
en,en,81
saisissant,saisir,13
les,le,71
bras,bras,21
étendus,étendu,31
de,de,81
la,le,71
dormeuse,dormeuse,22
/…,/…,P
il,il,51
ne,ne,60
manquait,manquer,18
à,à,81
la,le,71
péripétie,péripétie,22
que,que,83
le,le,71
coup,coup,21
de,de,81
fusil,fusil,21
de,de,81
l',le,71
oncle,oncle,21
jaloux,jaloux,30
/.,/.,P
une,un,71
autre,autre,75
catastrophe,catastrophe,22
en,en,52
remplaça,remplacer,19
l',le,71
effet,effet,21
/.,/.,P
l',le,71
abbé,abbé,21
Thomas,Thomas,20
avait,avoir,18
suivi,suivre,12
Nicolas,Nicolas,20
dans,dans,81
son,son,73
escapade,escapade,22
;,;,p
d',de,81
un,un,71
pied,pied,21
brutal,brutal,30
",",",",p
il,il,51
l',le,52
enleva,enlever,19
en,en,81
un,un,71
instant,instant,21
à,à,81
toute,tout,75
la,le,71
poésie,poésie,22
de,de,81
la,le,71
situation,situation,22
/.,/.,P
pendant,pendant,81
ce,ce,74
temps,temps,21
",",",",p
la,le,71
pauvre,pauvre,30
Marguerite,Marguerite,20
toute,tout,60
effarée,effaré,31
croyait,croire,18
voir,voir,14
se,se,51
renouveler,renouveler,14
",",",",p
à,à,81
vingt,vingt,72
ans,an,21
de,de,81
distance,distance,22
et,et,82
sous,sous,81
une,un,71
autre,autre,75
forme,forme,22
",",",",p
le,le,71
sinistre,sinistre,30
dénouement,dénouement,21
du,de,81
du,le,71
drame,drame,21
amoureux,amoureux,30
qu',que,52
elle,il,51
venait,venir,18
de,de,81
rêver,rêver,14
/.,/.,P
les,le,71
deux,deux,72
enfants,enfant,21
de,de,81
choeur,choeur,21
",",",",p
entendant,entendre,13
du,de,81
du,le,71
bruit,bruit,21
",",",",p
venaient,venir,18
compléter,compléter,14
le,le,71
tableau,tableau,21
/.,/.,P
l',le,71
abbé,abbé,21
Thomas,Thomas,20
les,le,52
chassa,chasser,19
avec,avec,81
fureur,fureur,22
",",",",p
puis,puis,60
",",",",p
prenant,prendre,13
Nicolas,Nicolas,20
par,par,81
une,un,71
oreille,oreille,22
",",",",p
il,il,51
le,le,52
ramena,ramener,19
dans,dans,81
sa,son,73
chambre,chambre,22
",",",",p
le,le,52
fit,faire,19
habiller,habiller,14
aussitôt,aussitôt,60
",",",",p
et,et,82
",",",",p
sans,sans,81
attendre,attendre,14
le,le,71
jour,jour,21
",",",",p
se,se,51
mit,mettre,19
en,en,81
route,route,22
avec,avec,81
lui,lui,51
pour,pour,81
la,le,71
maison,maison,22
paternelle,paternel,30
/.,/.,P
le,le,71
scandale,scandale,21
fut,être,19
tel,tel,75
qu',que,83
il,il,51
se,se,51
tint,tenir,19
le,le,71
lendemain,lendemain,21
un,un,71
conseil,conseil,21
de,de,81
famille,famille,22
dans,dans,81
lequel,lequel,52
on,on,51
décida,décider,19
que,que,83
Nicolas,Nicolas,20
serait,être,16
mis,mettre,12
en,en,81
apprentissage,apprentissage,21
chez,chez,81
monsieur,monsieur,21
Parangon,Parangon,20
",",",",p
imprimeur,imprimeur,21
à,à,81
Auxerre,Auxerre,20
/.,/.,P
Marguerite,Marguerite,20
fut,être,19
elle-même,lui-même,51
soupçonnée,soupçonner,12
d',de,81
avoir,avoir,14
",",",",p
par,par,81
son,son,73
indulgence,indulgence,22
et,et,82
sa,son,73
coquetterie,coquetterie,22
",",",",p
donné,donner,12
lieu,lieu,21
à,à,81
la,le,71
scène,scène,22
qui,qui,52
s',se,51
était,être,18
passée,passer,12
",",",",p
et,et,82
on,on,51
la,le,52
remplaça,remplacer,19
au,à,81
au,le,71
presbytère,presbytère,21
par,par,81
une,un,71
dévote,dévote,22
à,à,81
la,le,71
taille,taille,22
robuste,robuste,30
qui,qui,52
s',se,51
appelait,appeler,18
soeur,soeur,22
Pilon,Pilon,20
/.,/.,P
conduit,conduit,31
par,par,81
son,son,73
père,père,21
à,à,81
Auxerre,Auxerre,20
",",",",p
peu,peu,60
de,de,81
deux,deux,72
jours,jour,21
après,après,81
",",",",p
Nicolas,Nicolas,20
alla,aller,19
dîner,dîner,14
une,un,71
seconde,second,72
fois,fois,22
chez,chez,81
madame,madame,22
jeudi,jeudi,21
",",",",p
la,le,71
marchande,marchande,22
janséniste,janséniste,30
",",",",p
amie,ami,30
de,de,81
leur,leur,73
famille,famille,22
/.,/.,P
la,le,71
tranquillité,tranquillité,22
de,de,81
cette,ce,74
maison,maison,22
n',ne,60
avait,avoir,18
pas,pas,60
été,être,12
moins,moins,60
troublée,troubler,12
que,que,83
celle,celui,52
du,de,81
du,le,71
presbytère,presbytère,21
de,de,81
Courgis,Courgis,20
/.,/.,P
la,le,71
jeune,jeune,30
marié,marié,21
était,être,18
en,en,81
pénitence,pénitence,22
et,et,82
parut,paraître,19
à,à,81
table,table,22
avec,avec,81
une,un,71
grosse,gros,30
coiffe,coiffe,22
et,et,82
des,de,81
des,le,71
cornes,corne,22
de,de,81
papier,papier,21
/.,/.,P
son,son,73
crime,crime,21
était,être,18
de,de,81
s',se,51
être,être,14
dérobée,dérober,12
à,à,81
la,le,71
double,double,30
surveillance,surveillance,22
de,de,81
madame,madame,22
jeudi,jeudi,21
et,et,82
de,de,81
sa,son,73
grande,grand,30
nièce,nièce,22
d',de,81
une,un,71
manière,manière,22
que,que,52
rendait,rendre,18
évidente,évident,30
le,le,71
raccourcissement,raccourcissement,21
de,de,81
sa,son,73
jupe,jupe,22
",",",",p
et,et,82
cela,cela,52
",",",",p
sans,sans,81
la,le,71
permission,permission,22
de,de,81
sa,son,73
mère,mère,22
/.,/.,P
le,le,71
gendre,gendre,21
avait,avoir,18
été,être,12
renvoyé,renvoyer,12
à,à,81
ses,son,73
parents,parent,21
comme,comme,83
un,un,71
libertin,libertin,21
et,et,82
un,un,71
corrupteur,corrupteur,21
/.,/.,P
madame,madame,22
jeudi,jeudi,21
s',se,51
écriait,écrier,18
à,à,81
tout,tout,75
moment,moment,21
en,en,81
pleurant,pleurer,13
:,:,p
“,“,p
ma,mon,73
fille,fille,22
s',se,51
est,être,17
souillée,souiller,12
une,un,71
seconde,second,72
fois,fois,22
du,de,81
du,le,71
péché,péché,21
originel,originel,30
/!,/!,P
“,“,p
cependant,cependant,82
le,le,71
gendre,gendre,21
",",",",p
moins,moins,60
timide,timide,30
que,que,83
par,par,81
le,le,71
passé,passé,21
",",",",p
plaidait,plaider,18
pour,pour,81
avoir,avoir,14
sa,son,73
femme,femme,22
et,et,82
pour,pour,81
toucher,toucher,14
sa,son,73
dot,dot,22
/.,/.,P
<VI.>,<>,<>
l',le,71
apprentissage,apprentissage,21
/.,/.,P
l',le,71
imprimerie,imprimerie,22
de,de,81
monsieur,monsieur,21
Parangon,Parangon,20
",",",",p
à,à,81
Auxerre,Auxerre,20
",",",",p
se,se,51
trouvait,trouver,18
près,près,81
du,de,81
du,le,71
couvent,couvent,21
des,de,81
des,le,71
Cordeliers,Cordelier,20
/.,/.,P
les,le,71
presses,presse,22
étaient,être,18
au,à,81
au,le,71
rez-de-chaussée,rez-de-chaussée,21
",",",",p
les,le,71
casses,casse,22
dans,dans,81
une,un,71
grande,grand,30
salle,salle,22
au-dessus,au-dessus,60
/.,/.,P
les,le,71
premières,premier,72
fonctions,fonction,22
qui,qui,52
furent,être,19
confiées,confier,12
à,à,81
Nicolas,Nicolas,20
n',ne,60
avaient,avoir,18
rien,rien,52
d',de,81
attrayant,attrayant,30
;,;,p
il,il,51
s',se,51
agissait,agir,18
principalement,principalement,60
de,de,81
ramasser,ramasser,14
dans,dans,81
les,le,71
balayures,balayure,22
les,le,71
caractères,caractère,21
tombés,tombé,31
sous,sous,81
les,le,71
pieds,pied,21
des,de,81
des,le,71
compagnons,compagnon,21
",",",",p
de,de,81
les,le,52
recomposer,recomposer,14
ensuite,ensuite,60
",",",",p
puis,puis,60
de,de,81
les,le,52
recaser,recaser,14
;,;,p
il,il,51
fallait,falloir,18
aussi,aussi,60
faire,faire,14
les,le,71
commissions,commission,22
de,de,81
trente,trente,72
deux,deux,72
ouvriers,ouvrier,21
",",",",p
puiser,puiser,14
de,de,81
l',le,71
eau,eau,22
pour,pour,81
eux,ils,51
",",",",p
et,et,82
subir,subir,14
toutes,tout,75
leurs,leur,73
fantaisies,fantaisie,22
grossières,grossier,30
/.,/.,P
l',le,71
amoureux,amoureux,21
de,de,81
la,le,71
belle,beau,30
Jeannette,Jeannette,20
Rousseau,Rousseau,20
",",",",p
l',le,71
élève,élève,21
des,de,81
des,le,71
jansénistes,janséniste,21
acceptait,accepter,18
ces,ce,74
humiliations,humiliation,22
avec,avec,81
peine,peine,22
;,;,p
cependant,cependant,82
son,son,73
intelligence,intelligence,22
",",",",p
son,son,73
goût,goût,21
pour,pour,81
le,le,71
travail,travail,21
",",",",p
et,et,82
surtout,surtout,60
la,le,71
connaissance,connaissance,22
qu',que,52
il,il,51
avait,avoir,18
du,de,81
du,le,71
latin,latin,21
",",",",p
ne,ne,60
tardèrent,tarder,19
pas,pas,60
à,à,81
le,le,52
faire,faire,14
respecter,respecter,14
des,de,81
des,le,71
compositeurs,compositeur,21
/.,/.,P
il,il,51
y,y,52
avait,avoir,18
quelques,quelque,75
livres,livre,21
dans,dans,81
le,le,71
cabinet,cabinet,21
