11449
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 183e extrait>,<>,<>
ignorer,ignorer,14
/.,/.,P
l',le,71
étendue,étendue,22
de,de,81
votre,votre,73
esprit,esprit,21
",",",",p
la,le,71
variété,variété,22
de,de,81
vos,votre,73
connaissances,connaissance,22
",",",",p
vous,vous,51
permettent,permettre,17
de,de,81
vous,vous,51
occuper,occuper,14
et,et,82
d',de,81
occuper,occuper,14
les,le,71
autres,autre,52
de,de,81
diverses,divers,30
idées,idée,22
/.,/.,P
pour,pour,81
moi,moi,51
",",",",p
je,je,51
vis,vivre,17
et,et,82
je,je,51
meurs,mourir,17
d',de,81
amour,amour,21
/.,/.,P
dans,dans,81
cette,ce,74
religion,religion,22
à,à,81
laquelle,lequel,52
je,je,51
me,je,51
livre,livrer,17
",",",",p
je,je,51
ne,ne,60
comprends,comprendre,17
rien,rien,52
que,que,83
son,son,73
empire,empire,21
sur,sur,81
les,le,71
peines,peine,22
du,de,81
du,le,71
coeur,coeur,21
",",",",p
et,et,82
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
",",",",p
dans,dans,81
ma,mon,73
faible,faible,30
et,et,82
pauvre,pauvre,30
tête,tête,22
",",",",p
une,un,71
seule,seul,30
pensée,pensée,22
qui,qui,52
ne,ne,60
soit,être,17
née,naître,12
de,de,81
l',le,71
amour,amour,21
/.,/.,P
hélas,hélas,60
!,!,p
le,le,71
parti,parti,21
que,que,52
je,je,51
vais,aller,17
prendre,prendre,14
affligera,affliger,15
sans,sans,81
doute,doute,21
monsieur,monsieur,21
de,de,81
Serbellane,Serbellane,20
;,;,p
peut-être,peut-être,60
aurait,avoir,16
il,il,51
goûté,goûter,12
quelque,quelque,75
bonheur,bonheur,21
avec,avec,81
moi,moi,51
:,:,p
ce,ce,74
sanglant,sanglant,30
hyménée,hyménée,21
ne,ne,60
lui,lui,51
inspirait,inspirer,18
point,point,60
d',de,81
horreur,horreur,22
",",",",p
et,et,82
",",",",p
pendant,pendant,81
quelques,quelque,75
années,année,22
du,de,81
du,le,71
moins,moins,60
",",",",p
il,il,51
n',ne,60
aurait,avoir,16
point,point,60
été,être,12
troublé,troubler,12
par,par,81
l',le,71
attente,attente,22
d',de,81
une,un,71
autre,autre,75
vie,vie,22
/.,/.,P
oh,oh,93
/!,/!,P
Delphine,Delphine,20
",",",",p
il,il,51
m',je,51
en,en,52
a,avoir,17
coûté,coûter,12
longtemps,longtemps,60
pour,pour,81
lui,lui,51
causer,causer,14
cette,ce,74
peine,peine,22
;,;,p
il,il,51
me,je,51
semblait,sembler,18
qu',que,83
un,un,71
jour,jour,21
de,de,81
la,le,71
douleur,douleur,22
d',de,81
un,un,71
tel,tel,75
homme,homme,21
comptait,compter,18
plus,plus,60
que,que,83
toutes,tout,75
mes,mon,73
larmes,larme,22
:,:,p
cependant,cependant,82
une,un,71
idée,idée,22
que,que,52
l',le,71
orgueil,orgueil,21
aurait,avoir,16
repoussée,repousser,12
",",",",p
m',je,51
a,avoir,17
soulagée,soulager,12
enfin,enfin,60
de,de,81
la,le,71
plus,plus,60
accablante,accablant,30
de,de,81
mes,mon,73
craintes,crainte,22
/.,/.,P
je,je,51
lui,lui,51
suis,être,17
chère,cher,30
",",",",p
il,il,51
est,être,17
vrai,vrai,30
",",",",p
mais,mais,82
c',ce,52
est,être,17
moi,moi,51
qui,qui,52
l',le,52
aime,aimer,17
mille,mille,72
fois,fois,22
plus,plus,60
qu',que,83
il,il,51
ne,ne,60
m',je,51
a,avoir,17
jamais,jamais,60
aimée,aimer,12
;,;,p
une,un,71
carrière,carrière,22
",",",",p
un,un,71
but,but,21
à,à,81
venir,venir,14
lui,lui,51
reste,rester,17
;,;,p
il,il,51
ne,ne,60
donnera,donner,15
jamais,jamais,60
à,à,81
personne,personne,52
",",",",p
je,je,51
le,le,52
crois,croire,17
",",",",p
cette,ce,74
tendresse,tendresse,22
première,premier,72
dont,dont,52
je,je,51
faisais,faire,18
ma,mon,73
gloire,gloire,22
",",",",p
alors,alors,60
même,même,60
qu',que,83
elle,il,51
me,je,51
coûtait,coûter,18
l',le,71
honneur,honneur,21
et,et,82
la,le,71
vertu,vertu,22
:,:,p
l',le,71
amour,amour,21
finit,finir,19
avec,avec,81
moi,moi,51
pour,pour,81
lui,lui,51
;,;,p
mais,mais,82
une,un,71
existence,existence,22
forte,fort,30
",",",",p
énergique,énergique,30
",",",",p
peut,pouvoir,17
le,le,52
remplir,remplir,14
encore,encore,60
de,de,81
généreuses,généreux,30
espérances,espérance,22
/.,/.,P
quant,quand,83
à,à,81
moi,moi,51
",",",",p
ma,mon,73
chère,cher,30
Delphine,Delphine,20
",",",",p
puisqu',puisque,83
un,un,71
devoir,devoir,21
impérieux,impérieux,30
me,je,51
sépare,séparer,17
de,de,81
lui,lui,51
",",",",p
qu',que,52
est,être,17
ce,ce,52
donc,donc,82
que,que,83
je,je,51
sacrifie,sacrifier,17
en,en,81
me,je,51
faisant,faire,13
religieuse,religieuse,22
/?,/?,P
j',je,51
ai,avoir,17
éprouvé,éprouver,12
la,le,71
vie,vie,22
",",",",p
elle,il,51
m',je,51
a,avoir,17
tout,tout,52
dit,dire,12
;,;,p
il,il,51
ne,ne,60
me,je,51
reste,rester,17
plus,plus,60
que,que,83
de,de,81
nouvelles,nouveau,30
larmes,larme,22
à,à,81
joindre,joindre,14
à,à,81
celles,celui,52
que,que,52
j',je,51
ai,avoir,17
déjà,déjà,60
répandues,répandre,12
/.,/.,P
si,si,83
je,je,51
conservais,conserver,18
ma,mon,73
liberté,liberté,22
",",",",p
je,je,51
ne,ne,60
pourrais,pouvoir,16
écarter,écarter,14
de,de,81
moi,moi,51
l',le,71
idée,idée,22
vague,vague,30
de,de,81
la,le,71
possibilité,possibilité,22
d',de,81
aller,aller,14
le,le,52
rejoindre,rejoindre,14
/.,/.,P
j',je,51
aurais,avoir,16
besoin,besoin,21
chaque,chaque,75
jour,jour,21
de,de,81
lutter,lutter,14
contre,contre,81
cette,ce,74
idée,idée,22
avec,avec,81
toutes,tout,75
les,le,71
forces,force,22
de,de,81
ma,mon,73
volonté,volonté,22
;,;,p
jamais,jamais,60
je,je,51
n',ne,60
obtiendrais,obtenir,16
le,le,71
repos,repos,21
/.,/.,P
mon,mon,73
amie,amie,22
",",",",p
croyez,croire,17
moi,moi,51
",",",",p
il,il,51
n',ne,60
est,être,17
pour,pour,81
les,le,71
femmes,femme,22
sur,sur,81
cette,ce,74
terre,terre,22
que,que,83
deux,deux,72
asiles,asile,21
",",",",p
l',le,71
amour,amour,21
et,et,82
la,le,71
religion,religion,22
;,;,p
je,je,51
ne,ne,60
puis,pouvoir,17
reposer,reposer,14
ma,mon,73
tête,tête,22
dans,dans,81
les,le,71
bras,bras,21
de,de,81
l',le,71
homme,homme,21
que,que,52
j',je,51
aime,aimer,17
",",",",p
j',je,51
appelle,appeler,17
à,à,81
mon,mon,73
secours,secours,21
un,un,71
autre,autre,75
protecteur,protecteur,21
",",",",p
qui,qui,52
me,je,51
soutiendra,soutenir,15
quand,quand,83
je,je,51
penche,pencher,17
vers,vers,81
la,le,71
terre,terre,22
",",",",p
quand,quand,83
je,je,51
voudrais,vouloir,16
déjà,déjà,60
qu',que,83
elle,il,51
me,je,51
reçût,recevoir,18
dans,dans,81
son,son,73
sein,sein,21
/.,/.,P
le,le,71
malheur,malheur,21
a,avoir,17
ses,son,73
ressources,ressource,22
",",",",p
depuis,depuis,81
un,un,71
mois,mois,21
je,je,51
l',le,52
ai,avoir,17
appris,apprendre,12
;,;,p
j',je,51
ai,avoir,17
trouvé,trouver,12
dans,dans,81
les,le,71
impressions,impression,22
qu',que,52
autrefois,autrefois,60
je,je,51
laissais,laisser,18
échapper,échapper,14
sans,sans,81
les,le,52
recueillir,recueillir,14
",",",",p
dans,dans,81
les,le,71
merveilles,merveille,22
de,de,81
la,le,71
nature,nature,22
que,que,52
je,je,51
ne,ne,60
regardais,regarder,18
pas,pas,60
",",",",p
des,de,81
des,le,71
secours,secours,21
",",",",p
des,de,81
des,le,71
consolations,consolation,22
qui,qui,52
me,je,51
feront,faire,15
trouver,trouver,14
du,de,81
du,le,71
calme,calme,21
dans,dans,81
l',le,71
état,état,21
que,que,52
je,je,51
vais,aller,17
embrasser,embrasser,14
/.,/.,P
enfin,enfin,60
",",",",p
il,il,51
me,je,51
sera,être,15
permis,permettre,12
de,de,81
rêver,rêver,14
et,et,82
de,de,81
prier,prier,14
;,;,p
ce,ce,52
sont,être,17
les,le,71
jouissances,jouissance,22
les,le,71
plus,plus,60
douces,doux,30
qui,qui,52
restent,rester,17
sur,sur,81
la,le,71
terre,terre,22
aux,à,81
aux,le,71
âmes,âme,22
exilées,exilé,31
de,de,81
l',le,71
amour,amour,21
/.,/.,P
peut-être,peut-être,60
que,que,83
par,par,81
une,un,71
faveur,faveur,22
spéciale,spécial,30
",",",",p
les,le,71
femmes,femme,22
éprouvent,éprouver,17
d',de,81
avance,avance,22
les,le,71
sentiments,sentiment,21
qui,qui,52
doivent,devoir,17
être,être,14
un,un,71
jour,jour,21
le,le,71
partage,partage,21
des,de,81
des,le,71
élus,élu,21
du,de,81
du,le,71
ciel,ciel,21
;,;,p
mais,mais,82
",",",",p
si,si,83
j',je,51
en,en,52
crois,croire,17
mon,mon,73
coeur,coeur,21
",",",",p
elles,ils,51
ne,ne,60
peuvent,pouvoir,17
exister,exister,14
de,de,81
cette,ce,74
vie,vie,22
active,actif,30
",",",",p
soutenue,soutenu,31
",",",",p
occupée,occupé,31
",",",",p
qui,qui,52
fait,faire,17
aller,aller,14
le,le,71
monde,monde,21
et,et,82
les,le,71
intérêts,intérêt,21
du,de,81
du,le,71
monde,monde,21
;,;,p
il,il,51
leur,leur,52
faut,falloir,17
quelque,quelque,75
chose,chose,22
d',de,81
exalté,exalté,31
",",",",p
d',de,81
enthousiaste,enthousiaste,30
",",",",p
de,de,81
surnaturel,surnaturel,30
",",",",p
qui,qui,52
porte,porter,17
déjà,déjà,60
leur,leur,73
esprit,esprit,21
dans,dans,81
les,le,71
régions,région,22
éthérées,éthéré,30
/.,/.,P
j',je,51
ai,avoir,17
confondu,confondre,12
dans,dans,81
mon,mon,73
coeur,coeur,21
l',le,71
amour,amour,21
avec,avec,81
la,le,71
vertu,vertu,22
",",",",p
et,et,82
ce,ce,74
sentiment,sentiment,21
était,être,18
le,le,71
seul,seul,30
qui,qui,52
pût,pouvoir,18
me,je,51
conduire,conduire,14
au,à,81
au,le,71
crime,crime,21
par,par,81
une,un,71
suite,suite,22
de,de,81
mouvements,mouvement,21
nobles,noble,30
et,et,82
généreux,généreux,30
;,;,p
mais,mais,82
que,que,52
le,le,71
réveil,réveil,21
de,de,81
cette,ce,74
illusion,illusion,22
est,être,17
terrible,terrible,30
!,!,p
il,il,51
a,avoir,17
fallu,falloir,12
",",",",p
pour,pour,81
la,le,52
faire,faire,14
cesser,cesser,14
",",",",p
que,que,83
je,je,51
devinsse,devenir,18
l',le,71
assassin,assassin,21
de,de,81
l',le,71
homme,homme,21
que,que,52
j',je,51
avais,avoir,18
juré,jurer,12
d',de,81
aimer,aimer,14
/.,/.,P
oh,oh,93
!,!,p
quel,quel,75
affreux,affreux,30
souvenir,souvenir,21
!,!,p
et,et,82
quel,quel,52
serait,être,16
mon,mon,73
désespoir,désespoir,21
si,si,83
la,le,71
religion,religion,22
ne,ne,60
m',je,51
avait,avoir,18
pas,pas,60
offert,offrir,12
un,un,71
sacrifice,sacrifice,21
assez,assez,60
grand,grand,30
pour,pour,81
me,je,51
réconcilier,réconcilier,14
avec,avec,81
moi-même,moi-même,51
/!,/!,P
il,il,51
est,être,17
fait,faire,12
",",",",p
ce,ce,74
sacrifice,sacrifice,21
",",",",p
et,et,82
dieu,dieu,21
m',je,51
a,avoir,17
pardonné,pardonner,12
",",",",p
je,je,51
le,le,52
sais,savoir,17
",",",",p
je,je,51
le,le,52
sens,sentir,17
;,;,p
mes,mon,73
remords,remords,21
sont,être,17
apaisés,apaiser,12
",",",",p
la,le,71
mélancolie,mélancolie,22
des,de,81
des,le,71
âmes,âme,22
tendres,tendre,30
et,et,82
douces,doux,30
est,être,17
rentrée,rentrer,12
dans,dans,81
mon,mon,73
coeur,coeur,21
;,;,p
je,je,51
communique,communiquer,17
encore,encore,60
par,par,81
elle,il,51
avec,avec,81
l',le,71
être,être,21
suprême,suprême,30
;,;,p
et,et,82
si,si,83
",",",",p
dans,dans,81
un,un,71
autre,autre,75
monde,monde,21
",",",",p
mon,mon,73
malheureux,malheureux,30
époux,époux,21
a,avoir,17
perdu,perdre,12
son,son,73
irritable,irritable,30
orgueil,orgueil,21
",",",",p
s',si,83
il,il,51
lit,lire,17
au,à,81
au,le,71
fond,fond,21
des,de,81
des,le,71
coeurs,coeur,21
",",",",p
lui-même,lui-même,51
aussi,aussi,60
",",",",p
lui-même,lui-même,51
aura,avoir,15
pitié,pitié,22
de,de,81
moi,moi,51
/.,/.,P
“,“,p
Thérèse,Thérèse,20
s',se,51
arrêta,arrêter,19
en,en,81
prononçant,prononcer,13
ces,ce,74
dernières,dernier,30
paroles,parole,22
",",",",p
et,et,82
retint,retenir,19
quelques,quelque,75
larmes,larme,22
qui,qui,52
remplissaient,remplir,18
ses,son,73
yeux,oeil,21
/.,/.,P
j',je,51
étais,être,18
aussi,aussi,60
profondément,profondément,60
émue,émouvoir,12
",",",",p
et,et,82
je,je,51
rassemblais,rassembler,18
toutes,tout,75
mes,mon,73
pensées,pensée,22
pour,pour,81
combattre,combattre,14
le,le,71
dessein,dessein,21
de,de,81
Thérèse,Thérèse,20
;,;,p
mais,mais,82
au,à,81
au,le,71
fond,fond,21
de,de,81
mon,mon,73
coeur,coeur,21
",",",",p
je,je,51
vous,vous,51
l',le,52
avouerai,avouer,15
",",",",p
je,je,51
ne,ne,60
le,le,52
désapprouvais,désapprouver,18
pas,pas,60
/.,/.,P
je,je,51
n',ne,60
ai,avoir,17
point,point,60
les,le,71
mêmes,même,75
opinions,opinion,22
qu',que,83
elle,il,51
sur,sur,81
la,le,71
religion,religion,22
;,;,p
mais,mais,82
j',je,51
aimerais,aimer,16
cette,ce,74
vie,vie,22
solitaire,solitaire,30
",",",",p
enchaînée,enchaîné,31
",",",",p
régulière,régulier,30
",",",",p
qui,qui,52
doit,devoir,17
calmer,calmer,14
enfin,enfin,60
les,le,71
mouvements,mouvement,21
désordonnés,désordonné,30
du,de,81
du,le,71
coeur,coeur,21
/.,/.,P
je,je,51
voulus,vouloir,19
cependant,cependant,82
épouvanter,épouvanter,14
Thérèse,Thérèse,20
",",",",p
en,en,81
lui,lui,51
peignant,peindre,13
les,le,71
regrets,regret,21
auxquels,à,81
auxquels,lequel,52
elle,il,51
s',se,51
exposait,exposer,18
;,;,p
mais,mais,82
elle,il,51
m',je,51
arrêta,arrêter,19
tout,tout,60
à,à,81
coup,coup,21
/.,/.,P
“,“,p
oh,oh,93
!,!,p
que,que,52
me,je,51
direz,dire,15
vous,vous,51
",",",",p
mon,mon,73
amie,amie,22
",",",",p
s',se,51
écria,écrier,19
t,t,94
elle,il,51
",",",",p
qu',que,52
il,il,51
ne,ne,60
m',je,51
ait,avoir,17
pas,pas,60
écrit,écrire,12
!,!,p
que,que,52
mon,mon,73
amour,amour,21
",",",",p
encore,encore,60
plus,plus,60
éloquent,éloquent,30
que,que,83
lui,lui,51
",",",",p
n',ne,60
ait,avoir,17
pas,pas,60
plaidé,plaider,12
pour,pour,81
sa,son,73
cause,cause,22
dans,dans,81
mon,mon,73
coeur,coeur,21
/!,/!,P
ne,ne,60
parlons,parler,17
plus,plus,60
sur,sur,81
l',le,71
irrévocable,irrévocable,30
",",",",p
dit,dire,19
elle,il,51
en,en,81
m',je,51
imposant,imposer,13
doucement,doucement,60
silence,silence,21
;,;,p
mes,mon,73
serments,serment,21
sont,être,17
déjà,déjà,60
déposés,déposer,12
aux,à,81
aux,le,71
pieds,pied,21
du,de,81
du,le,71
tout-puissant,tout-puissant,21
;,;,p
il,il,51
me,je,51
reste,rester,17
à,à,81
les,le,52
faire,faire,14
entendre,entendre,14
aux,à,81
aux,le,71
hommes,homme,21
",",",",p
mais,mais,82
le,le,71
lien,lien,21
éternel,éternel,30
m',je,51
enchaîne,enchaîner,17
déjà,déjà,60
sans,sans,81
retour,retour,21
/.,/.,P
je,je,51
ne,ne,60
vous,vous,51
ai,avoir,17
point,point,60
dit,dire,12
que,que,83
je,je,51
serais,être,16
heureuse,heureux,30
;,;,p
il,il,51
n',ne,60
y,y,52
avait,avoir,18
de,de,81
bonheur,bonheur,21
sur,sur,81
la,le,71
terre,terre,22
que,que,83
quand,quand,83
je,je,51
le,le,52
voyais,voir,18
",",",",p
quand,quand,83
il,il,51
me,je,51
parlait,parler,18
;,;,p
sa,son,73
voix,voix,22
seule,seul,30
ranimait,ranimer,18
dans,dans,81
mon,mon,73
sein,sein,21
les,le,71
jouissances,jouissance,22
vives,vif,30
de,de,81
l',le,71
existence,existence,22
:,:,p
mais,mais,82
je,je,51
n',ne,60
ai,avoir,17
plus,plus,60
à,à,81
craindre,craindre,14
ces,ce,74
peines,peine,22
violentes,violent,30
",",",",p
où,où,60
la,le,71
vengeance,vengeance,22
divine,divin,30
imprime,imprimer,17
son,son,73
redoutable,redoutable,30
pouvoir,pouvoir,21
/.,/.,P
désormais,désormais,60
étrangère,étranger,30
à,à,81
la,le,71
vie,vie,22
",",",",p
je,je,51
la,le,52
regarderai,regarder,15
couler,couler,14
comme,comme,83
ce,ce,74
ruisseau,ruisseau,21
qui,qui,52
coule,couler,17
devant,devant,81
nous,nous,51
",",",",p
et,et,82
dont,dont,52
le,le,71
mouvement,mouvement,21
égal,égal,30
finit,finir,17
par,par,81
nous,nous,51
communiquer,communiquer,14
une,un,71
sorte,sorte,22
de,de,81
calme,calme,21
/.,/.,P
le,le,71
souvenir,souvenir,21
de,de,81
ma,mon,73
destinée,destinée,22
agitera,agiter,15
peut-être,peut-être,60
encore,encore,60
quelque,quelque,75
temps,temps,21
ma,mon,73
solitude,solitude,22
;,;,p
mais,mais,82
enfin,enfin,60
",",",",p
ils,ils,51
me,je,51
l',le,52
ont,avoir,17
promis,promettre,12
",",",",p
ce,ce,74
souvenir,souvenir,21
s',se,51
affaiblira,affaiblir,15
",",",",p
le,le,71
retentissement,retentissement,21
lointain,lointain,30
ne,ne,60
se,se,51
fera,faire,15
plus,plus,60
entendre,entendre,14
que,que,83
confusément,confusément,60
;,;,p
c',ce,52
est,être,17
ainsi,ainsi,60
que,que,83
je,je,51
commencerai,commencer,15
à,à,81
mourir,mourir,14
",",",",p
et,et,82
que,que,83
je,je,51
m',je,51
endormirai,endormir,15
",",",",p
bénie,béni,31
d',de,81
un,un,71
dieu,dieu,21
clément,clément,30
",",",",p
et,et,82
chère,cher,30
peut-être,peut-être,60
encore,encore,60
à,à,81
ceux,celui,52
qui,qui,52
m',je,51
ont,avoir,17
aimée,aimer,12
/.,/.,P
je,je,51
pars,partir,17
aujourd'hui,aujourd'hui,60
pour,pour,81
Bordeaux,Bordeaux,20
avec,avec,81
mon,mon,73
beau-frère,beau-frère,21
",",",",p
continua,continuer,19
Thérèse,Thérèse,20
;,;,p
j',je,51
y,y,52
resterai,rester,15
quelques,quelque,75
",",",",p
mois,mois,21
/.,/.,P
je,je,51
reviendrai,revenir,15
chez,chez,81
vous,vous,51
avant,avant,81
de,de,81
prendre,prendre,14
le,le,71
voile,voile,21
",",",",p
pour,pour,81
vous,vous,51
amener,amener,14
Isaure,Isaure,20
et,et,82
vous,vous,51
remettre,remettre,14
tous,tout,75
mes,mon,73
droits,droit,21
sur,sur,81
elle,il,51
/.,/.,P
je,je,51
vous,vous,51
en,en,52
conjure,conjurer,17
",",",",p
ma,mon,73
chère,cher,30
Delphine,Delphine,20
",",",",p
ne,ne,60
nous,nous,51
abandonnons,abandonner,17
plus,plus,60
à,à,81
notre,notre,73
émotion,émotion,22
;,;,p
je,je,51
n',ne,60
ai,avoir,17
pu,pouvoir,12
contenir,contenir,14
mon,mon,73
âme,âme,22
en,en,81
vous,vous,51
parlant,parler,13
aujourd'hui,aujourd'hui,60
;,;,p
vous,vous,51
avez,avoir,17
dû,devoir,12
voir,voir,14
que,que,83
Thérèse,Thérèse,20
n',ne,60
était,être,18
pas,pas,60
encore,encore,60
devenue,devenir,12
insensible,insensible,30
",",",",p
jamais,jamais,60
elle,il,51
ne,ne,60
le,le,52
sera,être,15
;,;,p
mais,mais,82
je,je,51
dois,devoir,17
tâcher,tâcher,14
de,de,81
le,le,71
paraître,paraître,21
pour,pour,81
recueillir,recueillir,14
quelque,quelque,75
bien,bien,21
de,de,81
la,le,71
résolution,résolution,22
que,que,52
j',je,51
ai,avoir,17
prise,prendre,12
/.,/.,P
il,il,51
faut,falloir,17
se,se,51
dominer,dominer,14
",",",",p
il,il,51
faut,falloir,17
ne,ne,60
plus,plus,60
exprimer,exprimer,14
ce,ce,52
qu',que,52
on,on,51
éprouve,éprouver,17
;,;,p
c',ce,52
est,être,17
ainsi,ainsi,60
qu',que,83
on,on,51
peut,pouvoir,17
étouffer,étouffer,14
",",",",p
m',je,51
a,avoir,17
t,t,94
on,on,51
dit,dire,12
",",",",p
les,le,71
sentiments,sentiment,21
dont,dont,52
la,le,71
religion,religion,22
doit,devoir,17
triompher,triompher,14
/.,/.,P
ma,mon,73
chère,cher,30
Delphine,Delphine,20
",",",",p
ma,mon,73
généreuse,généreux,30
amie,amie,22
",",",",p
retenez,retenir,17
ce,ce,74
dernier,dernier,30
accent,accent,21
",",",",p
ce,ce,52
sont,être,17
les,le,71
adieux,adieu,21
qui,qui,52
précèdent,précéder,17
la,le,71
mort,mort,22
;,;,p
vous,vous,51
n',ne,60
entendrez,entendre,15
plus,plus,60
la,le,71
voix,voix,22
qui,qui,52
sort,sortir,17
du,de,81
du,le,71
coeur,coeur,21
;,;,p
adieu,adieu,21
/!,/!,P
“,“,p
Thérèse,Thérèse,20
me,je,51
quitta,quitter,19
",",",",p
je,je,51
ne,ne,60
la,le,52
suivis,suivre,19
point,point,60
;,;,p
je,je,51
restai,rester,19
quelque,quelque,75
temps,temps,21
seule,seul,30
pour,pour,81
me,je,51
livrer,livrer,14
à,à,81
mes,mon,73
larmes,larme,22
/.,/.,P
je,je,51
sentis,sentir,19
d',de,81
ailleurs,ailleurs,60
que,que,83
ce,ce,52
n',ne,60
était,être,18
pas,pas,60
au,à,81
au,le,71
moment,moment,21
de,de,81
son,son,73
départ,départ,21
que,que,83
je,je,51
pourrais,pouvoir,16
produire,produire,14
aucune,aucun,75
impression,impression,22
sur,sur,81
elle,il,51
",",",",p
et,et,82
j',je,51
espérai,espérer,19
davantage,davantage,60
de,de,81
mes,mon,73
lettres,lettre,22
pendant,pendant,81
son,son,73
absence,absence,22
/.,/.,P
quand,quand,83
je,je,51
rentrai,rentrer,19
",",",",p
le,le,71
frère,frère,21
de,de,81
monsieur,monsieur,21
d',de,81
Ervins,Ervins,20
était,être,18
arrivé,arriver,12
/.,/.,P
Thérèse,Thérèse,20
fit,faire,19
les,le,71
préparatifs,préparatif,21
de,de,81
son,son,73
voyage,voyage,21
avec,avec,81
une,un,71
singulière,singulier,30
fermeté,fermeté,22
;,;,p
Isaure,Isaure,20
pleura,pleurer,19
beaucoup,beaucoup,60
en,en,81
la,le,52
quittant,quitter,13
;,;,p
sa,son,73
mère,mère,22
",",",",p
en,en,81
descendant,descendre,13
pour,pour,81
partir,partir,14
",",",",p
détourna,détourner,19
la,le,71
tête,tête,22
plusieurs,plusieurs,75
fois,fois,22
",",",",p
afin,afin,81
de,de,81
ne,ne,60
pas,pas,60
voir,voir,14
l',le,71
émotion,émotion,22
de,de,81
cette,ce,74
pauvre,pauvre,30
petite,petite,22
/.,/.,P
Thérèse,Thérèse,20
monta,monter,19
en,en,81
voiture,voiture,22
sans,sans,81
me,je,51
dire,dire,14
un,un,71
mot,mot,21
;,;,p
mais,mais,82
en,en,81
prenant,prendre,13
sa,son,73
main,main,22
je,je,51
reconnus,reconnaître,19
à,à,81
son,son,73
tremblement,tremblement,21
quelle,quel,75
douleur,douleur,22
elle,il,51
éprouvait,éprouver,18
/.,/.,P
Thérèse,Thérèse,20
!,!,p
être,être,14
si,si,60
tendre,tendre,30
et,et,82
si,si,60
doux,doux,30
",",",",p
me,je,51
répétai,répéter,19
je,je,51
souvent,souvent,60
quand,quand,83
elle,il,51
fut,être,19
partie,partir,12
",",",",p
cette,ce,74
force,force,22
que,que,52
vous,vous,51
ne,ne,60
tenez,tenir,17
pas,pas,60
de,de,81
vous-même,vous-même,51
vous,vous,51
soutiendra,soutenir,15
t,t,94
elle,il,51
constamment,constamment,60
?,?,p
ne,ne,60
sentirez,sentir,15
vous,vous,51
pas,pas,60
se,se,51
refroidir,refroidir,14
en,en,81
vous,vous,51
l',le,71
exaltation,exaltation,22
d',de,81
une,un,71
religion,religion,22
qui,qui,52
a,avoir,17
tant,tant,60
besoin,besoin,21
d',de,81
enthousiasme,enthousiasme,21
?,?,p
et,et,82
ne,ne,60
perdrez,perdre,15
vous,vous,51
pas,pas,60
un,un,71
jour,jour,21
cette,ce,74
foi,foi,22
du,de,81
du,le,71
coeur,coeur,21
",",",",p
qui,qui,52
vous,vous,51
aveugle,aveugler,17
surtout,surtout,60
le,le,71
