11353
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 116e extrait>,<>,<>
t',tu,51
avoir,avoir,14
deviné,deviner,12
",",",",p
encore,encore,60
que,que,83
",",",",p
ce,ce,74
matin,matin,21
",",",",p
je,je,51
ne,ne,60
m',je,51
en,en,52
doutais,douter,18
point,point,60
/.,/.,P
va,aller,17
",",",",p
sois,être,17
certain,certain,30
que,que,83
j',je,51
ai,avoir,17
plus,plus,60
de,de,81
malice,malice,22
que,que,83
de,de,81
méchanceté,méchanceté,22
",",",",p
et,et,82
que,que,83
",",",",p
si,si,83
je,je,51
t',tu,51
avais,avoir,18
su,savoir,12
amoureux,amoureux,30
de,de,81
la,le,71
Madelon,Madelon,20
",",",",p
je,je,51
ne,ne,60
t',tu,51
aurais,avoir,16
pas,pas,60
brouillé,brouiller,12
avec,avec,81
elle,il,51
",",",",p
comme,comme,83
je,je,51
l',le,52
ai,avoir,17
fait,faire,12
en,en,81
te,tu,51
forçant,forcer,13
à,à,81
danser,danser,14
avec,avec,81
moi,moi,51
/.,/.,P
cela,cela,52
m',je,51
amusait,amuser,18
",",",",p
j',je,51
en,en,52
tombe,tomber,17
d'accord,d'accord,60
",",",",p
de,de,81
voir,voir,14
que,que,83
",",",",p
pour,pour,81
danser,danser,14
avec,avec,81
une,un,71
laideron,laideron,21
comme,comme,83
moi,moi,51
",",",",p
tu,tu,51
laissais,laisser,18
de,de,81
côté,côté,21
une,un,71
belle-fille,belle-fille,22
;,;,p
mais,mais,82
je,je,51
croyais,croire,18
que,que,83
c',ce,52
était,être,18
seulement,seulement,60
une,un,71
petite,petit,30
piqûre,piqûre,22
à,à,81
ton,ton,73
amour-propre,amour-propre,21
/.,/.,P
quand,quand,83
j',je,51
ai,avoir,17
peu,peu,60
à,à,81
peu,peu,60
compris,comprendre,12
que,que,83
c',ce,52
était,être,18
une,un,71
vraie,vrai,30
blessure,blessure,22
dans,dans,81
ton,ton,73
coeur,coeur,21
",",",",p
que,que,52
malgré,malgré,81
toi,toi,51
",",",",p
tu,tu,51
regardais,regarder,18
toujours,toujours,60
du,de,81
du,le,71
côté,côté,21
de,de,81
Madelon,Madelon,20
",",",",p
et,et,82
que,que,83
son,son,73
dépit,dépit,21
te,tu,51
donnait,donner,18
envie,envie,22
de,de,81
pleurer,pleurer,14
",",",",p
j',je,51
ai,avoir,17
pleuré,pleurer,12
aussi,aussi,60
",",",",p
vrai,vrai,30
!,!,p
j',je,51
ai,avoir,17
pleuré,pleurer,12
au,à,81
au,le,71
moment,moment,21
où,où,60
tu,tu,51
as,avoir,17
voulu,vouloir,12
te,tu,51
battre,battre,14
contre,contre,81
ses,son,73
galants,galant,21
",",",",p
et,et,82
tu,tu,51
as,avoir,17
cru,croire,12
que,que,83
c',ce,52
étaient,être,18
des,de,81
des,le,71
larmes,larme,22
de,de,81
repentance,repentance,22
/.,/.,P
voilà,voilà,81
pourquoi,pourquoi,60
je,je,51
pleurais,pleurer,18
encore,encore,60
si,si,60
amèrement,amèrement,60
quand,quand,83
tu,tu,51
m',je,51
as,avoir,17
surprise,surprendre,12
ici,ici,60
",",",",p
et,et,82
pourquoi,pourquoi,60
je,je,51
pleurerai,pleurer,15
jusqu',jusque,81
à,à,81
ce,ce,52
que,que,52
j',je,51
aie,avoir,17
réparé,réparer,12
le,le,71
mal,mal,21
que,que,52
j',je,51
ai,avoir,17
causé,causer,12
à,à,81
un,un,71
bon,bon,30
et,et,82
brave,brave,30
garçon,garçon,21
comme,comme,83
je,je,51
connais,connaître,17
à,à,81
présent,présent,21
que,que,83
tu,tu,51
l',le,52
es,être,17
/.,/.,P
-,-,p
et,et,82
",",",",p
en,en,81
supposant,supposer,13
",",",",p
ma,mon,73
pauvre,pauvre,30
Fanchon,Fanchon,20
",",",",p
dit,dire,19
Landry,Landry,20
",",",",p
tout,tout,60
ému,ému,31
des,de,81
des,le,71
larmes,larme,22
qu',que,52
elle,il,51
recommençait,recommencer,18
à,à,81
verser,verser,14
",",",",p
que,que,52
tu,tu,51
m',je,51
aies,avoir,17
causé,causer,12
une,un,71
fâcherie,fâcherie,22
avec,avec,81
une,un,71
fille,fille,22
dont,dont,52
je,je,51
serais,être,16
amoureux,amoureux,30
comme,comme,83
tu,tu,51
dis,dire,17
",",",",p
que,que,52
pourrais,pouvoir,16
tu,tu,51
donc,donc,82
faire,faire,14
pour,pour,81
nous,nous,51
remettre,remettre,14
en,en,81
bon,bon,30
accord,accord,21
/?,/?,P
fie,fier,17
toi,toi,51
à,à,81
moi,moi,51
",",",",p
Landry,Landry,20
",",",",p
répondit,répondre,19
la,le,71
petite,petit,30
Fadette,Fadette,20
/.,/.,P
je,je,51
ne,ne,60
suis,être,17
pas,pas,60
assez,assez,60
sotte,sot,30
pour,pour,81
ne,ne,60
pas,pas,60
m',je,51
expliquer,expliquer,14
comme,comme,83
il,il,51
faut,falloir,17
/.,/.,P
la,le,71
Madelon,Madelon,20
saura,savoir,15
que,que,83
tout,tout,75
le,le,71
tort,tort,21
est,être,17
venu,venir,12
de,de,81
moi,moi,51
/.,/.,P
je,je,51
me,je,51
confesserai,confesser,15
à,à,81
elle,il,51
et,et,82
je,je,51
te,tu,51
rendrai,rendre,15
blanc,blanc,30
comme,comme,83
neige,neige,22
/.,/.,P
si,si,83
elle,il,51
ne,ne,60
te,tu,51
rend,rendre,17
pas,pas,60
son,son,73
amitié,amitié,22
demain,demain,60
",",",",p
c',ce,52
est,être,17
qu',que,83
elle,il,51
ne,ne,60
t',tu,51
a,avoir,17
jamais,jamais,60
aimé,aimer,12
et,et,82
/…,/…,P
-,-,p
et,et,82
que,que,52
je,je,51
ne,ne,60
dois,devoir,17
pas,pas,60
la,le,52
regretter,regretter,14
",",",",p
Fanchon,Fanchon,20
;,;,p
et,et,82
comme,comme,83
elle,il,51
ne,ne,60
m',je,51
a,avoir,17
jamais,jamais,60
aimé,aimer,12
",",",",p
en,en,81
effet,effet,21
",",",",p
tu,tu,51
prendrais,prendre,16
une,un,71
peine,peine,22
inutile,inutile,30
/.,/.,P
ne,ne,60
le,le,52
fais,faire,17
donc,donc,82
pas,pas,60
",",",",p
et,et,82
console,consoler,17
toi,toi,51
du,de,81
du,le,71
petit,petit,30
chagrin,chagrin,21
que,que,52
tu,tu,51
m',je,51
as,avoir,17
fait,faire,12
/.,/.,P
j',je,51
en,en,52
suis,être,17
déjà,déjà,60
guéri,guérir,12
/.,/.,P
-,-,p
ces,ce,74
peines,peine,22
là,là,60
ne,ne,60
guérissent,guérir,17
pas,pas,60
si,si,60
vite,vite,60
",",",",p
répondit,répondre,19
la,le,71
petite,petit,30
Fadette,Fadette,20
;,;,p
et,et,82
puis,puis,60
",",",",p
se,se,51
ravisant,raviser,13
:,:,p
-,-,p
du,de,81
du,le,71
moins,moins,60
à,à,81
ce,ce,52
qu',que,52
on,on,51
dit,dire,19
",",",",p
fit,faire,19
elle,il,51
/.,/.,P
c',ce,52
est,être,17
le,le,71
dépit,dépit,21
qui,qui,52
te,tu,51
fait,faire,17
parler,parler,14
",",",",p
Landry,Landry,20
/.,/.,P
quand,quand,83
tu,tu,51
auras,avoir,15
dormi,dormir,12
là-dessus,là-dessus,60
",",",",p
demain,demain,60
viendra,venir,15
et,et,82
tu,tu,51
seras,être,15
bien,bien,60
triste,triste,30
jusqu',jusque,81
à,à,81
ce,ce,52
que,que,52
tu,tu,51
aies,avoir,17
fait,faire,12
la,le,71
paix,paix,22
avec,avec,81
cette,ce,74
belle-fille,belle-fille,22
/.,/.,P
-,-,p
peut-être,peut-être,60
bien,bien,60
",",",",p
dit,dire,19
Landry,Landry,20
",",",",p
mais,mais,82
",",",",p
à,à,81
cette,ce,74
heure,heure,22
",",",",p
je,je,51
te,tu,51
baille,bailler,17
ma,mon,73
foi,foi,22
que,que,52
je,je,51
n',ne,60
en,en,52
sais,savoir,17
rien,rien,52
et,et,82
que,que,83
je,je,51
n',ne,60
y,y,52
pense,penser,17
point,point,60
/.,/.,P
je,je,51
m',je,51
imagine,imaginer,17
que,que,83
c',ce,52
est,être,17
toi,toi,51
qui,qui,52
veux,vouloir,17
me,je,51
faire,faire,14
accroire,accroire,14
que,que,83
j',je,51
ai,avoir,17
beaucoup,beaucoup,60
d',de,81
amitié,amitié,22
pour,pour,81
elle,il,51
",",",",p
et,et,82
moi,moi,51
",",",",p
il,il,51
me,je,51
semble,sembler,17
que,que,83
si,si,83
j',je,51
en,en,52
ai,avoir,17
eu,avoir,12
",",",",p
c',ce,52
était,être,18
si,si,60
petitement,petitement,60
que,que,83
j',je,51
en,en,52
ai,avoir,17
quasiment,quasiment,60
perdu,perdre,12
souvenance,souvenance,22
/.,/.,P
-,-,p
c',ce,52
est,être,17
drôle,drôle,30
",",",",p
dit,dire,19
la,le,71
petite,petit,30
Fadette,Fadette,20
en,en,81
soupirant,soupirer,13
;,;,p
c',ce,52
est,être,17
donc,donc,82
comme,comme,83
ça,ça,52
que,que,83
vous,vous,51
aimez,aimer,17
",",",",p
vous,vous,51
",",",",p
les,le,71
garçons,garçon,21
/?,/?,P
dame,dame,22
!,!,p
vous autres,vous autres,52
filles,fille,22
",",",",p
vous,vous,51
n',ne,60
aimez,aimer,17
pas,pas,60
mieux,mieux,60
;,;,p
puisque,puisque,83
vous,vous,51
vous,vous,51
choquez,choquer,17
si,si,60
aisément,aisément,60
et,et,82
que,que,83
vous,vous,51
vous,vous,51
consolez,consoler,17
si,si,60
vite,vite,60
avec,avec,81
le,le,71
premier,premier,72
venu,venu,31
/.,/.,P
mais,mais,82
nous,nous,51
parlons,parler,17
là,là,60
de,de,81
choses,chose,22
que,que,83
nous,nous,51
n',ne,60
entendons,entendre,17
peut-être,peut-être,60
pas,pas,60
encore,encore,60
",",",",p
du,de,81
du,le,71
moins,moins,60
toi,toi,51
",",",",p
ma,mon,73
petite,petit,30
Fadette,Fadette,20
",",",",p
qui,qui,52
vas,aller,17
toujours,toujours,60
te,tu,51
gaussant,gausser,13
des,de,81
des,le,71
amoureux,amoureux,21
/.,/.,P
je,je,51
crois,croire,17
bien,bien,60
que,que,83
tu,tu,51
t',tu,51
amuses,amuser,17
de,de,81
moi,moi,51
encore,encore,60
à,à,81
cette,ce,74
heure,heure,22
",",",",p
en,en,81
voulant,vouloir,13
arranger,arranger,14
mes,mon,73
affaires,affaire,22
avec,avec,81
la,le,71
Madelon,Madelon,20
/.,/.,P
ne,ne,60
le,le,52
fais,faire,17
pas,pas,60
",",",",p
te,tu,51
dis,dire,17
je,je,51
",",",",p
car,car,82
elle,il,51
pourrait,pouvoir,16
croire,croire,14
que,que,83
je,je,51
t',tu,51
en,en,52
ai,avoir,17
chargée,charger,12
",",",",p
et,et,82
elle,il,51
se,se,51
tromperait,tromper,16
",",",",p
et,et,82
puis,puis,60
ça,ça,52
la,le,52
fâcherait,fâcher,16
peut-être,peut-être,60
de,de,81
penser,penser,14
que,que,83
je,je,51
me,je,51
fais,faire,17
présenter,présenter,14
à,à,81
elle,il,51
comme,comme,83
son,son,73
amoureux,amoureux,21
attitré,attitré,30
;,;,p
car,car,82
la,le,71
vérité,vérité,22
est,être,17
que,que,83
je,je,51
ne,ne,60
lui,lui,51
ai,avoir,17
encore,encore,60
jamais,jamais,60
dit,dire,12
un,un,71
mot,mot,21
d',de,81
amourette,amourette,22
",",",",p
et,et,82
que,que,83
",",",",p
si,si,83
j',je,51
ai,avoir,17
eu,avoir,12
du,de,81
du,le,71
contentement,contentement,21
à,à,81
être,être,14
auprès,auprès,60
d',de,81
elle,il,51
et,et,82
à,à,81
la,le,52
faire,faire,14
danser,danser,14
",",",",p
elle,il,51
ne,ne,60
m',je,51
a,avoir,17
jamais,jamais,60
donné,donner,12
le,le,71
courage,courage,21
de,de,81
le,le,52
lui,lui,51
faire,faire,14
assavoir,savoir,14
par,par,81
mes,mon,73
paroles,parole,22
/.,/.,P
par,par,81
ainsi,ainsi,60
",",",",p
laissons,laisser,17
passer,passer,14
la,le,71
chose,chose,22
;,;,p
elle,il,51
en,en,52
reviendra,revenir,15
d',de,81
elle-même,lui-même,51
si,si,83
elle,il,51
veut,vouloir,17
",",",",p
et,et,82
si,si,83
elle,il,51
n',ne,60
en,en,52
revient,revenir,17
pas,pas,60
",",",",p
je,je,51
crois,croire,17
bien,bien,60
que,que,83
je,je,51
n',ne,60
en,en,52
mourrai,mourir,15
point,point,60
/.,/.,P
-,-,p
je,je,51
sais,savoir,17
mieux,mieux,60
ce,ce,52
que,que,52
tu,tu,51
penses,penser,17
là-dessus,là-dessus,60
que,que,83
toi-même,toi-même,51
",",",",p
Landry,Landry,20
",",",",p
reprit,reprendre,19
la,le,71
petite,petit,30
Fadette,Fadette,20
/.,/.,P
je,je,51
te,tu,51
crois,croire,17
quand,quand,83
tu,tu,51
me,je,51
dis,dire,17
que,que,83
tu,tu,51
n',ne,60
as,avoir,17
jamais,jamais,60
fait,faire,12
connaître,connaître,14
ton,ton,73
amitié,amitié,22
à,à,81
la,le,71
Madelon,Madelon,20
par,par,81
des,de,81
des,le,71
paroles,parole,22
;,;,p
mais,mais,82
il,il,51
faudrait,falloir,16
qu',que,83
elle,il,51
fût,être,19
bien,bien,60
simple,simple,30
pour,pour,81
ne,ne,60
l',le,52
avoir,avoir,14
pas,pas,60
connue,connaître,12
dans,dans,81
tes,ton,73
yeux,oeil,21
",",",",p
aujourd'hui,aujourd'hui,60
surtout,surtout,60
/.,/.,P
puisque,puisque,83
j',je,51
ai,avoir,17
été,être,12
cause,cause,22
de,de,81
votre,votre,73
fâcherie,fâcherie,22
",",",",p
il,il,51
faut,falloir,17
que,que,83
je,je,51
sois,être,17
cause,cause,22
de,de,81
votre,votre,73
contentement,contentement,21
",",",",p
et,et,82
c',ce,52
est,être,17
la,le,71
bonne,bon,30
occasion,occasion,22
de,de,81
faire,faire,14
comprendre,comprendre,14
à,à,81
Madelon,Madelon,20
que,que,83
tu,tu,51
l',le,52
aimes,aimer,17
/.,/.,P
c',ce,52
est,être,17
à,à,81
moi,moi,51
de,de,81
le,le,52
faire,faire,14
et,et,82
je,je,51
le,le,52
ferai,faire,15
si,si,60
finement,finement,60
et,et,82
si,si,83
à,à,81
propos,propos,21
",",",",p
qu',que,83
elle,il,51
ne,ne,60
pourra,pouvoir,15
point,point,60
t',tu,51
accuser,accuser,14
de,de,81
m',je,51
y,y,52
avoir,avoir,14
provoquée,provoquer,12
/.,/.,P
fie,fier,17
toi,toi,51
",",",",p
Landry,Landry,20
",",",",p
à,à,81
la,le,71
petite,petit,30
Fadette,Fadette,20
",",",",p
au,à,81
au,le,71
pauvre,pauvre,30
vilain,vilain,30
grelet,grelet,21
",",",",p
qui,qui,52
n',ne,60
a,avoir,17
point,point,60
le,le,71
dedans,dedans,21
aussi,aussi,60
laid,laid,30
que,que,83
le,le,71
dehors,dehors,21
;,;,p
et,et,82
pardonne,pardonner,17
lui,lui,51
de,de,81
t',tu,51
avoir,avoir,14
tourmenté,tourmenter,12
",",",",p
car,car,82
il,il,51
en,en,52
résultera,résulter,15
pour,pour,81
toi,toi,51
un,un,71
grand,grand,30
bien,bien,21
/.,/.,P
tu,tu,51
connaîtras,connaître,15
que,que,83
s',si,83
il,il,51
est,être,17
doux,doux,30
d',de,81
avoir,avoir,14
l',le,71
amour,amour,21
d',de,81
une,un,71
belle,belle,22
",",",",p
il,il,51
est,être,17
utile,utile,30
d',de,81
avoir,avoir,14
l',le,71
amitié,amitié,22
d',de,81
une,un,71
laide,laid,30
;,;,p
car,car,82
les,le,71
laides,laid,30
ont,avoir,17
du,de,81
du,le,71
désintéressement,désintéressement,21
et,et,82
rien,rien,52
ne,ne,60
leur,leur,52
donne,donner,17
dépit,dépit,21
ni,ni,82
rancune,rancune,22
/.,/.,P
-,-,p
que,que,52
tu,tu,51
sois,être,17
belle,beau,30
ou,ou,82
laide,laid,30
",",",",p
Fanchon,Fanchon,20
",",",",p
dit,dire,19
Landry,Landry,20
en,en,81
lui,lui,51
prenant,prendre,13
la,le,71
main,main,22
",",",",p
je,je,51
crois,croire,17
comprendre,comprendre,14
déjà,déjà,60
que,que,83
ton,ton,73
amitié,amitié,22
est,être,17
une,un,71
très,très,60
bonne,bon,30
chose,chose,22
",",",",p
et,et,82
si,si,60
bonne,bon,30
",",",",p
que,que,83
l',le,71
amour,amour,21
en,en,81
est,être,17
peut-être,peut-être,60
une,un,71
mauvaise,mauvais,30
en,en,81
comparaison,comparaison,22
/.,/.,P
tu,tu,51
as,avoir,17
beaucoup,beaucoup,60
de,de,81
bonté,bonté,22
",",",",p
je,je,51
le,le,52
connais,connaître,17
à,à,81
présent,présent,21
;,;,p
car,car,82
je,je,51
t',tu,51
ai,avoir,17
fait,faire,12
un,un,71
grand,grand,30
affront,affront,21
auquel,à,81
auquel,lequel,52
tu,tu,51
n',ne,60
as,avoir,17
pas,pas,60
voulu,vouloir,12
prendre,prendre,14
garde,garde,22
aujourd'hui,aujourd'hui,60
",",",",p
et,et,82
quand,quand,83
tu,tu,51
dis,dire,17
que,que,83
je,je,51
me,je,51
suis,être,17
bien,bien,60
conduit,conduire,12
avec,avec,81
toi,toi,51
",",",",p
je,je,51
trouve,trouver,17
",",",",p
moi,moi,51
",",",",p
que,que,83
j',je,51
ai,avoir,17
agi,agir,12
fort,fort,60
malhonnêtement,malhonnêtement,60
/.,/.,P
-,-,p
comment,comment,60
donc,donc,82
ça,ça,52
",",",",p
Landry,Landry,20
/?,/?,P
je,je,51
ne,ne,60
sais,savoir,17
pas,pas,60
en,en,81
quoi,quoi,52
/…,/…,P
-,-,p
c',ce,52
est,être,17
que,que,83
je,je,51
ne,ne,60
t',tu,51
ai,avoir,17
pas,pas,60
embrassée,embrasser,12
une,un,71
seule,seul,30
fois,fois,22
à,à,81
la,le,71
danse,danse,22
",",",",p
Fanchon,Fanchon,20
",",",",p
et,et,82
pourtant,pourtant,60
c',ce,52
était,être,18
mon,mon,73
devoir,devoir,21
et,et,82
mon,mon,73
droit,droit,21
",",",",p
puisque,puisque,83
c',ce,52
est,être,17
la,le,71
coutume,coutume,22
/.,/.,P
je,je,51
t',tu,51
ai,avoir,17
traitée,traiter,12
comme,comme,83
on,on,51
fait,faire,17
des,de,81
des,le,71
petites,petit,30
filles,fille,22
de,de,81
dix,dix,72
ans,an,21
",",",",p
qu',que,52
on,on,51
ne,ne,60
se,se,51
baisse,baisser,17
pas,pas,60
pour,pour,81
embrasser,embrasser,14
",",",",p
et,et,82
pourtant,pourtant,60
tu,tu,51
es,être,17
quasiment,quasiment,60
de,de,81
mon,mon,73
âge,âge,21
;,;,p
il,il,51
n',ne,60
y,y,52
a,avoir,17
pas,pas,60
plus,plus,60
d',de,81
un,un,71
an,an,21
de,de,81
différence,différence,22
/.,/.,P
je,je,51
t',tu,51
ai,avoir,17
donc,donc,82
fait,faire,12
une,un,71
injure,injure,22
",",",",p
et,et,82
si,si,83
tu,tu,51
n',ne,60
étais,être,18
pas,pas,60
si,si,60
bonne,bon,30
fille,fille,22
",",",",p
tu,tu,51
t',tu,51
en,en,52
serais,être,16
bien,bien,60
aperçue,apercevoir,12
/.,/.,P
-,-,p
je,je,51
n',ne,60
y,y,52
ai,avoir,17
pas,pas,60
seulement,seulement,60
pensé,penser,12
",",",",p
dit,dire,19
la,le,71
petite,petit,30
Fadette,Fadette,20
;,;,p
et,et,82
elle,il,51
se,se,51
leva,lever,19
",",",",p
car,car,82
elle,il,51
sentait,sentir,18
qu',que,83
elle,il,51
mentait,mentir,18
",",",",p
et,et,82
elle,il,51
ne,ne,60
voulait,vouloir,18
pas,pas,60
le,le,52
faire,faire,14
paraître,paraître,14
/.,/.,P
tiens,tenir,17
",",",",p
dit,dire,19
elle,il,51
en,en,81
se,se,51
forçant,forcer,13
pour,pour,81
être,être,14
gaie,gai,30
",",",",p
écoute,écouter,17
comme,comme,83
les,le,71
grelets,grelet,21
chantent,chanter,17
dans,dans,81
les,le,71
blés,blé,21
en,en,81
chaume,chaume,21
;,;,p
ils,ils,51
m',je,51
appellent,appeler,17
par,par,81
mon,mon,73
nom,nom,21
",",",",p
et,et,82
la,le,71
chouette,chouette,22
est,être,17
là-bas,là-bas,60
qui,qui,52
me,je,51
crie,crier,17
l',le,71
heure,heure,22
que,que,52
les,le,71
étoiles,étoile,22
marquent,marquer,17
dans,dans,81
le,le,71
cadran,cadran,21
du,de,81
du,le,71
ciel,ciel,21
/.,/.,P
-,-,p
je,je,51
l',le,52
entends,entendre,17
bien,bien,60
aussi,aussi,60
",",",",p
et,et,82
il,il,51
faut,falloir,17
que,que,83
je,je,51
rentre,rentrer,17
à,à,81
la,le,71
Priche,Priche,20
;,;,p
mais,mais,82
avant,avant,81
que,que,83
je,je,51
te,tu,51
dise,dire,17
adieu,adieu,21
",",",",p
Fadette,Fadette,20
",",",",p
est,être,17
ce,ce,52
que,que,83
tu,tu,51
ne,ne,60
veux,vouloir,17
pas,pas,60
me,je,51
pardonner,pardonner,14
/?,/?,P
mais,mais,82
je,je,51
ne,ne,60
t',tu,51
en,en,52
veux,vouloir,17
pas,pas,60
",",",",p
Landry,Landry,20
",",",",p
et,et,82
je,je,51
n',ne,60
ai,avoir,17
pas,pas,60
de,de,81
pardon,pardon,21
à,à,81
te,tu,51
faire,faire,14
/.,/.,P
-,-,p
si,si,60
