11985
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 140e extrait>,<>,<>
Monk,Monk,20
/.,/.,P
où,où,60
est,être,17
il,il,51
/?,/?,P
qu',que,52
on,on,51
me,je,51
conduise,conduire,17
devant,devant,81
lui,lui,51
",",",",p
et,et,82
s',si,83
il,il,51
a,avoir,17
",",",",p
lui,lui,51
",",",",p
quelque,quelque,75
question,question,22
à,à,81
m',je,51
adresser,adresser,14
",",",",p
je,je,51
lui,lui,51
répondrai,répondre,15
",",",",p
et,et,82
à,à,81
sa,son,73
satisfaction,satisfaction,22
",",",",p
je,je,51
l',le,52
espère,espérer,17
/.,/.,P
je,je,51
le,le,52
répète,répéter,17
",",",",p
messieurs,monsieur,21
",",",",p
où,où,60
est,être,17
le,le,71
général,général,21
/?,/?,P
-,-,p
eh,eh,93
!,!,p
mordieu,mordieu,93
!,!,p
vous,vous,51
le,le,52
savez,savoir,17
mieux,mieux,60
que,que,83
nous,nous,51
",",",",p
où,où,60
il,il,51
est,être,17
",",",",p
fit,faire,19
le,le,71
lieutenant,lieutenant,21
/.,/.,P
-,-,p
moi,moi,51
/?,/?,P
-,-,p
certainement,certainement,60
",",",",p
vous,vous,51
/.,/.,P
-,-,p
monsieur,monsieur,21
",",",",p
dit,dire,19
Athos,Athos,20
",",",",p
je,je,51
ne,ne,60
vous,vous,51
comprends,comprendre,17
pas,pas,60
/.,/.,P
-,-,p
vous,vous,51
m',je,51
allez,aller,17
comprendre,comprendre,14
",",",",p
et,et,82
vous-même,vous-même,51
d'abord,d'abord,60
",",",",p
parlez,parler,17
plus,plus,60
bas,bas,60
",",",",p
monsieur,monsieur,21
/.,/.,P
que,que,52
vous,vous,51
a,avoir,17
dit,dire,12
le,le,71
général,général,21
",",",",p
hier,hier,60
/?,/?,P
Athos,Athos,20
sourit,sourire,19
dédaigneusement,dédaigneusement,60
/.,/.,P
-,-,p
il,il,51
ne,ne,60
s',se,51
agit,agir,17
pas,pas,60
de,de,81
sourire,sourire,14
",",",",p
s',se,51
écria,écrier,19
un,un,52
des,de,81
des,le,71
colonels,colonel,21
avec,avec,81
emportement,emportement,21
",",",",p
il,il,51
s',se,51
agit,agir,17
de,de,81
répondre,répondre,14
/.,/.,P
-,-,p
et,et,82
moi,moi,51
",",",",p
messieurs,monsieur,21
",",",",p
je,je,51
vous,vous,51
déclare,déclarer,17
que,que,83
je,je,51
ne,ne,60
vous,vous,51
répondrai,répondre,15
point,point,60
que,que,83
je,je,51
ne,ne,60
sois,être,17
en,en,81
présence,présence,22
du,de,81
du,le,71
général,général,21
/.,/.,P
-,-,p
mais,mais,82
",",",",p
répéta,répéter,19
le,le,71
même,même,75
colonel,colonel,21
qui,qui,52
avait,avoir,18
déjà,déjà,60
parlé,parler,12
",",",",p
vous,vous,51
savez,savoir,17
bien,bien,60
que,que,83
vous,vous,51
demandez,demander,17
une,un,71
chose,chose,22
impossible,impossible,30
/.,/.,P
-,-,p
voilà,voilà,81
déjà,déjà,60
deux,deux,72
fois,fois,22
que,que,83
l',l',94
on,on,51
fait,faire,17
cette,ce,74
étrange,étrange,30
réponse,réponse,22
au,à,81
au,le,71
désir,désir,21
que,que,52
j',je,51
exprime,exprimer,17
",",",",p
reprit,reprendre,19
Athos,Athos,20
/.,/.,P
le,le,71
général,général,21
est,être,17
il,il,51
absent,absent,30
/?,/?,P
la,le,71
question,question,22
d',de,81
Athos,Athos,20
fut,être,19
faite,faire,12
de,de,81
si,si,60
bonne,bon,30
foi,foi,22
",",",",p
et,et,82
le,le,71
gentilhomme,gentilhomme,21
avait,avoir,18
l',le,71
air,air,21
si,si,60
naïvement,naïvement,60
surpris,surpris,31
",",",",p
que,que,83
les,le,71
trois,trois,72
officiers,officier,21
échangèrent,échanger,19
un,un,71
regard,regard,21
/.,/.,P
le,le,71
lieutenant,lieutenant,21
prit,prendre,19
la,le,71
parole,parole,22
par,par,81
une,un,71
espèce,espèce,22
de,de,81
convention,convention,22
tacite,tacite,30
des,de,81
des,le,71
deux,deux,72
autres,autre,75
officiers,officier,21
/.,/.,P
-,-,p
monsieur,monsieur,21
",",",",p
dit,dire,19
il,il,51
",",",",p
le,le,71
général,général,21
vous,vous,51
a,avoir,17
quitté,quitter,12
hier,hier,60
sur,sur,81
les,le,71
limites,limite,22
du,de,81
du,le,71
monastère,monastère,21
/?,/?,P
-,-,p
oui,oui,60
",",",",p
monsieur,monsieur,21
/.,/.,P
-,-,p
et,et,82
vous,vous,51
êtes,être,17
allé,aller,12
?,?,p
/…,/…,P
-,-,p
ce,ce,52
n',ne,60
est,être,17
point,point,60
à,à,81
moi,moi,51
de,de,81
vous,vous,51
répondre,répondre,14
",",",",p
c',ce,52
est,être,17
à,à,81
ceux,celui,52
qui,qui,52
m',je,51
ont,avoir,17
accompagné,accompagner,12
/.,/.,P
ce,ce,52
sont,être,17
vos,votre,73
soldats,soldat,21
",",",",p
interrogez,interroger,17
les,le,52
/.,/.,P
-,-,p
mais,mais,82
s',si,83
il,il,51
nous,nous,51
plaît,plaire,17
de,de,81
vous,vous,51
interroger,interroger,14
",",",",p
vous,vous,51
/?,/?,P
-,-,p
alors,alors,60
il,il,51
me,je,51
plaira,plaire,15
de,de,81
vous,vous,51
répondre,répondre,14
",",",",p
monsieur,monsieur,21
",",",",p
que,que,83
je,je,51
ne,ne,60
relève,relever,17
de,de,81
personne,personne,52
ici,ici,60
",",",",p
que,que,83
je,je,51
ne,ne,60
connais,connaître,17
ici,ici,60
que,que,83
le,le,71
général,général,21
",",",",p
et,et,82
que,que,83
ce,ce,52
n',ne,60
est,être,17
qu',que,83
à,à,81
lui,lui,51
que,que,83
je,je,51
répondrai,répondre,15
/.,/.,P
-,-,p
soit,soit,82
",",",",p
monsieur,monsieur,21
",",",",p
mais,mais,82
comme,comme,83
nous,nous,51
sommes,être,17
les,le,71
maîtres,maître,21
",",",",p
nous,nous,51
nous,nous,51
érigeons,ériger,17
en,en,81
conseil,conseil,21
de,de,81
guerre,guerre,22
",",",",p
et,et,82
quand,quand,83
vous,vous,51
serez,être,15
devant,devant,81
des,de,81
des,le,71
juges,juge,21
",",",",p
il,il,51
faudra,falloir,15
bien,bien,60
que,que,83
vous,vous,51
leur,leur,52
répondiez,répondre,17
/.,/.,P
la,le,71
figure,figure,22
d',de,81
Athos,Athos,20
n',ne,60
exprima,exprimer,19
que,que,83
l',le,71
étonnement,étonnement,21
et,et,82
le,le,71
dédain,dédain,21
",",",",p
au,à,81
au,le,71
lieu,lieu,21
de,de,81
la,le,71
terreur,terreur,22
qu',que,52
à,à,81
cette,ce,74
menace,menace,22
les,le,71
officiers,officier,21
comptaient,compter,18
y,y,52
lire,lire,14
/.,/.,P
-,-,p
des,de,81
des,le,71
juges,juge,21
écossais,écossais,30
ou,ou,82
anglais,anglais,30
",",",",p
à,à,81
moi,moi,51
",",",",p
sujet,sujet,21
du,de,81
du,le,71
roi,roi,21
de,de,81
France,France,20
;,;,p
à,à,81
moi,moi,51
",",",",p
placé,placé,31
sous,sous,81
la,le,71
sauvegarde,sauvegarde,22
de,de,81
l',le,71
honneur,honneur,21
britannique,britannique,30
/!,/!,P
vous,vous,51
êtes,être,17
fous,fou,30
",",",",p
messieurs,monsieur,21
!,!,p
dit,dire,19
Athos,Athos,20
en,en,81
haussant,hausser,13
les,le,71
épaules,épaule,22
/.,/.,P
les,le,71
officiers,officier,21
se,se,51
regardèrent,regarder,19
/.,/.,P
-,-,p
alors,alors,60
",",",",p
monsieur,monsieur,21
",",",",p
dirent,dire,19
ils,ils,51
",",",",p
vous,vous,51
prétendez,prétendre,17
ne,ne,60
pas,pas,60
savoir,savoir,14
où,où,60
est,être,17
le,le,71
général,général,21
/?,/?,P
-,-,p
à,à,81
ceci,ceci,52
",",",",p
je,je,51
vous,vous,51
ai,avoir,17
déjà,déjà,60
répondu,répondre,12
",",",",p
monsieur,monsieur,21
/.,/.,P
-,-,p
oui,oui,60
;,;,p
mais,mais,82
vous,vous,51
avez,avoir,17
déjà,déjà,60
répondu,répondre,12
une,un,71
chose,chose,22
incroyable,incroyable,30
/.,/.,P
-,-,p
elle,il,51
est,être,17
vraie,vrai,30
cependant,cependant,82
",",",",p
messieurs,monsieur,21
/.,/.,P
les,le,71
gens,gens,21
de,de,81
ma,mon,73
condition,condition,22
ne,ne,60
mentent,mentir,17
point,point,60
d',de,81
ordinaire,ordinaire,21
/.,/.,P
je,je,51
suis,être,17
gentilhomme,gentilhomme,21
",",",",p
vous,vous,51
ai,avoir,17
je,je,51
dit,dire,12
",",",",p
et,et,82
quand,quand,83
je,je,51
porte,porter,17
à,à,81
mon,mon,73
côté,côté,21
l',le,71
épée,épée,22
que,que,52
",",",",p
par,par,81
un,un,71
excès,excès,21
de,de,81
délicatesse,délicatesse,22
",",",",p
j',je,51
ai,avoir,17
laissée,laisser,12
hier,hier,60
sur,sur,81
cette,ce,74
table,table,22
où,où,60
elle,il,51
est,être,17
encore,encore,60
aujourd'hui,aujourd'hui,60
",",",",p
nul,nul,52
",",",",p
croyez,croire,17
le,le,52
bien,bien,60
",",",",p
ne,ne,60
me,je,51
dit,dire,17
des,de,81
des,le,71
choses,chose,22
que,que,52
je,je,51
ne,ne,60
veux,vouloir,17
pas,pas,60
entendre,entendre,14
/.,/.,P
aujourd'hui,aujourd'hui,60
",",",",p
je,je,51
suis,être,17
désarmé,désarmer,12
;,;,p
si,si,83
vous,vous,51
vous,vous,51
prétendez,prétendre,17
mes,mon,73
juges,juge,21
",",",",p
jugez,juger,17
moi,moi,51
;,;,p
si,si,83
vous,vous,51
n',ne,60
êtes,être,17
que,que,83
mes,mon,73
bourreaux,bourreau,21
",",",",p
tuez,tuer,17
moi,moi,51
/.,/.,P
-,-,p
mais,mais,82
",",",",p
monsieur,monsieur,21
?,?,p
…,…,p
demanda,demander,19
d',de,81
une,un,71
voix,voix,22
plus,plus,60
courtoise,courtois,30
le,le,71
lieutenant,lieutenant,21
",",",",p
frappé,frappé,31
de,de,81
la,le,71
grandeur,grandeur,22
et,et,82
du,de,81
du,le,71
sang-froid,sang-froid,21
d',de,81
Athos,Athos,20
/.,/.,P
-,-,p
monsieur,monsieur,21
",",",",p
j',je,51
étais,être,18
venu,venir,12
parler,parler,14
confidentiellement,confidentiellement,60
à,à,81
votre,votre,73
général,général,21
d',de,81
affaires,affaire,22
d',de,81
importance,importance,22
/.,/.,P
ce,ce,52
n',ne,60
est,être,17
point,point,60
un,un,71
accueil,accueil,21
ordinaire,ordinaire,30
que,que,83
celui,celui,52
qu',que,52
il,il,51
m',je,51
a,avoir,17
fait,faire,12
/.,/.,P
les,le,71
rapports,rapport,21
de,de,81
vos,votre,73
soldats,soldat,21
peuvent,pouvoir,17
vous,vous,51
en,en,52
convaincre,convaincre,14
/.,/.,P
donc,donc,82
",",",",p
s',si,83
il,il,51
m',je,51
accueillait,accueillir,18
ainsi,ainsi,60
",",",",p
le,le,71
général,général,21
savait,savoir,18
quels,quel,52
étaient,être,18
mes,mon,73
titres,titre,21
à,à,81
l',le,71
estime,estime,22
/.,/.,P
maintenant,maintenant,60
vous,vous,51
ne,ne,60
supposez,supposer,17
pas,pas,60
",",",",p
je,je,51
présume,présumer,17
",",",",p
que,que,83
je,je,51
vous,vous,51
révélerai,révéler,15
mes,mon,73
secrets,secret,21
",",",",p
et,et,82
encore,encore,60
moins,moins,60
les,le,71
siens,sien,52
/.,/.,P
-,-,p
mais,mais,82
enfin,enfin,60
",",",",p
ces,ce,74
barils,baril,21
",",",",p
que,que,52
contenaient,contenir,18
ils,ils,51
/?,/?,P
-,-,p
n',ne,60
avez,avoir,17
vous,vous,51
point,point,60
adressé,adresser,12
cette,ce,74
question,question,22
à,à,81
vos,votre,73
soldats,soldat,21
/?,/?,P
que,que,52
vous,vous,51
ont,avoir,17
ils,ils,51
répondu,répondre,12
/?,/?,P
-,-,p
qu',que,52
ils,ils,51
contenaient,contenir,18
de,de,81
la,le,71
poudre,poudre,22
et,et,82
du,de,81
du,le,71
plomb,plomb,21
/.,/.,P
-,-,p
de,de,81
qui,qui,52
tenaient,tenir,18
ils,ils,51
ces,ce,74
renseignements,renseignement,21
/?,/?,P
ils,ils,51
ont,avoir,17
dû,devoir,12
vous,vous,51
le,le,52
dire,dire,14
/.,/.,P
-,-,p
du,de,81
du,le,71
général,général,21
;,;,p
mais,mais,82
nous,nous,51
ne,ne,60
sommes,être,17
point,point,60
dupes,dupe,30
/.,/.,P
-,-,p
prenez,prendre,17
garde,garde,22
",",",",p
monsieur,monsieur,21
",",",",p
ce,ce,52
n',ne,60
est,être,17
plus,plus,60
à,à,81
moi,moi,51
que,que,83
vous,vous,51
donnez,donner,17
un,un,71
démenti,démenti,21
",",",",p
c',ce,52
est,être,17
à,à,81
votre,votre,73
chef,chef,21
/.,/.,P
les,le,71
officiers,officier,21
se,se,51
regardèrent,regarder,19
encore,encore,60
/.,/.,P
Athos,Athos,20
continua,continuer,19
:,:,p
-,-,p
devant,devant,81
vos,votre,73
soldats,soldat,21
",",",",p
le,le,71
général,général,21
m',je,51
a,avoir,17
dit,dire,12
d',de,81
attendre,attendre,14
huit,huit,72
jours,jour,21
;,;,p
que,que,83
dans,dans,81
huit,huit,72
jours,jour,21
il,il,51
me,je,51
donnerait,donner,16
la,le,71
réponse,réponse,22
qu',que,52
il,il,51
avait,avoir,18
à,à,81
me,je,51
faire,faire,14
/.,/.,P
me,je,51
suis,être,17
je,je,51
enfui,enfuir,12
/?,/?,P
non,non,60
",",",",p
j',je,51
attends,attendre,17
/.,/.,P
-,-,p
il,il,51
vous,vous,51
a,avoir,17
dit,dire,12
d',de,81
attendre,attendre,14
huit,huit,72
jours,jour,21
!,!,p
s',se,51
écria,écrier,19
le,le,71
lieutenant,lieutenant,21
/.,/.,P
-,-,p
il,il,51
me,je,51
l',le,52
a,avoir,17
si,si,60
bien,bien,60
dit,dire,12
",",",",p
monsieur,monsieur,21
",",",",p
que,que,83
j',je,51
ai,avoir,17
un,un,71
sloop,sloop,21
à,à,81
l',le,71
ancre,ancre,22
à,à,81
l',le,71
embouchure,embouchure,22
de,de,81
la,le,71
rivière,rivière,22
",",",",p
et,et,82
que,que,83
je,je,51
pouvais,pouvoir,18
parfaitement,parfaitement,60
le,le,52
joindre,joindre,14
hier,hier,60
et,et,82
m',je,51
embarquer,embarquer,14
/.,/.,P
or,or,82
",",",",p
si,si,83
je,je,51
suis,être,17
resté,rester,12
",",",",p
c',ce,52
est,être,17
uniquement,uniquement,60
pour,pour,81
me,je,51
conformer,conformer,14
aux,à,81
aux,le,71
désirs,désir,21
du,de,81
du,le,71
général,général,21
",",",",p
son,son,73
honneur,honneur,21
m',je,51
ayant,avoir,13
recommandé,recommander,12
de,de,81
ne,ne,60
point,point,60
partir,partir,14
sans,sans,81
une,un,71
dernière,dernier,30
audience,audience,22
que,que,52
lui-même,lui-même,51
a,avoir,17
fixée,fixer,12
à,à,81
huit,huit,72
jours,jour,21
/.,/.,P
je,je,51
vous,vous,51
le,le,52
répète,répéter,17
donc,donc,82
",",",",p
j',je,51
attends,attendre,17
/.,/.,P
le,le,71
lieutenant,lieutenant,21
se,se,51
retourna,retourner,19
vers,vers,81
les,le,71
deux,deux,72
autres,autre,75
officiers,officier,21
",",",",p
et,et,82
à,à,81
voix,voix,22
basse,bas,30
:,:,p
-,-,p
si,si,83
ce,ce,74
gentilhomme,gentilhomme,21
dit,dire,17
vrai,vrai,60
",",",",p
il,il,51
y,y,52
aurait,avoir,16
encore,encore,60
de,de,81
l',le,71
espoir,espoir,21
",",",",p
dit,dire,19
il,il,51
/.,/.,P
le,le,71
général,général,21
aurait,avoir,16
dû,devoir,12
accomplir,accomplir,14
quelques,quelque,75
négociations,négociation,22
si,si,60
secrètes,secret,30
qu',que,83
il,il,51
aurait,avoir,16
cru,croire,12
imprudent,imprudent,30
de,de,81
prévenir,prévenir,14
",",",",p
même,même,60
nous,nous,51
/.,/.,P
alors,alors,60
",",",",p
le,le,71
temps,temps,21
limité,limité,31
pour,pour,81
son,son,73
absence,absence,22
serait,être,16
huit,huit,72
jours,jour,21
/.,/.,P
puis,puis,60
",",",",p
se,se,51
retournant,retourner,13
vers,vers,81
Athos,Athos,20
:,:,p
-,-,p
monsieur,monsieur,21
",",",",p
dit,dire,19
il,il,51
",",",",p
votre,votre,73
déclaration,déclaration,22
est,être,17
de,de,81
la,le,71
plus,plus,60
grave,grave,30
importance,importance,22
;,;,p
voulez,vouloir,17
vous,vous,51
la,le,52
répéter,répéter,14
sous,sous,81
le,le,71
sceau,sceau,21
du,de,81
du,le,71
serment,serment,21
/?,/?,P
-,-,p
monsieur,monsieur,21
",",",",p
répondit,répondre,19
Athos,Athos,20
",",",",p
j',je,51
ai,avoir,17
toujours,toujours,60
vécu,vivre,12
dans,dans,81
un,un,71
monde,monde,21
où,où,60
ma,mon,73
simple,simple,30
parole,parole,22
a,avoir,17
été,être,12
regardée,regarder,12
comme,comme,83
le,le,71
plus,plus,60
saint,saint,30
des,de,81
des,le,71
serments,serment,21
/.,/.,P
-,-,p
cette,ce,74
fois,fois,22
cependant,cependant,82
",",",",p
monsieur,monsieur,21
",",",",p
la,le,71
circonstance,circonstance,22
est,être,17
plus,plus,60
grave,grave,30
qu',que,83
aucune,aucun,52
de,de,81
celles,celui,52
dans,dans,81
lesquelles,lequel,52
vous,vous,51
vous,vous,51
êtes,être,17
trouvé,trouver,12
/.,/.,P
il,il,51
s',se,51
agit,agir,17
du,de,81
du,le,71
salut,salut,21
de,de,81
toute,tout,75
une,un,71
armée,armée,22
/.,/.,P
songez,songer,17
y,y,52
bien,bien,60
",",",",p
le,le,71
général,général,21
a,avoir,17
disparu,disparaître,12
",",",",p
nous,nous,51
sommes,être,17
à,à,81
sa,son,73
recherche,recherche,22
/.,/.,P
la,le,71
disparition,disparition,22
est,être,17
elle,il,51
naturelle,naturel,30
/?,/?,P
un,un,71
crime,crime,21
a,avoir,17
t,t,94
il,il,51
été,être,12
commis,commettre,12
/?,/?,P
devons,devoir,17
nous,nous,51
pousser,pousser,14
nos,notre,73
investigations,investigation,22
jusqu',jusque,81
à,à,81
l',le,71
extrémité,extrémité,22
/?,/?,P
devons,devoir,17
nous,nous,51
attendre,attendre,14
avec,avec,81
patience,patience,22
/?,/?,P
en,en,81
ce,ce,74
moment,moment,21
",",",",p
monsieur,monsieur,21
",",",",p
tout,tout,52
dépend,dépendre,17
du,de,81
du,le,71
mot,mot,21
que,que,52
vous,vous,51
allez,aller,17
prononcer,prononcer,14
/.,/.,P
-,-,p
interrogé,interrogé,31
ainsi,ainsi,60
",",",",p
monsieur,monsieur,21
",",",",p
je,je,51
n',ne,60
hésite,hésiter,17
plus,plus,60
",",",",p
dit,dire,19
Athos,Athos,20
;,;,p
oui,oui,60
",",",",p
j',je,51
étais,être,18
venu,venir,12
causer,causer,14
confidentiellement,confidentiellement,60
avec,avec,81
le,le,71
général,général,21
Monk,Monk,20
et,et,82
lui,lui,51
demander,demander,14
une,un,71
réponse,réponse,22
sur,sur,81
certains,certain,75
intérêts,intérêt,21
;,;,p
oui,oui,60
",",",",p
le,le,71
général,général,21
",",",",p
ne,ne,60
pouvant,pouvoir,13
sans,sans,81
doute,doute,21
se,se,51
prononcer,prononcer,14
avant,avant,81
la,le,71
bataille,bataille,22
qu',que,52
on,on,51
attend,attendre,17
",",",",p
m',je,51
a,avoir,17
prié,prier,12
de,de,81
demeurer,demeurer,14
huit,huit,72
jours,jour,21
encore,encore,60
dans,dans,81
cette,ce,74
maison,maison,22
que,que,52
j',je,51
habite,habiter,17
",",",",p
me,je,51
promettant,promettre,13
que,que,83
dans,dans,81
huit,huit,72
jours,jour,21
je,je,51
le,le,52
reverrais,revoir,16
/.,/.,P
oui,oui,60
",",",",p
tout,tout,75
cela,cela,52
est,être,17
vrai,vrai,30
",",",",p
et,et,82
je,je,51
le,le,52
jure,jurer,17
sur,sur,81
dieu,dieu,21
",",",",p
qui,qui,52
est,être,17
le,le,71
maître,maître,21
absolu,absolu,30
de,de,81
ma,mon,73
vie,vie,22
et,et,82
de,de,81
la,le,71
vôtre,vôtre,52
/.,/.,P
Athos,Athos,20
prononça,prononcer,19
ces,ce,74
paroles,parole,22
avec,avec,81
tant,tant,60
de,de,81
grandeur,grandeur,22
et,et,82
de,de,81
solennité,solennité,22
que,que,83
les,le,71
trois,trois,72
officiers,officier,21
furent,être,19
presque,presque,60
convaincus,convaincre,12
/.,/.,P
cependant,cependant,82
un,un,52
des,de,81
des,le,71
colonels,colonel,21
essaya,essayer,19
une,un,71
dernière,dernier,30
tentative,tentative,22
:,:,p
-,-,p
monsieur,monsieur,21
",",",",p
dit,dire,19
il,il,51
",",",",p
quoique,quoique,83
nous,nous,51
soyons,être,17
persuadés,persuader,12
maintenant,maintenant,60
de,de,81
la,le,71
vérité,vérité,22
de,de,81
ce,ce,52
que,que,52
vous,vous,51
dites,dire,17
",",",",p
il,il,51
y,y,52
a,avoir,17
pourtant,pourtant,60
dans,dans,81
tout,tout,75
ceci,ceci,52
un,un,71
étrange,étrange,30
mystère,mystère,21
/.,/.,P
le,le,71
général,général,21
est,être,17
un,un,71
homme,homme,21
trop,trop,60
prudent,prudent,30
pour,pour,81
avoir,avoir,14
ainsi,ainsi,60
abandonné,abandonner,12
son,son,73
armée,armée,22
à,à,81
la,le,71
veille,veille,22
d',de,81
une,un,71
bataille,bataille,22
",",",",p
sans,sans,81
avoir,avoir,14
au,à,81
au,le,71
moins,moins,60
donné,donner,12
à,à,81
l',le,71
un,un,52
de,de,81
nous,nous,51
un,un,71
avertissement,avertissement,21
/.,/.,P
quant,quand,83
à,à,81
moi,moi,51
",",",",p
je,je,51
ne,ne,60
puis,pouvoir,17
croire,croire,14
",",",",p
je,je,51
l',le,52
avoue,avouer,17
",",",",p
qu',que,83
un,un,71
événement,événement,21
étrange,étrange,30
ne,ne,60
soit,être,17
pas,pas,60
la,le,71
cause,cause,22
de,de,81
cette,ce,74
disparition,disparition,22
/.,/.,P
hier,hier,60
",",",",p
des,de,81
des,le,71
pêcheurs,pêcheur,21
étrangers,étranger,30
sont,être,17
venus,venir,12
vendre,vendre,14
ici,ici,60
leur,leur,73
poisson,poisson,21
;,;,p
on,on,51
les,le,52
a,avoir,17
logés,loger,12
là-bas,là-bas,60
aux,à,81
aux,le,71
Ecossais,Ecossais,20
",",",",p
c'est-à-dire,c'est-à-dire,91
sur,sur,81
la,le,71
route,route,22
qu',que,52
a,avoir,17
suivie,suivre,12
le,le,71
général,général,21
pour,pour,81
aller,aller,14
à,à,81
l',le,71
abbaye,abbaye,22
avec,avec,81
monsieur,monsieur,21
et,et,82
pour,pour,81
en,en,52
revenir,revenir,14
/.,/.,P
c',ce,52
est,être,17
un,un,52
de,de,81
ces,ce,74
pêcheurs,pêcheur,21
qui,qui,52
a,avoir,17
accompagné,accompagner,12
le,le,71
général,général,21
avec,avec,81
un,un,71
falot,falot,21
/.,/.,P
et,et,82
ce,ce,74
matin,matin,21
",",",",p
barque,barque,22
et,et,82
pêcheurs,pêcheur,21
avaient,avoir,18
disparu,disparaître,12
",",",",p
emportés,emporté,31
cette,ce,74
nuit,nuit,22
par,par,81
la,le,71
marée,marée,22
/.,/.,P
-,-,p
moi,moi,51
",",",",p
fit,faire,19
le,le,71
lieutenant,lieutenant,21
",",",",p
je,je,51
ne,ne,60
vois,voir,17
rien,rien,52
là,là,60
que,que,83
de,de,81
bien,bien,60
naturel,naturel,30
;,;,p
car,car,82
",",",",p
enfin,enfin,60
",",",",p
ces,ce,74
gens,gens,21
n',ne,60
étaient,être,18
pas,pas,60
prisonniers,prisonnier,30
/.,/.,P
-,-,p
non,non,60
;,;,p
mais,mais,82
",",",",p
je,je,51
le,le,52
répète,répéter,17
",",",",p
c',ce,52
est,être,17
un,un,52
d',de,81
eux,ils,51
qui,qui,52
a,avoir,17
éclairé,éclairer,12
le,le,71
général,général,21
et,et,82
monsieur,monsieur,21
dans,dans,81
le,le,71
caveau,caveau,21
de,de,81
l',le,71
abbaye,abbaye,22
",",",",p
et,et,82
Digby,Digby,20
nous,nous,51
a,avoir,17
assuré,assurer,12
que,que,83
le,le,71
général,général,21
avait,avoir,18
eu,avoir,12
sur,sur,81
ces,ce,74
gens,gens,21
là,là,60
de,de,81
mauvais,mauvais,30
soupçons,soupçon,21
/.,/.,P
or,or,82
",",",",p
qui,qui,52
nous,nous,51
dit,dire,19
que,que,83
ces,ce,74
pêcheurs,pêcheur,21
n',ne,60
étaient,être,18
pas,pas,60
d',de,81
intelligence,intelligence,22
avec,avec,81
monsieur,monsieur,21
",",",",p
et,et,82
que,que,83
",",",",p
le,le,71
coup,coup,21
fait,fait,31
",",",",p
monsieur,monsieur,21
",",",",p
qui,qui,52
est,être,17
brave,brave,30
assurément,assurément,60
",",",",p
n',ne,60
est,être,17
pas,pas,60
resté,rester,12
pour,pour,81
nous,nous,51
rassurer,rassurer,14
par,par,81
sa,son,73
présence,présence,22
et,et,82
empêcher,empêcher,14
nos,notre,73
recherches,recherche,22
dans,dans,81
la,le,71
bonne,bon,30
voie,voie,22
/?,/?,P
ce,ce,74
discours,discours,21
fit,faire,19
impression,impression,22
sur,sur,81
les,le,71
deux,deux,72
autres,autre,75
