11941
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 152e extrait>,<>,<>
d',de,81
elle,il,51
non,non,60
seulement,seulement,60
le,le,71
dimanche,dimanche,21
",",",",p
mais,mais,82
toutes,tout,75
les,le,71
soirées,soirée,22
où,où,60
il,il,51
n',ne,60
était,être,18
pas,pas,60
occupé,occuper,12
/.,/.,P
durant,durant,81
ces,ce,74
longues,long,30
heures,heure,22
",",",",p
Rigolette,Rigolette,20
s',se,51
était,être,18
montrée,montrer,12
",",",",p
comme,comme,83
toujours,toujours,60
",",",",p
rieuse,rieur,30
et,et,82
folle,fou,30
;,;,p
Germain,Germain,20
",",",",p
tendre,tendre,30
",",",",p
attentif,attentif,30
",",",",p
sérieux,sérieux,30
",",",",p
souvent,souvent,60
même,même,60
un,un,71
peu,peu,60
triste,triste,30
/.,/.,P
cette,ce,74
tristesse,tristesse,22
était,être,18
son,son,73
seul,seul,30
inconvénient,inconvénient,21
;,;,p
car,car,82
ses,son,73
manières,manière,22
",",",",p
naturellement,naturellement,60
distinguées,distingué,31
",",",",p
ne,ne,60
pouvaient,pouvoir,18
se,se,51
comparer,comparer,14
aux,à,81
aux,le,71
ridicules,ridicule,30
prétentions,prétention,22
de,de,81
monsieur,monsieur,21
Giraudeau,Giraudeau,20
",",",",p
le,le,71
commis voyageur,commis voyageur,21
",",",",p
ou,ou,82
aux,à,81
aux,le,71
turbulentes,turbulent,30
excentricités,excentricité,22
de,de,81
Cabrion,Cabrion,20
;,;,p
mais,mais,82
monsieur,monsieur,21
Giraudeau,Giraudeau,20
",",",",p
par,par,81
son,son,73
intarissable,intarissable,30
loquacité,locacité,22
",",",",p
et,et,82
le,le,71
peintre,peintre,21
par,par,81
son,son,73
hilarité,hilarité,22
non,non,60
moins,moins,60
intarissable,intarissable,30
l',le,52
emportaient,emporter,18
sur,sur,81
Germain,Germain,20
",",",",p
dont,dont,52
la,le,71
douce,doux,30
gravité,gravité,22
imposait,imposer,18
un,un,71
peu,peu,60
à,à,81
sa,son,73
voisine,voisine,22
/.,/.,P
Rigolette,Rigolette,20
n',ne,60
avait,avoir,18
donc,donc,82
eu,avoir,12
jusqu',jusque,81
alors,alors,60
de,de,81
préférence,préférence,22
marquée,marqué,31
pour,pour,81
aucun,aucun,52
de,de,81
ses,son,73
trois,trois,72
amoureux,amoureux,21
/…,/…,P
mais,mais,82
comme,comme,83
elle,il,51
ne,ne,60
manquait,manquer,18
pas,pas,60
de,de,81
jugement,jugement,21
",",",",p
elle,il,51
trouvait,trouver,18
que,que,83
Germain,Germain,20
réunissait,réunir,18
seul,seul,30
toutes,tout,75
les,le,71
qualités,qualité,22
nécessaires,nécessaire,30
pour,pour,81
rendre,rendre,14
heureuse,heureux,30
une,un,71
femme,femme,22
raisonnable,raisonnable,30
/.,/.,P
ces,ce,74
antécédents,antécédent,21
posés,posé,31
",",",",p
nous,nous,51
dirons,dire,15
pourquoi,pourquoi,60
Rigolette,Rigolette,20
était,être,18
chagrine,chagrin,30
et,et,82
pourquoi,pourquoi,60
ni,ni,82
elle,il,51
ni,ni,82
ses,son,73
oiseaux,oiseau,21
ne,ne,60
chantaient,chanter,18
pas,pas,60
/.,/.,P
sa,son,73
ronde,rond,30
et,et,82
fraîche,frais,30
figure,figure,22
avait,avoir,18
un,un,71
peu,peu,60
pâli,pâlir,12
;,;,p
ses,son,73
grands,grand,30
yeux,oeil,21
noirs,noir,30
",",",",p
ordinairement,ordinairement,60
gais,gai,30
et,et,82
brillants,brillant,30
",",",",p
étaient,être,18
légèrement,légèrement,60
battus,battre,12
et,et,82
voilés,voiler,12
;,;,p
ses,son,73
traits,trait,21
révélaient,révéler,18
une,un,71
fatigue,fatigue,22
inaccoutumée,inaccoutumé,30
/.,/.,P
elle,il,51
avait,avoir,18
employé,employer,12
à,à,81
travailler,travailler,14
une,un,71
grande,grand,30
partie,partie,22
de,de,81
la,le,71
nuit,nuit,22
/.,/.,P
de,de,81
temps,temps,21
à,à,81
autre,autre,52
",",",",p
elle,il,51
regardait,regarder,18
tristement,tristement,60
une,un,71
lettre,lettre,22
placée,placé,31
tout,tout,60
ouverte,ouvert,31
sur,sur,81
une,un,71
table,table,22
auprès,auprès,60
d',de,81
elle,il,51
;,;,p
cette,ce,74
lettre,lettre,22
venait,venir,18
de,de,81
lui,lui,51
être,être,14
adressée,adresser,12
par,par,81
Germain,Germain,20
",",",",p
et,et,82
contenait,contenir,18
ce,ce,52
qui,qui,52
suit,suivre,17
:,:,p
“,“,p
prison,prison,22
de,de,81
la,le,71
Conciergerie,Conciergerie,20
/.,/.,P
“,“,p
mademoiselle,mademoiselle,22
",",",",p
“,“,p
le,le,71
lieu,lieu,21
d',de,81
où,où,60
je,je,51
vous,vous,51
écris,écrire,17
vous,vous,51
dira,dire,15
l',le,71
étendue,étendue,22
de,de,81
mon,mon,73
malheur,malheur,21
/.,/.,P
je,je,51
suis,être,17
incarcéré,incarcérer,12
comme,comme,83
voleur,voleur,21
/…,/…,P
je,je,51
suis,être,17
coupable,coupable,30
aux,à,81
aux,le,71
yeux,oeil,21
de,de,81
tout,tout,75
le,le,71
monde,monde,21
",",",",p
et,et,82
j',je,51
ose,oser,17
pourtant,pourtant,60
vous,vous,51
écrire,écrire,14
/!,/!,P
“,“,p
c',ce,52
est,être,17
qu',que,83
il,il,51
me,je,51
serait,être,16
affreux,affreux,30
de,de,81
croire,croire,14
que,que,83
vous,vous,51
me,je,51
regardez,regarder,17
aussi,aussi,60
comme,comme,83
un,un,71
être,être,21
criminel,criminel,30
et,et,82
dégradé,dégradé,31
/.,/.,P
je,je,51
vous,vous,51
en,en,52
supplie,supplier,17
",",",",p
ne,ne,60
me,je,51
condamnez,condamner,17
pas,pas,60
avant,avant,81
d',de,81
avoir,avoir,14
lu,lire,12
cette,ce,74
lettre,lettre,22
/…,/…,P
si,si,83
vous,vous,51
me,je,51
repoussiez,repousser,18
…,…,p
ce,ce,74
dernier,dernier,30
coup,coup,21
m',je,51
accablerait,accabler,16
tout,tout,60
à,à,81
fait,fait,21
/!,/!,P
“,“,p
voici,voici,81
ce,ce,52
qui,qui,52
s',se,51
est,être,17
passé,passer,12
:,:,p
“,“,p
depuis,depuis,81
quelque,quelque,75
temps,temps,21
",",",",p
je,je,51
n',ne,60
habitais,habiter,18
plus,plus,60
rue,rue,22
du,de,81
du,le,71
temple,temple,21
;,;,p
mais,mais,82
je,je,51
savais,savoir,18
par,par,81
la,le,71
pauvre,pauvre,30
Louise,Louise,20
que,que,83
la,le,71
famille,famille,22
Morel,Morel,20
",",",",p
à,à,81
laquelle,lequel,52
vous,vous,51
et,et,82
moi,moi,51
nous,nous,51
nous,nous,51
intéressions,intéresser,18
tant,tant,60
",",",",p
était,être,18
de,de,81
plus,plus,60
en,en,81
plus,plus,60
misérable,misérable,30
/.,/.,P
hélas,hélas,60
!,!,p
ma,mon,73
pitié,pitié,22
pour,pour,81
ces,ce,74
pauvres,pauvre,30
gens,gens,21
m',je,51
a,avoir,17
perdu,perdre,12
/!,/!,P
je,je,51
ne,ne,60
m',je,51
en,en,52
repens,repentir,17
pas,pas,60
",",",",p
mais,mais,82
mon,mon,73
sort,sort,21
est,être,17
bien,bien,60
cruel,cruel,30
!,!,p
/…,/…,P
“,“,p
hier,hier,60
",",",",p
j',je,51
étais,être,18
resté,rester,12
assez,assez,60
tard,tard,60
chez,chez,81
monsieur,monsieur,21
Ferrand,Ferrand,20
",",",",p
occupé,occupé,31
d',de,81
écritures,écriture,22
pressées,pressé,31
/.,/.,P
dans,dans,81
la,le,71
chambre,chambre,22
où,où,60
je,je,51
travaillais,travailler,18
se,se,51
trouvait,trouver,18
un,un,71
bureau,bureau,21
",",",",p
mon,mon,73
patron,patron,21
y,y,52
serrait,serrer,18
chaque,chaque,75
jour,jour,21
la,le,71
besogne,besogne,22
que,que,52
j',je,51
avais,avoir,18
faite,faire,12
/.,/.,P
ce,ce,74
soir,soir,21
là,là,60
",",",",p
il,il,51
paraissait,paraître,18
inquiet,inquiet,30
",",",",p
agité,agité,31
;,;,p
il,il,51
me,je,51
dit,dire,19
:,:,p
-,-,p
ne,ne,60
vous,vous,51
en,en,52
allez,aller,17
pas,pas,60
que,que,83
ces,ce,74
comptes,compte,21
ne,ne,60
soient,être,17
terminés,terminer,12
",",",",p
vous,vous,51
les,le,52
déposerez,déposer,15
dans,dans,81
le,le,71
bureau,bureau,21
dont,dont,52
je,je,51
vous,vous,51
laisse,laisser,17
la,le,71
clef,clé,22
/.,/.,P
-,-,p
et,et,82
il,il,51
sortit,sortir,19
/.,/.,P
“,“,p
mon,mon,73
ouvrage,ouvrage,21
fini,fini,31
",",",",p
j',je,51
ouvris,ouvrir,19
le,le,71
tiroir,tiroir,21
pour,pour,81
l',le,52
y,y,52
serrer,serrer,14
;,;,p
machinalement,machinalement,60
mes,mon,73
yeux,oeil,21
s',se,51
arrêtèrent,arrêter,19
sur,sur,81
une,un,71
lettre,lettre,22
déployée,déployé,31
",",",",p
où,où,60
je,je,51
lus,lire,19
le,le,71
nom,nom,21
de,de,81
Jérôme,Jérôme,20
Morel,Morel,20
",",",",p
le,le,71
lapidaire,lapidaire,21
/.,/.,P
“,“,p
je,je,51
l',le,52
avoue,avouer,17
",",",",p
voyant,voir,13
qu',que,83
il,il,51
s',se,51
agissait,agir,18
de,de,81
cet,ce,74
infortuné,infortuné,30
",",",",p
j',je,51
eus,avoir,19
l',le,71
indiscrétion,indiscrétion,22
de,de,81
lire,lire,14
cette,ce,74
lettre,lettre,22
;,;,p
j',je,51
appris,apprendre,19
ainsi,ainsi,60
que,que,83
l',le,71
artisan,artisan,21
devait,devoir,18
être,être,14
le,le,71
lendemain,lendemain,21
arrêté,arrêter,12
pour,pour,81
une,un,71
lettre,lettre,22
de,de,81
change,change,21
de,de,81
mille,mille,72
trois,trois,72
cent,cent,72
francs,franc,21
à,à,81
la,le,71
poursuite,poursuite,22
de,de,81
monsieur,monsieur,21
Ferrand,Ferrand,20
",",",",p
qui,qui,52
",",",",p
sous,sous,81
un,un,71
nom,nom,21
supposé,supposé,31
",",",",p
le,le,52
faisait,faire,18
emprisonner,emprisonner,14
/.,/.,P
“,“,p
cet,ce,74
avis,avis,21
était,être,18
de,de,81
l',le,71
agent,agent,21
d',de,81
affaires,affaire,22
de,de,81
mon,mon,73
patron,patron,21
/.,/.,P
je,je,51
connaissais,connaître,18
assez,assez,60
la,le,71
situation,situation,22
de,de,81
la,le,71
famille,famille,22
Morel,Morel,20
pour,pour,81
savoir,savoir,14
quel,quel,75
coup,coup,21
lui,lui,51
porterait,porter,16
l',le,71
incarcération,incarcération,22
de,de,81
son,son,73
seul,seul,30
soutien,soutien,21
/…,/…,P
je,je,51
fus,être,19
aussi,aussi,60
désolé,désoler,12
qu',que,83
indigné,indigner,12
/.,/.,P
malheureusement,malheureusement,60
je,je,51
vis,voir,19
dans,dans,81
le,le,71
même,même,75
tiroir,tiroir,21
une,un,71
boîte,boîte,22
ouverte,ouvert,31
",",",",p
renfermant,renfermer,13
de,de,81
l',le,71
or,or,21
;,;,p
elle,il,51
contenait,contenir,18
deux,deux,72
mille,mille,72
francs,franc,21
/…,/…,P
à,à,81
ce,ce,74
moment,moment,21
",",",",p
j',je,51
entendis,entendre,19
Louise,Louise,20
monter,monter,14
l',le,71
escalier,escalier,21
;,;,p
sans,sans,81
réfléchir,réfléchir,14
à,à,81
la,le,71
gravité,gravité,22
de,de,81
mon,mon,73
action,action,22
",",",",p
profitant,profiter,13
de,de,81
l',le,71
occasion,occasion,22
que,que,52
le,le,71
hasard,hasard,21
m',je,51
offrait,offrir,18
",",",",p
je,je,51
pris,prendre,19
mille,mille,72
trois,trois,72
cents,cent,72
francs,franc,21
/.,/.,P
j',je,51
attendis,attendre,19
Louise,Louise,20
au,à,81
au,le,71
passage,passage,21
;,;,p
je,je,51
lui,lui,51
mis,mettre,19
l',le,71
argent,argent,21
dans,dans,81
la,le,71
main,main,22
",",",",p
et,et,82
lui,lui,51
dis,dire,19
:,:,p
“,“,p
on,on,51
doit,devoir,17
arrêter,arrêter,14
votre,votre,73
père,père,21
demain,demain,60
au,à,81
au,le,71
point,point,21
du,de,81
du,le,71
jour,jour,21
pour,pour,81
mille,mille,72
trois,trois,72
cents,cent,72
francs,franc,21
",",",",p
les,le,52
voici,voici,81
",",",",p
sauvez,sauver,17
le,le,52
",",",",p
mais,mais,82
dites,dire,17
pas,pas,60
que,que,83
c',ce,52
est,être,17
de,de,81
moi,moi,51
que,que,83
vous,vous,51
tenez,tenir,17
cet,ce,74
argent,argent,21
/…,/…,P
monsieur,monsieur,21
Ferrand,Ferrand,20
est,être,17
un,un,71
méchant,méchant,30
homme,homme,21
/…,/…,P
“,“,p
“,“,p
vous,vous,51
le,le,52
voyez,voir,17
",",",",p
mademoiselle,mademoiselle,22
",",",",p
mon,mon,73
intention,intention,22
était,être,18
bonne,bon,30
",",",",p
mais,mais,82
ma,mon,73
conduite,conduite,22
coupable,coupable,30
;,;,p
je,je,51
ne,ne,60
vous,vous,51
cache,cacher,17
rien,rien,52
/…,/…,P
maintenant,maintenant,60
voici,voici,81
mon,mon,73
excuse,excuse,22
/.,/.,P
“,“,p
depuis,depuis,81
longtemps,longtemps,60
",",",",p
à,à,81
force,force,22
d',de,81
économies,économie,22
",",",",p
j',je,51
avais,avoir,18
réalisé,réaliser,12
et,et,82
placé,placer,12
chez,chez,81
un,un,71
banquier,banquier,21
une,un,71
petite,petit,30
somme,somme,22
de,de,81
mille,mille,72
cinq,cinq,72
cents,cent,72
francs,franc,21
/.,/.,P
il,il,51
y,y,52
a,avoir,17
huit,huit,72
jours,jour,21
",",",",p
il,il,51
me,je,51
prévint,prévenir,19
que,que,83
",",",",p
le,le,71
terme,terme,21
de,de,81
son,son,73
obligation,obligation,22
envers,envers,81
moi,moi,51
étant,être,13
arrivé,arriver,12
",",",",p
il,il,51
tenait,tenir,18
mes,mon,73
fonds,fonds,21
à,à,81
ma,mon,73
disposition,disposition,22
dans,dans,81
le,le,71
cas,cas,21
où,où,60
je,je,51
ne,ne,60
les,le,52
lui,lui,51
laisserais,laisser,16
pas,pas,60
/.,/.,P
“,“,p
je,je,51
possédais,posséder,18
donc,donc,82
plus,plus,60
que,que,83
je,je,51
ne,ne,60
prenais,prendre,18
au,à,81
au,le,71
notaire,notaire,21
:,:,p
je,je,51
pouvais,pouvoir,18
le,le,71
lendemain,lendemain,21
toucher,toucher,14
mes,mon,73
mille,mille,72
cinq,cinq,72
cents,cent,72
francs,franc,21
;,;,p
mais,mais,82
le,le,71
caissier,caissier,21
du,de,81
du,le,71
banquier,banquier,21
n',ne,60
arrivait,arriver,18
pas,pas,60
chez,chez,81
son,son,73
patron,patron,21
avant,avant,81
midi,midi,21
",",",",p
et,et,82
c',ce,52
est,être,17
au,à,81
au,le,71
point,point,21
du,de,81
du,le,71
jour,jour,21
qu',que,83
on,on,51
devait,devoir,18
arrêter,arrêter,14
Morel,Morel,20
…,…,p
il,il,51
me,je,51
fallait,falloir,18
donc,donc,82
mettre,mettre,14
celui-ci,celui-ci,52
en,en,81
mesure,mesure,22
de,de,81
payer,payer,14
de,de,81
très,très,60
bonne,bon,30
heure,heure,22
;,;,p
sinon,sinon,83
",",",",p
lors,lors,60
même,même,60
que,que,83
je,je,51
serais,être,16
allé,aller,12
dans,dans,81
la,le,71
journée,journée,22
le,le,52
tirer,tirer,14
de,de,81
prison,prison,22
",",",",p
il,il,51
n',ne,60
en,en,52
eût,avoir,19
pas,pas,60
moins,moins,60
été,être,12
arrêté,arrêter,12
et,et,82
emmené,emmener,12
aux,à,81
aux,le,71
yeux,oeil,21
de,de,81
sa,son,73
femme,femme,22
",",",",p
que,que,83
ce,ce,74
dernier,dernier,30
coup,coup,21
pouvait,pouvoir,18
achever,achever,14
/.,/.,P
de,de,81
plus,plus,60
",",",",p
les,le,71
frais,frais,21
considérables,considérable,30
de,de,81
l',le,71
arrestation,arrestation,22
auraient,avoir,16
encore,encore,60
été,être,12
à,à,81
la,le,71
charge,charge,22
du,de,81
du,le,71
lapidaire,lapidaire,21
/.,/.,P
vous,vous,51
comprenez,comprendre,17
",",",",p
n',ne,60
est,être,17
ce,ce,52
pas,pas,60
",",",",p
que,que,83
tous,tout,75
ces,ce,74
malheurs,malheur,21
n',ne,60
arrivaient,arriver,18
pas,pas,60
",",",",p
si,si,83
je,je,51
prenais,prendre,18
les,le,71
treize,treize,72
cents,cent,72
francs,franc,21
",",",",p
que,que,83
je,je,51
croyais,croire,18
pouvoir,pouvoir,14
remettre,remettre,14
le,le,71
lendemain,lendemain,21
matin,matin,21
dans,dans,81
le,le,71
bureau,bureau,21
",",",",p
avant,avant,81
que,que,83
monsieur,monsieur,21
Ferrand,Ferrand,20
se,se,51
fût,être,19
aperçu,apercevoir,12
de,de,81
quelque,quelque,75
chose,chose,22
/.,/.,P
malheureusement,malheureusement,60
je,je,51
me,je,51
suis,être,17
trompé,tromper,12
/!,/!,P
“,“,p
je,je,51
sortis,sortir,19
de,de,81
chez,chez,81
monsieur,monsieur,21
Ferrand,Ferrand,20
n',ne,60
étant,être,13
plus,plus,60
sous,sous,81
l',le,71
impression,impression,22
d',de,81
indignation,indignation,22
et,et,82
de,de,81
pitié,pitié,22
qui,qui,52
m',je,51
avait,avoir,18
fait,faire,12
agir,agir,14
/…,/…,P
je,je,51
réfléchis,réfléchir,19
à,à,81
tout,tout,75
le,le,71
danger,danger,21
de,de,81
ma,mon,73
position,position,22
:,:,p
mille,mille,72
craintes,crainte,22
vinrent,venir,19
alors,alors,60
m',je,51
assaillir,assaillir,14
;,;,p
je,je,51
connaissais,connaître,18
la,le,71
sévérité,sévérité,22
du,de,81
du,le,71
notaire,notaire,21
;,;,p
il,il,51
pouvait,pouvoir,18
",",",",p
après,après,81
mon,mon,73
départ,départ,21
",",",",p
revenir,revenir,14
fouiller,fouiller,14
dans,dans,81
son,son,73
bureau,bureau,21
",",",",p
s',se,51
apercevoir,apercevoir,14
du,de,81
du,le,71
vol,vol,21
;,;,p
car,car,82
à,à,81
ses,son,73
yeux,oeil,21
",",",",p
aux,à,81
aux,le,71
yeux,oeil,21
de,de,81
tous,tout,52
",",",",p
c',ce,52
est,être,17
un,un,71
vol,vol,21
/.,/.,P
“,“,p
ces,ce,74
idées,idée,22
me,je,51
bouleversèrent,bouleverser,19
:,:,p
quoiqu',quoique,83
il,il,51
fût,être,19
tard,tard,60
",",",",p
je,je,51
courus,courir,19
chez,chez,81
le,le,71
banquier,banquier,21
pour,pour,81
le,le,52
supplier,supplier,14
de,de,81
me,je,51
rendre,rendre,14
mes,mon,73
fonds,fonds,21
à,à,81
l',le,71
instant,instant,21
;,;,p
j',je,51
aurais,avoir,16
motivé,motiver,12
cette,ce,74
demande,demande,22
extraordinaire,extraordinaire,30
;,;,p
je,je,51
serais,être,16
ensuite,ensuite,60
retourné,retourner,12
chez,chez,81
monsieur,monsieur,21
Ferrand,Ferrand,20
remplacer,remplacer,14
l',le,71
argent,argent,21
que,que,52
j',je,51
avais,avoir,18
pris,prendre,12
/.,/.,P
“,“,p
le,le,71
banquier,banquier,21
",",",",p
par,par,81
un,un,71
funeste,funeste,30
hasard,hasard,21
",",",",p
était,être,18
depuis,depuis,81
deux,deux,72
jours,jour,21
à,à,81
Belleville,Belleville,20
dans,dans,81
une,un,71
maison,maison,22
de,de,81
campagne,campagne,22
",",",",p
où,où,60
il,il,51
faisait,faire,18
faire,faire,14
des,de,81
des,le,71
plantations,plantation,22
;,;,p
j',je,51
attendis,attendre,19
le,le,71
jour,jour,21
avec,avec,81
une,un,71
angoisse,angoisse,22
croissante,croissant,30
",",",",p
enfin,enfin,60
j',je,51
arrivai,arriver,19
à,à,81
Belleville,Belleville,20
/.,/.,P
tout,tout,52
se,se,51
liguait,liguer,18
contre,contre,81
moi,moi,51
;,;,p
le,le,71
banquier,banquier,21
venait,venir,18
de,de,81
repartir,repartir,14
à,à,81
l',le,71
instant,instant,21
pour,pour,81
Paris,Paris,20
;,;,p
j',je,51
y,y,52
accours,accourir,17
",",",",p
j',je,51
ai,avoir,17
enfin,enfin,60
mon,mon,73
argent,argent,21
/.,/.,P
je,je,51
me,je,51
présente,présenter,17
chez,chez,81
monsieur,monsieur,21
Ferrand,Ferrand,20
",",",",p
tout,tout,52
était,être,18
découvert,découvrir,12
!,!,p
/…,/…,P
“,“,p
mais,mais,82
ce,ce,52
n',ne,60
est,être,17
là,là,60
qu',que,83
une,un,71
partie,partie,22
de,de,81
mes,mon,73
infortunes,infortune,22
/.,/.,P
maintenant,maintenant,60
le,le,71
notaire,notaire,21
m',je,51
accuse,accuser,17
de,de,81
lui,lui,51
avoir,avoir,14
volé,voler,12
quinze,quinze,72
mille,mille,72
francs,franc,21
",",",",p
en,en,81
billets,billet,21
de,de,81
banque,banque,22
",",",",p
qui,qui,52
étaient,être,18
",",",",p
dit,dire,19
il,il,51
",",",",p
dans,dans,81
le,le,71
tiroir,tiroir,21
du,de,81
du,le,71
bureau,bureau,21
",",",",p
avec,avec,81
les,le,71
deux,deux,72
mille,mille,72
francs,franc,21
en,en,81
or,or,21
/.,/.,P
c',ce,52
est,être,17
une,un,71
accusation,accusation,22
indigne,indigne,30
",",",",p
un,un,71
mensonge,mensonge,21
infâme,infâme,30
/!,/!,P
je,je,51
m',je,51
avoue,avouer,17
coupable,coupable,30
de,de,81
la,le,71
première,premier,72
soustraction,soustraction,22
;,;,p
mais,mais,82
par,par,81
tout,tout,52
ce,ce,52
qu',que,52
il,il,51
y,y,52
a,avoir,17
de,de,81
plus,plus,60
sacré,sacrer,12
au,à,81
au,le,71
monde,monde,21
",",",",p
je,je,51
vous,vous,51
jure,jurer,17
",",",",p
mademoiselle,mademoiselle,22
",",",",p
que,que,83
je,je,51
suis,être,17
innocent,innocent,30
de,de,81
la,le,71
seconde,second,72
/…,/…,P
je,je,51
n',ne,60
ai,avoir,17
vu,voir,12
aucun,aucun,75
billet,billet,21
de,de,81
banque,banque,22
dans,dans,81
ce,ce,74
tiroir,tiroir,21
:,:,p
il,il,51
n',ne,60
y,y,52
avait,avoir,18
que,que,83
deux,deux,72
mille,mille,72
francs,franc,21
en,en,81
or,or,21
",",",",p
sur,sur,81
lesquels,lequel,52
j',je,51
ai,avoir,17
pris,prendre,12
les,le,71
treize,treize,72
cents,cent,72
francs,franc,21
que,que,52
je,je,51
rapportais,rapporter,18
/.,/.,P
“,“,p
telle,tel,52
est,être,17
la,le,71
vérité,vérité,22
",",",",p
mademoiselle,mademoiselle,22
:,:,p
je,je,51
suis,être,17
sous,sous,81
le,le,71
coup,coup,21
d',de,81
une,un,71
accusation,accusation,22
accablante,accablant,30
",",",",p
et,et,82
pourtant,pourtant,60
j',je,51
affirme,affirmer,17
que,que,83
vous,vous,51
devez,devoir,17
me,je,51
savoir,savoir,14
incapable,incapable,30
de,de,81
mentir,mentir,14
…,…,p
mais,mais,82
me,je,51
croirez,croire,15
vous,vous,51
?,?,p
/…,/…,P
hélas,hélas,60
!,!,p
comme,comme,83
m',je,51
a,avoir,17
dit,dire,12
monsieur,monsieur,21
Ferrand,Ferrand,20
",",",",p
celui,celui,52
qui,qui,52
a,avoir,17
volé,voler,12
une,un,71
faible,faible,30
somme,somme,22
peut,pouvoir,17
en,en,52
voler,voler,14
une,un,52
plus,plus,60
forte,fort,30
",",",",p
et,et,82
ses,son,73
paroles,parole,22
ne,ne,60
méritent,mériter,17
aucune,aucun,75
confiance,confiance,22
/.,/.,P
“,“,p
je,je,51
vous,vous,51
ai,avoir,17
toujours,toujours,60
vue,voir,12
si,si,60
bonne,bon,30
et,et,82
si,si,60
dévouée,dévoué,31
pour,pour,81
les,le,71
malheureux,malheureux,21
",",",",p
mademoiselle,mademoiselle,22
;,;,p
je,je,51
vous,vous,51
sais,savoir,17
si,si,60
loyale,loyal,30
et,et,82
si,si,60
franche,franc,30
",",",",p
que,que,83
votre,votre,73
coeur,coeur,21
vous,vous,51
guidera,guider,15
",",",",p
je,je,51
l',le,52
espère,espérer,17
",",",",p
dans,dans,81
l',le,71
appréciation,appréciation,22
de,de,81
la,le,71
vérité,vérité,22
/…,/…,P
je,je,51
ne,ne,60
demande,demander,17
rien,rien,52
de,de,81
plus,plus,60
/…,/…,P
ajoutez,ajouter,17
foi,foi,22
à,à,81
mes,mon,73
paroles,parole,22
",",",",p
et,et,82
vous,vous,51
me,je,51
trouverez,trouver,15
aussi,aussi,60
à,à,81
plaindre,plaindre,14
qu',que,83
à,à,81
blâmer,blâmer,14
;,;,p
car,car,82
",",",",p
je,je,51
le,le,52
répète,répéter,17
",",",",p
mon,mon,73
intention,intention,22
était,être,18
bonne,bon,30
",",",",p
des,de,81
des,le,71
circonstances,circonstance,22
impossibles,impossible,30
à,à,81
prévoir,prévoir,14
m',je,51
ont,avoir,17
perdu,perdre,12
/.,/.,P
“,“,p
ah,ah,93
!,!,p
mademoiselle,mademoiselle,22
Rigolette,Rigolette,20
…,…,p
je,je,51
suis,être,17
bien,bien,60
malheureux,malheureux,30
!,!,p
/…,/…,P
si,si,83
vous,vous,51
saviez,savoir,18
au,à,81
au,le,71
milieu,milieu,21
de,de,81
quelles,quel,75
gens,gens,22
je,je,51
suis,être,17
destiné,destiner,12
à,à,81
vivre,vivre,14
jusqu',jusque,81
au,à,81
au,le,71
jour,jour,21
de,de,81
mon,mon,73
jugement,jugement,21
