11376
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 135e extrait>,<>,<>
tenant,tenir,13
longtemps,longtemps,60
la,le,71
main,main,22
",",",",p
-,-,p
héroïquement,héroïquement,60
guéri,guéri,31
/!,/!,P
vous,vous,51
",",",",p
Lucy,Lucy,20
",",",",p
et,et,82
ces,ce,74
deux,deux,72
pauvres,pauvre,30
enfants,enfant,21
et,et,82
vous,vous,51
cher,cher,30
Amaury,Amaury,20
",",",",p
vous,vous,51
êtes,être,17
mon,mon,73
horizon,horizon,21
ma,mon,73
vie,vie,22
désormais,désormais,60
:,:,p
à,à,81
d',de,81
autres,autre,52
l',le,71
arène,arène,22
/!,/!,P
“,“,p
comme,comme,83
nous,nous,51
n',ne,60
étions,être,18
jamais,jamais,60
exactement,exactement,60
seuls,seul,30
cette,ce,74
fois,fois,22
ni,ni,82
les,le,71
suivantes,suivant,30
la,le,71
conversation,conversation,22
ne,ne,60
put,pouvoir,19
s',se,51
engager,engager,14
à,à,81
fond,fond,21
/.,/.,P
je,je,51
lui,lui,51
portais,porter,18
des,de,81
des,le,71
livres,livre,21
;,;,p
madame,madame,22
de,de,81
Couaën,Couaën,20
passait,passer,18
une,un,71
heure,heure,22
environ,environ,60
à,à,81
broder,broder,14
devant,devant,81
lui,lui,51
/.,/.,P
nous,nous,51
causions,causer,18
de,de,81
sujets,sujet,21
indifférents,indifférent,30
dans,dans,81
la,le,71
satisfaction,satisfaction,22
d',de,81
en,en,52
parler,parler,14
ensemble,ensemble,60
",",",",p
et,et,82
",",",",p
pour,pour,81
le,le,71
reste,reste,21
",",",",p
nous,nous,51
prenions,prendre,18
patience,patience,22
/.,/.,P
monsieur,monsieur,21
D,D,20
…,…,p
nous,nous,51
avait,avoir,18
presque,presque,60
promis,promettre,12
une,un,71
maison,maison,22
de,de,81
santé,santé,22
avec,avec,81
le,le,71
printemps,printemps,21
/.,/.,P
madame,madame,22
de,de,81
Couaën,Couaën,20
retrouvait,retrouver,18
par,par,81
moments,moment,21
une,un,71
sécurité,sécurité,22
nonchalante,nonchalant,30
qui,qui,52
lui,lui,51
rendait,rendre,18
la,le,71
distraction,distraction,22
et,et,82
la,le,71
rêverie,rêverie,22
",",",",p
bien,bien,60
que,que,83
l',le,71
altération,altération,22
de,de,81
sa,son,73
santé,santé,22
ne,ne,60
disparût,disparaître,18
pas,pas,60
avec,avec,81
l',le,71
inquiétude,inquiétude,22
/.,/.,P
plus,plus,60
je,je,51
la,le,52
voyais,voir,18
plus,plus,60
elle,il,51
me,je,51
devenait,devenir,18
une,un,71
énigme,énigme,22
de,de,81
sensibilité,sensibilité,22
et,et,82
de,de,81
profondeur,profondeur,22
",",",",p
âme,âme,22
si,si,60
troublée,troublé,31
",",",",p
puis,puis,60
tout,tout,60
d',de,81
un,un,71
coup,coup,21
si,si,60
dormante,dormant,30
",",",",p
si,si,60
noyée,noyé,31
en,en,81
elle,il,51
ou,ou,82
si,si,60
tendue,tendu,31
sur,sur,81
les,le,71
deux,deux,72
ou,ou,82
trois,trois,72
êtres,être,21
d',de,81
alentour,alentour,21
",",",",p
tantôt,tantôt,60
ne,ne,60
sortant,sortir,13
pas,pas,60
d',de,81
une,un,71
particulière,particulier,30
angoisse,angoisse,22
",",",",p
tantôt,tantôt,60
ravie,ravi,31
en,en,81
des,de,81
des,le,71
espèces,espèce,22
d',de,81
apathies,apathie,22
mystérieuses,mystérieux,30
et,et,82
l',le,71
oeil,oeil,21
dans,dans,81
le,le,71
bleu,bleu,21
des,de,81
des,le,71
nues,nue,22
;,;,p
avec,avec,81
cela,cela,52
",",",",p
nul,nul,75
goût,goût,21
d',de,81
aller,aller,14
ni,ni,82
de,de,81
voir,voir,14
",",",",p
aucun,aucun,75
souci,souci,21
du,de,81
du,le,71
monde,monde,21
",",",",p
des,de,81
des,le,71
spectacles,spectacle,21
du,de,81
du,le,71
dehors,dehors,21
",",",",p
ni,ni,82
des,de,81
des,le,71
liaisons,liaison,22
;,;,p
elle,il,51
n',ne,60
en,en,52
avait,avoir,18
aucune,aucun,52
",",",",p
sinon,sinon,83
une,un,71
jeune,jeune,30
dame,dame,22
qu',que,52
elle,il,51
connaissait,connaître,18
pour,pour,81
l',le,52
avoir,avoir,14
rencontrée,rencontrer,12
chez,chez,81
l',le,71
ami,ami,21
de,de,81
Fitzgerald,Fitzgerald,20
et,et,82
dont,dont,52
le,le,71
mari,mari,21
",",",",p
secrétaire,secrétaire,21
du,de,81
du,le,71
grand,grand,30
juge,juge,21
Régnier,Régnier,20
",",",",p
s',se,51
employait,employer,18
activement,activement,60
pour,pour,81
nous,nous,51
/.,/.,P
cette,ce,74
jeune,jeune,30
femme,femme,22
",",",",p
d',de,81
un,un,71
caractère,caractère,21
intéressant,intéressant,30
et,et,82
triste,triste,30
",",",",p
s',se,51
était,être,18
éprise,éprendre,12
de,de,81
madame,madame,22
de,de,81
Couaën,Couaën,20
",",",",p
et,et,82
deux,deux,72
ou,ou,82
trois,trois,72
fois,fois,22
",",",",p
sur,sur,81
ses,son,73
instances,instance,22
",",",",p
nous,nous,51
allâmes,aller,19
chez,chez,81
elle,il,51
/.,/.,P
j',je,51
avais,avoir,18
coutume,coutume,22
de,de,81
me,je,51
figurer,figurer,14
vers,vers,81
ce,ce,74
temps,temps,21
mon,mon,73
idée,idée,22
sur,sur,81
les,le,71
deux,deux,72
âmes,âme,22
que,que,52
je,je,51
contemplais,contempler,18
à,à,81
loisir,loisir,21
chaque,chaque,75
jour,jour,21
",",",",p
sur,sur,81
ces,ce,74
âmes,âme,22
de,de,81
madame,madame,22
de,de,81
Couaën,Couaën,20
et,et,82
du,de,81
du,le,71
marquis,marquis,21
par,par,81
une,un,71
grande,grand,30
image,image,22
allégorique,allégorique,30
que,que,52
je,je,51
veux,vouloir,17
vous,vous,51
dire,dire,14
/.,/.,P
c',ce,52
était,être,18
un,un,71
paysage,paysage,21
calme,calme,30
et,et,82
grave,grave,30
",",",",p
vert,vert,30
et,et,82
désert,désert,30
",",",",p
auquel,à,81
auquel,lequel,52
on,on,51
arrivait,arriver,18
par,par,81
des,de,81
des,le,71
gorges,gorge,22
nues,nu,30
déchirées,déchiré,31
au-delà,au-delà,60
des,de,81
des,le,71
montagnes,montagne,22
après,après,81
des,de,81
des,le,71
ravins,ravin,21
et,et,82
des,de,81
des,le,71
tourbières,tourbière,22
/.,/.,P
au,à,81
au,le,71
sein,sein,21
de,de,81
ce,ce,74
paysage,paysage,21
",",",",p
un,un,71
lac,lac,21
de,de,81
belle,beau,30
étendue,étendue,22
",",",",p
mais,mais,82
non,non,60
immense,immense,30
",",",",p
un,un,52
de,de,81
ces,ce,74
purs,pur,30
lacs,lac,21
d',de,81
Irlande,Irlande,20
",",",",p
s',se,51
étendait,étendre,18
sous,sous,81
un,un,71
haut,haut,30
et,et,82
immuable,immuable,30
rocher,rocher,21
qui,qui,52
le,le,52
dominait,dominer,18
",",",",p
et,et,82
qui,qui,52
lui,lui,51
cachait,cacher,18
tout,tout,75
un,un,71
côté,côté,21
du,de,81
du,le,71
ciel,ciel,21
et,et,82
du,de,81
du,le,71
soleil,soleil,21
",",",",p
tout,tout,75
l',le,71
Orient,Orient,20
/.,/.,P
le,le,71
lac,lac,21
était,être,18
uni,unir,12
",",",",p
gracieux,gracieux,30
",",",",p
sans,sans,81
fond,fond,21
sans,sans,81
écume,écume,22
",",",",p
sans,sans,81
autre,autre,75
rocher,rocher,21
que,que,52
le,le,71
gigantesque,gigantesque,30
et,et,82
l',le,71
unique,unique,30
",",",",p
qui,qui,52
",",",",p
en,en,81
même,même,75
temps,temps,21
qu',que,83
il,il,51
le,le,52
commandait,commander,18
de,de,81
son,son,73
front,front,21
",",",",p
semblait,sembler,18
l',le,52
enserrer,enserrer,14
de,de,81
ses,son,73
bras,bras,21
et,et,82
l',le,52
avoir,avoir,14
engendré,engendrer,12
de,de,81
ses,son,73
flancs,flanc,21
/.,/.,P
deux,deux,72
jeunes,jeune,30
ruisseaux,ruisseau,21
",",",",p
sources,source,22
murmurantes,murmurant,30
et,et,82
vives,vif,30
nées,né,31
des,de,81
des,le,71
fentes,fente,22
du,de,81
du,le,71
rocher,rocher,21
",",",",p
traversaient,traverser,18
distinctement,distinctement,60
le,le,71
beau,beau,30
lac,lac,21
qui,qui,52
les,le,52
retardait,retarder,18
et,et,82
les,le,52
modérait,modérer,18
doucement,doucement,60
dans,dans,81
leur,leur,73
cours,cours,21
",",",",p
et,et,82
hors,hors,81
de,de,81
là,là,60
ils,ils,51
débordaient,déborder,18
en,en,81
fontaines,fontaine,22
/.,/.,P
moi,moi,51
",",",",p
j',je,51
aimais,aimer,18
naviguer,naviguer,14
sur,sur,81
ce,ce,74
lac,lac,21
côtoyer,côtoyer,14
le,le,71
rocher,rocher,21
immobile,immobile,30
",",",",p
le,le,52
mesurer,mesurer,14
durant,durant,81
des,de,81
des,le,71
heures,heure,22
",",",",p
me,je,51
couvrir,couvrir,14
de,de,81
l',le,71
épaisseur,épaisseur,22
de,de,81
son,son,73
ombre,ombre,22
",",",",p
étudier,étudier,14
ses,son,73
profils,profil,21
bizarres,bizarre,30
et,et,82
sévères,sévère,30
",",",",p
me,je,51
demander,demander,14
ce,ce,52
qu',que,52
avait,avoir,18
été,être,12
le,le,71
géant,géant,21
",",",",p
et,et,82
ce,ce,52
qu',que,52
il,il,51
aurait,avoir,16
pu,pouvoir,12
être,être,14
s',si,83
il,il,51
n',ne,60
avait,avoir,18
été,être,12
pétrifié,pétrifier,12
/.,/.,P
j',je,51
aimais,aimer,18
m',je,51
avancer,avancer,14
",",",",p
ramer,ramer,14
au,à,81
au,le,71
large,large,21
lentement,lentement,60
dans,dans,81
le,le,71
lac,lac,21
sans,sans,81
zéphyr,zéphyr,21
",",",",p
reconnaître,reconnaître,14
et,et,82
suivre,suivre,14
sous,sous,81
sa,son,73
masse,masse,22
dormante,dormant,30
le,le,71
mince,mince,30
courant,courant,21
des,de,81
des,le,71
deux,deux,72
jolis,joli,30
ruisseaux,ruisseau,21
jusqu',jusque,81
à,à,81
l',le,71
endroit,endroit,21
où,où,60
ils,ils,51
allaient,aller,18
s',se,51
élancer,élancer,14
au-dehors,au-dehors,60
et,et,82
s',se,51
échapper,échapper,14
sur,sur,81
les,le,71
gazons,gazon,21
/.,/.,P
mais,mais,82
",",",",p
tandis que,tandis que,83
je,je,51
naviguais,naviguer,18
ainsi,ainsi,60
",",",",p
que,que,83
de,de,81
merveilles,merveille,22
sous,sous,81
mes,mon,73
yeux,oeil,21
",",",",p
autour,autour,60
de,de,81
moi,moi,51
;,;,p
que,que,83
de,de,81
mystères,mystère,21
/!,/!,P
par,par,81
moments,moment,21
sans,sans,81
qu',que,83
il,il,51
y,y,52
eût,avoir,19
un,un,71
souffle,souffle,21
au,à,81
au,le,71
ciel,ciel,21
",",",",p
toutes,tout,75
les,le,71
vagues,vague,22
du,de,81
du,le,71
lac,lac,21
limpide,limpide,30
",",",",p
ridées,ridé,31
",",",",p
tendues,tendu,31
sur,sur,81
un,un,71
point,point,21
",",",",p
s',se,51
agitaient,agiter,18
avec,avec,81
une,un,71
émotion,émotion,22
incompréhensible,incompréhensible,30
que,que,52
rien,rien,52
dans,dans,81
la,le,71
nature,nature,22
environnante,environnant,30
ni,ni,82
dans,dans,81
l',le,71
air,air,21
du,de,81
du,le,71
ciel,ciel,21
n',ne,60
expliquait,expliquer,18
;,;,p
ce,ce,52
n',ne,60
était,être,18
jamais,jamais,60
un,un,71
courroux,courroux,21
",",",",p
c',ce,52
était,être,18
un,un,71
frémissement,frémissement,21
intérieur,intérieur,30
et,et,82
une,un,71
plainte,plainte,22
/.,/.,P
les,le,71
deux,deux,72
jolis,joli,30
ruisseaux,ruisseau,21
s',se,51
arrêtaient,arrêter,18
alors,alors,60
et,et,82
rebroussaient,rebrousser,18
de,de,81
cours,cours,21
;,;,p
le,le,71
lac,lac,21
les,le,52
retirait,retirer,18
à,à,81
lui,lui,51
comme,comme,83
avec,avec,81
un,un,71
effroi,effroi,21
de,de,81
tendre,tendre,30
mère,mère,22
/.,/.,P
et,et,82
puis,puis,60
ces,ce,74
mêmes,même,75
vagues,vague,22
retombées,retombé,31
subitement,subitement,60
et,et,82
calmées,calmé,31
",",",",p
redevenaient,redevenir,18
un,un,71
paresseux,paresseux,30
miroir,miroir,21
ouvert,ouvert,31
aux,à,81
aux,le,71
étoiles,étoile,22
",",",",p
à,à,81
la,le,71
lune,lune,22
et,et,82
à,à,81
la,le,71
splendeur,splendeur,22
des,de,81
des,le,71
nuits,nuit,22
/.,/.,P
d',de,81
autres,autre,75
fois,fois,22
un,un,71
brouillard,brouillard,21
non,non,60
moins,moins,60
inexplicable,inexplicable,30
que,que,83
le,le,71
frémissement,frémissement,21
de,de,81
tout,tout,60
à,à,81
l',le,71
heure,heure,22
couvrait,couvrir,18
le,le,71
milieu,milieu,21
du,de,81
du,le,71
lac,lac,21
par,par,81
un,un,71
ciel,ciel,21
serein,serein,30
;,;,p
ou,ou,82
bien,bien,60
on,on,51
aurait,avoir,16
dit,dire,12
",",",",p
spectacle,spectacle,21
étrange,étrange,30
!,!,p
que,que,83
ce,ce,74
milieu,milieu,21
réfléchissait,réfléchir,18
plus,plus,60
d',de,81
étoiles,étoile,22
et,et,82
de,de,81
clartés,clarté,22
que,que,83
ne,ne,60
lui,lui,51
en,en,52
offrait,offrir,18
le,le,71
dais,dais,21
céleste,céleste,30
/.,/.,P
et,et,82
aussi,aussi,60
les,le,71
bords,bord,21
les,le,71
plus,plus,60
riants,riant,30
vers,vers,81
les,le,71
endroits,endroit,21
opposés,opposé,31
au,à,81
au,le,71
rocher,rocher,21
",",",",p
les,le,71
saules,saule,21
et,et,82
les,le,71
accidents,accident,21
touffus,touffu,30
des,de,81
des,le,71
rives,rive,22
cessaient,cesser,18
à,à,81
certains,certain,75
moments,moment,21
de,de,81
se,se,51
mirer,mirer,14
en,en,81
cette,ce,74
eau,eau,22
",",",",p
qui,qui,52
était,être,18
frappée,frapper,12
comme,comme,83
de,de,81
magique,magique,30
oubli,oubli,21
;,;,p
l',le,71
oiseau,oiseau,21
qui,qui,52
passait,passer,18
à,à,81
la,le,71
surface,surface,22
",",",",p
en,en,81
l',le,52
effleurant,effleurer,13
presque,presque,60
de,de,81
l',le,71
aile,aile,22
",",",",p
n',ne,60
y,y,52
jetait,jeter,18
point,point,60
son,son,73
image,image,22
;,;,p
et,et,82
moi,moi,51
",",",",p
il,il,51
me,je,51
semblait,sembler,18
souvent,souvent,60
",",",",p
avec,avec,81
un,un,71
découragement,découragement,21
mortel,mortel,30
et,et,82
une,un,71
sorte,sorte,22
d',de,81
abandon,abandon,21
superstitieux,superstitieux,30
",",",",p
que,que,83
je,je,51
glissais,glisser,18
sur,sur,81
une,un,71
onde,onde,22
qui,qui,52
ne,ne,60
s',se,51
en,en,52
apercevait,apercevoir,18
pas,pas,60
qui,qui,52
ne,ne,60
me,je,51
réfléchissait,réfléchir,18
pas,pas,60
/!,/!,P
mais,mais,82
pour,pour,81
rentrer,rentrer,14
",",",",p
mon,mon,73
ami,ami,21
",",",",p
dans,dans,81
le,le,71
réel,réel,21
des,de,81
des,le,71
choses,chose,22
",",",",p
voici,voici,81
comment,comment,60
nous,nous,51
vivions,vivre,18
:,:,p
je,je,51
m',je,51
étais,être,18
logé,loger,12
tout,tout,52
à,à,81
côté,côté,21
du,de,81
du,le,71
petit,petit,30
couvent,couvent,21
;,;,p
j',je,51
y,y,52
allais,aller,18
régulièrement,régulièrement,60
vers,vers,81
midi,midi,21
",",",",p
c'est-à-dire,c'est-à-dire,91
à,à,81
l',le,71
issue,issue,22
du,de,81
du,le,71
dîner,dîner,21
matinal,matinal,30
qu',que,52
on,on,51
y,y,52
faisait,faire,18
/.,/.,P
pluie,pluie,22
",",",",p
neige,neige,22
ou,ou,82
bise,bise,22
",",",",p
la,le,71
plupart,plupart,22
du,de,81
du,le,71
temps,temps,21
à,à,81
pied,pied,21
nous,nous,51
nous,nous,51
rendions,rendre,18
ensemble,ensemble,60
",",",",p
madame,madame,22
de,de,81
Couaën,Couaën,20
et,et,82
moi,moi,51
",",",",p
à,à,81
la,le,71
prison,prison,22
:,:,p
les,le,71
enfants,enfant,21
nous,nous,51
accompagnaient,accompagner,18
les,le,71
jours,jour,21
de,de,81
soleil,soleil,21
/.,/.,P
nous,nous,51
étions,être,18
de,de,81
retour,retour,21
à,à,81
trois,trois,72
heures,heure,22
",",",",p
et,et,82
",",",",p
après,après,81
quelque,quelque,75
conversation,conversation,22
encore,encore,60
",",",",p
je,je,51
la,le,52
quittais,quitter,18
d',de,81
ordinaire,ordinaire,21
",",",",p
ne,ne,60
devant,devoir,13
plus,plus,60
reparaître,reparaître,14
qu',que,83
à,à,81
sept,sept,72
heures,heure,22
vers,vers,81
la,le,71
fin,fin,22
du,de,81
du,le,71
souper,souper,21
",",",",p
à,à,81
moins,moins,60
que,que,83
je,je,51
ne,ne,60
soupasse,souper,18
moi-même,moi-même,51
au,à,81
au,le,71
couvent,couvent,21
",",",",p
ce,ce,52
qui,qui,52
m',je,51
arrivait,arriver,18
bien,bien,60
deux,deux,72
fois,fois,22
la,le,71
semaine,semaine,22
/.,/.,P
madame,madame,22
de,de,81
Cursy,Cursy,20
et,et,82
quelques-unes,quelqu'un,52
des,de,81
des,le,71
religieuses,religieuse,22
nous,nous,51
faisaient,faire,18
compagnie,compagnie,22
pendant,pendant,81
la,le,71
première,premier,72
moitié,moitié,22
du,de,81
du,le,71
soir,soir,21
:,:,p
mais,mais,82
elles,ils,51
retirées,retiré,31
et,et,82
les,le,71
enfants,enfant,21
endormis,endormi,31
nous,nous,51
demeurions,demeurer,18
très,très,60
tard,tard,60
très,très,60
avant,avant,81
même,même,60
dans,dans,81
la,le,71
nuit,nuit,22
",",",",p
près,près,81
de,de,81
la,le,71
cendre,cendre,22
éteinte,éteint,31
",",",",p
en,en,81
mille,mille,72
sortes,sorte,22
de,de,81
raisonnements,raisonnement,21
",",",",p
de,de,81
ressouvenirs,ressouvenir,21
",",",",p
de,de,81
conjectures,conjecture,22
indéfinies,indéfini,30
sur,sur,81
le,le,71
sort,sort,21
",",",",p
la,le,71
bizarrerie,bizarrerie,22
des,de,81
des,le,71
rencontres,rencontre,22
des,de,81
des,le,71
situations,situation,22
la,le,71
mobilité,mobilité,22
du,de,81
du,le,71
drame,drame,21
humain,humain,30
;,;,p
nous,nous,51
étonnant,étonner,13
des,de,81
des,le,71
moindres,moindre,30
détails,détail,21
nous,nous,51
en,en,81
demandant,demander,13
le,le,52
pourquoi,pourquoi,60
",",",",p
tirant,tirer,13
de,de,81
chaque,chaque,75
chose,chose,22
l',le,71
esprit,esprit,21
",",",",p
ramenant,ramener,13
tout,tout,52
à,à,81
deux,deux,72
ou,ou,82
trois,trois,72
idées,idée,22
d',de,81
invariable,invariable,30
",",",",p
d',de,81
invisible,invisible,30
",",",",p
et,et,82
de,de,81
triomphe,triomphe,21
intérieur,intérieur,30
par,par,81
l',le,71
âme,âme,22
;,;,p
jamais,jamais,60
ennuyés,ennuyé,31
dans,dans,81
cet,ce,74
écho,écho,21
mutuel,mutuel,30
de,de,81
nos,notre,73
conclusions,conclusion,22
toujours,toujours,60
naturels,naturel,30
dans,dans,81
nos,notre,73
subtilités,subtilité,22
/.,/.,P
il,il,51
fallait,falloir,18
clore,clore,14
pourtant,pourtant,60
",",",",p
et,et,82
par,par,81
un,un,71
bonsoir,bonsoir,21
amical,amical,30
et,et,82
léger,léger,30
comme,comme,83
si,si,83
je,je,51
n',ne,60
avais,avoir,18
fait,faire,12
que,que,83
passer,passer,14
dans,dans,81
le,le,71
cabinet,cabinet,21
voisin,voisin,30
je,je,51
suspendais,suspendre,18
l',le,71
entretien,entretien,21
non,non,60
achevé,achevé,31
",",",",p
de,de,81
même,même,60
qu',que,83
on,on,51
pose,poser,17
avant,avant,81
la,le,71
fin,fin,22
d',de,81
une,un,71
page,page,22
le,le,71
livre,livre,21
entrouvert,entrouvert,31
/.,/.,P
en,en,81
deux,deux,72
bonds,bond,21
j',je,51
avais,avoir,18
glissé,glisser,12
au,à,81
au,le,71
bas,bas,21
de,de,81
l',le,71
escalier,escalier,21
",",",",p
franchi,franchir,12
la,le,71
cour,cour,22
",",",",p
et,et,82
je,je,51
sortais,sortir,18
refermant,refermer,13
tout,tout,52
derrière,derrière,81
moi,moi,51
avec,avec,81
une,un,71
clef,clé,22
qui,qui,52
m',je,51
était,être,18
confiée,confier,12
à,à,81
cet,ce,74
usage,usage,21
",",",",p
afin,afin,81
de,de,81
n',ne,60
assujettir,assujettir,14
personne,personne,52
/.,/.,P
le,le,71
bruit,bruit,21
de,de,81
cette,ce,74
porte,porte,22
que,que,52
je,je,51
fermais,fermer,18
et,et,82
de,de,81
ma,mon,73
clef,clé,22
dans,dans,81
la,le,71
serrure,serrure,22
",",",",p
le,le,71
retentissement,retentissement,21
de,de,81
chacun,chacun,52
de,de,81
mes,mon,73
pas,pas,21
au-dehors,au-dehors,60
",",",",p
le,le,71
long,long,21
de,de,81
ces,ce,74
murs,mur,21
solitaires,solitaire,30
",",",",p
se,se,51
réveillent,réveiller,17
et,et,82
vibrent,vibrer,17
",",",",p
hélas,hélas,60
!,!,p
en,en,81
ce,ce,74
moment,moment,21
au-dedans,au-dedans,60
de,de,81
moi,moi,51
",",",",p
comme,comme,83
ferait,faire,16
une,un,71
montre,montre,22
familière,familier,30
sous,sous,81
le,le,71
chevet,chevet,21
/.,/.,P
dans,dans,81
ce,ce,74
court,court,30
intervalle,intervalle,21
du,de,81
du,le,71
petit,petit,30
couvent,couvent,21
à,à,81
mon,mon,73
logis,logis,21
",",",",p
quelquefois,quelquefois,60
une,un,71
heure,heure,22
du,de,81
du,le,71
matin,matin,21
sonnait,sonner,18
aux,à,81
aux,le,71
horloges,horloge,22
du,de,81
du,le,71
Val-de-Grâce,Val de Grâce,20
et,et,82
de,de,81
Saint-Jacques,Saint-Jacques,20
",",",",p
heure,heure,22
pénétrante,pénétrant,30
et,et,82
brève,bref,30
",",",",p
plus,plus,60
solennelle,solennel,30
encore,encore,60
à,à,81
entendre,entendre,14
et,et,82
plus,plus,60
nocturne,nocturne,30
que,que,83
celle,celui,52
de,de,81
minuit,minuit,21
/.,/.,P
que,que,52
de,de,81
sensations,sensation,22
rassemblées,rassemblé,31
",",",",p
quelle,quel,75
plénitude,plénitude,22
en,en,81
moi,moi,51
durant,durer,13
ce,ce,74
trajet,trajet,21
de,de,81
si,si,83
peu,peu,60
de,de,81
minutes,minute,22
",",",",p
et,et,82
si,si,60
